stn,idx,rcp,hor,stat,centile,val
era5_land,dry_spell_total_length,ref,1991-2020,none,-1,32.991667
era5_land,dry_spell_total_length,rcp26,1991-2020,mean,-1,32.748718
era5_land,dry_spell_total_length,rcp26,2021-2050,mean,-1,34.176282
era5_land,dry_spell_total_length,rcp26,2051-2080,mean,-1,33.825641
era5_land,dry_spell_total_length,rcp26,1991-2020,min,-1,26.791667
era5_land,dry_spell_total_length,rcp26,2021-2050,min,-1,26.366667
era5_land,dry_spell_total_length,rcp26,2051-2080,min,-1,27.45
era5_land,dry_spell_total_length,rcp26,1991-2020,max,-1,45.725
era5_land,dry_spell_total_length,rcp26,2021-2050,max,-1,54.066667
era5_land,dry_spell_total_length,rcp26,2051-2080,max,-1,52.466667
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,1,27.030667
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,1,26.438667
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,1,27.538
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,10,28.868333
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,10,27.25
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,10,28.4
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,50,32.016667
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,50,33.35
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,50,33.716667
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,90,35.483333
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,90,41.381667
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,90,38.546667
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,99,44.515
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,99,52.620667
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,99,50.884667
era5_land,dry_spell_total_length,rcp45,1991-2020,mean,-1,33.456746
era5_land,dry_spell_total_length,rcp45,2021-2050,mean,-1,35.10873
era5_land,dry_spell_total_length,rcp45,2051-2080,mean,-1,36.848016
