year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
2026,,89.48809523809524,68.75,106.75,95.0340909090909,74.0,112.75
2027,,79.07142857142857,44.0,112.5,96.42045454545455,70.75,128.75
2028,,81.03571428571429,56.25,101.0,83.73863636363636,32.25,123.5
2029,,84.08333333333333,35.75,116.0,86.79545454545455,67.25,125.75
2030,,84.73809523809524,61.75,115.75,88.26136363636364,57.0,129.5
2031,,90.32142857142857,62.75,108.0,85.01136363636364,61.75,115.75
2032,,86.5952380952381,53.25,112.5,97.4090909090909,73.5,115.5
2033,,101.29761904761905,81.75,156.5,99.22727272727273,50.75,127.25
2034,,89.9047619047619,63.0,118.75,99.5340909090909,72.25,124.75
2035,,86.30952380952381,56.75,119.75,94.73863636363636,74.5,115.75
2036,,86.33333333333333,65.25,118.5,96.18181818181819,65.0,139.75
2037,,103.94047619047619,87.75,125.5,95.02272727272727,57.25,135.75
2038,,99.53571428571429,65.0,140.75,101.01136363636364,59.75,126.0
2039,,96.07142857142857,59.0,120.5,110.10227272727273,94.25,140.5
2040,,96.05952380952381,67.75,113.25,99.01136363636364,77.25,128.0
2041,,90.26190476190476,53.25,122.0,104.6590909090909,79.25,131.75
2042,,94.88095238095238,62.5,127.75,110.98863636363636,83.75,146.5
2043,,99.5952380952381,55.75,128.0,109.8409090909091,80.25,143.5
2044,,103.58333333333333,78.25,132.0,110.4659090909091,67.0,147.5
2045,,91.03571428571429,51.5,138.25,113.23863636363636,77.25,143.5
2046,,94.79761904761905,39.25,111.5,107.38636363636364,76.25,131.25
2047,,98.14285714285714,80.25,112.5,113.80681818181819,79.0,160.0
2048,,97.9047619047619,59.75,145.75,127.38636363636364,75.25,167.75
2049,,106.21428571428571,79.25,148.25,112.25,75.75,145.5
2050,,98.5952380952381,69.5,132.0,116.2840909090909,75.75,164.0
2051,,108.66666666666667,80.75,134.25,112.625,75.5,149.75
2052,,111.44047619047619,73.0,137.5,120.6590909090909,96.75,144.5
2053,,100.82142857142857,79.0,150.25,124.32954545454545,61.75,175.0
2054,,103.79761904761905,60.75,138.0,128.51136363636363,89.0,169.25
2055,,104.16666666666667,79.5,139.0,132.5,83.75,196.75
2056,,103.39285714285714,72.75,135.0,134.88636363636363,83.0,173.25
2057,,110.80952380952381,81.25,149.5,140.72727272727272,104.75,180.25
2058,,111.57142857142857,74.75,145.25,136.375,99.5,198.75
2059,,113.8452380952381,81.5,159.75,142.89772727272728,98.25,177.0
2060,,107.82142857142857,70.25,145.25,135.92045454545453,66.75,183.25
2061,,106.94047619047619,73.0,144.5,144.7840909090909,107.75,180.0
2062,,111.75,62.75,152.0,145.29545454545453,87.75,195.25
2063,,119.17857142857143,94.25,146.0,153.3068181818182,106.75,221.5
2064,,116.72619047619048,74.75,145.75,146.54545454545453,120.5,186.0
2065,,110.89285714285714,93.25,144.75,151.70454545454547,97.25,209.25
2066,,115.63095238095238,87.25,142.25,155.54545454545453,112.0,215.5
2067,,116.82142857142857,86.75,167.25,149.82954545454547,76.0,193.0
2068,,111.46428571428571,74.5,151.25,156.10227272727272,116.0,210.25
2069,,113.08333333333333,70.25,151.0,163.7159090909091,119.0,207.75
2070,,122.26190476190476,91.25,161.5,156.2159090909091,108.75,215.0
2071,,114.28571428571429,81.0,157.0,157.3181818181818,120.75,205.25
2072,,118.02380952380952,74.5,156.0,165.20454545454547,125.25,239.5
2073,,113.23809523809524,87.0,154.25,171.39772727272728,111.75,250.75
2074,,119.01190476190476,81.75,152.0,162.73863636363637,113.75,260.0
2075,,114.03571428571429,94.75,163.25,174.75,126.5,238.5
2076,,111.36904761904762,80.25,144.25,179.0568181818182,138.25,223.25
2077,,113.73809523809524,72.25,168.25,180.5681818181818,121.75,233.25
2078,,124.91666666666667,61.25,167.75,179.36363636363637,136.25,236.0
2079,,125.72619047619048,101.0,148.0,181.4090909090909,121.5,248.5
2080,,131.6904761904762,82.0,196.0,182.9318181818182,125.75,264.0
2081,,134.4047619047619,76.0,172.75,191.9659090909091,127.5,251.5
2082,,113.17857142857143,78.0,141.5,184.45454545454547,121.5,236.5
2083,,116.52380952380952,88.0,149.25,183.76136363636363,108.25,248.25
2084,,117.14285714285714,74.5,161.0,192.4318181818182,121.5,251.5
2085,,123.4047619047619,100.75,153.0,192.9431818181818,129.25,258.0
2086,,113.91666666666667,88.5,157.75,196.9431818181818,137.5,261.5
2087,,117.94047619047619,77.75,162.5,203.8068181818182,161.5,279.0
2088,,116.76190476190476,78.75,192.0,217.14772727272728,140.0,283.5
2089,,119.77380952380952,81.25,168.5,214.8181818181818,123.0,291.75
2090,,125.63095238095238,87.25,191.25,202.70454545454547,134.75,271.5
