stn,idx,rcp,hor,stat,centile,val
enacts,rain_season_start,ref,2020-2020,none,-1,159.223012
enacts,rain_season_start,rcp26,2020-2020,mean,-1,166.225868
enacts,rain_season_start,rcp26,2021-2050,mean,-1,174.057311
enacts,rain_season_start,rcp26,2051-2080,mean,-1,173.317794
enacts,rain_season_start,rcp26,2020-2020,min,-1,154.971827
enacts,rain_season_start,rcp26,2021-2050,min,-1,159.532649
enacts,rain_season_start,rcp26,2051-2080,min,-1,164.321143
enacts,rain_season_start,rcp26,2020-2020,max,-1,184.256451
enacts,rain_season_start,rcp26,2021-2050,max,-1,193.42181
enacts,rain_season_start,rcp26,2051-2080,max,-1,190.887959
enacts,rain_season_start,rcp26,2020-2020,centile,1,155.055556
enacts,rain_season_start,rcp26,2021-2050,centile,1,160.239761
enacts,rain_season_start,rcp26,2051-2080,centile,1,164.578664
enacts,rain_season_start,rcp26,2020-2020,centile,10,156.065877
enacts,rain_season_start,rcp26,2021-2050,centile,10,165.434629
enacts,rain_season_start,rcp26,2051-2080,centile,10,166.920374
enacts,rain_season_start,rcp26,2020-2020,centile,50,162.725645
enacts,rain_season_start,rcp26,2021-2050,centile,50,171.638125
enacts,rain_season_start,rcp26,2051-2080,centile,50,171.417299
enacts,rain_season_start,rcp26,2020-2020,centile,90,180.304581
enacts,rain_season_start,rcp26,2021-2050,centile,90,187.765453
enacts,rain_season_start,rcp26,2051-2080,centile,90,180.859128
enacts,rain_season_start,rcp26,2020-2020,centile,99,183.814903
enacts,rain_season_start,rcp26,2021-2050,centile,99,192.777735
enacts,rain_season_start,rcp26,2051-2080,centile,99,189.743522
enacts,rain_season_start,rcp45,2020-2020,mean,-1,170.383335
enacts,rain_season_start,rcp45,2021-2050,mean,-1,171.710466
enacts,rain_season_start,rcp45,2051-2080,mean,-1,174.02276
enacts,rain_season_start,rcp45,2020-2020,min,-1,150.828857
enacts,rain_season_start,rcp45,2021-2050,min,-1,158.2236
enacts,rain_season_start,rcp45,2051-2080,min,-1,159.726707
enacts,rain_season_start,rcp45,2020-2020,max,-1,207.484729
enacts,rain_season_start,rcp45,2021-2050,max,-1,195.608028
enacts,rain_season_start,rcp45,2051-2080,max,-1,204.292184
enacts,rain_season_start,rcp45,2020-2020,centile,1,151.213217
enacts,rain_season_start,rcp45,2021-2050,centile,1,158.722443
enacts,rain_season_start,rcp45,2051-2080,centile,1,160.137413
enacts,rain_season_start,rcp45,2020-2020,centile,10,154.950237
enacts,rain_season_start,rcp45,2021-2050,centile,10,164.608856
enacts,rain_season_start,rcp45,2051-2080,centile,10,163.101387
enacts,rain_season_start,rcp45,2020-2020,centile,50,168.323591
enacts,rain_season_start,rcp45,2021-2050,centile,50,168.622275
enacts,rain_season_start,rcp45,2051-2080,centile,50,173.126584
enacts,rain_season_start,rcp45,2020-2020,centile,90,185.923644
enacts,rain_season_start,rcp45,2021-2050,centile,90,182.737213
enacts,rain_season_start,rcp45,2051-2080,centile,90,186.020467
enacts,rain_season_start,rcp45,2020-2020,centile,99,203.647025
enacts,rain_season_start,rcp45,2021-2050,centile,99,193.384419
enacts,rain_season_start,rcp45,2051-2080,centile,99,200.727456
enacts,rain_season_start,rcp85,2020-2020,mean,-1,170.907517
enacts,rain_season_start,rcp85,2021-2050,mean,-1,171.762784
enacts,rain_season_start,rcp85,2051-2080,mean,-1,175.668085
enacts,rain_season_start,rcp85,2020-2020,min,-1,151.431806
enacts,rain_season_start,rcp85,2021-2050,min,-1,158.868448
enacts,rain_season_start,rcp85,2051-2080,min,-1,159.976382
enacts,rain_season_start,rcp85,2020-2020,max,-1,211.268697
enacts,rain_season_start,rcp85,2021-2050,max,-1,195.070709
enacts,rain_season_start,rcp85,2051-2080,max,-1,205.833255
enacts,rain_season_start,rcp85,2020-2020,centile,1,152.765456
enacts,rain_season_start,rcp85,2021-2050,centile,1,159.423293
enacts,rain_season_start,rcp85,2051-2080,centile,1,160.200209
enacts,rain_season_start,rcp85,2020-2020,centile,10,160.075171
