year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,13.889107704162598,14.24578908164827,14.253531420467437,13.892675580586303,13.902428950810947,13.819291517804913,14.094360650622066,14.097899719761221,14.110179775510925,14.020036032371578,14.171061580084997,14.247444065678378,14.307864299717853,13.833012835196,13.854605573122157,13.833535977623779,14.138704878024624,14.278946571461615,13.915151110898977,14.055053713400792,14.10620201598315,14.079276951701164,13.909448410315498,13.98000422106503,14.340545174134698,14.264732821664698,14.731674676790863,14.801005740247625,14.0789990056312,14.137397000941764,13.73205106233907,13.768234198465889,13.773670328285169,14.404203007274225,14.58953911621816,13.82914496255011,13.788949164980036,13.80046667579371,14.121617068561747,13.921250357329603,14.021574830279928,14.232408208519772,14.292895911937757,14.205065343719038,13.787599489989338,13.732718809532845,13.710019212953284,14.151141523031002,14.049930409681645,14.774850432321296,14.672378766057367,14.039295937708868,14.05995045321721,14.32645740945567,14.227008995660059,13.611467561268332
1992,14.053450584411621,14.216226618920736,14.178296619172375,14.73337949975473,14.818539896818049,14.170433421026798,13.923009426452559,13.925262855559566,13.889053449057192,13.708165316687388,14.011710019494744,14.058780955092812,14.07715297560783,13.69057399384499,13.651312504806349,13.63808814296963,13.630213543775243,13.798521898368454,14.237262045158088,13.505109143057735,13.551711444154607,13.60069807504626,13.426047651603739,13.492372946897813,13.769579017378856,13.682461899751518,14.016252700216672,14.016346898870236,14.33369019854185,14.40641089444088,14.47335709424436,14.517247201291463,14.519153402513735,14.007669976117972,14.171442437800062,13.953443971349367,13.880316358851832,13.902804402493988,13.755397865060472,13.561176673988173,13.660220132095843,13.668755656405395,13.708038675758857,13.633824626300461,13.893266744795744,13.832092548362578,13.784064774017006,13.763210004543591,13.692007305699354,14.26232191144448,14.229500536217254,13.459331582643093,13.454059359205152,13.797285799271423,13.646814854914384,13.873452704826414
1993,14.39715576171875,14.268139540025123,14.238631260232728,14.34117297503825,14.407703599897697,13.946981140943066,14.145795224867442,14.14245516184178,13.921100602716878,14.332513927616695,14.128528474132315,14.261228330201654,14.251853305171265,14.47009927695934,14.429842017477297,14.380318732623325,14.008581438825836,14.157662409268951,14.646841478463703,14.282289413317045,14.394973342047269,14.000512973593718,13.862377887480651,13.92621593184108,13.53166840970125,13.449925213756773,14.605754912674561,14.674583198915585,14.184255788352427,14.224485167935397,14.035809731421747,14.08412259107894,14.0985847594344,14.21042127002395,14.361065000931617,13.299806530359511,13.24572131382598,13.272967691959165,14.123642611024595,13.92479799047166,14.038852157481458,14.385637890077625,14.48238515113565,14.385232453907252,14.264950116760419,14.197532806474486,14.16828263539392,14.134356673929895,14.068094367413071,13.89158384617841,13.771801750626715,13.288340676249554,13.280489216374749,13.461644134743612,13.318782557591991,14.05985540311031
1994,14.23548412322998,14.22302932448802,14.204348422622273,13.757219198898785,13.788292631917331,14.18409094447202,14.011744550182186,14.03419393611968,14.232644697032313,13.95694010008114,14.450708084557094,14.464853327926772,14.539975801134759,13.87149188989997,13.887395552157164,13.851565376390177,14.10536739550685,14.28758575968967,13.937007313217554,14.85951876828313,14.982756854807104,14.510178026030484,14.384304786137497,14.41276274685989,14.344407229337554,14.261086185926859,14.579363035361325,14.629240526777995,14.256860892912718,14.31601969635437,14.197746456373878,14.226831135575141,14.260064024097147,14.267641829495139,14.421717429751155,14.266905010535895,14.237607962670836,14.232677884599989,14.140698908692247,13.933420025577096,14.042202909502508,13.942846774905131,14.024022711978596,13.925084508701605,14.419226105132902,14.383983062818498,14.32946271422386,14.849924327642386,14.717703155924942,13.744683040661199,13.700876603101223,13.916231617149718,13.939660942001096,13.946856128169692,13.82939968811077,14.123238805657497
1995,14.100595474243164,13.86302006679905,13.807218514074876,14.322273796842452,14.367180123752256,14.151013658389456,14.10658359438474,14.092858750324057,14.23680658540625,13.884963231727582,13.576668206895334,13.640538997716721,13.67264808838727,14.332319064598233,14.302777689307867,14.30883994760923,13.995041736853144,14.147110051276128,14.277628622830527,13.622737107055448,13.683457478126948,14.321624605062471,14.181265657157004,14.220875363288714,13.741392318652487,13.678908481722388,13.779509628612322,13.797020838176653,14.027688584421893,14.128877849516979,14.214951611055623,14.312012917222273,14.27951106987237,13.595407747417632,13.736472636151591,14.13948666930226,14.088143871718609,14.115815101387115,14.190132916847862,13.961996787093739,14.049701542593267,14.036896047866577,14.132283046996587,14.041188244866337,14.054645381077284,14.006434851865679,13.966481414288758,14.35409526658665,14.25798262316557,13.764315690887832,13.637527570354832,14.285085222912903,14.35129608133071,14.062760792607689,13.917422318859783,14.106445585197875
1996,13.788555145263672,13.971757004879368,13.955757649235041,13.970924499494682,14.007716941345075,14.162476670219258,13.551123079097007,13.52930002073921,14.028235575586994,13.971794333360299,13.958489045634105,14.036957907555388,14.10171587723823,14.333483491418539,14.372310907437289,14.341255648194457,13.439648695254649,13.615104880227213,13.994839312816723,13.74881514142878,13.781993300978447,14.219162936923016,14.067639759919677,14.134172130600989,14.146216085022425,14.076923246566507,14.438489965568241,14.490887402524177,14.175443515525727,14.28532049001415,14.137498260881191,14.1566708067705,14.168447366946639,14.09195013824116,14.23034847187402,14.028846571883918,13.983481644625567,14.012345976888469,14.142510353680606,13.933746355825878,14.034611137898523,13.989119722844023,14.084529724964723,13.999613522965484,13.922896691035964,13.900125957000123,13.85625567245278,13.42423317383673,13.338081529837204,14.038990291765582,13.951638431284175,13.60921096269693,13.636113287974375,14.219689164571978,14.06676393118923,14.253998648186355
1997,13.747821807861328,14.278964944647713,14.27793346055786,14.266217173397893,14.309930566995275,13.782024819934778,14.091191530379634,14.083196799001206,14.139510507725026,14.147191401672368,14.029436360754548,14.071637647271446,14.125103439537687,14.410783787017825,14.407293511195231,14.387198029576226,13.536580072064824,13.69683788914834,13.954193826333647,13.843160702082914,13.91942889871505,14.435740630795195,14.281463571225974,14.33939047431336,13.803251223792854,13.736272561175053,14.268253447199768,14.31029205000646,13.889428889521504,13.963337155915887,14.10239259904354,14.175907989625685,14.149087139299889,14.313028582289775,14.460963736707976,14.23171412669918,14.16941534151153,14.162524727892219,14.199806594002233,13.99899110673281,14.07713391122772,13.98532793493111,14.09718990238304,13.988018527321096,14.37356959177864,14.306066780752298,14.270492934903983,13.584855661908975,13.484162650477662,14.677904017145813,14.635994301750916,13.93231548761551,13.945315395329617,14.509058128390397,14.35623785792052,14.166910680005723
1998,14.369306564331055,13.5736457372294,13.564199701427226,14.328222195264823,14.367036885542174,13.719095537232732,14.526840383677694,14.53412632434574,14.191018127032926,13.939955163617531,13.675386280576083,13.734671217753979,13.789907858013041,14.014159768681786,14.011255854533601,13.992745198221717,14.193959657749787,14.357752576961472,13.59827644712639,14.033049723447181,14.128447076822136,13.685727215333852,13.53990232804642,13.58382301681516,14.868484847890217,14.793225087253003,13.812269069122008,13.827914114625543,14.075152358894153,14.138426651482842,13.740855081550627,13.825978960638604,13.818056147128713,14.563709572738873,14.738323218091676,13.842767453833073,13.781659030662132,13.83652389278835,14.498479394543827,14.323408667713904,14.398704745697021,14.093074915757681,14.168902701313888,14.090911732172499,14.342330632415688,14.331574633355249,14.279305683953421,14.698068971353567,14.586097583192503,13.862458955751723,13.772784686648512,14.118571423802592,14.152658604444412,13.944619292117952,13.789129097319785,13.674818029782966
1999,14.183873176574707,13.922564093272285,13.867365552679388,14.431092920511642,14.469822358133612,14.466154034401836,14.288086999352066,14.253209207294455,14.125907999066673,14.228654634329141,14.16114221374165,14.24178682444939,14.284314512111694,14.115889242895587,14.126950206960988,14.083157785774695,13.313351927754892,13.481121987772603,13.730676406657384,14.25975009804781,14.343289392101436,13.552811829779362,13.389781722409008,13.429178316457948,13.841031115157259,13.775969867259413,13.665213312362775,13.68859709556626,14.025798182868982,14.092906932756854,14.032914261901237,14.082977820329113,14.083972261825382,13.835098648761523,13.977790132478734,14.103513365060898,14.068048149865568,14.084538016463277,14.329751311474459,14.1089261300081,14.2268253873281,14.35481157156421,14.410360843486401,14.318703488848396,13.731197667978847,13.686431195294306,13.63453892088256,14.005895852485596,13.865286093077115,14.738072320375164,14.637959320865336,14.206959301967508,14.251781242471745,14.20228921491053,14.048849336905414,14.45660860735351
2000,13.748933792114258,13.988864882218301,13.964247335132315,13.95335038715272,13.997137249289612,14.454096051323116,14.090244589343598,14.083424527932365,13.951272983752805,14.126472029298506,14.293870710952719,14.383268678904825,14.42725453501578,13.955230359596124,13.990973303392963,13.959463411517964,13.84562826544948,13.992895997799819,13.951673015970144,14.025194794858932,14.111777864256666,14.256544389325837,14.096582057833153,14.145973175219295,13.976567492957583,13.914421471662465,14.564349099892025,14.584254714218869,14.031636481200838,14.116954495863478,13.93504949057013,13.9704839165675,13.97863065514572,13.967278668866316,14.10492081150326,13.800961099112365,13.749945289334681,13.798244081467613,14.7032478061565,14.50083340816298,14.58963698342774,14.107129772636771,14.201997232087491,14.141189270052543,14.394157692285814,14.352332463778527,14.312123460537613,13.71671634399897,13.611973338692842,13.7541458697297,13.673787778974608,13.792315606709272,13.795242693480647,14.694390541440265,14.553597460489755,13.878710495926017
