year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,-5.1502481150738095,-5.142505776254643,-3.7962517951826094,-3.7864984249579656,-4.306340366415856,-4.330248115046343,-4.326709045907188,-7.430945866088351,-7.71820001405656,-3.7270608369810407,-3.6506783513876595,-3.590258117348185,-3.862656719008074,-3.8410639810819163,-3.8621335765802947,-3.5437273051612355,-3.4034856117242445,-5.540397562019502,-5.744851465439648,-5.69370316285729,-6.750912939436098,-6.920741480821764,-6.850185670072232,-3.5124658880501283,-3.588278240520129,-3.6419116370222184,-3.5725805735654568,-2.7719831261010626,-2.7135851307904986,-3.058791970236369,-3.0226088341095494,-3.017172704290269,-4.859072549691648,-4.673736440747712,-3.17355849202902,-3.2137542895990947,-3.202236778785421,-3.594627840368137,-3.794994551600281,-3.6946700786499562,-3.8063837119164603,-3.745896008498475,-3.8337265767171935,-3.9962781079734793,-4.051158788429973,-4.073858385009533,-4.055630693149007,-4.156841806498365,-4.4866545290886375,-4.589126195352566,-3.3764180309136798,-3.3557635154053376,-4.019926134751692,-4.119374548547304,-4.383721341436351
1992,0.0,-4.967646645423049,-5.005576645171409,-3.8767409499320884,-3.791580552868769,-4.328941085359892,-4.418995467631646,-4.416742038524639,-7.353471264520502,-7.539885364269235,-3.474140157361779,-3.427069221763711,-3.4086972012486925,-3.6584065836992163,-3.6976680727378586,-3.7108924345745766,-3.332442277400391,-3.1641339228071796,-5.77426664442544,-5.301584457020338,-5.254982155923466,-6.403867401600991,-6.578517825043512,-6.512192529749438,-3.4531281481430796,-3.5402452657704178,-3.434687934451688,-3.434593735798124,-2.770698378145285,-2.697977682246256,-3.1229736708585207,-3.079083563811418,-3.077177362589145,-4.786412739690986,-4.622640278008896,-3.107779611095916,-3.180907223593451,-3.158419179951295,-3.4340247440165736,-3.628245935088872,-3.5292024769812027,-3.533953778987442,-3.49467075963398,-3.568884809092376,-3.9325946072755062,-3.9937688037086723,-4.041796578054244,-3.7416674478947307,-3.812870146738968,-4.436928094181848,-4.469749469409075,-3.1435216462297806,-3.1487938696677222,-3.6916450458398824,-3.8421159901969215,-4.398847912224701
1993,0.0,-5.095737925425167,-5.125246205217563,-3.8108317101625264,-3.7443010853030785,-4.341248880058572,-4.363233799498669,-4.36657386252433,-7.377517216251677,-7.758470337626168,-3.5752935286093734,-3.442593672540035,-3.4519686975704236,-4.078666632714059,-4.118923892196102,-4.168447177050075,-3.5128130453917805,-3.3637320749486648,-5.969739175535114,-5.9938870868617435,-5.88120315813152,-6.6701200385396895,-6.8082551246527565,-6.744417080292328,-3.495737029818571,-3.5774802257630487,-3.608906120038233,-3.540077833797209,-2.7904623133168514,-2.750232933733882,-3.0623632712850544,-3.0140504116278617,-2.9995882432724006,-4.817755875268702,-4.667112144361035,-3.06830215849973,-3.122387375033261,-3.095140996900076,-3.5060987059564486,-3.704943326509383,-3.5908891594995858,-3.7495785048407235,-3.652831243782698,-3.749983941011097,-4.050486499600636,-4.117903809886569,-4.1471539809671345,-4.147276097392906,-4.21353840390973,-4.215663000358536,-4.335445095910231,-3.1975118977635546,-3.20536335763836,-3.6250314936756602,-3.767893070827281,-4.28319357504312
1994,0.0,-5.029857744387954,-5.048538646253702,-3.58834512207617,-3.5572716890576235,-4.412692590773036,-4.45970518121446,-4.4372557952769665,-7.531162333019562,-7.615450013496472,-3.6045500970884863,-3.590404853718809,-3.515282380510822,-3.805811327733876,-3.7899076654766812,-3.8257378412436687,-3.497289598404503,-3.3150712342216835,-5.385666315132196,-6.228753247130095,-6.105515160606121,-6.9572821045908135,-7.083155344483801,-7.0546973837614075,-3.476433890676132,-3.5597549340868273,-3.811313565754805,-3.7614360743381354,-2.7851343470675136,-2.725975543625861,-3.180032857476217,-3.1509481782749535,-3.1177152897529474,-4.782603915344426,-4.62852831508841,-3.2223270661877077,-3.251624114052767,-3.2565541921236143,-3.5314686980992533,-3.7387475812144046,-3.629964697288992,-3.6194735798020403,-3.538297642728576,-3.6372358460055665,-4.130855172176689,-4.166098214491093,-4.220618563085731,-4.383549861041194,-4.515771032758638,-4.187116288557666,-4.230922726117642,-3.4276430535891524,-3.4042137287377745,-3.77641276258737,-3.8938692026462913,-4.555060081379853
1995,0.0,-4.636966445147939,-4.692767997872114,-3.86750682975304,-3.822600502843237,-4.374180446928378,-4.368054983870872,-4.381779827931554,-7.428864015256828,-7.580120381971831,-3.327676825650837,-3.26380603482945,-3.2316969441589016,-3.8965611501599273,-3.9261025254502933,-3.9200402671489307,-3.5102746373529765,-3.358206322929993,-5.685408327889903,-5.795413499460581,-5.734693128389081,-6.830893773178598,-6.971252721084065,-6.931643014952355,-3.4331804704136957,-3.4956643073437945,-3.3635482574817512,-3.34603704791742,-2.885698291333979,-2.7845090262388936,-3.2547250307436517,-3.1576637245770023,-3.1901655719269044,-4.653930216139862,-4.512865327405903,-3.2386434810913993,-3.28998627867505,-3.262315049006544,-3.5202756805324853,-3.7484118102866084,-3.66070705478708,-3.7693464161300945,-3.673959417000084,-3.7650542191303344,-4.00052834200155,-4.048738871213155,-4.088692308790076,-4.115756475328116,-4.2118691187491955,-4.194428037593243,-4.3212161581262425,-3.641963940811996,-3.575753082394188,-3.812895782182702,-3.9582342559306074,-4.407891716087256
1996,0.0,-4.95249652909067,-4.968495884734997,-3.743776651288403,-3.7069842094380103,-4.357640298951976,-4.137685690610564,-4.15950874896836,-7.425760336339476,-7.6763311296366314,-3.5321981277575514,-3.4537292658362677,-3.388971296153427,-4.118805564033922,-4.079978148015172,-4.111033407258004,-3.3155511662979595,-3.1400949813253956,-5.4560531287131795,-5.474488964342969,-5.441310804793302,-6.769238421946408,-6.920761598949747,-6.854229228268435,-3.5267456405036466,-3.5960384789595654,-3.7539321645751222,-3.701534727619187,-2.831490683116021,-2.721613708627597,-3.245689879974595,-3.226517334085287,-3.2147407739091474,-4.848933229643194,-4.7105348960103335,-3.241742878705768,-3.2871078059641192,-3.258243473701217,-3.4949066714263637,-3.7036706692810917,-3.602805887208447,-3.6297314243804735,-3.534321422259774,-3.6192376242590125,-3.9303204931686206,-3.953091227204462,-3.9969615117518043,-3.7402429606357845,-3.8263946046353112,-4.279234378075678,-4.366586238557085,-3.1663215855960107,-3.139419260318565,-3.860303492796241,-4.013228726178989,-4.461795874932536
1997,0.0,-5.002467337599503,-5.003498821689357,-3.722945077378105,-3.6792316837807224,-4.192228185562138,-4.246482505802701,-4.2544772371811295,-7.4738578625602,-7.752555323116978,-3.547749494163142,-3.5055482076462443,-3.452082415380003,-3.7878523539616946,-3.791342629784289,-3.8114381114032945,-3.2137705093696365,-3.0535126922861213,-5.596015633800999,-5.46598156473396,-5.389713368101823,-6.93289032735726,-7.087167386926481,-7.029240483839095,-3.5190735691681905,-3.5860522317859918,-3.5697837860723496,-3.527745183265658,-2.751416431101454,-2.6775081647070706,-3.1923132721635774,-3.1187978815814326,-3.145618731907229,-4.77811573766634,-4.630180583248139,-3.186614871801771,-3.248913656989421,-3.2558042706087313,-3.5345864251138224,-3.735401912383246,-3.6572591078883345,-3.6848981629161557,-3.5730361954642262,-3.6822075705261703,-4.01488015828517,-4.082382969311512,-4.117956815159827,-3.853447727382836,-3.9541407388141483,-4.4893132397333915,-4.531222955128289,-3.2479167243794596,-3.2349168166653524,-3.9063331139947692,-4.059153384464645,-4.389852271289653
1998,0.0,-4.884323620444908,-4.893769656247082,-3.7644290924839385,-3.7256144022065882,-4.239131017190477,-4.474973809664334,-4.467687868996288,-7.443491640691555,-7.549032370057629,-3.380160096960184,-3.320875159782288,-3.2656385195232254,-3.6729639119800908,-3.6758678261282753,-3.6943784824401593,-3.517215487009924,-3.3534225677982388,-5.1336260714906405,-5.8043437840358685,-5.708946430660914,-6.339089250814055,-6.484914138101487,-6.440993449332748,-3.492101919330443,-3.5673616799676573,-3.4142467705386483,-3.398601725035114,-2.7970150853237836,-2.7337407927350945,-3.150633043691336,-3.065509164603359,-3.07343197811325,-4.8557387078836705,-4.681125062530867,-3.163011966818626,-3.224120389989567,-3.169255527863349,-3.7623484745152265,-3.937419201345149,-3.862123123362032,-3.691279479603372,-3.615451694047165,-3.693442663188554,-4.000525296012256,-4.0112812950726955,-4.0635502444745235,-3.886511509096316,-3.9984828972573805,-4.154984630656205,-4.244658899759417,-3.3750230976252134,-3.340935916983394,-3.695541683320389,-3.8510318781185564,-4.365543380158545
1999,0.0,-4.906693266477941,-4.961891807070838,-3.850077718861119,-3.811348281239148,-4.502424477194413,-4.4103761814154065,-4.445253973473017,-7.466401418833335,-7.776758595086536,-3.6145923471833203,-3.5339477364755805,-3.4914200488132767,-3.789302743601933,-3.7782417795365326,-3.8220342007228254,-3.23378952943313,-3.0660194694154193,-5.381624656613976,-5.699144889607425,-5.615605595553799,-6.472367860169779,-6.635397967540133,-6.596001373491193,-3.4878344226790166,-3.552895670576863,-3.3798461702816613,-3.3564623870781762,-2.809913695728735,-2.742804945840863,-3.1842989770220704,-3.1342354185941943,-3.133240977097925,-4.725275411836801,-4.58258392811959,-3.2008230698711735,-3.236288285066504,-3.2197984184687947,-3.619628869841785,-3.840454051308143,-3.7225547939881434,-3.828194431035927,-3.772645159113736,-3.864302513751742,-3.9004698676537046,-3.945236340338246,-3.9971286147499914,-4.059006669839368,-4.199616429247849,-4.441353955459057,-4.541466954968884,-3.434684152773258,-3.389862212269021,-4.007441918293923,-4.160881796299039,-4.690450771233801
2000,0.0,-5.036163267325559,-5.060780814411546,-3.7272151821023822,-3.68342831996549,-4.486213181657565,-4.378291185490067,-4.3851112469013,-7.349602325225007,-7.73336764944222,-3.48589889730742,-3.396500929355314,-3.3525150732443585,-3.911849799547282,-3.876106855750443,-3.9076167476254415,-3.494488565142209,-3.347220832791871,-5.319496558561312,-5.631080498613345,-5.54449742921561,-7.002368713355898,-7.162331044848582,-7.11293992746244,-3.454828522253644,-3.5169745435487627,-3.65320538380241,-3.633299769475567,-2.8079016425270638,-2.7225836278644238,-3.1028826129100224,-3.0674481869126513,-3.0593014483344323,-4.777217729591955,-4.6395755869550115,-3.1510299628001395,-3.202045772577824,-3.1537469804448914,-3.67618219706819,-3.87859659506171,-3.789793019796951,-3.7185481139575565,-3.6236806545068365,-3.6844886165417847,-4.181008128772833,-4.22283335728012,-4.263042360521034,-3.8724098915463383,-3.9771528968524663,-4.221505250490539,-4.30186334124563,-3.3569816971608315,-3.354054610389456,-3.9391939046366335,-4.079986985587144,-4.531691880775631
