stn,idx,rcp,hor,stat,centile,val
era5_land,rainstart,ref,1981-2010,none,-1,237.502443
era5_land,rainstart,rcp45,1981-2010,mean,-1,239.069306
era5_land,rainstart,rcp45,2021-2050,mean,-1,236.65403
era5_land,rainstart,rcp45,2041-2070,mean,-1,235.384754
era5_land,rainstart,rcp45,1981-2010,min,-1,235.165201
era5_land,rainstart,rcp45,2021-2050,min,-1,233.246531
era5_land,rainstart,rcp45,2041-2070,min,-1,231.98213
era5_land,rainstart,rcp45,1981-2010,max,-1,244.514825
era5_land,rainstart,rcp45,2021-2050,max,-1,241.893265
era5_land,rainstart,rcp45,2041-2070,max,-1,239.980005
era5_land,rainstart,rcp45,1981-2010,centile,90,241.643247
era5_land,rainstart,rcp45,2021-2050,centile,90,238.768645
era5_land,rainstart,rcp45,2041-2070,centile,90,238.823308
era5_land,rainstart,rcp45,1981-2010,centile,50,239.025527
era5_land,rainstart,rcp45,2021-2050,centile,50,235.992931
era5_land,rainstart,rcp45,2041-2070,centile,50,235.078048
era5_land,rainstart,rcp45,1981-2010,centile,10,236.340866
era5_land,rainstart,rcp45,2021-2050,centile,10,234.659554
era5_land,rainstart,rcp45,2041-2070,centile,10,233.301469
era5_land,rainstart,rcp85,1981-2010,mean,-1,239.154209
era5_land,rainstart,rcp85,2021-2050,mean,-1,236.527682
era5_land,rainstart,rcp85,2041-2070,mean,-1,235.222198
era5_land,rainstart,rcp85,1981-2010,min,-1,235.983355
era5_land,rainstart,rcp85,2021-2050,min,-1,234.332657
era5_land,rainstart,rcp85,2041-2070,min,-1,232.172069
era5_land,rainstart,rcp85,1981-2010,max,-1,244.282475
era5_land,rainstart,rcp85,2021-2050,max,-1,241.001825
era5_land,rainstart,rcp85,2041-2070,max,-1,238.311902
era5_land,rainstart,rcp85,1981-2010,centile,90,241.891388
era5_land,rainstart,rcp85,2021-2050,centile,90,239.210189
era5_land,rainstart,rcp85,2041-2070,centile,90,237.641023
era5_land,rainstart,rcp85,1981-2010,centile,50,239.240606
era5_land,rainstart,rcp85,2021-2050,centile,50,236.208392
era5_land,rainstart,rcp85,2041-2070,centile,50,235.18309
era5_land,rainstart,rcp85,1981-2010,centile,10,236.541405
era5_land,rainstart,rcp85,2021-2050,centile,10,234.582122
era5_land,rainstart,rcp85,2041-2070,centile,10,233.281044
era5_land,rainstart,rcpxx,1981-2010,mean,-1,239.113044
era5_land,rainstart,rcpxx,2021-2050,mean,-1,236.588942
era5_land,rainstart,rcpxx,2041-2070,mean,-1,235.301013
era5_land,rainstart,rcpxx,1981-2010,min,-1,235.165201
era5_land,rainstart,rcpxx,2021-2050,min,-1,233.246531
era5_land,rainstart,rcpxx,2041-2070,min,-1,231.98213
era5_land,rainstart,rcpxx,1981-2010,max,-1,244.514825
era5_land,rainstart,rcpxx,2021-2050,max,-1,241.893265
era5_land,rainstart,rcpxx,2041-2070,max,-1,239.980005
era5_land,rainstart,rcpxx,1981-2010,centile,90,241.662863
era5_land,rainstart,rcpxx,2021-2050,centile,90,239.030494
era5_land,rainstart,rcpxx,2041-2070,centile,90,237.809135
era5_land,rainstart,rcpxx,1981-2010,centile,50,239.225139
era5_land,rainstart,rcpxx,2021-2050,centile,50,236.208392
era5_land,rainstart,rcpxx,2041-2070,centile,50,235.18309
era5_land,rainstart,rcpxx,1981-2010,centile,10,236.473416
era5_land,rainstart,rcpxx,2021-2050,centile,10,234.497582
era5_land,rainstart,rcpxx,2041-2070,centile,10,233.273133
