year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,40.04096834264432,43.91992551210428,51.47686577854176,59.560893854748606,45.079515828677835,53.17672253258845,61.38398510242086,46.16108007448789,54.699170475706794,64.09199255121044
1992,50.832402234636874,38.936312849162015,49.174616817074906,60.96424581005587,38.708566108007446,49.12346368715084,62.184543761638736,39.30223463687151,50.72701879126459,63.539292364990686
1993,63.6536312849162,33.2927374301676,49.97693740151841,67.75828677839851,42.956797020484174,54.88519553072625,66.81843575418995,37.16182495344507,53.15270018621975,67.03389199255122
1994,67.99813780260708,48.71806331471136,53.68758057584873,63.0588454376164,50.300186219739295,59.014059590316585,69.29646182495344,47.682681564245804,57.89571694599627,71.19925512104285
1995,51.97206703910614,47.36536312849162,52.80146110872367,61.35493482309125,40.93668528864059,51.45577281191805,59.52495344506518,44.71620111731844,53.22803453529709,63.35977653631285
1996,39.6927374301676,43.51992551210429,52.20455522131499,59.66405959031657,42.67374301675978,48.80418994413408,55.18901303538176,42.39646182495345,49.63323175893009,57.70633147113594
1997,50.523277467411546,51.332960893854754,59.9376880103137,68.0342644320298,46.83128491620111,55.504748603351956,64.67690875232775,47.34078212290503,57.685627221940074,66.97057728119181
1998,64.04469273743017,44.8342644320298,52.00214868929954,60.95530726256983,47.079329608938544,56.351862197392926,65.32886405959033,43.5925512104283,55.72668020992044,67.97392923649906
1999,59.63314711359404,43.83687150837989,55.71594327460248,60.823463687150834,44.87541899441341,53.25642458100558,60.53389199255121,43.894785847299815,54.92991366175724,65.3661080074488
2000,48.73929236499069,48.84692737430168,55.002578427159435,64.5050279329609,46.61918063314712,52.49692737430168,60.8461824953445,46.81433891992552,53.842728965633995,61.79590316573557
2001,47.86778398510242,52.031284916201116,56.16945996275605,63.26443202979516,43.4657355679702,52.921601489757904,59.70782122905028,43.940782122905034,54.82275266632809,65.82029795158287
2002,60.74301675977654,43.04841713221602,56.40409683426443,69.04096834264432,44.81117318435754,57.472253258845434,68.02197392923651,41.30577281191806,56.8754020653462,65.57839851024208
