longitude,latitude,rain_season_end
-15.0,13.0,-5.490000000000009
-15.0,12.899999618530273,-5.495000000000061
-14.899999618530273,13.0,-5.5499999999999545
-14.899999618530273,12.899999618530273,-5.689999999999941
