year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,-7.294972067039101,-2.1609798023205795,0.9113594040968398,-5.578398510242081,-1.2629422718808145,2.366852886405965,-4.8054003724394745,-0.1563568647367486,2.7741154562383654
1992,0.0,-8.966108007448785,-3.519094685575128,1.689013035381755,-8.643389199255116,-3.376536312849157,2.080819366852893,-9.125139664804465,-2.7170475706788513,4.301117318435759
1993,0.0,-8.526629422718802,-1.5844148402807576,5.953445065176914,-5.514897579143384,-0.04301675977653154,6.888454376163878,-7.036499068901298,-0.6439140003385766,6.1147113594041045
1994,0.0,-4.910986964618245,-1.0190230625984769,3.820856610800749,-4.054562383612658,1.4718808193668576,5.653072625698333,-6.454376163873365,0.9984594548840406,4.714711359404104
1995,0.0,-6.2271880819366805,-1.40822231771952,4.035754189944138,-7.732960893854743,-1.2472067039106098,4.936312849162019,-7.989385474860331,-0.1643981716607368,5.670018621973934
1996,0.0,-6.489385474860331,-0.9303538175046506,2.443202979515834,-7.610986964618244,-3.1260707635009264,0.9497206703910651,-6.47672253258845,-2.5462332825461274,2.512476722532593
1997,0.0,-1.8286778398510186,2.1577424437759674,6.603724394785855,-4.770763500931094,0.47355679702048875,5.338175046554942,-3.054376163873367,1.7628914846791988,7.146182495344515
1998,0.0,-5.231284916201112,-2.1767368571837795,0.6394785847299869,-4.152327746741149,0.22076350093110353,5.819739292365,-4.368901303538171,-0.0023023531403375845,4.604655493482315
1999,0.0,-4.780633147113589,0.36201117318436193,3.1232774674115493,-5.402607076350088,-0.7524208566107956,1.8938547486033583,-5.1890130353817465,0.17342136448282214,5.300186219739301
2000,0.0,-3.3668528864059537,-1.117862770376732,2.0018621973929296,-6.388454376163868,-2.082309124767221,1.518994413407826,-4.184543761638729,-1.0309124767225277,2.3493482309124825
2001,0.0,-4.1243947858472945,-0.2414840280762021,3.2290502793296136,-5.446554934823087,-0.32197392923649454,4.539664804469279,-5.337616387337052,0.25645843914000815,5.884729981378037
2002,0.0,-5.5437616387337005,1.2690445494914822,7.738175046554943,-5.663128491620106,2.1060521415270075,8.911545623836135,-6.1925512104283005,1.27745048247842,8.125698324022355
2003,0.0,-7.599255121042825,-2.655751325025063,2.9378026070763568,-5.977281191806328,-2.2112662942271832,2.5048417132216088,-6.14841713221601,-1.190045708481458,3.6718808193668604
2004,0.0,-5.754562383612658,-1.4483311846440292,3.9802607076350154,-5.508379888268151,-0.48566108007448305,6.492178770949729,-5.45549348230912,-0.2846791941763964,6.7324022346368775
2005,0.0,-8.684543761638729,-2.716630855178337,4.132216014897587,-8.0828677839851,-4.256983240223459,0.18026070763501473,-8.515642458100553,-3.1335872693414544,1.8299813780260785
2006,0.0,-6.917318435754185,-0.5093539607506041,4.630167597765368,-6.585847299813776,0.014990689013040548,6.186964618249541,-5.914711359404092,-0.9306923988488184,3.843947858473003
2007,0.0,-5.485288640595899,0.1223606933104185,5.181005586592184,-6.679702048417127,-0.7383612662942225,3.5756052141527044,-5.277281191806326,0.6363467072964327,6.1366852886406065
2008,0.0,-5.192923649906885,-0.03392064174186625,4.660335195530732,-6.570018621973925,-1.7392923649906842,2.5059590316573708,-6.6769087523277415,-1.7709666497375947,2.1979515828677902
