year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,22.25,25.1,33.0,43.2,26.025,34.4125,43.97500000000001,25.650000000000002,34.81818181818182,47.750000000000014
1992,28.25,26.9,34.80769230769231,43.5,22.65,33.05,40.325,24.775000000000002,34.0,42.7
1993,45.75,22.2,33.42307692307692,51.900000000000006,21.0,36.4625,53.575,22.599999999999998,35.55681818181818,54.125000000000014
1994,53.5,25.950000000000003,36.05769230769231,44.0,32.2,40.4375,49.025,32.5,39.68181818181818,48.675000000000004
1995,39.0,27.700000000000003,34.25,44.1,24.224999999999998,33.7,44.775000000000006,25.85,34.61363636363637,47.25000000000001
1996,21.25,22.700000000000003,31.326923076923077,42.150000000000006,20.625,30.225,37.60000000000001,23.05,30.488636363636363,36.75
1997,35.25,33.65,41.03846153846154,46.95,25.1,36.8875,47.2,26.75,38.94318181818182,49.35000000000001
1998,47.25,26.8,33.36538461538461,42.650000000000006,25.575,36.9625,51.525,24.075,35.14772727272727,48.95
1999,45.0,25.5,36.59615384615385,42.150000000000006,24.375,33.5875,44.1,24.75,36.28409090909091,50.650000000000006
2000,27.0,26.700000000000003,38.5,49.400000000000006,23.65,34.925,42.15000000000001,28.125,36.04545454545455,41.95
2001,32.25,27.5,38.07692307692308,44.4,25.35,34.6375,42.50000000000001,26.7,36.69318181818182,46.875
2002,40.25,26.45,41.07692307692308,52.2,29.700000000000003,39.425,49.875,28.299999999999997,38.78409090909091,51.1
2003,30.25,22.950000000000003,31.96153846153846,43.349999999999994,23.8,32.7625,41.05,23.125,34.01136363636363,43.7
2004,23.5,26.85,33.51923076923077,44.95,25.5,34.125,46.550000000000004,27.025,34.54545454545455,46.22500000000001
2005,38.25,22.55,34.15384615384615,48.60000000000001,24.200000000000003,31.8,40.5,23.75,31.579545454545453,42.12500000000001
2006,24.5,23.4,37.40384615384615,57.80000000000001,25.225,37.625,45.75,24.8,34.70454545454545,44.900000000000006
2007,55.25,25.35,37.46153846153846,45.2,21.9,35.3125,46.550000000000004,27.275000000000002,38.55681818181818,48.37500000000001
2008,29.25,25.85,37.51923076923077,49.400000000000006,21.55,34.45,43.300000000000004,25.275,34.09090909090909,45.025000000000006
2009,36.0,21.35,27.21153846153846,34.400000000000006,23.2,32.3625,41.47500000000001,26.65,34.82954545454545,45.25
2010,18.25,23.85,30.53846153846154,36.25,32.1,37.35,45.42500000000001,23.525000000000002,32.84090909090909,43.925000000000004
2011,24.25,27.15,34.38461538461539,45.10000000000001,31.15,41.2375,50.400000000000006,27.15,37.60227272727273,48.425000000000004
2012,42.5,23.6,35.80769230769231,47.80000000000001,20.599999999999998,31.4625,42.025000000000006,23.400000000000002,36.82954545454545,50.300000000000004
2013,36.75,24.65,33.23076923076923,46.349999999999994,21.2,34.35,48.175000000000004,23.675,36.18181818181818,51.57500000000001
2014,34.25,20.549999999999997,31.03846153846154,40.55,26.2,35.325,47.47500000000001,26.525,33.30681818181818,41.025000000000006
2015,47.75,22.450000000000003,32.88461538461539,47.95,19.825,35.4625,52.325,22.825,31.875,42.45000000000001
2016,51.0,22.650000000000002,34.5,41.800000000000004,26.174999999999997,35.6,49.95,22.625,32.875,43.900000000000006
2017,40.5,25.95,29.96153846153846,39.45,24.0,36.325,47.75,23.5,40.02272727272727,59.5
2018,35.25,23.1,34.90384615384615,45.25,28.525,37.9625,50.72500000000001,21.775000000000002,31.045454545454547,38.2
2019,44.5,24.05,37.26923076923077,46.25,21.025,34.1375,43.9,24.35,33.78409090909091,46.625000000000014
2020,49.75,18.3,32.40384615384615,45.1,25.025,34.35,49.30000000000002,21.474999999999998,34.78409090909091,48.575
2021,,20.55,34.75,43.699999999999996,23.125,31.1625,37.50000000000001,22.5,32.92045454545455,49.42500000000001
2022,,24.35,35.36538461538461,42.3,25.3,35.225,46.45,22.75,32.92045454545455,44.65000000000001
2023,,24.75,34.23076923076923,45.45,25.325000000000003,37.7375,50.62500000000001,23.925,36.90909090909091,47.775000000000006
2024,,21.35,31.634615384615383,40.4,22.424999999999997,30.4625,42.75,26.150000000000002,37.32954545454545,49.224999999999994
2025,,26.0,32.51923076923077,39.65,26.224999999999998,34.9125,43.85,26.424999999999997,36.15909090909091,50.575
2026,,24.950000000000003,37.44230769230769,50.10000000000001,24.475,34.7375,44.175000000000004,24.075,35.70454545454545,50.25000000000001
2027,,21.35,29.865384615384617,40.8,22.45,34.375,48.575,25.55,36.26136363636363,51.900000000000006
2028,,18.85,32.67307692307692,44.9,24.125,33.4125,46.050000000000004,19.950000000000003,36.86363636363637,51.15
2029,,21.4,33.88461538461539,44.1,23.224999999999998,33.2375,45.45,25.0,39.84090909090909,57.900000000000006
2030,,25.4,36.71153846153846,49.35000000000001,26.025,35.5875,45.55,23.775,37.40909090909091,49.975
2031,,19.1,33.98076923076923,45.45,20.7,29.95,36.45000000000001,21.925,35.375,48.62500000000001
2032,,28.75,35.38461538461539,42.45,23.525,33.9,44.875000000000014,28.3,37.52272727272727,47.75
2033,,21.25,40.98076923076923,60.80000000000001,22.85,34.15,48.775000000000006,23.275,39.54545454545455,52.75
2034,,26.450000000000003,42.0,55.45,22.8,34.0375,46.52500000000001,25.575000000000003,36.22727272727273,51.2
2035,,18.35,29.807692307692307,43.550000000000004,22.225,38.0625,54.050000000000004,20.475,30.65909090909091,45.90000000000001
2036,,25.5,34.23076923076923,47.35000000000001,28.5,38.9125,49.525,25.025000000000002,37.63636363636363,51.725
2037,,20.9,34.71153846153846,53.55000000000001,24.724999999999998,36.2625,50.22500000000001,24.525,33.82954545454545,45.275000000000006
2038,,20.150000000000002,33.34615384615385,51.90000000000001,28.925,38.8875,54.900000000000006,24.475,33.26136363636363,42.60000000000001
2039,,26.55,40.17307692307692,54.400000000000006,20.349999999999998,32.75,48.2,24.450000000000003,36.57954545454545,51.075
2040,,22.65,34.0,48.45,25.6,35.1375,42.50000000000001,29.275000000000002,38.86363636363637,47.175000000000004
2041,,17.8,30.307692307692307,41.05,24.575,36.1,50.575,25.075,35.85227272727273,47.0
2042,,23.700000000000003,35.11538461538461,44.05,16.875,33.9,47.90000000000001,23.675,36.5,46.300000000000004
2043,,24.849999999999998,32.40384615384615,41.25,27.6,37.25,47.875000000000014,27.35,37.23863636363637,54.57500000000001
2044,,29.0,37.82692307692308,50.60000000000001,23.2,35.1375,52.550000000000004,14.975000000000001,34.21590909090909,48.325
2045,,24.65,34.13461538461539,42.400000000000006,28.7,38.4375,51.9,21.299999999999997,32.86363636363637,49.500000000000014
2046,,19.35,33.57692307692308,42.8,18.4,34.4,47.450000000000024,22.325,33.54545454545455,41.65
2047,,27.85,38.36538461538461,48.0,23.174999999999997,33.75,46.92500000000001,28.599999999999998,39.10227272727273,50.650000000000006
2048,,25.5,35.23076923076923,46.75,23.2,35.9875,57.574999999999996,16.3,33.73863636363637,49.050000000000004
2049,,20.65,29.96153846153846,40.300000000000004,27.4,33.4875,46.62500000000001,27.3,43.11363636363637,60.7
2050,,28.5,40.03846153846154,50.7,23.85,35.2625,46.075,21.15,35.56818181818182,52.90000000000002
2051,,28.6,37.32692307692308,46.95,25.8,37.2625,49.075,21.85,34.78409090909091,50.62500000000001
2052,,25.45,32.30769230769231,37.35,25.05,36.5625,52.50000000000001,21.0,36.38636363636363,53.675000000000004
2053,,26.200000000000003,36.42307692307692,53.050000000000004,30.45,39.1875,49.7,25.75,39.03409090909091,52.175000000000004
2054,,27.45,38.23076923076923,50.150000000000006,26.925,39.1375,50.5,27.425,38.70454545454545,52.42500000000002
2055,,19.049999999999997,32.73076923076923,55.45000000000002,27.7,37.4375,49.425000000000004,22.35,34.54545454545455,48.375000000000014
2056,,12.45,26.192307692307693,40.150000000000006,26.525000000000002,36.65,50.375,17.575000000000003,37.32954545454545,51.425
2057,,18.6,31.634615384615383,42.400000000000006,22.1,32.8625,43.25000000000001,27.275000000000002,36.78409090909091,47.95
2058,,20.35,38.76923076923077,55.25000000000001,23.2,34.575,43.175000000000004,26.05,37.0,49.475
2059,,24.5,30.057692307692307,33.300000000000004,23.2,32.925,42.05,27.325000000000003,38.125,48.72500000000001
2060,,22.849999999999998,32.69230769230769,40.7,25.3,39.3,49.0,27.85,39.10227272727273,50.37500000000001
2061,,19.0,30.057692307692307,35.7,26.45,35.6375,46.400000000000006,22.625,35.79545454545455,47.975
2062,,25.9,36.17307692307692,49.95,26.875,41.4875,55.925,21.775000000000002,34.98863636363637,59.82500000000004
2063,,19.950000000000003,35.13461538461539,55.400000000000006,29.35,40.7625,53.55,22.099999999999998,39.90909090909091,56.725
2064,,22.0,34.86538461538461,49.2,24.849999999999998,37.45,47.80000000000001,24.275,35.60227272727273,43.65
2065,,21.3,32.59615384615385,46.400000000000006,21.85,35.325,46.650000000000006,22.650000000000002,44.10227272727273,67.87500000000003
2066,,24.299999999999997,31.76923076923077,37.25,27.95,39.5375,46.375,21.099999999999998,35.13636363636363,50.550000000000004
2067,,22.800000000000004,40.48076923076923,52.0,25.05,38.3625,50.05,29.05,43.60227272727273,60.975
2068,,17.7,32.44230769230769,56.25000000000001,33.375,43.4875,61.025,22.0,36.10227272727273,47.6
2069,,22.95,30.25,37.1,27.25,34.375,42.9,26.424999999999997,42.85227272727273,59.15000000000001
