year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,13.875,14.125,6.375,5.125,-5.125,-8.375,-6.875,-7.875,-4.125,7.625,6.625,11.625,1.625,0.875,-2.625,-7.875,-5.625,-4.125,-14.875,-11.125,-5.125,-7.125,-8.125,-10.125,-9.625,29.625,26.625,1.625,5.125,-7.875,-9.625,-6.375,-3.125,-0.375,-3.125,-3.375,-7.625,-6.375,-7.125,-7.875,-2.625,-2.375,-3.625,-15.125,-16.125,-15.125,-1.125,-3.125,2.375,-3.625,-11.125,-12.125,8.375,6.625,-11.625
1992,0.0,-1.125,-1.875,1.625,5.625,11.375,-1.375,-0.875,-2.125,-7.375,8.625,6.625,12.875,-16.625,-14.875,-19.375,-15.375,-11.875,7.125,-9.625,-9.875,-10.125,-13.875,-14.375,-2.875,-3.375,8.625,4.875,-3.375,-4.125,0.125,0.625,0.875,2.875,6.125,5.875,3.375,5.625,-5.625,-5.625,-3.625,-8.125,-5.125,-9.875,0.625,-2.375,-3.375,-10.125,-11.625,5.125,4.875,-6.125,-9.125,-0.625,-6.625,-3.875
1993,0.0,-11.875,-10.125,0.125,2.125,6.625,19.875,18.125,-15.625,5.625,-10.625,-6.875,-8.375,22.875,26.625,24.875,-4.125,0.625,9.875,6.125,9.625,-8.375,-7.625,-5.625,-6.125,-6.875,16.625,18.125,-2.625,-4.125,-7.125,-8.375,-4.875,-15.625,-14.125,-14.625,-15.875,-17.125,-5.375,-7.875,-8.875,6.625,9.125,5.875,16.625,11.625,11.875,3.625,0.875,-6.125,-8.125,-23.625,-20.875,-13.625,-13.125,-8.125
1994,0.0,4.125,7.625,-3.125,-3.125,2.375,4.875,5.375,6.375,-10.375,3.375,2.375,3.125,-0.375,2.625,2.625,3.875,6.375,-2.875,12.625,15.625,7.625,5.875,5.625,5.375,6.875,12.375,11.375,-3.875,-3.875,10.625,6.625,9.875,6.375,12.125,-0.625,-1.375,-1.625,-3.875,-3.875,-4.125,-12.375,-9.375,-13.625,4.125,2.625,3.125,32.125,27.125,2.625,0.125,-19.625,-21.625,-2.375,-4.125,6.375
1995,0.0,-2.125,-0.125,4.375,3.125,5.875,0.125,0.375,3.875,-3.375,-23.125,-23.375,-23.375,-1.375,-2.875,-6.875,-12.125,-8.875,-0.625,-14.875,-14.125,8.625,10.625,12.625,-7.375,-4.625,6.625,6.125,7.875,5.625,-6.125,-5.875,-6.375,-4.875,-2.375,-8.125,-9.375,-10.875,0.125,-2.875,-4.625,-9.125,-10.875,-9.875,-4.375,-8.875,-7.125,16.875,16.375,2.875,-3.375,11.625,11.125,0.625,-2.875,-1.875
1996,0.0,-4.125,1.375,-9.125,-7.625,-2.875,-7.625,-5.625,5.375,-1.875,-10.375,-11.625,-9.375,7.375,4.125,3.125,-5.125,-5.375,-7.375,-5.375,-3.125,-5.375,-9.625,-6.125,-3.375,-6.125,-3.125,-1.125,-3.625,0.125,-14.125,-17.125,-13.625,-3.375,-0.875,-5.625,-6.625,-8.125,5.125,0.625,0.125,-13.125,-12.875,-13.125,-16.125,-17.625,-18.375,-15.875,-18.375,2.875,-0.375,-9.625,-8.625,-8.125,-10.875,5.625
1997,0.0,19.125,22.375,6.375,9.125,6.125,10.375,7.375,6.125,-2.125,9.125,12.375,8.125,5.875,8.125,5.625,-12.875,-9.875,-0.625,-1.375,3.375,1.375,-1.125,2.125,-7.875,-8.125,2.125,6.375,-11.375,-12.875,-11.125,-8.625,-9.875,7.125,13.125,-3.375,-3.125,-4.625,6.875,3.875,4.375,2.625,7.125,2.875,-1.375,-7.375,-5.875,-21.625,-24.625,31.625,28.625,0.625,-1.125,10.625,8.375,5.125
1998,0.0,-16.375,-13.625,12.375,11.875,-8.875,-2.125,-3.125,0.875,4.375,-1.125,0.625,0.125,-9.625,-10.875,-13.625,7.625,5.625,-9.875,-9.125,-5.375,-7.125,-12.625,-11.875,15.125,14.875,-6.625,-7.125,-3.375,-0.625,-1.625,-0.375,-2.375,-2.625,0.625,-9.625,-10.375,-9.875,6.125,4.125,2.625,15.875,19.125,14.125,5.125,2.125,2.125,14.875,12.375,-7.875,-12.625,-6.625,-9.125,5.625,1.375,-21.625
1999,0.0,7.125,9.125,12.125,14.125,13.125,4.875,2.875,4.875,-7.375,-7.125,-8.625,-6.875,-11.375,-10.625,-13.625,-12.125,-9.875,-11.875,10.625,16.625,3.125,-0.875,3.125,-7.625,-8.375,-10.625,-11.875,-2.625,-1.625,-3.625,-5.625,-5.125,-14.125,-11.875,6.125,2.375,4.625,-4.875,-7.625,-7.875,-0.125,0.875,0.125,-10.125,-13.375,-15.375,-2.375,-6.875,45.625,38.375,-1.625,-3.375,-5.375,-6.875,0.875
2000,0.0,-5.625,-0.625,-2.625,-2.625,4.875,4.625,5.375,0.125,1.125,-1.875,-1.125,1.375,-0.125,0.125,0.875,-12.875,-8.625,12.375,-8.375,-4.125,1.375,-2.125,0.875,-2.625,-2.375,2.125,0.125,-13.875,-12.625,0.875,-0.375,2.125,-8.875,-5.875,-11.375,-14.875,-13.875,23.125,16.125,20.625,-3.125,3.375,1.625,12.875,13.625,11.375,-1.875,-6.125,-4.125,-7.375,3.875,1.625,5.125,0.625,-14.625
