year,ref,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,35.532301203673,-42.785303233171305,88.57987419050937,-42.06963236495352,2.18255047556147,55.813215329477316,64.03265862174169,15.740203004492173,118.90316828684331,70.56924047015264,-16.95791545806435,-19.98804461539811,56.04458189745117,-52.06127859249125,137.28281317012136,26.910269022868192,-4.604639219223202,55.615605089400105,-78.62141096391485,-42.81488499692364,-33.48401020000438,-55.585701359255495,100.1942083557135,-44.742060233201585,-4.49843668879879,25.293588524055735,85.4715743757888,33.73295929693552,-12.502244070171685,-8.020941962374764,-165.95157507596957,8.350313193205693,54.06627950711709,-4.057671621645909,-45.03986534487609,35.265490631582,7.2106097745784155,114.24409498642831,141.28813891119978,93.19998881953757,-3.905988047793926,-32.17425852204423,32.60526249290194
1992,0.0,92.04520784460908,-103.13451732244977,-221.8309828661906,-26.736088024737228,69.46044978245914,34.15406502176279,-195.62740305006207,-97.40952916002948,-73.88382627180079,6.137299202035479,-15.183391550289628,-17.909155025364782,-185.47148773718794,153.98844058078407,81.0115687220491,208.65577937436763,-42.99463514679843,-75.0443951529416,99.33290389199033,158.44055739501755,-11.257361194264604,-121.40772754296137,-218.4059777145776,-25.28836964952103,49.73078672864585,108.71688272067729,173.3475766341852,-206.01958801486762,-17.09787031683652,-4.795627580825453,-81.95493695568547,52.296257850664574,36.78442053439039,-100.38267208987867,148.34562717967162,-192.15840259080124,179.9006246684446,-78.653989632091,83.92699993872668,17.541922899560177,-36.635679467140164,150.09396384386537,-79.53001343899342
1993,0.0,-43.14471723427437,-103.31808832666633,-133.1181164665806,21.785348553490053,76.59836993428371,-72.89077802642674,-63.13005099038975,-15.872809875738369,-38.06653386141949,-15.998390253569653,-33.678450005921206,79.59066595495642,95.42198999902519,-36.50200824612756,120.82483522714142,4.203667610149296,-43.37248571079567,-24.444703946751474,-32.587793603555724,-37.139857222565695,-52.5802932275829,-104.55139921728028,-124.65981115484368,26.39245248617283,68.88768613697027,100.35709425171922,-19.19005479680402,-79.97653136605146,-35.156354015663396,98.58650888557167,-100.90029179719443,-68.10436280466502,-76.17517318794131,-29.26573062357147,-42.252492555974925,80.05997055265539,-8.642926080253517,-39.59538119132418,119.66816743585116,-7.705852173970129,-41.03501433240638,-64.36691274446076,-43.101857787195854
1994,0.0,-140.27213914361585,-243.89751191813355,-121.96528613853746,-179.33618298960545,-60.55314672878808,102.82912659037049,79.55522261310387,0.2293321339965928,-61.06319548291168,176.4531267672129,-59.4081609747231,82.6957993770402,38.56929273447747,-16.023988268415224,-17.73418292356257,14.436524223948027,-84.18612342847479,65.18876543694319,-85.21767765470844,-83.68897695971026,-39.090007612995976,-253.08084890414756,-106.75172359606916,-182.41908684459224,-69.99776645012884,-87.72933704749909,-80.52151895561519,48.4549432327924,-54.61784413144488,94.99263960099768,-94.94203109914389,-155.07854370257246,99.61632323703111,-15.87471472412443,-20.191724989216993,25.47346865858549,-2.4957635988026254,-66.60279253582615,-21.648309735128635,179.7672660944802,-84.35625575865316,-93.9538714512816,56.91469557795995
1995,0.0,84.33625845052575,-88.96581770459233,-140.47148152810428,24.93163771630509,-1.7826033909729517,-133.6368658441715,-199.1531039505782,81.85172689524654,16.60220177261158,-128.5545195439948,90.10103809778923,91.3539031077463,-6.527673976634503,136.95613799716227,-154.69000272866987,77.72360913862474,-0.30416477446391355,89.57362119786728,97.62201308194881,-134.80169071446744,-41.184824024134684,-99.86707665404396,-123.63725665363165,35.41046063364615,-18.41464599015893,-4.355708941530054,82.35400701885249,-212.304314720987,100.81641532784977,107.27177780259615,35.50806187351441,58.31356567210196,-136.71384528243755,66.51579290841619,122.52906138775882,-30.37152226457431,54.73491756800013,21.507721425512386,-157.9710124087291,-123.66180227074358,1.2102109354494814,-143.09986347860155,77.63241023373132
1996,0.0,-163.93127597455373,-318.31012325051313,28.730053177929335,119.70382522116824,-22.330324048595514,-84.54177694608347,-99.23459960732208,-53.129791530713305,-13.979160466382496,-104.19437526859599,-9.098550747720594,-107.92500893705648,-108.62491457163514,-174.16240415635923,34.52251283982491,-93.94713660203632,13.347793183918839,-3.335984756380981,34.42754186398167,19.57366378976451,-36.460529543997666,-322.52555407837167,49.065562329479235,122.63552606521489,-35.52285572010453,-29.822570374925306,-229.43882420195632,-120.02947078240982,-0.14357481410513628,-95.04480140939484,-157.15625850580392,-179.39925517999148,-91.31651339462962,-60.6221817053202,-181.74660309121384,-120.42664466854723,-103.86825030330044,-4.518718610942585,31.6941054540639,-93.79879814320748,14.426937033304057,-0.8912930346557459,-19.301911204605403
1997,0.0,138.10291559478617,-102.66816629495582,-60.00599998625739,-59.37169891541396,-4.888049299322745,68.26813615025958,69.26699463830937,49.70828096104697,46.76771668908839,19.805438175083964,-58.08908143501401,-21.406003531764895,-73.12401562658505,-84.98787190727955,20.268412256943975,91.51688687006197,73.21743749764744,-74.58767338478646,28.14828024995427,-191.80578737430147,-40.2863865873631,-99.27518249749932,-53.874474482496225,-56.26332956392207,-12.500783364540723,-37.721768239192215,-5.465538756194292,49.99875029993632,-53.39331616740128,-7.534404201298344,-104.67505400835307,118.89556700988828,68.30355707517572,32.26779995480183,-95.29691562410358,-86.72973110817537,78.44900600928725,45.19046590461244,22.56815332004578,36.697121735213955,68.3466983312527,-205.14041327122538,-83.24854014834546
1998,0.0,40.28370040059497,-190.94809126207133,-47.744283468477704,-313.8590645744824,-10.694205059767455,-21.790880919406334,-200.08195190295595,-76.2729705572441,-167.39829032541945,43.97351158525407,-10.389507626893419,-99.22569521819224,269.2131132546448,-81.84164192953784,-53.388913265366455,-31.004579106647952,-39.747051517444845,-175.47509476874393,-181.33397933132193,-130.31542593155189,-50.586092990949396,-202.23789261797288,-35.308576264592205,-316.382815546953,-19.882620528881148,-83.66442023468898,16.01477213027499,-212.2192932885377,-15.239904614250804,-88.86163841344455,-84.83621246293171,15.819124066621043,-34.62093409273302,-87.78334403202382,-89.97762921734335,239.57992199893386,-47.786892554113194,-165.5860130639016,-49.372850971663354,57.15663299430082,-43.96504874234404,-138.84485749787495,-181.96953109554283
1999,0.0,273.79612270222276,-131.2026836395691,-24.57916555239899,-99.25359221050849,38.07009702539847,-172.8777108047729,-177.04886462500957,-18.209016212265908,-126.81607345872862,-66.52966085596495,-19.168769415914994,190.24666990707078,24.75349126331878,148.7369555044429,-58.510078401690066,215.96458874340385,-34.45995921277114,-49.132632918440834,-137.1770980871927,7.419335839783116,11.596174725808169,-139.40028752976508,-21.026103279484346,-114.57974797871623,28.41843075768179,-91.63308155472254,170.60428896889823,-195.03202039736237,-11.871442922469157,190.14088987444666,50.73893995837909,235.87186846929626,-176.51417274642654,-27.71633351168788,132.14937519706393,3.1840690261542477,193.7174148217132,-132.17745403360448,-58.98601761507831,-62.796210236266006,-34.37217646905839,-13.808877239327444,-59.3892582459485
2000,0.0,-149.25235492208566,-247.04566212499645,-89.86917872038725,19.292400461306443,-92.02083711372012,-110.75023194720973,47.87347592032336,1.400637695393982,83.09029249497019,-21.781067760016526,-0.7107863584021175,128.30965161881454,22.83105579392611,11.010252766306849,-25.64534116798046,25.23859303136726,-48.08618877159188,119.78186950257555,9.40590344272141,-147.64441438336485,70.30288146152861,-256.306393182427,-85.90921777352912,21.103228684739747,-102.90457920032884,-71.38221919209565,-218.8938064236637,24.35333653776422,-4.982445665413707,125.7056560522226,-61.38116850783376,-163.6326589788419,-118.13166546249352,-9.23076803136263,3.3373309502562734,0.5230419689585801,1.1901690382343872,80.6634464864901,-26.498110056535268,-8.459243904862547,-48.22861679798979,-162.20881471244127,100.46370892373386
2001,0.0,-83.70527317434755,-158.9268365230858,-163.37401566202055,-173.33041226293358,-46.874874677532944,92.9239047722408,-22.870978117570075,-41.14350891059985,-49.11668036446491,114.3769321406138,78.56363935279705,-28.664420226803543,25.714724635961716,15.112555168639688,-30.367121972890004,55.10211168349633,29.495414375227256,-5.654775280448234,14.599765941441206,-58.725215295961675,-23.80391878381971,-169.5726386746474,-156.76858678401982,-176.42031007825784,-57.79100188266426,-34.93631134263586,-53.887951270798624,-42.400451642522114,86.03171487529403,-16.008658519989922,-90.71489563163595,-104.32106525992202,75.93411638908833,-54.53316768625166,3.1135183068982997,5.877175820841558,36.27210861454671,-48.2188870876991,-26.333315188201425,122.57200791612081,39.94779548752308,-67.61960233903551,-19.602106595119096
2002,0.0,87.35214185865516,-36.6723524264288,-33.723391873458695,-96.18867735515926,-14.574135942150633,39.156645264038616,-12.603246080680833,26.41312526881518,-106.61573789791657,90.46026769081686,-96.35965193709166,56.55718697580812,45.8021977376294,32.781607014163114,104.10209939881133,128.81415671855768,-6.258711052767239,-90.68019998841424,-39.339726834267935,-8.495269679409887,5.672392904158528,-43.70957251000442,-20.681523023571117,-100.79402005660006,-25.967654492995337,-125.89714444485674,-52.705660914062776,-37.17356835161917,-91.01753356973296,64.5150283726814,-93.62735994129446,62.46031038745059,32.72853690935494,14.140227719481572,30.933152536942657,18.77459070376119,114.96533249276638,-103.66768796215757,96.62789997490563,101.14289084932898,-2.452487402262193,-27.728661800741577,-104.24834869713413
2003,0.0,-123.00720596304689,-315.7762897286382,-88.30693708933347,-182.22904807772534,-91.78701695091752,-60.56848964545088,-87.76499107472108,137.04062129371175,-56.40180931855235,-51.802268181340935,-13.895295581497123,-17.451986622452694,40.5861043828811,-97.45837253790143,-55.879544489632735,19.4763822067722,5.925580445898845,117.1329490805241,-92.10883926218514,-46.12180242990718,-25.44444243270351,-318.6620435295923,-77.72207512260866,-183.13796585792488,-99.11962146126444,-17.540930769011993,-125.52195253061439,-112.88493711370779,-12.185872259464759,-0.8430417756877091,-113.32895729859172,-137.653655017578,-65.53774348819888,112.90858027977492,-113.66731074704472,24.89848062524618,-15.870313812747554,-56.92082732055604,-61.21205163416795,-45.13667433545237,9.305087061330369,-67.31592141973755,105.30600013242167
2004,0.0,-2.900973505219895,-176.78708674428566,-63.515879320950035,73.91599973950304,-65.61602765436919,147.8085684976677,-94.84378310767897,39.65665789819218,-19.009494202014878,-6.883564920959998,-1.9421153044461903,-137.3163224902587,52.26317579616364,-86.84228307089342,-68.05772967725909,60.332908617805515,39.24785748075237,-34.82324053967176,122.0211599681628,4.085243808796463,-114.62100449715189,-190.77126645681733,-54.963473818702255,62.09694781249107,-78.31237005603435,-187.35953009372912,-138.54194030468648,-114.8420448778424,1.6929403498426154,-126.72748956270885,-171.44421697074046,-29.558691565171216,136.4179766190175,25.32139071766801,-89.96604104096605,42.18563450011413,45.01539042780951,-27.909772984561528,-63.93614935505934,4.99962079324132,41.1087685908476,-24.354286896902238,-45.96005551620658
2005,0.0,-25.647772897776235,-86.86439669835556,-172.92129989884103,14.54597491287825,43.85032778636389,-73.68354170711495,-142.8372452084572,-12.885428022709618,-48.227625242681086,-2.132037759123591,149.04612434989053,-146.75142021188412,148.801122339608,-31.65159685924624,72.05830218691437,9.676784596144444,69.6663819025988,-90.6123790229422,-17.64341702493516,44.98715041853279,-193.98860396522912,-98.6839224200474,-169.53373039677007,9.471202168436207,36.09248253363455,68.68201509873882,-14.571064460485047,-152.9961971987217,154.6254530526295,-137.13314504183393,-71.883872945446,-51.92663401999255,-72.93324447774455,-26.23130801992852,-35.490672261578936,129.6333738039093,-2.3961676073654417,-52.64208873549097,58.46448426999689,7.4131109661198025,65.12469873250961,14.879840991624746,-103.74612214688409
2006,0.0,40.43982600200036,-128.557900191896,-106.46593646111825,-128.70740197847635,-108.05788756375523,33.46330891731964,-205.31408814770543,22.267731643404318,-11.393377849970534,25.660872475664746,119.31910274131383,7.897491414076853,-80.00348398534811,-121.3629106641543,-89.04239049954032,148.46224228280175,139.16877593654806,-29.007204314466605,-20.26605231689632,-107.10728902780625,-23.476744306319915,-121.5162824026533,9.823725033023834,-106.98566742590418,-1.6788251168960073,-221.7045871540288,1.1216902847360757,73.26191269574065,104.69452245479056,-112.59895505996457,-185.4160274579885,243.10589281671628,7.19868789217594,75.34014331333253,43.18405111818436,-65.31359634576455,171.48753333425793,-23.28454191903353,-94.34937390401421,15.36613959116437,-83.73881441628197,-16.92261611329178,199.0697065363296
2007,0.0,-106.56708924155384,-244.33902284644938,-135.44779089745327,81.07921249941,-119.27886650741948,54.23814396115415,-208.58236262382087,-126.17367406324803,185.1168288283326,35.658173553751226,-57.98759431362163,47.032292218347266,67.96597068213055,16.526529879848567,129.98572411733812,-81.29081180264342,140.51492340413301,1.6813446617410364,227.23246865015358,2.7486114456628457,-14.285936337834016,-241.49308020737357,43.87422889991478,-49.000672502326665,-60.15048562316184,-70.29588314707667,-153.37104741252637,45.84876478617571,32.681804466849144,52.65591197151423,-137.53150919072408,15.054201520890388,-28.973005882718326,39.42894146827973,74.42995777792532,-25.17942967215464,76.6245163213589,-17.472761949262974,-94.21621641455494,75.70949086070164,-62.72943290638426,19.78467134870573,-51.98136816699923
2008,0.0,-132.51050800324037,-295.78757319948045,-37.4633191278445,33.179392516946564,-111.2046280842427,-111.512636136661,-85.91214227843386,1.2515569239592423,4.1936138038010995,-59.399477723798725,-33.59438418504999,-42.102329386708334,-42.51022204724427,-38.06888104653922,167.11837304499454,-137.60528571444206,87.86268189342275,-19.66936817232869,70.74457820783618,-30.67862912179214,39.27326863980147,-224.1054335241779,-48.57652583166356,-209.49534379931345,-0.9911549210718817,-83.79631395733702,-86.49205772267038,-248.62019687115458,-116.71846940683224,95.24472302097115,-113.9589249677436,-38.94289689087003,-40.01957427960133,-46.4428477499589,-18.045500582546936,44.960496866780545,-50.134963592473525,-171.34075404896873,35.35695270681856,-144.58850954763273,-48.29919473999985,159.6531045703299,-10.863247779740561
2009,0.0,-66.13031025499816,-282.02936481794814,-63.49105901011296,-181.3128957468636,-26.77676032003967,40.025991438284905,97.94482858603874,39.56959239252285,-125.86562658669243,-35.302876698791124,-43.57726596126474,-92.5983327260725,-119.7237131158031,-35.70023430821038,102.43120322299808,-81.60549949176027,-126.88440065905718,36.32598078666172,-99.85440209546522,58.73012634762563,-188.3280712702653,-86.9705596729575,-169.4844581046699,15.857324380680666,4.005360004831118,-105.80474101959078,32.3450492187352,-101.91424252229558,17.257258685306965,-35.18855969008001,-22.14654912117311,104.6081606278899,-21.12616451647682,109.3773051001881,-58.28771236276225,100.21002362682339,-3.116108645288705,63.845505696936016,75.01195144500628,-89.88222934230805,5.33515204657931,273.977969530084,134.77447818403016
