longitude,latitude,tasmax
-13.699999809265137,13.800000190734863,37.29753189160698
-13.699999809265137,13.699999809265137,37.11124132196568
-13.600000381469727,13.800000190734863,37.358036318104496
-13.600000381469727,13.699999809265137,37.204754997605505
