year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,2.091603452143616,2.106642819409231,1.3503185749550681,1.5548695332618934,-0.8989447760026508,-0.7951933855962636,0.7834848835149586,0.8741744182053992,-2.3227025208240093,-0.0785566308108514,1.0330261186320655,1.1269808463613629,0.4250738747172278,0.4172978675251784,2.350641606877872,2.418631738716684,2.9914151195055325,3.032924716156657,0.7377238002519135,0.8523752169881362,-1.6179579749570223,-1.6674825030001301,0.35044506071680814,0.34105347021120735,0.8738262929990128,0.883673039797003,1.2035386163205004,1.2346176511520213,-2.609217052650564,-2.6397780179611487,-0.03826850402660398,0.021624674287920698,0.10477654100795064,0.14909461466484686,0.5769289948947716,0.5961292196532355,-1.153720526919102,-1.198542848184502,1.041306363576112,1.0629571687381372,-1.1747967539305506,-0.44458757771124624,-0.6183530854039532
1982,0.0,1.9116149855445883,1.956961015522424,1.4353780128337235,1.633428148996373,-1.0113055653256282,-0.9176675759713646,1.0143421279691722,1.0648909381347238,-2.214767445054406,-0.07390007539372334,1.272320494759441,1.387913321433814,0.4553204962025461,0.44914971055928277,2.416040632139911,2.4932727141033695,3.002913339344275,3.055050091054497,0.7945783617740574,0.9115157954876594,-1.5398617045444638,-1.5846070365967648,0.33719950354549155,0.3554532016812999,0.936343192392485,0.9645296106035772,1.189886281492221,1.2065108091187682,-2.734650171458213,-2.7426170958235048,0.20498139462310405,0.24324198898420946,0.06078856949081057,0.10327555453822868,0.46084267037824134,0.47615505345765996,-1.1595241596922392,-1.2064100679575773,0.9367039124741439,0.9717201303024297,-1.3954752382258562,-0.6626093263728734,-0.6470266826912621
1983,0.0,2.1973612345613134,2.2200891693804294,1.092289260012123,1.3241524814620647,-0.9749998930666379,-0.9053065543258754,0.7110317318293227,0.8064278734640027,-2.2399638580727697,-0.04925708853217259,1.2121201494890954,1.2768988548807698,0.23663800995231554,0.26524470274600276,2.3556671807724143,2.4264402560884974,3.1384833987249863,3.1833247741999315,0.8425577667820079,0.9685830541574489,-1.5067349076508947,-1.550114322884042,0.32056395538266713,0.3043702562363535,0.96640335615335,0.975458683298541,1.1600826941877926,1.1492877469671612,-2.79210684157826,-2.735141959965219,0.0682115625500046,0.08672813290539239,-0.08097837173575329,-0.03533506069112491,0.41078813943035186,0.42786928863075957,-1.1248910833263324,-1.147219327609946,1.0886770830571493,1.0814725493699058,-1.4759346434971974,-0.6733891631613176,-0.6325949482494195
1984,0.0,2.084749398576946,2.1206269140746343,1.19773091282822,1.435540066852809,-1.2239555314861121,-1.085964556218741,0.9716638661886776,1.0586641086968598,-2.242449202443794,-0.3763554911521112,0.9813942394667237,1.0916220683825628,0.13864672096478614,0.1768925161650401,2.404008107006021,2.481282855617934,3.0056770598567795,3.071727973153216,0.6096182971593151,0.7781111483373593,-1.6730288803870508,-1.685420064149426,0.2707681724676405,0.2547688155039367,0.8017695496392605,0.8253995973223027,1.1165032080242554,1.101995256788598,-2.520788323752896,-2.542773244909739,0.19062941175691606,0.2305779164275208,0.02260408531617486,0.070789662889581,0.45015227761797405,0.45281216753329545,-1.0726369309519868,-1.0983716014658,0.7112465000369639,0.744556189647497,-1.1172701290047087,-0.3150392748650148,-0.8501486868558032
1985,0.0,2.3083781648532664,2.328677956368594,1.5463031373622869,1.7383250005213284,-1.1608834318104329,-1.0528100620479108,0.7697286533821028,0.8444655757524089,-2.2583117037259655,-0.171579581162689,1.2310161633591576,1.3449086426547723,0.16175093039544208,0.17368903621468235,2.4665457459992695,2.5326371040263638,2.890464992538824,2.9524211895076746,0.7149380644861054,0.8315462669265798,-1.5985202286142055,-1.652616750030674,0.30257604438378394,0.28360458559352253,0.9735792884378469,1.0045303936462062,1.0931805304786906,1.0845935799059845,-2.64090226782497,-2.6657066720287332,0.12326116005382914,0.14532210827931635,0.03113008565594555,0.07402122938958655,0.32246938910411416,0.317405116549736,-1.1208681868130554,-1.1317892898316728,0.9661037234547649,0.961126656521543,-1.134397227308014,-0.2579919200755256,-0.9947580732430907
1986,0.0,2.4840734809635308,2.494474761398834,1.2611068429330032,1.5099455401284558,-1.2106919336192163,-1.0880453132456722,0.863990215762712,0.9501131370126075,-2.2290327709365982,-0.1838134694650364,1.2712140590886918,1.3817322104896448,0.3769564944660715,0.4089325527676806,2.430381715901106,2.519039742445173,2.931157922181697,3.0038453986757645,0.6292299880915948,0.7955230497172607,-1.7446110168601194,-1.7646256728877319,0.3019014021773927,0.29389020290244616,0.9024101254467638,0.9047811694426855,1.0899264134334743,1.0804154385334925,-2.6371047805896524,-2.651168182782726,0.06720970541277893,0.08616982948932161,-0.026729249653584475,0.03224221955989037,0.4213063019487322,0.432188946549104,-1.1237312820734076,-1.1667777892355815,1.0557010559711415,1.0362877260880765,-1.1210363357349422,-0.4374541755500445,-0.8041547960713302
1987,0.0,2.3327096523603217,2.3665084012306608,0.9737460346480589,1.225183529205239,-0.9162179874457053,-0.8215441104959353,0.6502306267475149,0.7591379106998772,-2.267354227287967,-0.11530266662957445,1.0674115470013987,1.1612064262066184,0.48109500860878995,0.48887923930027455,2.382929386953265,2.4265283882860444,2.970598234356345,3.0283749225959014,0.870901286615009,0.9982915718687337,-1.8442692631508635,-1.8606029385413478,0.42591919218197916,0.4040775248104893,0.9960191053159235,0.9995289334414679,1.1737925036004953,1.1676163853330621,-2.6483800046982537,-2.6534551143276985,0.07604946082732056,0.10505445173656369,-0.06509096002081094,-0.008390813906487438,0.5430376070401053,0.5338041927113295,-1.122627780994577,-1.1097991024098235,0.9040643186085333,0.9184490270157113,-1.3855501821348781,-0.39897368484216145,-0.5366728870661319
1988,0.0,1.9486269761171684,1.970637461513391,1.1549531687778511,1.4135625419735902,-1.0748653071472063,-0.9517599106632844,0.6017464822500216,0.6885773854978368,-2.288412667835942,-0.3718159147226743,1.1222665206279032,1.2375747150581162,0.2683421647201243,0.2658252055080226,2.2886091014378565,2.354816345963542,3.0848332909566523,3.1391394012646288,0.8885567498997347,1.022496829845963,-1.67630435936033,-1.7035189192243791,0.3899104252334098,0.39433897400677154,0.9639245344676937,0.9703656708433783,1.0122038952053174,0.9946486165188873,-2.636201369024988,-2.6375595921957,0.06054993927546093,0.10056700056058787,0.008532807939772624,0.06406226691268557,0.3081361036530552,0.3232610334495689,-0.9489028334070326,-1.0159255689899993,0.8110221014145367,0.865194615831598,-1.063752830838311,-0.45994770416245956,-0.4963702228083804
1989,0.0,1.9748667750925648,2.0062409052775365,0.9122375320627185,1.1561205370720131,-1.0120295592135022,-0.9359708378207756,0.09753184911602375,0.2643477292836707,-2.2200048454212578,-0.4418094617504096,1.182909752772673,1.2745216500745897,0.028359490137731314,0.06014720596503764,2.484507038559272,2.541368314754237,2.9944093144248853,3.017804607005388,0.8882422874514191,1.0103912466459377,-1.5994922700121208,-1.6199711511412858,0.38141418964229956,0.3961224297788135,0.9063631570979425,0.9065490370298903,1.0621595463346125,1.0632185289725555,-2.667797564791144,-2.6758127751013916,-0.0006108885503834927,0.04200367247393899,-0.07969903055281691,-0.02279893964741575,0.37303511728511296,0.3765194634394078,-0.9081024286294479,-0.9287663216341144,0.9051789266026162,0.9240165866743979,-1.216796920286228,-0.23709912097979213,-0.7820467614733815
1990,0.0,1.882800402067602,1.9577058423780045,1.2763914406877035,1.5054264099159127,-1.026556026352523,-0.9132367328697484,0.3491565894636892,0.47001356467772837,-2.2724251838855167,-0.38496737789320434,0.9492641066091494,1.0535923652272032,0.0917395353401389,0.11303622982018169,2.3794527486576555,2.433271195452434,3.1810168399317433,3.2303484672197413,0.783885314254988,0.9178877167772441,-1.5428595158806928,-1.5644826687247786,0.3771747063985771,0.3779091298815729,0.8934591562223488,0.906854747838679,1.0037433593017795,0.9879311084998221,-2.590171739129005,-2.611745924803742,0.055760264264222315,0.11015830633596124,-0.00013751433274933333,0.059305330876568974,0.36941159202490326,0.3578584924989059,-1.0315399430303955,-1.0990335816506445,1.0542514309952793,1.035625183552341,-1.3765857023226857,-0.1255566756575064,-0.9059155256258151
