year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,-1.2463572025299072,-1.2495404256584715,-1.0093242696800488,-0.5506185744224897,-1.2379454269756573,-0.9188268851924735,-0.5377828240202694,-1.240951934788206,-0.8911278515923811,-0.4222738899548937
1992,-0.5913453102111816,-1.5004988431646287,-1.0730354243865714,-0.447947361139761,-1.3136084337277394,-0.7516147909393384,-0.23848372714791272,-1.3122141011352306,-0.809000185474962,-0.26365696571803987
1993,-0.7826467752456665,-1.2661184724561834,-0.8161680476922247,-0.34118949456919667,-1.0768159016374677,-0.7501915466428586,-0.3202182452821846,-1.2049799695515295,-0.771391027371665,-0.43565222255190017
1994,-0.6095165014266968,-1.302198905509897,-1.0087961783035788,-0.45337354198792573,-1.3887075688654458,-0.956632184514938,-0.5685028131855056,-1.3454652646100749,-0.917666860140855,-0.5697209186616118
1995,-1.4129196405410767,-1.4762354663756005,-0.9298137209110909,-0.3615738088988942,-1.1920185711540159,-0.6807544551169037,-0.23447183092402055,-1.1686944199794782,-0.7536326147929742,-0.2465487177914078
1996,-0.5785863399505615,-1.176031573808828,-0.8475258652884559,-0.576371018483639,-1.4889906872771284,-0.7674250792855288,-0.4151543037051541,-1.1562398742603746,-0.7606323237160322,-0.3938657214023752
1997,-0.544802725315094,-1.4313972855348804,-0.7922547488179623,-0.18434151289404793,-1.3594705716696942,-0.6995860397875109,-0.17534953073277118,-1.3529959101716766,-0.7431752037591334,-0.1472823046941892
1998,-0.9049317240715027,-1.5834357220547517,-0.851346306572593,-0.21644311636622407,-1.489099118926053,-1.0382879507409162,-0.6423640241725929,-1.6200448119404622,-0.9753331506616459,-0.4778152971771079
1999,-0.9419946670532227,-1.3203356051504027,-0.9607225011946873,-0.5324039152275388,-1.120702650061889,-0.7863649964760677,-0.31488879453307805,-1.2387649526831395,-0.8459156419991726,-0.38432745975104654
2000,-0.7719044089317322,-1.4989399889606512,-0.9309113659855667,-0.14363647784137978,-1.3628977133133127,-0.7962812406783367,-0.19466016107548853,-1.3864783921473158,-0.8252424035526975,-0.1449880292917922
2001,-0.3535120487213135,-1.4028038387349127,-0.725491237690959,0.12903511115724167,-1.3260136758453085,-0.6510669066862479,0.2143167182150501,-1.2424305642292837,-0.6769414173878275,0.27451320255292033
2002,-1.309338927268982,-0.966570035993091,-0.6812289832061487,-0.5331794610325565,-0.9200675002686232,-0.6598073913339288,-0.43729805237831343,-0.9720147972751149,-0.6724708929072905,-0.4254548942216805
2003,-0.7571772933006287,-1.6804211456622848,-0.86953668498199,-0.25376779239337477,-1.449742900018833,-0.9664476730264908,-0.4078208544194981,-1.6343319618096368,-0.9350020857086203,-0.3676977383335777
2004,-0.9828274250030518,-1.4194127027164587,-0.7784414155850207,-0.17237685024479826,-1.5834278586579933,-0.9102387875080877,-0.2853121940777383,-1.6176869228301116,-0.8018576797066085,-0.1805654244817666
2005,-0.6450484991073608,-1.4286968432571352,-1.0050877644419545,-0.6068463502564349,-1.4442275065074086,-0.9862983914161363,-0.6843823224913249,-1.4799696352181733,-0.9538435566273776,-0.6256214388767174
2006,-0.8694901466369629,-1.2137537223702313,-0.7352731525094541,-0.3815094490837543,-1.6762771354322923,-0.8969122374550499,-0.3008797299378496,-1.6713475019497133,-1.0030531386160622,-0.2359601380818737
2007,-1.3797580003738403,-1.0442930814545022,-0.634723964056351,-0.28768506366416763,-1.1912760553877622,-0.6902776152430697,-0.25344839415463494,-1.5452479770588743,-0.8770907240959844,-0.348541929040951
2008,-0.5109706521034241,-1.5318602619948396,-0.9551890384175045,-0.6113507770092979,-1.3545716833177808,-0.947537837618154,-0.534621512585373,-1.7279140996987588,-0.9014921667525063,0.008845611809638915
2009,-1.4727009534835815,-1.4746277646142174,-1.135879606932423,-0.7123709528816802,-1.069307019191609,-0.8563647562004019,-0.49549627092355897,-1.11003389276084,-0.8300885422428821,-0.4291025944252418
2010,-0.08396437019109726,-1.0514519077706446,-0.6806790179022796,-0.3963644717564744,-1.5853124670896552,-1.0396674193198652,-0.5873167200431706,-1.1329385508578498,-0.7420368728603972,-0.33633748462522167
2011,-1.151818871498108,-1.1384503482741453,-0.7289249253231049,-0.2518750108789424,-1.193876428116571,-0.899904489640442,-0.49120015757967517,-1.0769092593198857,-0.7482051405662755,-0.21941586956212317
2012,-0.716291069984436,-0.9515186381420245,-0.7581319719795027,-0.3931710419707172,-1.1045237094194267,-0.7574962760867805,-0.47226662522208884,-0.9340521284100388,-0.5749807408111081,-0.1679637137974274
2013,-0.33354347944259644,-1.5007489327847219,-0.8850679129266782,-0.373226492263015,-0.9550056577993973,-0.6540428772875345,-0.2167030676286556,-1.249961726475776,-0.8771897704380077,-0.5745040477472916
