stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1,1006.671466
era5_land,pr,rcp45,1981-2010,mean,-1,964.7604
era5_land,pr,rcp45,2021-2050,mean,-1,964.527287
era5_land,pr,rcp45,2051-2080,mean,-1,919.508312
era5_land,pr,rcp45,1981-2010,min,-1,726.887751
era5_land,pr,rcp45,2021-2050,min,-1,717.337556
era5_land,pr,rcp45,2051-2080,min,-1,434.915016
era5_land,pr,rcp45,1981-2010,max,-1,1026.865304
era5_land,pr,rcp45,2021-2050,max,-1,1126.525846
era5_land,pr,rcp45,2051-2080,max,-1,1191.399852
era5_land,pr,rcp45,1981-2010,centile,1,754.755706
era5_land,pr,rcp45,2021-2050,centile,1,736.777983
era5_land,pr,rcp45,2051-2080,centile,1,495.608988
era5_land,pr,rcp45,1981-2010,centile,10,910.113064
era5_land,pr,rcp45,2021-2050,centile,10,836.203347
era5_land,pr,rcp45,2051-2080,centile,10,790.70518
era5_land,pr,rcp45,1981-2010,centile,50,982.217136
era5_land,pr,rcp45,2021-2050,centile,50,964.162167
era5_land,pr,rcp45,2051-2080,centile,50,886.856257
era5_land,pr,rcp45,1981-2010,centile,90,1014.868357
era5_land,pr,rcp45,2021-2050,centile,90,1093.805331
era5_land,pr,rcp45,2051-2080,centile,90,1085.589905
era5_land,pr,rcp45,1981-2010,centile,99,1024.904578
era5_land,pr,rcp45,2021-2050,centile,99,1120.653594
era5_land,pr,rcp45,2051-2080,centile,99,1173.636793
era5_land,pr,rcp85,1981-2010,mean,-1,943.312637
era5_land,pr,rcp85,2021-2050,mean,-1,933.023897
era5_land,pr,rcp85,2051-2080,mean,-1,879.808915
era5_land,pr,rcp85,1981-2010,min,-1,736.906337
era5_land,pr,rcp85,2021-2050,min,-1,660.772158
era5_land,pr,rcp85,2051-2080,min,-1,471.455376
era5_land,pr,rcp85,1981-2010,max,-1,1028.909529
era5_land,pr,rcp85,2021-2050,max,-1,1208.831133
era5_land,pr,rcp85,2051-2080,max,-1,1165.837956
era5_land,pr,rcp85,1981-2010,centile,1,750.542465
era5_land,pr,rcp85,2021-2050,centile,1,669.943895
era5_land,pr,rcp85,2051-2080,centile,1,483.682203
era5_land,pr,rcp85,1981-2010,centile,10,864.139152
era5_land,pr,rcp85,2021-2050,centile,10,771.187752
era5_land,pr,rcp85,2051-2080,centile,10,586.781638
era5_land,pr,rcp85,1981-2010,centile,50,961.514572
era5_land,pr,rcp85,2021-2050,centile,50,932.419784
era5_land,pr,rcp85,2051-2080,centile,50,887.369798
era5_land,pr,rcp85,1981-2010,centile,90,1012.357544
era5_land,pr,rcp85,2021-2050,centile,90,1080.285112
era5_land,pr,rcp85,2051-2080,centile,90,1105.638833
era5_land,pr,rcp85,1981-2010,centile,99,1026.210102
era5_land,pr,rcp85,2021-2050,centile,99,1186.99763
era5_land,pr,rcp85,2051-2080,centile,99,1157.333769
era5_land,pr,rcpxx,1981-2010,mean,-1,953.787126
era5_land,pr,rcpxx,2021-2050,mean,-1,948.409274
era5_land,pr,rcpxx,2051-2080,mean,-1,899.196992
era5_land,pr,rcpxx,1981-2010,min,-1,726.887751
era5_land,pr,rcpxx,2021-2050,min,-1,660.772158
era5_land,pr,rcpxx,2051-2080,min,-1,434.915016
era5_land,pr,rcpxx,1981-2010,max,-1,1028.909529
era5_land,pr,rcpxx,2021-2050,max,-1,1208.831133
era5_land,pr,rcpxx,2051-2080,max,-1,1191.399852
era5_land,pr,rcpxx,1981-2010,centile,1,731.095557
era5_land,pr,rcpxx,2021-2050,centile,1,679.115631
era5_land,pr,rcpxx,2051-2080,centile,1,450.261967
era5_land,pr,rcpxx,1981-2010,centile,10,866.713426
era5_land,pr,rcpxx,2021-2050,centile,10,802.494259
era5_land,pr,rcpxx,2051-2080,centile,10,671.831554
era5_land,pr,rcpxx,1981-2010,centile,50,974.417858
era5_land,pr,rcpxx,2021-2050,centile,50,949.872491
era5_land,pr,rcpxx,2051-2080,centile,50,886.856257
era5_land,pr,rcpxx,1981-2010,centile,90,1014.461016
era5_land,pr,rcpxx,2021-2050,centile,90,1092.077136
era5_land,pr,rcpxx,2051-2080,centile,90,1099.185627
era5_land,pr,rcpxx,1981-2010,centile,99,1028.050955
era5_land,pr,rcpxx,2021-2050,centile,99,1174.262912
era5_land,pr,rcpxx,2051-2080,centile,99,1180.663856
