longitude,latitude,evspsbl
-15.600000381469727,12.699999809265137,903.7134624878404
-15.600000381469727,12.600000381469727,1051.5174317763026
-15.5,12.699999809265137,1039.4702725247253
-15.5,12.600000381469727,913.5867361023047
