stn,idx,rcp,hor,stat,centile,val
era5_land,wetdays,ref,1988-2017,none,-1,115.724322
era5_land,wetdays,rcp26,1988-2017,mean,-1,112.934377
era5_land,wetdays,rcp26,2021-2050,mean,-1,111.303332
era5_land,wetdays,rcp26,2041-2070,mean,-1,110.652346
era5_land,wetdays,rcp26,2061-2090,mean,-1,109.796152
era5_land,wetdays,rcp26,1988-2017,min,-1,98.191859
era5_land,wetdays,rcp26,2021-2050,min,-1,94.091705
era5_land,wetdays,rcp26,2041-2070,min,-1,96.808193
era5_land,wetdays,rcp26,2061-2090,min,-1,92.7702
era5_land,wetdays,rcp26,1988-2017,max,-1,119.437532
era5_land,wetdays,rcp26,2021-2050,max,-1,119.118894
era5_land,wetdays,rcp26,2041-2070,max,-1,116.448438
era5_land,wetdays,rcp26,2061-2090,max,-1,119.815207
era5_land,wetdays,rcp26,1988-2017,centile,99,119.307074
era5_land,wetdays,rcp26,2021-2050,centile,99,119.054163
era5_land,wetdays,rcp26,2041-2070,centile,99,116.411504
era5_land,wetdays,rcp26,2061-2090,centile,99,119.242876
era5_land,wetdays,rcp26,1988-2017,centile,90,118.142704
era5_land,wetdays,rcp26,2021-2050,centile,90,118.207732
era5_land,wetdays,rcp26,2041-2070,centile,90,116.052227
era5_land,wetdays,rcp26,2061-2090,centile,90,114.77151
era5_land,wetdays,rcp26,1988-2017,centile,50,114.314081
era5_land,wetdays,rcp26,2021-2050,centile,50,113.385714
era5_land,wetdays,rcp26,2041-2070,centile,50,112.465079
era5_land,wetdays,rcp26,2061-2090,centile,50,111.618075
era5_land,wetdays,rcp26,1988-2017,centile,10,106.167281
era5_land,wetdays,rcp26,2021-2050,centile,10,104.465878
era5_land,wetdays,rcp26,2041-2070,centile,10,103.632033
era5_land,wetdays,rcp26,2061-2090,centile,10,104.781505
era5_land,wetdays,rcp26,1988-2017,centile,1,99.029923
era5_land,wetdays,rcp26,2021-2050,centile,1,95.331422
era5_land,wetdays,rcp26,2041-2070,centile,1,97.546822
era5_land,wetdays,rcp26,2061-2090,centile,1,94.203957
era5_land,wetdays,rcp45,1988-2017,mean,-1,111.216434
era5_land,wetdays,rcp45,2021-2050,mean,-1,109.376098
era5_land,wetdays,rcp45,2041-2070,mean,-1,107.470184
era5_land,wetdays,rcp45,2061-2090,mean,-1,106.38277
era5_land,wetdays,rcp45,1988-2017,min,-1,96.764772
era5_land,wetdays,rcp45,2021-2050,min,-1,93.24086
era5_land,wetdays,rcp45,2041-2070,min,-1,86.859703
era5_land,wetdays,rcp45,2061-2090,min,-1,82.258935
era5_land,wetdays,rcp45,1988-2017,max,-1,118.381823
era5_land,wetdays,rcp45,2021-2050,max,-1,119.706759
era5_land,wetdays,rcp45,2041-2070,max,-1,118.929493
era5_land,wetdays,rcp45,2061-2090,max,-1,115.542499
era5_land,wetdays,rcp45,1988-2017,centile,99,118.286317
era5_land,wetdays,rcp45,2021-2050,centile,99,119.670014
era5_land,wetdays,rcp45,2041-2070,centile,99,118.414119
era5_land,wetdays,rcp45,2061-2090,centile,99,115.532867
era5_land,wetdays,rcp45,1988-2017,centile,90,117.498746
era5_land,wetdays,rcp45,2021-2050,centile,90,118.476175
era5_land,wetdays,rcp45,2041-2070,centile,90,115.919995
era5_land,wetdays,rcp45,2061-2090,centile,90,115.461347
era5_land,wetdays,rcp45,1988-2017,centile,50,111.58382
era5_land,wetdays,rcp45,2021-2050,centile,50,111.132028
era5_land,wetdays,rcp45,2041-2070,centile,50,108.413569
era5_land,wetdays,rcp45,2061-2090,centile,50,108.591884
era5_land,wetdays,rcp45,1988-2017,centile,10,102.29619
era5_land,wetdays,rcp45,2021-2050,centile,10,100.106784
era5_land,wetdays,rcp45,2041-2070,centile,10,98.713774
era5_land,wetdays,rcp45,2061-2090,centile,10,96.768766
era5_land,wetdays,rcp45,1988-2017,centile,1,97.538412
era5_land,wetdays,rcp45,2021-2050,centile,1,94.268397
era5_land,wetdays,rcp45,2041-2070,centile,1,87.637419
era5_land,wetdays,rcp45,2061-2090,centile,1,82.90619
era5_land,wetdays,rcp85,1988-2017,mean,-1,109.849451
era5_land,wetdays,rcp85,2021-2050,mean,-1,107.262078
era5_land,wetdays,rcp85,2041-2070,mean,-1,104.904145
era5_land,wetdays,rcp85,2061-2090,mean,-1,101.858332
era5_land,wetdays,rcp85,1988-2017,min,-1,95.943728
era5_land,wetdays,rcp85,2021-2050,min,-1,89.153763
era5_land,wetdays,rcp85,2041-2070,min,-1,83.647056
era5_land,wetdays,rcp85,2061-2090,min,-1,71.099386
era5_land,wetdays,rcp85,1988-2017,max,-1,118.078392
era5_land,wetdays,rcp85,2021-2050,max,-1,120.55023
era5_land,wetdays,rcp85,2041-2070,max,-1,123.121864
era5_land,wetdays,rcp85,2061-2090,max,-1,119.39022
era5_land,wetdays,rcp85,1988-2017,centile,99,118.027227
era5_land,wetdays,rcp85,2021-2050,centile,99,120.014595
era5_land,wetdays,rcp85,2041-2070,centile,99,122.162709
era5_land,wetdays,rcp85,2061-2090,centile,99,119.291458
era5_land,wetdays,rcp85,1988-2017,centile,90,117.705054
era5_land,wetdays,rcp85,2021-2050,centile,90,117.136749
era5_land,wetdays,rcp85,2041-2070,centile,90,115.503753
era5_land,wetdays,rcp85,2061-2090,centile,90,117.202028
era5_land,wetdays,rcp85,1988-2017,centile,50,111.021352
era5_land,wetdays,rcp85,2021-2050,centile,50,106.870072
era5_land,wetdays,rcp85,2041-2070,centile,50,105.164363
era5_land,wetdays,rcp85,2061-2090,centile,50,103.975397
era5_land,wetdays,rcp85,1988-2017,centile,10,99.496559
era5_land,wetdays,rcp85,2021-2050,centile,10,97.008781
era5_land,wetdays,rcp85,2041-2070,centile,10,91.307967
era5_land,wetdays,rcp85,2061-2090,centile,10,80.691941
era5_land,wetdays,rcp85,1988-2017,centile,1,96.206527
era5_land,wetdays,rcp85,2021-2050,centile,1,90.132573
era5_land,wetdays,rcp85,2041-2070,centile,1,84.891964
era5_land,wetdays,rcp85,2061-2090,centile,1,72.258458
era5_land,wetdays,rcpxx,1988-2017,mean,-1,111.171876
era5_land,wetdays,rcpxx,2021-2050,mean,-1,109.121229
era5_land,wetdays,rcpxx,2041-2070,mean,-1,107.375662
era5_land,wetdays,rcpxx,2061-2090,mean,-1,105.655987
era5_land,wetdays,rcpxx,1988-2017,min,-1,95.943728
era5_land,wetdays,rcpxx,2021-2050,min,-1,89.153763
era5_land,wetdays,rcpxx,2041-2070,min,-1,83.647056
era5_land,wetdays,rcpxx,2061-2090,min,-1,71.099386
era5_land,wetdays,rcpxx,1988-2017,max,-1,119.437532
era5_land,wetdays,rcpxx,2021-2050,max,-1,120.55023
era5_land,wetdays,rcpxx,2041-2070,max,-1,123.121864
era5_land,wetdays,rcpxx,2061-2090,max,-1,119.815207
era5_land,wetdays,rcpxx,1988-2017,centile,99,118.909677
era5_land,wetdays,rcpxx,2021-2050,centile,99,120.128495
era5_land,wetdays,rcpxx,2041-2070,centile,99,121.025678
era5_land,wetdays,rcpxx,2061-2090,centile,99,119.602714
era5_land,wetdays,rcpxx,1988-2017,centile,90,117.777419
era5_land,wetdays,rcpxx,2021-2050,centile,90,118.360932
era5_land,wetdays,rcpxx,2041-2070,centile,90,116.140655
era5_land,wetdays,rcpxx,2061-2090,centile,90,115.491807
era5_land,wetdays,rcpxx,1988-2017,centile,50,111.615617
era5_land,wetdays,rcpxx,2021-2050,centile,50,110.295033
era5_land,wetdays,rcpxx,2041-2070,centile,50,109.261342
era5_land,wetdays,rcpxx,2061-2090,centile,50,109.793548
era5_land,wetdays,rcpxx,1988-2017,centile,10,100.836559
era5_land,wetdays,rcpxx,2021-2050,centile,10,98.64895
era5_land,wetdays,rcpxx,2041-2070,centile,10,91.711162
era5_land,wetdays,rcpxx,2061-2090,centile,10,89.350077
era5_land,wetdays,rcpxx,1988-2017,centile,1,96.35425
era5_land,wetdays,rcpxx,2021-2050,centile,1,91.197312
era5_land,wetdays,rcpxx,2041-2070,centile,1,85.253379
era5_land,wetdays,rcpxx,2061-2090,centile,1,74.508423
