year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,31.00541711809317,43.37728937728938,24.66793066088841,63.69176598049837,45.319388358120754,27.143011917659805,77.34398699891658
1982,36.66251354279523,44.120027859464486,22.464788732394368,60.11105092091008,45.324657736629575,23.25568797399784,60.85536294691224
1983,71.26977248104009,43.48694732497549,20.60671722643553,69.59534127843988,43.92957746478873,20.841820151679308,70.3011917659805
1984,45.71180931744312,45.498478047773816,28.0807150595883,76.01191765980498,48.848271446863,26.723185265438783,81.46966413867823
1985,31.217226435536293,45.79236960222875,25.2546045503792,63.985915492957744,47.92561311927509,25.918201516793065,69.36078006500541
1986,40.2361863488624,43.26825052881392,22.22751895991333,67.23239436619718,44.56389737023539,22.270314192849405,68.36132177681473
1987,45.16413867822318,45.25432079657431,21.943661971830984,66.09534127843988,48.21481335565843,22.717226435536293,71.05525460455038
1988,55.05362946912243,50.30155290718672,23.408450704225352,69.23889490790899,52.90699793164581,24.07854821235103,70.72589382448537
1989,47.20530877573131,52.28447608729299,26.996208017334776,70.12567713976165,51.470402836600016,26.434994582881902,68.35590465872156
1990,48.478873239436616,51.53392147758345,36.70260021668472,67.52979414951245,53.25492465281197,35.89815817984832,73.25731310942578
1991,25.14572047670639,48.658412010524685,24.06771397616468,74.29577464788733,49.76841820151679,24.677139761646803,79.86403033586132
1992,38.42253521126761,37.48779858639013,21.338569880823403,57.07313109425785,39.935265438786566,20.31852654387865,61.68039003250271
1993,34.29956663055255,37.73605736986018,23.058504875406285,69.16630552546046,40.191199645424994,23.00054171180932,70.26760563380282
1994,45.54171180931744,41.85863901356859,16.677139761646803,68.29414951245937,45.75120653993894,17.007042253521128,79.21505958829903
1995,60.20693391115926,50.25966052726616,32.465872156013,74.83369447453954,53.09556288781641,35.41061755146262,80.28169014084507
1996,26.03575297941495,48.85053913222927,29.14192849404117,72.18093174431202,50.78986506451295,29.29306608884073,77.5622968580715
1997,41.91820151679307,49.29990197595831,28.89544962080173,75.20043336944745,50.11361174037231,30.98104008667389,73.73076923076923
1998,83.05200433369447,47.659366455141104,27.685807150595885,72.63867822318527,49.97648478282281,27.4875406283857,76.48266522210184
1999,37.15763813651137,54.35358303668163,27.67822318526544,87.66684723726978,54.34024426277947,26.594799566630552,91.04008667388948
2000,61.0465872156013,51.46584636021256,30.71343445287108,78.91765980498374,54.10464887225452,31.5774647887324,77.2361863488624
2001,57.31744312026002,54.72081205179796,39.31581798483207,69.60021668472373,55.52846449325323,39.83965330444204,71.67443120260022
