stn,idx,rcp,hor,stat,centile,val
era5_land,wx_days_above,ref,1991-2020,none,-1,109.133333
era5_land,wx_days_above,rcp26,1991-2020,mean,-1,107.952564
era5_land,wx_days_above,rcp26,2021-2050,mean,-1,107.264103
era5_land,wx_days_above,rcp26,2051-2080,mean,-1,106.254487
era5_land,wx_days_above,rcp26,1991-2020,min,-1,104.925
era5_land,wx_days_above,rcp26,2021-2050,min,-1,99.0
era5_land,wx_days_above,rcp26,2051-2080,min,-1,94.425
era5_land,wx_days_above,rcp26,1991-2020,max,-1,109.833333
era5_land,wx_days_above,rcp26,2021-2050,max,-1,113.75
era5_land,wx_days_above,rcp26,2051-2080,max,-1,114.575
era5_land,wx_days_above,rcp26,1991-2020,centile,1,105.09
era5_land,wx_days_above,rcp26,2021-2050,centile,1,99.069
era5_land,wx_days_above,rcp26,2051-2080,centile,1,94.825
era5_land,wx_days_above,rcp26,1991-2020,centile,10,106.478333
era5_land,wx_days_above,rcp26,2021-2050,centile,10,99.916667
era5_land,wx_days_above,rcp26,2051-2080,centile,10,98.288333
era5_land,wx_days_above,rcp26,1991-2020,centile,50,108.2
era5_land,wx_days_above,rcp26,2021-2050,centile,50,108.141667
era5_land,wx_days_above,rcp26,2051-2080,centile,50,109.95
era5_land,wx_days_above,rcp26,1991-2020,centile,90,108.956667
era5_land,wx_days_above,rcp26,2021-2050,centile,90,112.965
era5_land,wx_days_above,rcp26,2051-2080,centile,90,112.648333
era5_land,wx_days_above,rcp26,1991-2020,centile,99,109.730333
era5_land,wx_days_above,rcp26,2021-2050,centile,99,113.664
era5_land,wx_days_above,rcp26,2051-2080,centile,99,114.374
era5_land,wx_days_above,rcp45,1991-2020,mean,-1,108.212083
era5_land,wx_days_above,rcp45,2021-2050,mean,-1,108.65125
era5_land,wx_days_above,rcp45,2051-2080,mean,-1,113.530417
era5_land,wx_days_above,rcp45,1991-2020,min,-1,105.116667
era5_land,wx_days_above,rcp45,2021-2050,min,-1,96.316667
era5_land,wx_days_above,rcp45,2051-2080,min,-1,103.391667
era5_land,wx_days_above,rcp45,1991-2020,max,-1,112.491667
era5_land,wx_days_above,rcp45,2021-2050,max,-1,121.366667
era5_land,wx_days_above,rcp45,2051-2080,max,-1,133.2
era5_land,wx_days_above,rcp45,1991-2020,centile,1,105.14675
era5_land,wx_days_above,rcp45,2021-2050,centile,1,96.71725
era5_land,wx_days_above,rcp45,2051-2080,centile,1,103.40275
era5_land,wx_days_above,rcp45,1991-2020,centile,10,106.6775
era5_land,wx_days_above,rcp45,2021-2050,centile,10,101.1325
era5_land,wx_days_above,rcp45,2051-2080,centile,10,104.92
era5_land,wx_days_above,rcp45,1991-2020,centile,50,108.145833
era5_land,wx_days_above,rcp45,2021-2050,centile,50,105.879167
era5_land,wx_days_above,rcp45,2051-2080,centile,50,110.770833
era5_land,wx_days_above,rcp45,1991-2020,centile,90,109.418333
era5_land,wx_days_above,rcp45,2021-2050,centile,90,118.238333
era5_land,wx_days_above,rcp45,2051-2080,centile,90,122.07
era5_land,wx_days_above,rcp45,1991-2020,centile,99,112.010333
era5_land,wx_days_above,rcp45,2021-2050,centile,99,121.279583
era5_land,wx_days_above,rcp45,2051-2080,centile,99,132.18825
