year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,570.4115756172688,447.40395819481387,521.3521850618137,602.4079600218714,434.19399459701765,517.6162528507512,595.1402756323344
1982,516.4272395186129,461.65679710813447,534.0393231728137,604.9450013867072,450.46973389720347,521.8419384075935,584.0781791564959
1983,451.86276708915824,454.0398835550074,530.9314058039431,618.8576659315601,407.8533389957067,514.9278197460935,605.7667875025836
1984,571.738518614322,384.9304141504081,512.9528597531882,594.3595739975613,381.36873491529434,504.40538267426354,580.3319315228041
1985,529.9393482645974,449.8543157138016,508.71284177527775,600.5068002915921,443.2710290284157,505.65087343508424,603.2711606621068
1986,546.1111182905734,364.4863695769192,520.9785799365254,607.1801743191646,387.20189391750154,519.7693533976795,614.8790622503643
1987,557.6001772563905,419.14282426734593,546.9855152647782,662.8322890879455,430.8840832857983,551.6946736410723,675.2700312504344
1988,556.6834335364402,448.9640836124867,537.8287919502809,621.826359200243,437.7469480374603,543.4743234349876,678.1791926099139
1989,699.7174322791398,438.77677809764833,523.6358566002372,604.9133523135388,449.9717892668988,528.5913796073125,630.6830837637217
1990,600.4061691761015,448.5949401855513,535.1346284253751,640.8875352904149,417.0463674972645,530.7791361911702,636.5601069277038
1991,590.0659060776236,487.91276480944634,583.2342858411989,690.919807879281,472.9347946773612,568.8480906434132,693.2407366723409
1992,590.5089134909211,405.2629467066694,544.308726234806,630.8556784009662,406.3762374420377,553.261379135678,688.6874521284037
1993,567.0732623729851,451.9356512802296,514.1594980989896,583.6989595235137,436.46334998889466,519.5879714976909,603.1791651700698
1994,629.7325510680677,432.7950688068456,521.4171851153976,605.4089507443309,438.5981822202118,525.0769613299042,622.3361802593043
1995,636.5840616375207,454.1424872483653,544.4942114448619,612.2687964067218,469.14825424847123,551.1216405137311,627.9030468453527
1996,617.4758709445598,406.7806206805099,509.4653051997557,643.5808050793117,393.51830510660835,511.1392859623288,653.5872845361013
1997,618.6678463183341,489.4356128276134,554.8162766066795,624.9699227023402,476.73257711366296,546.907910115722,623.8457851927378
1998,475.2975345309824,420.4975700044189,490.11240922302926,587.2804481353957,413.11589407432797,490.3864869053756,564.6796685000052
1999,635.1436282135544,444.4048486339618,542.2524090062608,612.8456738756676,439.2915830672743,549.3168601184527,647.8401520853321
2000,644.1046505458652,435.9533305811543,521.510716818198,589.2188504340975,433.21554743223805,521.6848271773065,604.2014527379579
2001,520.5281815640628,439.53213069072615,529.5111272703707,647.1842346827484,462.1316882744475,530.814973742965,613.9687364214626
2002,419.9746443172918,471.72780049586817,535.8154186895123,600.1489807128926,463.55252908187623,540.4939702364788,624.2721778968723
2003,532.6542525980622,419.4646796165099,496.28419431351955,592.4741975399402,421.48008069367444,502.2171001547955,607.0554198649147
2004,453.9190772781148,450.12834148949594,537.185735466965,596.3928958197616,394.96476895161044,518.7394927749092,593.0129473004756
2005,436.2304572304711,433.8091529779549,542.8409492572564,644.0337968542347,453.43835743392606,535.6981367102078,640.3849149494735
2006,369.61319765262294,431.8362847840008,527.7906975390008,643.2478025538165,458.49076636435854,547.713451799348,655.0432281975011
2007,427.60313179809594,447.0673612905983,522.6677138232712,629.5876674537051,459.4227129614877,542.0324731572588,615.750203947726
2008,585.9384884769098,428.13968299011384,517.8611440603254,613.779082497112,414.2084141780989,513.7508635238116,592.870721520403
2009,565.9056567400694,415.18166768203616,507.7512662383139,593.4870581498715,474.69327750820304,539.4958433429906,601.531637540261
2010,592.7526297047733,398.4118200150815,506.90843542595945,615.3461102531714,314.01118647327115,502.4196424944174,624.6366310132737
2011,,351.1024043557699,491.0311627686491,632.9337610874082,435.9325791995323,529.5599059134513,611.9013396821099
2012,,395.07270084271795,508.78430169341453,633.3385337164981,391.2979201411524,516.5557837273159,656.2799487504059
2013,,435.4552883322849,537.8411114221174,616.6674026715824,371.1421766520899,483.2612237236271,592.9384564293354
2014,,346.7728376774336,483.17204321069585,661.331666209421,411.76704774577826,515.2124206767534,610.3959653626132
2015,,428.531519278685,527.0710702793662,667.7415680195131,448.2405810402508,530.7270114132531,657.288746810149
2016,,401.4479965864643,504.1814130264496,581.6594326720308,401.4724874810779,508.3437070571131,637.2394751920572
2017,,437.7860281078428,547.0695351076666,693.468800302878,427.87073154098704,520.1812152981885,636.7490554722375
2018,,447.6212488533703,530.162751101436,628.101548177566,305.0536536884251,497.966430203042,607.7693750373401
2019,,424.1955444376584,517.1028256817724,609.2235836867053,400.9522774206588,503.558752865458,596.1880029777807
2020,,478.2876850717857,542.4953997747349,613.1505651011197,365.8252415784822,511.8018524938336,597.8425769016485
2021,,421.9405294441881,507.9757096498621,599.8168509317704,383.87645149964,521.1055756175335,629.769429553403
2022,,427.56680378787496,525.0455240375821,585.4413989604889,421.472364945855,512.930223867962,617.3407899891195
2023,,355.4067283921174,502.4374850944854,593.2737392636128,370.3800865409647,504.4091558847367,622.6801374243107
2024,,394.22087065339156,489.9884603494491,580.7767542557394,423.5827756695323,519.4613667340777,638.3454291060425
