year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9
2005,3564.9657941179803,3619.760812710438,3613.9082983500466,3841.022101815869,3616.5836168963183,3578.5898366337165,3581.8417875057557,3643.2950993832574,3544.6523044789824,3760.3980476518027,3644.77886474751,3624.2039603922494,3810.1793249186985,3623.6746297705627,3629.954026816468,3593.5607074729114,3573.9017705222723,3567.04643028632,3534.5550144324743,3635.097072523022,3749.413733868127
2006,3693.824221076374,3662.035143721938,3632.1265432703567,3634.2063808347866,3759.8651800567927,3706.886731786761,3606.8150112767034,3586.186887782002,3670.8990482751096,3614.623455706217,3726.498864976093,3631.1101238492774,3606.0527019238834,3434.353518782971,3532.189472401888,3674.062083400711,3496.938317665745,3792.34273783345,3707.647937226148,3734.3178526865395,3639.1467315420573
2007,3783.5541599808184,3697.4265257576462,3657.945252585316,3582.184716470708,3652.716152491032,3653.021296501593,3710.396969776393,3523.087700363281,3687.870782983813,3632.5268190953957,3657.8318922566327,3523.457163507443,3634.4502428171695,3593.558266673345,3550.832157318172,3554.9922025955675,3604.876246239,3854.0658901364764,3614.420662853392,3579.029821866637,3788.0811709205814
2008,3610.211701136349,3651.1069484744244,3706.685638955145,3579.407196541959,3635.7618767276913,3631.5953271099934,3806.9495364372638,3695.562247436152,3569.868900747512,3718.315957441604,3704.798143521183,3508.526518385131,3563.472963331444,3678.8190671512907,3674.2208508676986,3760.658286748394,3795.2251522589145,3698.5561588788414,3711.550427536034,3489.9547256251963,3581.711764414613
2009,3584.7192902314155,3596.811404134034,3719.5807618781396,3698.8612706176937,3663.160109587008,3588.592130758359,3745.981380950891,3638.5300167397663,3757.1783300162315,3626.2256102340193,3613.450765585801,3637.9190491976065,3466.3182553849742,3551.1972618002587,3577.0387539552144,3751.383618862777,3734.366443019861,3588.962597411385,3669.139914934875,3549.588071281144,3709.076914335913
2010,3489.1967497634278,3607.3855518499568,3727.559917307409,3725.56925253086,3740.7266210421853,3841.04859080845,3805.7129836983363,3667.600738852264,3639.837389443546,3717.8820977828277,3643.1189019035924,3775.4255250875685,3758.8884068071206,3640.5026007851357,3510.623384145946,3667.474596164222,3783.521450000229,3487.307283561322,3584.6711016835375,3686.271416797268,3709.037692777989
2011,,3732.8525808924583,3764.115316681458,3706.428130373285,3550.5991854177632,3856.7448261517866,3731.1718491331944,3754.5689569399997,3829.640831578105,3579.630864506176,3598.4003514606347,3659.6552419252325,3705.2436336452038,3510.5648461834576,3508.201477703098,3582.1016940629825,3783.2814007094753,3646.157742893068,3664.0442300118243,3675.6079685874824,3930.113623232757
2012,,3510.833695419271,3833.4042284648767,3528.353984391328,3574.3610007800626,3680.935665261134,3623.8949319540984,3618.9540964257167,3648.484874352539,3690.144717749062,3755.1293490348753,3588.9165922717802,3641.9904831391214,3661.7026728206197,3598.8929138514272,3804.611800410563,3581.6040980401904,3842.992166168025,3692.3787098533935,3614.601224961938,3521.596770670617
2013,,3626.2027937302137,3589.7446527741313,3527.194974322912,3678.3048520986863,3704.6183044296126,3657.2826627728873,3658.7317339716606,3633.538113493734,3720.2288467508156,3768.27682238891,3555.7510719506663,3559.587958908417,3624.5619079896373,3634.125591289281,3846.7681200489424,3686.699620896846,3792.523509567665,3769.176334050393,3616.779324641216,3767.0412791585063
2014,,3636.299441273077,3658.393827350118,3630.061807299331,3752.8920588258998,3705.2646910061317,3871.0173009409173,3656.849633737079,3587.694377769029,3613.908079011272,3761.582842587078,3550.40165590509,3590.631458188348,3637.5294678281502,3668.668629853361,3628.5067680500943,3743.1310341306616,3776.713849673333,3847.5233943078547,3754.8182875591247,3689.66556686575
2015,,3722.7957556185256,3609.8211734383585,3780.692766777798,3637.6770803571712,3819.9923570244973,3761.4215491735276,3686.1331576867356,3691.400252145204,3803.496289988535,3539.3917462105055,3564.276062614939,3640.7522804734535,3653.06295498644,3541.418735160318,3660.4564975986714,3742.166639463906,3723.021422522816,3803.978524247731,3667.423076600639,3591.7307554619283
2016,,3625.989996412132,3649.859629247748,3677.1922711708216,3608.8122517754255,3911.8427179124983,3755.7493159942637,3718.9877138966026,3781.044974101882,3628.0257437656387,3693.8189228852707,3544.9895874696713,3895.2142583406535,3645.386703639182,3749.421076521049,3631.088237675484,3816.5868590469654,3576.3834457985395,3953.624639113,3901.769232252908,3694.6770635282387
2017,,3695.397917485266,3467.824896687901,3831.0278689163615,3692.8121816743533,3812.9528700520545,3707.7164977083958,3754.451455907997,3543.7078074288315,3668.6174753792748,3577.0316334687705,3610.7158789425594,3525.562392350416,3550.8644977219906,3661.379431641729,3753.3254365314797,3665.3339607215403,3683.422060192563,3803.0994644229436,3765.8545912705736,3686.1816664686585
2018,,3593.78257959795,3640.900390590875,3555.417910460875,3777.9811808564414,3720.936826030509,3793.802469186641,3677.3470770113545,3709.159104437982,4007.620335453098,3689.059837826007,3695.045403205912,3742.666644093626,3685.4345801261907,3539.782257908645,3606.5234262438357,3729.8412400619973,3818.5544298793457,3647.36935209558,3757.3785621622483,3749.7910034325864
2019,,3694.8668053051124,3603.3761475743454,3655.304167327297,3621.8924420368817,3658.0210568884536,3788.800153940699,3611.003395740774,3779.856076596432,3734.387498980374,3620.7790977023133,3820.319195015628,3694.1844995597116,3606.4849507396957,3656.780628740109,3740.4076668521025,3614.2619678977694,3759.367585549347,3573.5879083368727,3768.277374064105,3785.720594031677
2020,,3688.807583649808,3696.576085923658,3768.5389542525754,3666.0553582814987,3726.76964187568,3880.534116163082,3588.8500286775593,3607.648099961927,3661.751591547399,3771.0030918041566,3559.2091474648305,3723.9695018285124,3672.7599285472756,3679.494349344368,3549.2204134523417,3730.6318077862816,3971.4309534378926,3607.379517792024,3798.8949599272987,3711.1795003244715
2021,,3704.165752715579,3759.9944434392555,3721.9400452167683,3548.3184930078464,3817.857106759657,3747.175099210073,3647.6806298878373,3874.5345212677175,3729.673038802793,3845.6929359410065,3735.740246702993,3690.839476794853,3649.5617624623846,3681.21259666712,3629.87622422467,3614.761664027255,3738.468483397092,3623.3493813981668,3760.2502733072006,3571.419211396608
2022,,3737.228936449211,3705.059074175423,3662.667432132183,3724.3477562456605,3626.544120588352,3793.9697104951774,3787.9137632160487,3696.857906514131,3904.84235314422,3862.1991811145163,3792.3897950011547,3662.8129538039266,3663.9811717594444,3701.5172254348486,3633.7639299978455,3792.3443869132475,3884.655194542812,3830.384365268497,3822.6221756987406,3836.96697580063
2023,,3650.1947352690663,3886.9867309582733,3767.199061558777,3632.7134848027727,3556.7694125726075,3895.231575122402,3869.531245536796,3685.726144668095,3698.656448136581,3978.1485237689963,3804.8580435617155,3753.48031313983,3719.4409633557134,3709.757192438949,3697.0968576165697,3905.8198863045536,3848.899695007193,3634.7217730250723,3676.696327873101,3667.96555384596
2024,,3624.3015528553815,3740.2856578723936,3749.26782980915,3793.882153982943,3754.543967978365,3863.918894224604,3666.5129705216755,3590.235661613405,3743.7758068790704,3781.1164685200315,3856.1156506097823,3787.960972834698,3600.896531630755,3581.5583093489645,3737.3415219878425,3771.5840544871216,3810.2601416475327,3691.603459909866,3800.2154965182754,3693.329193004212
2025,,3739.054382644879,3785.9833446209177,3795.4031603879575,3629.031413007389,3816.316484945221,3639.9211289243967,3774.98606838509,3702.2900793751805,3796.604371658469,3740.949523560931,3811.1112559711505,3679.677184551567,3541.1850579193188,3735.2044711607273,3794.486037158684,3876.754284601112,3843.6355113125787,3687.5212437756813,3869.3504365422664,3628.416993148976
2026,,3778.422301346339,3696.3326679156903,3787.6768332695337,3816.0607729242006,3877.409990571449,3815.392575850107,3664.0401077278457,3707.9001777032304,3975.7916338342793,3833.9734006823182,3680.1825495942344,3576.578704748399,3802.9560597790833,3733.409655358431,3623.4398083276237,3756.0502362491525,3712.08147753309,3813.4779118993497,3809.7950453346293,3858.143418619924
2027,,3600.677263351613,3829.68915817292,3690.8079664221086,3573.582699011236,3886.102911722477,3767.2126159530185,3705.7192913279964,3733.5656205672767,3697.365867573565,3706.913304077931,3788.7961792879546,3732.6662927716407,3734.863271991175,3679.6448673701934,3859.7534542180556,3743.6543852238606,3844.3336656919732,3699.16445571652,3771.828153598355,3776.621154594017
2028,,3639.644669864705,3748.3321964351503,3784.50894313687,3708.964496981086,3875.214553852413,3796.8349779809378,3864.5996149162993,3643.964532989317,3786.3133625928494,3730.0238179349653,3672.3890871933418,3750.514899756616,3757.13486487125,3689.9553356538945,3725.4264675993304,3812.53642773387,3991.0889432163262,3650.084418628555,3695.3385133091183,3602.223953181479
2029,,3743.78397515998,3755.390326180075,3793.1223041393614,3845.1941657100742,3746.4169852236464,3695.7049895897835,3774.4324659022345,3810.07578494322,3772.857989878711,3670.712771794837,3626.6213593490775,3650.022475443649,3905.0368590929224,3696.5851398548916,3839.0372667543415,3753.207843101487,4064.5425242937526,3688.1476796780116,3697.3778705273676,3733.4256226744837
2030,,3660.824879148148,3695.65248185392,3695.4341820709774,3820.2372848615173,3792.0487591299834,3653.4976363472338,3856.620935630803,3606.1689907525424,3740.473888846045,3939.5138478074505,3901.9236663222396,3699.9385355510512,3747.5109955919347,3769.880623276171,3753.4145119868435,3630.425106599897,3800.8721123644095,3793.1517733831165,3731.0547784475534,3746.1219171466983
2031,,3653.9888932909566,3595.403783492509,3764.015175221178,3932.5740515812086,3898.9771768965,3608.6603294033016,3767.902761023312,3724.2065853193276,3674.0686605645374,3806.313684340802,3696.0964007191446,3785.3910220817984,3694.731219951084,3817.070554718951,3782.14946991173,3784.7966304755223,3709.03708295941,3619.817583369447,3746.678577876032,3798.153724853115
2032,,3861.9546135599808,3598.207064229857,3818.9033312480783,3651.2872968439315,3831.95104363702,3775.9328306566354,3800.2687466294715,3681.91017793441,3727.955558020325,3662.756011659741,3952.876447603504,3806.1591239821396,3726.9306984159934,3823.2065499253613,3783.1854993810134,3928.768846787909,3823.8882852344545,3679.4568767162878,3690.5597100163995,3935.361579831601
2033,,3641.5853367226778,3791.1013753186803,3716.4140743581447,3788.6592859601847,3685.2379088089615,3722.7092836850356,3782.363185167025,3883.487888832617,3794.4594740207644,3861.286498164714,3725.830104854301,3794.884422097741,3714.8859578351307,3760.0025577696306,3716.369261491818,3786.5039860671754,3824.706360899517,3952.7356936939104,3758.4960391359223,3524.627736514573
2034,,3786.169861918068,3870.6363522802053,3685.1986512277417,3712.5921248915492,3678.758829824344,3680.0294215031176,3888.710868393803,3822.5011428240596,3840.7441115365996,3861.02570042856,3897.487939065408,3772.5665000546533,3663.7460625196054,3747.73918033397,3786.707133785238,3712.5369350233677,3871.55384320156,3741.2847554264995,3835.567741782648,3898.1207252338336
2035,,3709.2013111135534,3906.1141730906515,3781.2808658944214,3852.8362534088037,3705.258393660579,3604.243184046142,3850.1040950312645,3757.436927908325,3646.611030139796,3683.0544821957187,3640.82342358183,3893.029252305087,3761.353039760575,3762.6241585705056,3736.498433024838,3527.717205771408,3791.9747092772664,3772.794895496491,3680.097952464654,3664.8906980089846
2036,,3730.0300437109986,3675.754696257018,3853.6254965487115,3752.377247970386,3727.4017192135852,3758.762917914594,3766.710064920376,3798.0722822380017,3754.7506517464926,3542.998462476027,3823.415509554315,3860.0262942197114,3834.4215502259867,3896.0543993123556,3795.330470414505,3704.4220915277833,3631.447612211576,3703.939680120662,3860.284175511413,3675.595662612524
2037,,3617.1807002164614,3606.954860207529,3700.3601190014065,3758.2521357428404,3815.095124551118,3819.5351259204945,3761.3664754464376,3863.0884093640793,3685.5166132857803,3804.882892888406,3876.8063260253575,3766.2447757709065,3860.7886639501717,3789.6934830992745,3890.3426126812615,3767.573418312913,3785.3225240442644,3808.2256035557384,3815.2245550396074,3901.3819140232226
2038,,3663.0552862014065,3769.5302620433786,3884.1446052341284,3751.5650221151654,3808.5860222245306,3639.1675229356933,3773.305468957168,3759.280216467715,3843.205595953872,3944.2302589311475,3739.564127933895,3694.3071466145343,3669.8207764127883,3818.2264976104902,3741.9174039740087,3772.5148459019833,3819.4905017590513,3884.4788154157786,3783.7618312242685,3775.5250707689333
2039,,3827.378976018605,3796.848532595655,3717.8603315154114,4008.2968866036376,3946.3618039086227,3541.549306015404,3766.0474906392105,3812.4553028412356,3734.89261684834,3803.3532552477645,3693.6611714385417,3807.3214840107526,3631.856347134889,3894.362763376904,3839.3357326981213,3857.14536187019,4027.706918642246,3972.489156592504,3737.4934212078642,3813.805322871712
2040,,3739.502446168825,3672.059307470709,3783.298932180213,3873.906249798276,3720.6359034623006,3725.8708098481497,3866.5287364381406,3825.3964759466794,3909.303223588469,3792.7715437851452,3782.121673670608,3884.620462378408,3705.766148026077,3823.5103971411786,3707.2745308723993,3876.717002961747,3739.2780185479887,3804.604190263067,3816.1232185997414,3971.7103405631065
2041,,3724.7140219822245,3803.5550362710114,3845.136427842198,3746.103631817625,3778.3094029578315,3810.1254305769876,3794.346738126252,3693.49159162433,3806.619544874209,3799.007715103312,3797.8948004530057,3821.518708304835,3698.414145328843,3854.741486616009,3672.819999334114,3869.7900831900183,3810.629273923842,3776.1605456009047,3964.7433091037146,3986.3560718971803
2042,,3756.4682536895452,3735.0811067797613,3789.666778430203,3942.5636081792027,3885.873523221389,3859.977155039268,3813.7001399046044,3679.8940049672497,3819.509022166839,3715.3804283422414,3849.4567084267023,3882.471305433523,3682.0001303674567,3812.893457586373,3829.8799389070027,3864.117954463245,3903.401513557899,3827.0200917019447,3772.999251474903,3819.4956719072093
2043,,3653.1353640624357,3852.9111244104756,3827.0250605477972,3835.3903214253255,4030.2628926767457,3761.4697740703646,3877.9634756555456,3862.680867959107,3868.384327229981,3831.498134818661,3886.2110944286133,3897.9496117426856,3828.436975256945,3825.7958776349915,3866.828950442474,3735.2873768384634,3950.416889579799,4140.597683093177,3800.6159682965385,3810.904870727185
2044,,3675.820656854098,3837.270511734582,3836.705181111356,3910.947149398632,3980.581225261137,3817.228336780388,3850.5216556608043,3873.217676937326,3535.5055883241375,3830.1876860505117,3899.655645213282,3893.765838657645,3810.132640851966,3899.117933008012,3794.448016611788,3738.05172377461,3909.7262502724457,3746.382041997108,3929.3854381412607,3807.103235976426
2045,,3655.0180253138915,3753.4669484026344,3832.0751614317473,3792.0454387031136,3797.948120668596,3571.585891412118,3885.8495813288614,3830.4151538866336,3659.4267273349374,3884.740984200694,3985.161065749517,3834.068533024511,3955.5893091187086,3788.3749007193132,3917.924642678312,3775.183565553214,3928.621134671672,3642.5478378701423,4009.48549046405,3711.748880433856
2046,,3726.9776205016437,3845.1074434500565,3685.8988543149508,3736.981422946537,3755.9581962852226,3992.7277456900024,3843.0539752273944,3738.0501670373583,3955.162289012768,3714.719453454776,3843.4869952311064,3956.2907272370553,3619.7767461417916,4009.0249510556773,3778.781276413244,3932.7608698460826,3921.569011800274,3763.9416205081397,3822.851887776107,3709.612564364669
2047,,3746.5639773840653,3834.117760730542,3809.56767112477,3794.018381592494,3999.13673676424,3802.3380097732584,4014.1816855372194,3695.2130705810637,3994.049708048728,3828.390917007868,3948.8390404486345,3920.5155308896283,3900.558186168433,4043.4943556911026,3811.019282142883,3858.343067515817,3819.341281229108,3807.692314499354,3843.125359103824,3993.9868403260507
2048,,3755.0385854757196,3925.4712753344365,3829.138401866145,3846.2702370250386,4081.5864559280876,3885.2333290193037,3785.706324399282,3685.7438224293032,3860.015587833066,3711.8987718206895,3901.2096051586436,3964.042319077664,3880.628974705741,3772.1352899451576,4029.522304891065,3886.725834195657,4013.9534932461315,3844.03859459608,3860.8921470706305,3969.276458109329
2049,,3849.746665065086,3802.432940838355,3804.2205477401953,3778.7434515351088,4052.585720645822,3780.3911429398477,3789.170074692132,3734.284278554941,3688.5317888987915,3827.6415653347685,3800.016350289087,3885.3737284198437,3907.056040570397,3891.599189757202,3837.746852875723,4047.3513260683244,3946.4259379585333,3701.446558388446,3915.609303097655,3846.9200560877935
2050,,3731.322317075563,3735.103190167118,3858.7463044656643,3839.7585842693493,3849.166514259461,3691.5403938608333,3882.958678106025,3866.8638829291053,3842.2269891169353,3838.511407434784,3822.788938209757,3936.2189420697464,3820.6184772756915,3864.225659419497,3819.8053774023506,3866.0676643435118,3858.5203801748717,3746.165587335592,3869.1029160938306,3695.3765887071627
2051,,3840.2031170052996,3832.8613092063083,3814.1179260659146,3915.1829523621655,3828.356155474824,3959.286900354254,3649.4171422295267,3894.45409065537,3841.396615185249,3854.0490971745917,3697.132762762194,3927.222430939989,3680.5321219993725,3916.6932270069165,3974.1401472205002,3909.0700008193735,3731.44813835784,3784.259501336252,4048.732184070034,3822.825178067118
2052,,3699.789632522407,3990.9913476714937,3938.039378181354,3929.817805266116,3867.2980225933757,3821.98921003899,3947.3798272841377,3807.315545085995,3889.0954655032483,3907.9834393066,3901.7179105228333,3872.398421943637,3815.7898693232964,3897.240739377379,3953.4111379214096,3975.249503436844,3932.879447821059,3793.949652060947,3947.404824457544,3962.7499437019032
2053,,3776.683337371295,3720.609006859198,3782.8130304417114,3993.502304246716,3924.852876346061,3923.1616064246364,3946.175332194612,3934.9872923274183,3826.7366534080256,3900.7540751549564,3965.4698946164453,3840.3120864563884,3836.3770924664987,3983.959533740108,4003.4086221627713,3901.117048909799,4058.5338908739363,3908.427125260011,3883.075104394319,3696.5087157324197
2054,,3796.871677829519,3816.9082195108786,3847.4148668419875,3975.978087718706,3945.762056070764,3797.591191408403,3900.5534477346637,3851.225373528856,3848.808125430492,3755.1135669359123,4092.054370754896,3950.987135061496,3828.4628110849685,3991.661440753031,3890.4828441813124,3837.2686608378363,4062.00410666362,3831.61776337477,3772.5312534944956,3961.1412116570555
2055,,3853.898007901187,3801.9215805682297,3835.5219886717223,3962.5729147134634,3933.327006648902,3911.841674551842,3805.386246603781,3886.4219914449386,3840.634477607192,3862.6126949890195,3943.8082330145767,4030.147411209562,3688.5541289364246,4000.3584181127717,3978.02737135839,4026.4916826241565,3993.341941139999,4060.606704693891,3975.0436454886344,3924.1385556209134
2056,,3641.414197915613,3942.696357729076,3804.7853953462068,3928.472809749204,3944.216548000417,3944.2340198992324,3866.4985233569046,3815.085439948134,3573.6217612292226,3796.795599010782,4007.831535751399,3996.8126588827013,3866.801819378512,4116.031134135114,4120.270345065662,3882.263819019164,3923.761944895262,3880.988654453737,3815.9101927391735,3765.180043237875
2057,,3857.9133699595745,3831.0541702483506,3808.565837414909,3772.5735528431665,3772.7809278544764,3790.1630979648057,3872.0825846090183,3748.616177015289,3750.936085748249,3697.4433919943835,3929.028343871865,3913.535263266909,3914.2650604845066,3968.115227622869,3990.542010705531,3969.3764935952117,3996.7017960147623,3864.3833856697247,3786.7817187651126,3694.3056838460225
