year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,3619.2693103732818,3566.5193277480707,3385.009727537158,3698.163532652294,3557.9982409874515,3377.490864638173,3704.027410101887
1982,3656.1062379120553,3539.203636781514,3409.5264942425943,3633.5848701377695,3530.070996230678,3403.522692130864,3606.4447446380177
1983,3769.031645294581,3481.756973982264,3298.6651647290473,3566.69862823984,3472.543315045356,3303.6817299263803,3546.4648071779443
1984,3752.3884504959724,3623.1075049889782,3531.365245140428,3786.2804335228943,3611.9926157799155,3522.8514824176896,3779.963426030223
1985,3679.629630428359,3594.403662959251,3415.625139701761,3715.7493534389596,3585.3057101474415,3408.143637593724,3704.0987250522617
1986,3724.3754630416274,3588.445637534214,3512.903767116666,3744.2997819036264,3579.1977216449714,3500.3945351482034,3726.609147632463
1987,3625.857585674005,3577.6188144147877,3447.971350687555,3748.75082180757,3567.979091792932,3424.9839694506445,3729.1181230187412
1988,3666.888967454413,3600.0539784943517,3453.5944150790724,3739.791997691204,3590.1585132701207,3429.364718067628,3742.245040098493
1989,3574.4490088155126,3600.8077325293443,3500.0725358951067,3719.3873475040486,3591.5433167887813,3492.290047612555,3709.722731456701
1990,3786.493183349748,3606.9251418421636,3514.7998433395646,3793.4874468545227,3598.1160880881703,3508.144644905802,3783.539206011354
1991,3685.1279295845525,3552.8772588294087,3437.2017223837556,3673.759114764353,3543.6716486913137,3436.9791646964604,3674.8917591521217
1992,3624.788433883068,3533.90111857346,3422.6960619460683,3648.892952488028,3525.2926597874475,3419.4153070568123,3645.36930092447
1993,3720.9407766142867,3552.006141880104,3381.402578483327,3641.1508731424315,3543.36466827307,3359.905835016696,3633.4644159522977
1994,3616.893028214874,3575.1808994831763,3521.2044854633405,3656.0045285168976,3565.8135100805885,3515.7631898028894,3644.264352183239
1995,3676.71826400928,3560.184389581743,3450.176452910588,3704.732598468722,3550.8007153083367,3426.61858681149,3693.564945323838
1996,3657.951812953867,3601.794916865872,3493.7319587758375,3725.8527593445137,3591.9065391207646,3483.39086407047,3710.656493656368
1997,3661.385255726301,3616.3423963588166,3509.0780177608935,3685.7297583706554,3606.419477130982,3499.586982709752,3689.231860926026
1998,3820.342551686438,3647.9839079217118,3530.9583253019982,3754.0315994350217,3638.744481563296,3514.5057802405886,3743.8899264876527
1999,3557.849208789992,3586.710400796271,3491.992310133664,3759.7053861826603,3576.7807755250133,3484.85780819114,3749.472547190449
2000,3630.869994513479,3594.0855771371816,3461.6703532009374,3770.4160415026777,3584.2294121411187,3452.3651243064764,3768.8481779673803
2001,3665.5921822800597,3614.140268541999,3511.2028327571866,3719.809942680783,3604.708733964459,3502.618924154911,3708.983341207769
2002,3806.8372640453445,3579.5619181057564,3446.327549257707,3672.714147410254,3571.1278246849497,3431.498778831172,3665.0012494738903
2003,3553.175486116063,3614.222927143357,3476.143146786297,3738.1117787925523,3604.681456664582,3481.438765086868,3729.1194684849497
2004,3685.6030110502647,3661.6820384226544,3575.017498173016,3790.672401506978,3650.2332502105987,3568.476210862172,3776.6358830364925
2005,3564.9657941179803,3644.48307701737,3544.6523044789824,3841.022101815869,3634.1586671003106,3534.5550144324743,3810.1793249186985
2006,3693.824221076374,3660.0143247686765,3586.186887782002,3759.8651800567927,3624.816147731267,3434.353518782971,3792.34273783345
2007,3783.5541599808184,3645.500810828181,3523.087700363281,3710.396969776393,3629.776382492778,3523.457163507443,3854.0658901364764
2008,3623.1314454741973,3670.005177339293,3569.868900747512,3806.9495364372638,3646.2695915197555,3489.9547256251963,3795.2251522589145
2009,3584.7192902314155,3664.837178050195,3588.592130758359,3757.1783300162315,3623.4990880184005,3466.3182553849742,3751.383618862777
2010,3489.1967497634278,3711.6442045219433,3607.3855518499568,3841.04859080845,3660.372345781034,3487.307283561322,3783.521450000229
2011,,3710.415289313486,3550.5991854177632,3856.7448261517866,3666.497185895458,3508.201477703098,3930.113623232757
2012,,3646.4496543832965,3510.833695419271,3833.4042284648767,3654.9287432187675,3521.596770670617,3842.992166168025
2013,,3656.412375673356,3527.194974322912,3768.27682238891,3685.301471850157,3555.7510719506663,3846.7681200489424
2014,,3687.3964059799932,3587.694377769029,3871.0173009409173,3688.759011236177,3550.40165590509,3847.5233943078547
2015,,3705.2822128420858,3539.3917462105055,3819.9923570244973,3658.828694913084,3541.418735160318,3803.978524247731
2016,,3705.132353716228,3608.8122517754255,3911.8427179124983,3740.914110338569,3544.9895874696713,3953.624639113
2017,,3675.154060470921,3467.824896687901,3831.0278689163615,3670.573938026445,3525.562392350416,3803.0994644229436
2018,,3716.6007711451725,3555.417910460875,4007.620335453098,3697.238689920997,3539.782257908645,3818.5544298793457
2019,,3676.8286842092684,3603.3761475743454,3788.800153940699,3701.939237078702,3573.5879083368727,3820.319195015628
2020,,3705.6534552137346,3588.8500286775593,3880.534116163082,3700.4170079905293,3549.2204134523417,3971.4309534378926
2021,,3739.703206624853,3548.3184930078464,3874.5345212677175,3669.547932037834,3571.419211396608,3760.2502733072006
2022,,3750.1630234074923,3626.544120588352,3904.84235314422,3762.143817422115,3633.7639299978455,3884.655194542812
