year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,521.2053944281304,444.4976339161992,358.7414288939515,529.4544703104655,447.75654933334886,354.0288240651919,519.512499242234
1982,474.7857218810916,452.9850819958483,303.03703881525524,570.5557443534766,450.4552970977078,297.85029791241874,559.74095493394
1983,415.66411591970893,456.40740213812273,346.3028728363716,506.40157778762386,448.92849331736454,330.4229971734936,510.1896471178773
1984,475.02582782931944,431.4917488171013,267.31397113427994,527.5001155190602,427.2037920191544,262.32607504467086,527.724689785917
1985,496.41710511398117,433.45098377770324,318.32829529758226,552.1668866528411,433.8168700922013,310.97731167607986,537.9627457864602
1986,492.2605155565888,441.446872357583,273.1082304235234,539.7582909839582,443.4057378957641,268.0608445970241,539.3728505904156
1987,499.91249898122794,463.4736772110353,347.100258154134,581.6622883197778,469.1654760055701,331.9645386998958,598.3279066821921
1988,515.6529428962294,452.85416497569963,362.06265916644674,553.4629666372037,460.17617705765986,355.7988854140189,568.9787143892627
1989,568.470747540579,448.79168730734176,322.544256662905,569.474746221186,453.28792093284704,309.905068163564,555.5430735155087
1990,484.8856528330014,441.57597760458566,315.0840441770549,570.2213996859572,439.13282953794896,307.69404623957865,555.1314484333772
1991,470.0472867128381,479.2334585609635,385.31284224483613,551.8357683008749,473.24547600196007,379.5860848926348,555.7764161512913
1992,443.83407908312523,463.8207831109059,342.6742931913069,536.5699715158102,473.4612455695406,333.09272059560186,635.7532172036972
1993,482.25053192972763,455.9660122794847,379.83470088356404,558.9958231710841,462.16676308281546,379.96661382004197,570.1104309644178
1994,529.7004465734832,440.5772956353575,267.0084098772751,536.440283271074,441.6753427385076,262.8339639189838,524.2278566810562
1995,545.099951346072,451.7959000477833,355.6082991809477,525.7330666038345,457.67374639948935,344.7949605157838,553.1729792302779
1996,495.227194574935,433.1618788546093,216.97724271976574,566.6242461548795,432.3426302389695,214.83770627393778,569.1093771405397
1997,489.17289797966805,467.1329648620687,343.0230014343932,528.0513473940333,461.3669069677391,332.8442910541346,531.8041692151082
1998,423.09507583674326,420.75140472452904,268.5782858931875,495.55487332166166,424.9484000088587,268.6107386166802,499.59006153811976
1999,496.723180920725,456.0410272500689,346.878309604254,630.830912362141,462.2590423218757,338.5635140310438,615.0437126140007
2000,524.4091404695006,451.6711806311709,316.4341744005325,520.3187575843109,452.2505838519865,308.9798149179422,528.2800889705601
2001,472.1859079622446,451.2839347210313,346.7019356765249,550.0456074177596,450.7211576320141,338.20889646645713,555.5428784327706
2002,410.6011386401543,460.03930610198597,411.7128553249924,538.6437555716898,457.36433515119353,405.8479834404321,545.3023951704932
2003,489.1653005661974,431.3688423998752,260.891007160217,506.87073185112905,428.04761351930415,257.3862853032981,501.9103360247769
2004,428.45537890356957,447.5397499243217,311.8476333149799,564.2682617378301,436.25856284741457,304.2887168406971,568.1458712480068
2005,428.8773833369852,447.44622824116277,368.751728901826,519.0548751531325,445.5747577607304,371.500791210954,520.2664055561035
2006,412.6773980687699,447.77774405365966,335.2608475362452,536.938896750718,465.52639468486745,366.13945292536397,540.0436307142589
