year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9
1991,3407.704387098551,2189.975660606339,2136.3177835801885,1803.33162890354,2047.5135742445896,2255.2403140685574,1996.8862412218655,2058.5782412368894,2103.4997163601597,2179.3798045886147,2068.474883479803,2189.975660606339,2136.3177829864935,1803.3316294972349,2047.5135742445896,2255.2403146622523,1996.8862406281705,2058.5782412368894,2103.4997163601597,2179.3798045886147,2068.4748826673394
1992,3321.0553283393388,2153.545921839809,2095.405101739537,1893.708877823289,2075.8584635272864,2234.0371329131417,2008.3710880232586,2026.8553855179568,2027.757838409229,2144.8233831501234,2019.9291404276264,2153.545921839809,2095.405102007103,1893.7088775557227,2075.8584635272864,2234.0371326455756,2008.371088290825,2026.8553855179568,2027.757838409229,2144.8233831501234,2019.9291412867183
1993,3399.528564214706,2131.3992096572874,2080.659468484357,1796.6397478184133,1987.7100362805993,2320.4855220306235,2040.9807551971019,2081.3224600785397,2091.6867945164295,2234.111507641945,1985.326898582899,2131.3992096572874,2080.6594678540564,1796.6397484487143,1987.7100362805993,2320.4855226609243,2040.980754566801,2081.3224600785397,2091.6867945164295,2234.111507641945,1985.3268992834428
1994,3331.7247268557544,2156.3405922531592,2099.9439362780645,1812.9434310613653,2059.1990233801703,2267.2054932894484,1990.5612387197737,2062.796353355944,2041.1489447063002,2230.5270384727464,2054.9546197055242,2156.3405922531592,2099.943937420744,1812.943429918685,2059.1990233801703,2267.205492146768,1990.561239862454,2062.796353355944,2041.1489447063002,2230.5270384727464,2054.95461886591
1995,3517.533447057009,2146.4693954179634,2047.7314465819443,1889.6704026315308,2061.686100801571,2248.969680629618,2049.7556824463477,2054.987390134066,2041.2899275323039,2184.160501495336,2113.722740377422,2146.4693954179634,2047.731446313377,1889.6704029000982,2061.686100801571,2248.9696808981853,2049.7556821777803,2054.987390134066,2041.2899275323039,2184.160501495336,2113.722740255141
1996,3297.142744988203,2256.7710995332745,2107.862912548841,1823.8522039860986,2041.4498591194474,2380.6828952955348,2015.4667556288257,2096.5835916379797,2011.4056271940349,2194.9754693000905,2005.6218330372633,2256.7710995332745,2107.8629130138747,1823.8522035210651,2041.4498591194474,2380.682894830501,2015.4667560938592,2096.5835916379797,2011.4056271940349,2194.9754693000905,2005.621833748926
1997,3262.79067632556,2229.07455416634,2105.1437460639827,1876.189748808804,2049.604508156611,2308.489488862394,2054.638377656518,2075.2792274266803,2032.8909415584383,2256.4358946181774,2064.3278543275214,2229.07455416634,2105.143744908239,1876.1897499645481,2049.604508156611,2308.4894900181375,2054.638376500774,2075.2792274266803,2032.8909415584383,2256.4358946181774,2064.3278553604086
1998,3604.310321629047,2203.816868644049,2070.4163172368167,1840.4404980601114,2046.1413650909958,2338.0618778917533,2047.3293445577654,2106.191795106086,2175.318171325241,2242.9329468519486,2076.116135164381,2203.816868644049,2070.416317459182,1840.4404978377459,2046.1413650909958,2338.0618776693877,2047.3293447801311,2106.191795106086,2175.318171325241,2242.9329468519486,2076.116134802896
1999,3407.7506820708513,2173.051179269939,2053.631054586162,1825.1895306785395,2043.2009814680248,2245.5074604642937,2063.1510624233106,2086.5141237035623,2150.355136095436,2234.793088391298,1980.0905482613232,2173.051179269939,2053.6310544202047,1825.1895308444969,2043.2009814680248,2245.5074606302514,2063.1510622573533,2086.5141237035623,2150.355136095436,2234.793088391298,1980.0905475993707
2000,3304.517487287521,2131.385050210999,2176.674741680058,1798.671419443787,2029.6808994736903,2255.05778478683,1996.6724023831705,2158.1960103269216,2113.581113023758,2276.698698308432,1992.399731992377,2131.385050210999,2176.6747403115482,1798.6714208122974,2029.6808994736903,2255.0577861553397,1996.6724010146606,2158.1960103269216,2113.581113023758,2276.698698308432,1992.399731872097
2001,3346.441100031137,2228.0362755227047,2153.4517765960372,1902.8604906171133,2021.5102093339244,2292.162392230228,2110.6303632897757,2026.8279949435723,2097.009916020378,2172.367483848648,2076.101096182652,2228.0362755227047,2153.4517759619675,1902.8604912511832,2021.5102093339244,2292.1623928642975,2110.630362655706,2026.8279949435723,2097.009916020378,2172.367483848648,2076.101097074209
2002,3569.731450200081,2188.598786204706,2076.6995351738633,1835.5545303393903,1971.7715721064073,2305.195123940974,2012.6282447307317,2140.696901279762,2129.759931428455,2143.1399100167646,2028.2207888466205,2188.598786204706,2076.6995352817025,1835.5545302315509,1971.7715721064073,2305.195123833135,2012.6282448385712,2140.696901279762,2129.759931428455,2143.1399100167646,2028.2207887540376
2003,3334.3875491321087,2223.1276484821938,2067.2204918101806,1766.3726143108488,2057.2054516319417,2370.416058633193,2085.26142786318,2198.493571857202,2124.8397804615693,2194.243601209624,2017.920811713886,2223.1276484821938,2067.220490807943,1766.3726153130863,2057.2054516319417,2370.4160596354304,2085.2614268609427,2198.493571857202,2124.8397804615693,2194.243601209624,2017.920812414972
2004,3313.3888090848923,2251.881854716162,2136.9700607376594,1828.9661142753307,2036.4670897801063,2356.866468941873,2129.685488519189,2076.049766493418,2138.380341092461,2207.974886082974,2155.8559307391993,2251.881854716162,2136.970061438145,1828.9661135748454,2036.4670897801063,2356.8664682413873,2129.6854892196743,2076.049766493418,2138.380341092461,2207.974886082974,2155.8559306921084
2005,3343.4757889509206,2314.3025479904345,2102.129684175467,1880.5703444665667,2083.9139852395324,2290.5017490552377,2074.7043192678975,2127.727604596964,2076.6980132394565,2269.956971249863,2081.4468064457346,2314.3025479904345,2102.129684472137,1880.570344169897,2083.9139852395324,2290.501748758568,2074.7043195645674,2127.727604596964,2076.6980132394565,2269.956971249863,2081.446805916981
2006,3467.7171930670743,2217.6556601614984,2096.2499656821674,1926.0246431047537,2094.1478923365817,2276.2808060469138,2069.4364933834154,2091.205405378809,2148.4298021835357,2274.3912326980276,2066.4516413963847,2250.113939388304,1992.08430950595,1922.9820839499564,2116.508850215973,2281.5499654825644,2170.5208546255626,2036.8023572007805,2138.1720104574742,2263.5069729640472,2126.939218078997
2007,3582.9622132778163,2189.979825262843,2129.039766327087,1849.333675290915,2093.512700929216,2251.62395236594,2080.8590323073436,2141.6305416874407,2130.929061960859,2211.7924436580915,2035.536662717625,2189.0452990459985,2098.836070223103,1804.1546017837002,1984.9710871572192,2306.9346618750083,2204.9330366056856,2142.896580778002,2084.4173254603993,2195.1332396077482,2169.4567655348487
2008,3311.793457448482,2179.9692887483952,2101.616743587453,1853.3670007372498,2103.5792443965634,2388.1482931326987,2084.436234195462,2250.4581623857202,2093.4902440898286,2227.061249336701,2069.0432365996326,2201.9119431664553,2096.735159059039,1785.9199457344648,2138.1825474695615,2326.608972944691,2102.986373487999,2193.388662714013,2129.7818113477338,2148.0425662590064,2023.0388831174175
2009,3439.739904999733,2235.531848611304,2072.488426067425,1866.4075679028444,2045.8059256547674,2272.0787087024055,2027.6790166729752,2228.965579760879,2195.463012683973,2220.0595243572984,2054.1049588025303,2160.9922527788317,2084.2058487682743,1827.5296592656355,2145.552558124718,2299.6424820547595,2047.2617008899526,2149.9597085228615,2152.5884160634564,2154.00144990521,2083.9162639036426
2010,3068.5436277687554,2293.4915776315784,2114.126885581471,1968.2764030363285,2089.028470049667,2305.597041656099,2164.6114762202055,2196.8767489062475,2128.489018898241,2244.8198252680004,2063.589961200714,2294.5703550406156,2098.4147184149156,1971.6916299174682,2095.280509935209,2221.223561270395,1979.4343788441693,2195.7969169552684,2074.878529544326,2228.8873975249035,2123.5492164916163
2011,3385.568152070046,2234.292743125611,2148.5195080415738,1850.6179272068525,2065.8031072603576,2335.1496900321094,2179.3478550781897,2165.5482781720357,2225.449182537514,2224.8022913444906,2106.271382274414,2292.0441192652024,2022.914641259144,1870.3657452254688,2043.0440328959032,2214.7341756838446,2112.086144415396,2178.9115896962635,2121.3806696223064,2228.8650948139552,2181.719056475719
2012,3414.1786465644836,2164.8578348144038,2033.250664967722,1816.6575352875204,2123.351414244109,2284.435694930951,2093.963203101193,2132.3715376416712,2147.5125513612347,2264.0992584344876,2068.6254002315773,2265.2624860321284,2124.7954309595693,1798.9948683172547,2155.1497582452553,2265.965970533905,2190.936943209801,2103.858629723607,2140.8109531194486,2215.207149436448,1998.9737451182775
2013,3306.341143250465,2153.023385598584,2119.58407693682,1921.5947961062388,2057.996428068412,2360.3840948118955,2113.702135322193,2121.266073197944,2085.1563938429526,2294.7837131635492,2037.88839439002,2164.9591425524645,2125.6895042418596,1832.5626416091934,2161.0340254148905,2288.9368311956473,2173.641256830465,2139.181199424061,2161.1465640661486,2188.8194219475477,2104.835812595167
2014,3400.435433715582,2216.829639963592,2094.4021733844056,1958.0392868490162,2084.065266782709,2290.019997863173,2060.79348170175,2258.566519737808,2075.040757803098,2246.125734361404,2026.5965483399896,2167.394372471582,2128.634627417756,1827.623008244797,2067.815359826982,2378.8527671521374,2162.7530317962587,2176.692521804788,2232.022552805485,2269.500917993345,2089.739982499556
2015,3372.9014782607555,2260.86591642248,2125.584454000459,1922.3452694825867,2080.6136517579903,2313.9418307466685,2199.1628741346553,2188.9522601888257,2129.0755805449835,2128.240598962324,2193.9070413745017,2167.3955956683258,2085.013772358865,1787.2449787499754,2123.5722203758633,2277.779644918366,2071.1533291362116,2126.4371642858328,2184.279299759957,2264.5162819975485,2040.441902269795
2016,3413.944910764694,2229.670651140904,2089.8367823762205,1895.7909292656416,2076.202455886761,2300.4103273830847,2203.9243710593587,2171.806667996452,2168.6273566491154,2262.241520803398,2067.726981722541,2328.449398502843,2141.5535361281363,1807.243907583142,2081.2644532311097,2329.0394785108138,1992.3499882552162,2167.1956301418372,2279.567111333113,2373.7786547195496,2052.2455720924972
2017,3473.974505394697,2300.354262834369,2121.738061632571,1826.7436773719096,1991.9530473286823,2398.630155954822,2081.3281221395514,2125.6110773235787,2051.1101420929795,2204.7081431173833,2083.821186756347,2130.2927013608373,2058.3043592125796,1836.7889056791473,2149.522200958022,2297.0603599638584,2130.4037120135004,2171.963117791487,2231.696584537271,2257.4610044518568,2085.587635357769
2018,3393.551782399416,2166.582462479673,2042.5212698480252,1905.5492937326721,2028.2484249560478,2267.944618774039,2095.627063236767,2185.645944253493,2139.872744658756,2259.1156782115722,2224.5074637296684,2251.9516063299266,2112.0133371248153,1902.3133245705342,2082.1609884008017,2233.949176308203,2178.0684144893876,2149.988740491755,2122.197495993516,2302.8731180843324,2051.587306910728
2019,3565.7676766812806,2218.958209178436,2119.294222511433,1843.944376374551,2076.9320325427957,2262.8776492655993,2101.993089012715,2220.9431224788177,2192.99886104023,2222.3201340944797,2115.0825246952577,2265.0419246366914,2059.8473236195396,1943.6764881851473,2115.9216574956604,2318.1288818289513,2178.2854179505794,2115.9820542489774,2079.5064835413064,2335.3867089550727,2130.307331518445
2020,,2258.7814104634413,2095.1971771718167,1875.5007374878967,2120.411842991441,2301.474359546738,2148.0619430879915,2248.7751633621447,2088.013330235792,2270.3359614583587,2075.9749211079634,2251.8867701208205,2089.3718903568506,1775.2368973153348,2061.9410226028704,2306.8237518818937,2234.4048655514907,2173.798914308957,2106.4992109741456,2309.866133917948,2140.5586188035327
2021,,2248.932502626402,2100.1406734685497,1789.3320100167728,2076.515012732091,2289.0050713798773,2111.8588897051263,2178.374367812916,2257.0354376377577,2287.5395200697358,2133.644953188614,2235.3383435490855,2133.487366537742,1884.3077745316796,2044.088797821479,2319.331260207722,2097.495221245058,2098.946492562774,2131.739636794041,2235.1839618990493,2016.683750284934
2022,,2238.703159761349,2134.800394582348,1856.1013932966932,2097.7499713153297,2409.304371078711,2024.483420321231,2145.6124243955746,2141.36182135374,2347.6409856941755,2154.1736773476932,2214.773262661321,2105.449229216988,1923.1714018214195,2108.9224450851384,2354.275213056961,2209.1646865465045,2198.497782227478,2180.4736285751246,2291.002446152529,2214.875040063197
2023,,2262.1203238023063,2153.256200418045,1835.1584547814095,2169.5505285869667,2347.7044864490686,2015.9591395247853,2230.0291457982516,2129.3651386249103,2367.012987223884,2062.1303964860017,2245.1241478065476,2143.0716252343595,1934.8277043258843,2093.5594579056014,2313.6462981081427,2151.498399053184,2279.270526958395,2123.9188899515348,2223.3633823030036,2077.7686508626434
2024,,2286.8580499001014,2088.2831009090132,1947.195773320668,2110.9002121044305,2339.267119581341,2126.920139544151,2176.5234004230506,2043.7922840295125,2292.800903383498,2152.2069079615494,2270.094670146558,2099.7107282061324,1971.0736452874535,2092.9909949211424,2280.4174819733157,2189.420081343476,2145.107141745636,2136.6667415502648,2303.9789386960038,2055.0631600462616
2025,,2251.959788706341,2160.711582494627,1888.5943253890152,2118.1639427819196,2394.548133329014,2125.1143619823247,2106.9559659178553,2075.2333429763003,2228.743141555196,2154.1509125891807,2234.4073813640666,2034.289180660953,1908.5156541626066,2068.548729745202,2366.5755551877046,2163.969732310565,2221.41445131873,2134.326014424743,2307.831127870556,2017.845213010005
2026,,2310.8408022148815,2167.5213087350876,1970.8666016333061,2063.0676638451987,2316.916629949867,2164.783350239925,2192.9371138594865,2126.657667213459,2353.5865361061915,2174.808505742819,2186.208844987265,2198.8747818073607,1906.6618310821634,2118.083544804317,2340.906459357939,2083.3650528571025,2220.9025837521554,2169.833647945208,2277.7544183536647,2167.665674276235
2027,,2181.162357305735,2096.155338734043,1849.615108090732,2128.120100671973,2327.9282242089853,2179.1804844913736,2229.386886601529,2150.075810534406,2277.402479160792,2058.577243868594,2241.557644356472,2151.073428383863,1904.0772577252621,2152.393245717942,2354.300210346787,2178.5348303734495,2171.68911470854,2146.3382055433744,2241.6887964020284,2073.606935132462
2028,,2252.637940215248,2084.2844336385224,1899.5735990066223,2063.2967752682052,2444.9263482239617,2163.004154334825,2198.495440219775,2161.6544188371136,2261.0740879791865,2131.9767073123107,2247.0037759582715,2160.2390314688123,1887.9782090714277,2080.8170041076723,2326.353818417496,2244.396319366665,2223.915295768855,2102.202597793411,2259.232837256069,2010.4654358656699
2029,,2276.0136600764913,2128.166922483281,2011.6517521089654,2121.0357409923963,2367.8681706322336,2135.0210108806314,2149.474622538905,2166.9313122120075,2210.2157798187473,2121.6625691537483,2202.003770769894,2243.0057531438983,1802.1946676463774,2159.7165506756824,2363.134635381254,2278.789359328757,2170.0044672105173,2104.0499949408168,2246.429043466256,2137.1675617877977
2030,,2241.8745983797335,2123.940786725245,2004.557683713934,2122.9935556781825,2407.1820451454396,2117.2727136137946,2166.3609647921544,2097.731714229986,2413.536367723921,2098.8920096852557,2259.504206169098,2164.7076309338495,1993.7344087428032,2110.6454742621722,2356.920598860129,2157.448275218416,2114.2425147090416,2193.3311481509722,2301.697732107751,2126.3083633915153
2031,,2270.577465950155,2104.325321730329,1983.5869923822493,2017.5867871096973,2341.049719723848,2211.8165623119376,2079.7536821659696,2173.729980789596,2254.9349997657637,2056.8073867623107,2312.4155987018194,2168.146789173789,1817.5985437475451,2112.846262789155,2396.9471026903657,2136.6191576604815,2205.984237416701,2150.982311436489,2243.377765285262,2164.2327279899405
2032,,2304.9338289690045,2194.326181949407,1880.0389103793573,2033.5131968132669,2374.0232758917277,2236.5969100639436,2202.275074498772,2112.7853445765786,2189.056883634818,2098.3845767716166,2276.4221283238226,2109.521395429277,2007.1438985238315,2169.8265662140216,2402.491895712572,2177.220812612547,2297.2002257887166,2161.117006489181,2238.5681694733107,2221.0230143307726
2033,,2260.1767834779384,2055.1690454373183,1929.8572487041388,2123.8140278085975,2389.1744611018785,2085.611207484269,2145.7647476964685,2234.0885693649075,2343.6731485164446,2096.3854898491268,2272.129799542486,2152.1683542250116,1892.9087115989012,2112.424154861647,2312.5325300376285,2188.38127270301,2208.2162449671505,2342.6201978459767,2256.970066974084,1981.0666308203974
2034,,2217.0641836107657,2187.7666292560752,1873.7860625039948,2123.8297087836027,2416.782115171682,2074.081891536791,2126.0880272597446,2180.942030443876,2289.675589623925,2136.4641454946914,2302.934221953684,2120.4996992317438,1985.4737742189711,2141.390423313281,2348.7579762298215,2231.3768367815965,2128.0390013700426,2185.456164876908,2310.2740869640925,2174.486643808418
2035,,2278.1463333965785,2140.4557360918084,1987.6041700998974,2147.141454987921,2373.0762913141707,2077.5175331026803,2089.921163617876,2159.4541424328568,2239.8446305087095,2001.289405874137,2302.995191214762,2122.417302141428,1858.8298104603941,2066.4810137339277,2342.0074088585257,2106.6247221010635,2086.9312133320927,2146.205760333003,2231.0172038753744,2095.932432416494
2036,,2275.3922195927234,2186.277980932644,1899.1205913074032,2110.598947307075,2342.509116200154,2089.154780640146,2181.95462493787,2217.9113968998,2167.96324942183,2123.5804096337374,2276.6335033178243,2179.022313220458,1904.368398336344,2115.0710586871146,2434.7828587004556,2026.6936861887148,2162.4390632817763,2145.62231361097,2332.8066289837448,2069.706506758768
2037,,2244.495339859832,2071.9347593714974,1994.3398293629714,2051.614891152674,2315.100716825319,2156.8765272882156,2159.2702088920955,2249.716996563505,2280.0355556619734,2047.9164215951873,2258.0233846719348,2201.462389407805,2017.1574723794392,2132.4250767366993,2396.9749499601126,2144.2794284034794,2178.3586908547295,2160.88925645649,2249.551711588214,2151.6393088972345
2038,,2312.9993503407636,2159.435428698109,1937.2480254333796,2150.070887228903,2323.753807854392,2085.978785513464,2117.9371825151143,2157.506043319987,2377.7088602369604,2140.7293209733107,2197.29048678027,2138.9715297974008,1914.263410475164,2131.726529281062,2355.1774317346526,2185.8633586352526,2192.6511359026244,2181.602143563236,2291.428312858603,2094.2855957321517
2039,,2201.6917242541867,2178.5506953460144,2061.908360548966,2124.35399647987,2332.506878817111,2186.490107035104,2049.345846296828,2165.7732311321206,2307.308483046083,2046.7935265857607,2259.644950516061,2084.6810904483573,1892.8927482913223,2148.525359663155,2402.2937336001596,2230.939963578857,2266.9357826517303,2227.0113917701656,2237.596663764418,2154.6292055793406
2040,,2286.911480121556,2133.515442326387,1998.021186852399,2036.7533787621478,2422.522904086417,2112.6060384160237,2161.490031798185,2175.2488269570254,2289.107237468222,2144.3224409006343,2284.8941454466762,2132.11393121561,1944.841190510595,2073.3454059161804,2426.5113370688605,2086.1433962043175,2211.448048787846,2221.3511486780912,2316.5082082843487,2176.836621427024
2041,,2297.7638360774545,2171.40693555272,1912.4042586642856,2190.148079806389,2363.9290507293035,2155.462959501217,2177.232213578449,2116.241756892599,2249.3654527047815,2110.776269080499,2303.4244552634377,2148.0865744145176,1952.2392263124218,2054.4068528400394,2408.1865012056064,2167.8952606201547,2213.7792375224662,2193.434080814955,2335.006770533434,2246.9652205655643
2042,,2301.253550564362,2133.6876166088696,2064.076914238039,2096.2285038920554,2403.913949159185,2218.1427267409276,2188.8026790623267,2105.7784044306763,2247.0032562844526,2172.2087126430115,2318.774949918302,2101.348260177865,1946.18177123916,2144.0544088012703,2367.395243745162,2173.5499624304075,2231.0073829080193,2222.2803953976368,2267.051227396686,2195.309853819484
2043,,2265.745860687468,2160.8589491268613,2027.672924814796,2153.097773098566,2396.214988647231,2265.772967326337,2176.4974891779575,2227.8767010334577,2320.7761266463212,2176.5013550611206,2300.263564801326,2162.9211046464943,1970.7306010387026,2134.062851478222,2376.6206656222766,2203.810135882671,2093.8885771170426,2331.5199898045266,2285.66585966763,2161.669914853763
2044,,2264.3695738433316,2115.7741913559894,1997.9055530303654,2196.768316333296,2386.1577590830825,2196.0405974182336,2154.91684572652,2264.815096453019,2308.224333226945,1986.0453495166958,2303.411337205763,2158.964555458433,1996.4767075914185,2152.0588469164827,2442.893443334545,2198.849431008007,2180.410826992663,2129.0825414551855,2382.3873083102403,2188.730398028766
2045,,2268.8219620424325,2106.614081791076,1895.0724123864995,2117.7138629293736,2444.859752310582,2130.6399636830347,2047.358304508092,2185.5026335061907,2321.959427284237,2053.5132514346446,2274.5007708562416,2209.103530847261,2032.8865511976333,2171.9213173896724,2318.9063383791226,2169.9578865795784,2205.1403147519723,2102.238237187454,2378.5584100655983,2119.101326730707
2046,,2218.9081227790825,2123.5532545601427,1878.0660556979096,2191.863840737113,2407.307806554835,2148.594413869035,2281.4424707076346,2137.657793058148,2226.0635930577696,2156.711383274427,2353.732656815993,2094.2830852652955,1921.2089043603216,2087.7724450233222,2437.680273151669,2170.6529339613035,2232.059301259229,2182.095417036955,2290.3729266820465,2061.2480797129047
2047,,2225.520924812251,2153.1774319385927,1881.3638815533639,2143.330693611282,2481.184736149395,2257.089966726466,2241.1763845173723,2124.399469425667,2304.6581260494318,2228.981097581226,2330.01805353579,2190.8487449618606,2061.4937300079987,2116.7213422930745,2509.4442013784865,2175.712894579295,2187.770308557752,2211.098153450228,2317.761431196907,2237.939184458028
2048,,2264.9665386517545,2165.7522353056183,1976.7373480806293,2233.44261846725,2336.454596733546,2276.357415976698,2184.612109793206,2142.9305300603623,2240.3986323014556,2131.7314328744346,2357.323794470457,2222.3444779802285,1995.8895036655608,2209.9183138436188,2339.083407850623,2295.7162378375797,2221.8608433546324,2116.682834906789,2315.7832463225436,2232.3894107482997
2049,,2242.6431543272943,2211.184939669004,1985.0006949319957,2177.5553068180566,2371.1822628105165,2254.975835224714,2206.349703880256,2155.520891555895,2294.9778222414407,2086.4662547356324,2307.4143479978848,2209.7723106168787,1909.272921054705,2131.9253032204515,2392.060942995429,2193.1228067659727,2312.9348567597463,2125.9552392342707,2359.660123957926,2128.836462795343
2050,,2278.28519501065,2152.430647453171,1942.7162319166887,2095.5150578181797,2412.640706036641,2171.8976233033522,2134.047930561796,2244.566280762463,2312.484479108423,2161.008231569958,2329.961285850346,2180.590848704513,1936.6900940454163,2134.031483263006,2402.0061056176132,2140.863852046322,2181.2965501804633,2174.6702296023313,2331.1607390285817,2104.2965314507387
2051,,2248.3537396891343,2233.799309037082,2077.4571904095355,2115.7989466408603,2322.8839543187437,2116.1598838672467,2258.305171802041,2212.473336118281,2319.0663274619096,2103.1767907852304,2339.738845682357,2103.6514097949203,1923.9588596828746,2220.4201267328845,2436.5137868278844,2122.368728823014,2254.0569577601364,2169.307434636555,2388.7636891788216,2147.5734007378114
2052,,2293.046171749226,2123.5495738540335,2001.2926829552914,2174.281236351195,2400.655617210171,2218.220745970334,2196.6720356528504,2208.767805625657,2332.324003668254,2170.0556691783204,2293.3192274403627,2185.09707814318,2027.0268446392759,2219.507384401573,2460.9572180603604,2229.8326304146512,2248.9520649191804,2173.8937199454817,2343.516650160482,2215.7632760151687
2053,,2270.5500887829944,2210.1738836052677,2089.193632286466,2075.583422961695,2432.8320648567574,2208.6444312309586,2283.4040410040316,2272.133318680956,2295.829534256349,2128.519397053222,2232.8266715596865,2175.4774593948914,2007.6395756426498,2224.373453172405,2437.8222036262277,2237.781351085514,2238.9462723414767,2238.536983504633,2324.745664946961,2036.4526456823514
2054,,2301.0890466706255,2160.971009041249,2000.1203945437564,2145.5513263821713,2428.05605517356,2212.0875110435322,2201.1984039215104,2184.8423324795804,2246.9624721130817,2125.4770780779536,2312.819624320341,2180.0011937050094,2009.7503038678103,2187.1006476708635,2443.179444765923,2284.370215825286,2180.0375831696747,2246.727453896545,2276.9575370177945,2241.9890746136107
2055,,2281.2064495729596,2206.8708951251724,1984.417826124136,2134.2679718307177,2377.5936437130918,2228.4056089031533,2267.2927052798386,2217.765853223002,2283.8143759866057,2097.917692358383,2321.495292168569,2139.034088032322,2038.6613992521995,2247.4539793682466,2434.886951298658,2261.135076707141,2291.398344242824,2281.7046404804446,2366.645068617865,2141.4148285553647
2056,,2273.3335819101508,2099.790371523392,2007.5604515594225,2195.5017461482566,2392.157154511688,2207.8830617252124,2232.9968635322807,2131.5845466400997,2262.9362798362827,2024.380657309925,2366.149458375344,2197.724959401549,2101.720219797799,2306.0018266956517,2557.395844176205,2212.9190330504284,2254.553745325086,2142.950817604655,2261.273402338225,2106.5713492140785
