longitude,latitude,rain_season_end
-15.600000381469727,12.699999809265137,314.3933333333333
-15.600000381469727,12.600000381469727,316.7233333333333
-15.5,12.699999809265137,315.6666666666667
-15.5,12.600000381469727,316.2733333333333
