year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
2004,453.91907727811486,548.8371339559104,545.7082364634184,411.51107633818305,404.0296887885564,397.85432786353647,384.77542981418327,646.2141787559958,681.2982050282034,642.6986685155923,646.462482364343,650.3919050776897,529.6410535764435,533.7521806715298,544.456748077464,515.3464457746163,496.6419971344403,524.9204539332848,495.27660949440076,487.7677824339732,539.8580409413495,606.4254644943228,553.6170374692629,436.027812893126,450.44729519509775,548.325875249997,534.7937038733485,525.3327188131336,513.7671483356485,537.5394952487139,539.8532877821762,552.1483530451236,446.94587632763614,442.4536052205364,509.2744010720106,507.31521412937366,501.22966164843956,529.2782534194789,550.0430231629596,531.722758707522,527.3057919642054,521.5147660682909,520.6456513931637,565.9473206054599,544.8426499425465,558.4109109703126,552.4469634037233,551.6761745473326,379.8051111955308,409.35748379501274,289.47215999891114,302.7054010276896,548.7057676588414,591.3853919513261,532.233514990527
2005,436.2304572304711,424.07707819714005,431.6921980063506,508.4157327842348,493.7631962366178,378.07721977068485,371.1278734564718,620.2768934543448,642.618740497078,652.960017659176,651.2000529235206,659.2089692195304,549.1625848690089,556.8405275122118,577.0467693902427,537.4593645230316,517.4992584204862,512.0253614745424,610.6918359081405,605.5193694850067,530.209141137089,586.58744201179,534.2964019866239,418.37169567766347,444.1674728523117,544.7749856827836,530.4138592475772,576.801638778534,569.2411242826048,498.09902313522275,502.5517623614509,514.5480158168364,509.9402725805875,501.46423693429836,629.170284152731,616.1973996842698,609.5232519196032,470.52924720186735,494.13586762120036,473.43330323898687,586.2213165654513,579.6425913072819,579.6640086568891,530.678185260448,505.78156650464734,516.7582147406538,438.2793907509089,427.34400248728195,518.3711885331127,539.3849041811663,516.4510274567729,526.8477437256954,484.635767402903,493.5049643861257,406.9064512363109
2006,369.61319765262306,468.2750206375754,548.9767369136116,390.90781180169716,546.293463667152,494.50084281917356,408.3865992564473,518.4799258015888,598.135622887163,561.6305698080224,656.2072915526422,643.3873638251049,481.37986272780415,502.10748408658617,539.8272920018665,480.9501625263489,602.3706750919622,582.7378352312013,642.998611827412,624.4245598587098,624.0486580218333,662.2455584353078,693.7753356115493,488.03008363299426,486.9311783860836,547.5856471635648,520.4175739350043,460.7498538696745,509.3385363446995,512.8116563036281,618.5572242409409,556.4510939712677,425.5543057306287,568.0747811179583,577.3043863920828,496.0126626328961,453.2014399601341,594.4351419234986,540.8276652573746,578.49704620789,472.7978770995302,508.159946832135,496.887658777109,497.93019317925354,374.4279828448205,502.5794191999595,516.6038407024429,551.9916764395622,462.5864529243354,467.38456525910965,554.2924209368131,365.2283994729408,665.6396096415045,522.7566797128072,425.2492725817443
2007,427.603131798096,477.24655593654995,583.6404000163789,444.22442027934676,547.2060068701591,383.1312976083778,390.66869743743587,624.9943771547695,451.3511194338056,440.0813993341157,601.4648548233343,615.746030072339,509.113675236478,615.1773270392385,564.7388250296422,451.53148052173145,556.1429701707245,415.3949258491184,515.0405086944235,553.6050784482334,413.1790149888617,524.9639594789837,711.2217564837272,516.7152837831648,485.1090554619864,527.8669210532777,602.4444173203611,506.31609907499023,512.2622842492365,455.0324921107443,539.8706467527875,551.414837032102,479.82543290661783,554.708006420648,486.0271472160838,544.0506299597848,399.16974319751273,457.03047988367405,443.46357795682917,594.9602206703524,452.46111007742206,563.2887327578177,519.7000295632631,434.4736432955342,450.76484139533017,527.6149119567419,489.83423229748706,487.61054567654975,533.4061845617273,519.0176083186839,492.2941334867243,477.8177462613901,467.9837051153587,465.3745205958909,507.78169528472245
2008,585.9384884769097,483.4949482094471,520.1981282049347,493.340503570228,419.6788049654882,232.11397424881284,422.7397067980927,651.0269971167941,365.9624336478813,411.27688705739104,535.0795497798886,709.303117291642,568.3952281510835,762.7851965777088,468.9733638541823,378.08059715049325,474.8347440499672,595.1940006913578,504.84015535261216,528.8142219920803,595.1469358807886,470.71869445872414,563.5074622813311,504.4753565444705,540.8619149719107,494.5719688704582,465.6234391821621,580.503266517358,542.9035911213773,510.50280454799145,429.61081681677604,414.6069297541736,533.058163926253,560.9498894151793,518.4185468463277,535.5884213749844,544.9006289853438,615.0658136935888,434.5451873551888,487.842815345787,469.03685237297105,535.576770095511,452.5824627970185,565.2533563947895,486.762671349588,586.6205599503666,493.56844610093617,378.3876632340173,504.24052563383816,475.3537273316804,384.09389064564454,603.0849236604422,533.0762321716193,515.6752848016667,513.4109389512339
2009,565.9056567400694,638.1513037959792,494.08108930268486,549.9186652294195,359.59169095827394,285.99191129135016,487.8505984589559,432.5236359028739,569.4156253098022,484.40261444971514,549.9268571947223,586.0473313665672,706.0916307293367,515.9006665910547,586.1030339828262,551.3551267278974,539.7401157091275,596.0504203037395,375.97988424248933,536.978754792174,588.2326259862537,494.7262072260877,542.626644680306,477.69930190054913,463.22287763537804,440.6361277192294,522.5298035135534,483.35779215060194,516.548504880668,582.5962759215907,535.3964238093336,434.3078444255607,488.9256652003385,497.41262398984526,527.2633973910364,576.8011817465331,628.6542895257023,506.4531811296302,416.378341797748,467.4538165669069,579.7823900140545,504.12918852192945,579.3454406550156,446.6888995256358,545.6701585312395,665.7117969885534,581.719020911954,511.27464588701434,451.156767626193,506.8416592628074,377.24729606722246,527.4109070340506,461.50378915328673,608.74570044401,391.0869297085528
2010,592.7526297047734,519.4323773435821,385.30245244798016,476.35296337543565,455.1616770245682,206.77236245612136,87.93752626759976,536.8903208832351,600.6012483536115,434.14346659284877,610.4075384914815,572.4379083216699,666.8725246838021,403.7009802782334,678.355212232316,652.4645026895691,582.4563907547217,399.6135260143522,538.6058586113312,465.9697601714217,670.0959604694804,375.4303049179721,313.6714027300146,460.25422491181956,494.8185251436437,554.3082681924085,567.2280643181077,548.8257492440273,519.1893108260238,456.67045987656013,467.89993875416616,510.41758268140325,487.0064353539706,444.58665861901954,487.04447264160814,507.42898914862747,610.3829547952198,554.908663207147,416.9562103407667,438.61233913784895,616.1685663140955,527.3982789259201,610.1949392977497,426.9002316888461,520.6218901384696,617.401787841347,575.3775301622983,504.05230197772977,591.2751034416575,461.2718717924877,442.6061025083501,583.8470751268519,603.5851696731038,293.10994659654943,480.0664022880088
2011,469.00162678025663,649.783806459998,466.7354288327488,420.67529922511505,529.9465898390197,368.7998593597591,419.1244751767287,268.2461923325859,523.5204836410848,619.7266671022767,524.671493053276,592.4255209128451,551.3513363405248,301.61540645285817,553.7684783243733,562.727078290269,631.7096010423845,548.4073067857875,635.7227311615527,543.7017988877942,488.2078087964054,489.33993967990415,503.7423400682521,435.2339812570557,399.7203355758998,482.14880022954173,591.6974848896414,458.06562591349154,493.421998471911,546.5655323341534,493.550203655403,574.2567102388391,422.9443029351018,463.3050345176698,471.41032864042535,459.24807071497855,543.3454833486602,550.548472286006,496.28322240234434,475.41448859451793,452.5859760369961,468.32442684728807,604.4188651730263,420.24965370758275,593.289928817363,528.9386915445936,598.7821761167961,458.10678463673617,583.0374703657785,451.63156417520906,525.7472982309182,562.9576184234558,555.807421100636,468.882442334852,500.62612256796535
2012,543.0714697130024,519.9969998755128,671.427166753222,316.12007212873107,331.7642750191152,324.79812131271063,432.8504518436759,423.7272040051551,521.8879981472207,675.8301595413236,411.4972745063615,572.9009968567664,582.5804797276479,553.6582971862447,411.77862032213574,436.1391298220744,640.7024794585124,574.5073616586915,674.4818441068868,613.7384954625697,585.7532478548165,492.613789654619,643.2492925068944,534.1219003148085,411.73927492168116,527.7896579320068,588.9722235916063,578.8932810213789,644.5321061032346,534.3288015029812,400.9699811840182,428.6989550548941,491.7760923025817,474.670709206904,498.2213010334573,507.00491288958136,434.37322723392555,481.5947904186046,551.4409852093448,500.8359669455391,539.5992282393265,618.3228201155308,514.3488359727774,547.8300321769609,494.4508645317876,443.618086232839,596.649183092892,510.52697100564865,385.35069790771115,397.3866792235591,556.3980397248461,382.8071958359182,468.20313170612064,535.8610764396111,419.68695841478524
2013,467.88176497630775,599.4877789042803,483.33094611760305,512.9638950314338,381.4705231981115,404.2002152531729,252.78782197042335,489.90068593613796,392.71406401933143,494.0500281751322,561.9884863911687,480.03065653577164,574.8337774631209,567.319287725432,370.54576030203106,412.0778354911733,435.1859440274854,555.066663928175,578.4355701181906,711.4167219470751,743.3271776102631,587.3533564754499,474.0888852833632,546.6476951685765,574.6097926269324,536.5116464453266,575.3259429231632,485.5963725642753,530.329655443727,468.0183542084035,641.2867678795362,427.8866560748205,458.5251538862074,466.3233927495327,540.667264355989,569.741176189124,538.841061168681,604.2761236402009,502.1560685912843,429.23008571324283,514.2936199019755,425.14548479569424,465.4476884668148,586.9257641455979,443.03065525586135,521.4542321944306,524.8004728403731,567.5487410818616,444.9530930227292,335.37466039243486,656.7958815135108,451.8620769961223,629.9886428829861,556.6366724739229,460.9268877325689
2014,444.3251142418012,414.97723106832643,452.53867173658256,418.9300065548432,560.474490789792,173.68176546066996,442.6076029758931,533.0212621591517,408.80481044624526,544.4452874514968,713.7636633032341,425.72458681097044,414.26659539050837,643.2802868133724,428.3175719133239,356.5180842743648,637.6326445446394,602.1525821478683,644.9337364565745,672.825856227304,573.2158768211907,350.35221584498015,572.8361058836933,489.0239332606813,519.7438836955956,411.68332422518415,524.0161149896596,491.252375438233,573.1477341023135,621.0169287803645,497.5778128637945,472.8908990067325,482.1547340384132,501.57867471382485,480.26690173820464,494.08884191972453,548.1564008538865,552.2062091924843,354.497382659125,596.3050765851827,562.1074896444512,482.521142608542,512.8074737930367,445.77901738361845,476.82471592298134,400.16026482734264,467.2024659417634,476.24713038903303,633.425139483857,321.4330790763353,801.6833155259004,475.3697770650331,616.8988538045268,551.0264697302789,498.45638555421505
