year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,-198.3062055256537,-224.23958826385115,-58.28159182456193,-62.157790074426885,50.83460155584862,52.586838908995105,-78.49234394484438,-88.45901248777682,-129.20297028295226,-142.00960068328232,9.397767839731841,-3.842957561660114,-44.12034631135384,-49.934767036247194,-267.02042130848395,-269.0653948268673,-29.23462958718528,-34.982212113567584,-87.67911634497659,-96.51687698325532
1982,0.0,73.86990878441475,47.306644087875156,-147.62693378887798,-149.28754665732004,-115.22790007025242,-110.19413658284793,-153.25725687332306,-163.8828693701821,-100.57910535316387,-100.99598756734622,-98.54947789843982,-113.84894385123289,-267.04078705271286,-274.57690383905947,-7.040291212341799,-8.601346558342357,-105.3818690931048,-116.40825076673855,-86.64429224465403,-102.6755525494591
1983,0.0,-95.7226751602152,-133.08009874329036,-50.699435074657686,-52.527458628536806,-315.1046083616184,-313.86898246630017,-68.74345155660785,-88.25001049025968,-258.54171400956693,-254.30387011212906,-148.81360618363624,-158.30553576371722,-211.91705816040076,-217.9958702080694,-133.4400177295729,-137.39927376195055,-116.51102624098485,-121.54516269970145,-77.52942486603843,-99.02611260234517
1984,0.0,-49.788887369018994,-74.97058613892614,-18.479673722981715,-20.675390839563534,37.27034618838525,41.089861603842564,-121.99677320765522,-136.06685560976803,-9.458906619674508,-22.741311083317214,115.5394350871793,100.35170309573141,125.52692998329985,117.97992659136662,-177.69842443512107,-178.27264348106928,-122.68338996644343,-127.06093062177979,111.60058317353332,93.40274681672918
1985,0.0,-119.10515055723818,-145.39334836668468,27.434481658284767,24.100177885251014,125.85237826575076,124.94602396887103,2.185671070315948,-13.983405116825452,-261.0134232577784,-265.3623799316938,45.4267363697918,32.74069818624048,-33.296260923709724,-40.29848734748384,-123.85264177008366,-122.09585438530212,59.30546653484225,56.39913872538591,-92.94625676786882,-104.09317546948705
1986,0.0,-71.9072692645891,-100.03849511699218,-106.51991800399446,-106.01637749923657,55.271461853387336,51.53400707438004,140.1677730497122,122.15430476666552,-71.34548954281809,-82.5362412076679,-167.54387095110042,-173.26405740978998,-31.63495390084927,-38.4308668531321,-13.986926941252477,-14.20675104739621,-59.366939280729184,-62.52509212009272,-57.71711045386019,-82.81547238895246
1987,0.0,-183.32160023400183,-205.77694796565856,-52.352276779145086,-59.87726149441096,9.233772414056602,10.032823566848037,145.96031034871157,124.19286972074269,-135.76891501900263,-141.39075943123316,79.6280917375966,73.56567276568694,-168.35818088788392,-173.1200580199661,-44.10188611430158,-49.67786958706574,-185.32553418877205,-188.56642256248642,-18.3796378251227,-35.452503979253834
1988,0.0,-162.56813484116583,-191.72677178914864,119.13575572943819,115.28196043030721,-31.055108611752985,-31.4349429757076,-75.93083361501704,-85.54363948314358,-195.59960658023147,-203.37112679095117,30.398266954906376,18.73526454144485,-173.82484994340894,-178.93402905983612,-60.679622522362024,-58.75636379749585,1.9138685026346138,-11.553678538553413,-94.85744982981669,-110.39967586605326
1989,0.0,-72.82258834444792,-96.60253310934877,-0.04285632272194562,-4.890745958136904,-21.466444126378974,-24.845720749927295,71.52804925741339,52.05842060418172,-160.69138633336388,-157.93192766979791,-130.77630888620843,-139.59785255699035,-12.821696287986924,-23.497862705681655,28.495333816490984,23.7531196292598,-187.3823768361117,-192.75537823136392,-49.15864513827273,-63.07360314523385
1990,0.0,-41.44961521522782,-61.46471666448133,-79.26025521421116,-79.88031513963415,-119.27601870334138,-120.69298306046903,24.676101893818213,12.71129377733996,-164.03937177560465,-167.60194984918553,-103.2944247918922,-112.43607799202391,170.0962450666034,165.76123112828554,138.2702919073713,130.65240198182482,30.878368031696937,22.787676352060316,-2.345163177860286,-22.768347921753048
