year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,0.0,-188.19950184216623,-71.50223438956937,31.817927954295556,-215.15718238611453,-77.92633996978566,21.585002747658564
1982,0.0,-153.09538663432295,-92.15957755067348,19.736963259015738,-157.72114830326746,-96.72235348975391,18.399090994212656
1983,0.0,-212.70575472173778,-128.998785649821,-65.75586404545675,-207.26205303996994,-135.46730111017587,-79.9008766428392
1984,0.0,-142.8968953483036,-8.827393117959673,126.75641657654842,-149.18425521969857,-16.3549501991115,117.28199314018411
1985,0.0,-134.32276120299548,-29.480516141908538,67.4267512284996,-152.5943474642977,-35.912941333526305,62.067488258558114
1986,0.0,-72.5884826789852,-13.34036640473505,87.05201026165469,-77.19703854741238,-21.487558067099144,85.34060917375245
1987,0.0,-162.49641311260893,-42.84867353413529,92.46958939681781,-169.54900793836669,-49.8368776198904,88.81235641338981
1988,0.0,-171.41735722775047,-49.07776520064681,53.035723016669635,-176.36606959608343,-55.762935917477535,45.016906400734115
1989,0.0,-141.3947864980887,-38.22665253648711,39.53242078497033,-142.00894018725876,-44.372361719586024,39.570008446522934
1990,0.0,-104.12213565167804,-2.351438065095863,144.25918636052984,-103.1844387363426,-6.871923616698496,149.24836288210417
1991,0.0,-138.45257944688228,-62.59659489190017,3.4777918562772356,-145.48748675351135,-70.40943341267075,-5.03883796158425
1992,0.0,-165.7990856720021,-90.06830337514702,28.90296035144047,-166.29104281704667,-94.50932661543175,20.37450184471163
1993,0.0,-148.6733111415174,-70.75382730509182,-7.48040028777541,-158.1407133430007,-75.78196568813246,-10.725965381683636
1994,0.0,-124.72390432612247,-64.76610322011811,16.603760440606038,-136.2126860726362,-70.85006474218835,9.63187500982258
1995,0.0,-160.5882726349414,-73.0924604133993,65.28570979851838,-175.6882090217282,-76.42289506479528,69.68710269337271
1996,0.0,-107.57867390520869,-36.47538396489972,79.69295924449352,-117.10780701027625,-43.511186860277576,55.49458991205165
1997,0.0,-113.77813092578481,-28.207793889791446,43.20015327354804,-107.62256460999606,-35.31481282967252,37.712524738301454
1998,0.0,-67.34483782790494,11.850939626009222,116.16089739639574,-75.1399086987858,4.193656976890452,99.85723290987107
1999,0.0,-135.6787275747297,-59.5298977100947,5.014070180458475,-135.7592001109747,-65.89106036336443,-1.1044080158330871
2000,0.0,-139.60698609281053,-25.022074859671648,98.4719453191442,-154.082981881686,-33.35775874246747,96.80187494012671
2001,0.0,-121.9551136897544,-17.697061218286308,66.80602459926331,-123.66343060274221,-22.859338692876918,66.60968276490757
2002,0.0,-178.61771420621835,-52.13703172151554,57.513933965327396,-177.90922921856964,-57.04558450861214,57.590743470093
2003,0.0,-82.68727055384488,-8.288231880941566,99.23178243211396,-78.98449964759857,-14.73018476415291,93.47514075047957
2004,0.0,-57.899067397489944,35.272021469036645,98.6332652323349,-68.34353397015002,26.384402036193478,85.71409678389364
2005,0.0,-32.103440281873645,34.83709487750366,107.64386652191979,-38.678023531288545,27.616119071162302,99.62200561333839
2006,0.0,-60.99348467025766,13.577857787732228,99.35759119664272,-184.69315359934944,18.579090246266333,133.85240310783547
2007,0.0,-45.22799948620968,2.6988037173518933,50.93297234697684,-76.312683686931,-6.693020964777588,127.82011261599791
2008,0.0,-53.37478050827485,28.492162835836098,113.67370780690135,-152.268522239679,-8.923222166711184,123.2840113203697
2009,0.0,-71.44082189486426,8.486251559654647,144.4150836341737,-136.07286776891442,-12.285877701511708,74.16950745923214
2010,0.0,12.35348315663623,90.84793186382376,184.16141050176384,-158.66116398042413,25.63270871679879,157.88719225371278
2011,,2.604089478721562,73.85878887590707,195.43447809822328,-166.4247511851213,18.178753657420657,153.3530456616113
