stn,var,rcp,hor,stat,centile,val
era5_land,tasmin,ref,1981-2010,none,-1,22.326045
era5_land,tasmin,rcp45,1981-2010,mean,-1,22.474475
era5_land,tasmin,rcp45,2021-2050,mean,-1,23.540587
era5_land,tasmin,rcp45,2051-2080,mean,-1,24.215037
era5_land,tasmin,rcp45,1981-2010,min,-1,22.315416
era5_land,tasmin,rcp45,2021-2050,min,-1,23.293534
era5_land,tasmin,rcp45,2051-2080,min,-1,23.821402
era5_land,tasmin,rcp45,1981-2010,max,-1,22.601078
era5_land,tasmin,rcp45,2021-2050,max,-1,23.936874
era5_land,tasmin,rcp45,2051-2080,max,-1,25.069627
era5_land,tasmin,rcp45,1981-2010,centile,1,22.320832
era5_land,tasmin,rcp45,2021-2050,centile,1,23.294075
era5_land,tasmin,rcp45,2051-2080,centile,1,23.823788
era5_land,tasmin,rcp45,1981-2010,centile,10,22.403117
era5_land,tasmin,rcp45,2021-2050,centile,10,23.315202
era5_land,tasmin,rcp45,2051-2080,centile,10,23.938559
era5_land,tasmin,rcp45,1981-2010,centile,50,22.48175
era5_land,tasmin,rcp45,2021-2050,centile,50,23.488442
era5_land,tasmin,rcp45,2051-2080,centile,50,24.097684
era5_land,tasmin,rcp45,1981-2010,centile,90,22.52586
era5_land,tasmin,rcp45,2021-2050,centile,90,23.773931
era5_land,tasmin,rcp45,2051-2080,centile,90,24.658423
era5_land,tasmin,rcp45,1981-2010,centile,99,22.60021
era5_land,tasmin,rcp45,2021-2050,centile,99,23.916416
era5_land,tasmin,rcp45,2051-2080,centile,99,24.992253
era5_land,tasmin,rcp85,1981-2010,mean,-1,22.504828
era5_land,tasmin,rcp85,2021-2050,mean,-1,23.852574
era5_land,tasmin,rcp85,2051-2080,mean,-1,25.362197
era5_land,tasmin,rcp85,1981-2010,min,-1,22.291284
era5_land,tasmin,rcp85,2021-2050,min,-1,23.484885
era5_land,tasmin,rcp85,2051-2080,min,-1,24.574502
era5_land,tasmin,rcp85,1981-2010,max,-1,22.683482
era5_land,tasmin,rcp85,2021-2050,max,-1,24.377186
era5_land,tasmin,rcp85,2051-2080,max,-1,26.225801
era5_land,tasmin,rcp85,1981-2010,centile,1,22.29996
era5_land,tasmin,rcp85,2021-2050,centile,1,23.509265
era5_land,tasmin,rcp85,2051-2080,centile,1,24.62524
era5_land,tasmin,rcp85,1981-2010,centile,10,22.432223
era5_land,tasmin,rcp85,2021-2050,centile,10,23.603585
era5_land,tasmin,rcp85,2051-2080,centile,10,24.895211
era5_land,tasmin,rcp85,1981-2010,centile,50,22.514683
era5_land,tasmin,rcp85,2021-2050,centile,50,23.806312
era5_land,tasmin,rcp85,2051-2080,centile,50,25.194275
era5_land,tasmin,rcp85,1981-2010,centile,90,22.607861
era5_land,tasmin,rcp85,2021-2050,centile,90,24.155464
era5_land,tasmin,rcp85,2051-2080,centile,90,26.046499
era5_land,tasmin,rcp85,1981-2010,centile,99,22.677836
era5_land,tasmin,rcp85,2021-2050,centile,99,24.347505
era5_land,tasmin,rcp85,2051-2080,centile,99,26.198589
era5_land,tasmin,rcpxx,1981-2010,mean,-1,22.490005
era5_land,tasmin,rcpxx,2021-2050,mean,-1,23.700208
era5_land,tasmin,rcpxx,2051-2080,mean,-1,24.801956
era5_land,tasmin,rcpxx,1981-2010,min,-1,22.291284
era5_land,tasmin,rcpxx,2021-2050,min,-1,23.293534
era5_land,tasmin,rcpxx,2051-2080,min,-1,23.821402
era5_land,tasmin,rcpxx,1981-2010,max,-1,22.683482
era5_land,tasmin,rcpxx,2021-2050,max,-1,24.377186
era5_land,tasmin,rcpxx,2051-2080,max,-1,26.225801
era5_land,tasmin,rcpxx,1981-2010,centile,1,22.30142
era5_land,tasmin,rcpxx,2021-2050,centile,1,23.294671
era5_land,tasmin,rcpxx,2051-2080,centile,1,23.826411
era5_land,tasmin,rcpxx,1981-2010,centile,10,22.404088
era5_land,tasmin,rcpxx,2021-2050,centile,10,23.393185
era5_land,tasmin,rcpxx,2051-2080,centile,10,24.021118
era5_land,tasmin,rcpxx,1981-2010,centile,50,22.496086
era5_land,tasmin,rcpxx,2021-2050,centile,50,23.681784
era5_land,tasmin,rcpxx,2051-2080,centile,50,24.816113
era5_land,tasmin,rcpxx,1981-2010,centile,90,22.588024
era5_land,tasmin,rcpxx,2021-2050,centile,90,24.031427
era5_land,tasmin,rcpxx,2051-2080,centile,90,25.929639
era5_land,tasmin,rcpxx,1981-2010,centile,99,22.67219
era5_land,tasmin,rcpxx,2021-2050,centile,99,24.317824
era5_land,tasmin,rcpxx,2051-2080,centile,99,26.171378
