year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,-1.2129985416571571,-0.8619197811927961,0.6789493749570283,0.10931228108358937,-2.8476441472026295,-3.5942846469046685,-1.60381479206643,-0.8050196530599578,0.31128929743869094,-2.290225669044787,-1.311674488010226,-1.4269812207539871,-3.0324567956112105,-1.1665602630300214,-3.2087288675642185,-1.276386106681855,-0.6026613189213776,-2.6610257730055196,-2.045094846373104,-2.054648309466131,-3.218320904258178,-1.2478754112975707,-0.9491366292120347,0.6507688034144508,0.08035432060887615,-1.6698950255002387,-0.8239758085751987,0.2884459725648867,-2.3302412006761983,-1.3755867928107364,-1.539919432812269,-3.1461657761872175,-1.2254538882082215,-3.275147505137511,-1.3853559603995222,-0.6439964087941235,-2.7675955959250587,-2.1167660462608637,-2.092681973015715,-3.301007342121352,-0.7561324051912379,0.2585479629984775,-0.29968366969217186
1982,0.0,-1.1950163561469367,-0.9155300283605925,0.7143696633260674,-0.05579937049100181,-2.747098308349962,-3.6116002794057636,-1.6006075076447814,-0.8643556366869234,0.3218535112200698,-2.228384373735082,-1.3503972061461127,-1.2588400623110942,-3.6095023194135365,-1.3430971637558287,-3.247451705566732,-1.3503002411820262,-0.6494492105853169,-2.70027979089798,-2.054718879841971,-2.0452281584096,-2.8822122010951716,-1.2249177520674266,-0.9912887432685693,0.6836379993451374,-0.06664995106746119,-1.6661304446581084,-0.8881676127195988,0.31397435416005237,-2.251977912044026,-1.4076122382445533,-1.3548328055999832,-3.752512197823364,-1.3904755043845398,-3.3159405646763958,-1.4493328228003293,-0.6887268866129261,-2.8064934021940076,-2.1201733954412134,-2.0888025443591687,-2.929663515281618,-0.7086515583857249,0.31814358213136984,-0.35017054996887964
1983,0.0,-1.4409129108166212,-0.9903678693069082,0.5631364414803102,-0.029325284559547526,-2.807946107219948,-3.503476256242095,-1.6474443048498415,-0.9111701594166561,0.3063959252923496,-2.271306426746662,-1.3456389401358706,-1.4112839728110202,-3.1959777714124584,-0.9430408235298273,-3.0661259303626025,-1.0329792205296258,-0.8237071099906643,-2.594884561303388,-1.9889138954504801,-2.063238955722568,-2.8549407079643174,-1.4773770643578814,-1.0514567670836072,0.5511219793591522,-0.04093221968889793,-1.7265606347999096,-0.9384079847500857,0.29672225677450115,-2.2970658971700004,-1.415862019130202,-1.5040235743961716,-3.324791730429638,-1.0381699109570945,-3.1488350102682148,-1.1642480199297438,-0.8548835414022165,-2.6902277021024474,-2.036033199095982,-2.1212821653048763,-2.8996332825447553,-0.7155148461860676,0.30952125336591507,-0.3414315210711152
1984,0.0,-1.3569276472805427,-0.8541395457130534,0.7167121808788011,0.025769316055630043,-2.903880047541577,-3.496824611463296,-1.5558733728713037,-0.8239900112176315,0.2969968598060291,-2.3718129301886393,-1.2909198119197072,-1.6779250078872678,-3.2352762127370056,-1.1493582247161385,-2.787041676323099,-1.1815815106347145,-0.5668326352428039,-2.458775968833436,-1.9872123232064496,-1.9638598410876966,-2.9818080410415746,-1.3877686344055178,-0.9547984244157419,0.691516808562028,0.008491708289795952,-1.6345474733617493,-0.8377505787336759,0.2653821170547417,-2.384172607262599,-1.3543034410522523,-1.757737600077803,-3.377085250357027,-1.2222842085963066,-2.9038671161879392,-1.2814577025533254,-0.6355326765630025,-2.5910362528596806,-2.0940663016415897,-2.0025467232993606,-3.040793622611602,-0.8864207644847966,0.21688773589414723,-0.2854960605658903
1985,0.0,-1.4303823855510132,-1.0055814782450057,0.7227985920544597,0.03419818812511721,-2.848891273744073,-3.3717486685607128,-1.57214295230483,-0.8308483397793793,0.32038674706421943,-2.318083372726221,-1.3005783770491348,-1.4749947804933754,-3.6583382938680984,-1.351736555591458,-3.202833575667171,-1.3295959880528585,-0.8745881478291722,-2.3435955325868463,-1.6622965047827165,-1.9375790332887846,-3.4618141334189545,-1.4598979569782387,-1.064734256245572,0.7029181806830138,0.038649845544455275,-1.644543850561547,-0.8621184433772555,0.3002119194688362,-2.3226879873950566,-1.3857845594167202,-1.5589074060674193,-3.777011368865999,-1.3965708518056772,-3.2800538562478323,-1.449755097151808,-0.9025345051593376,-2.476342970439646,-1.7547803003983518,-2.0020011349679976,-3.5399441535258234,-0.9134758871230702,0.2364740247974737,-0.15700745757396817
1986,0.0,-1.5067414856846995,-0.948859112752416,0.6692447084562332,-0.023753817744534445,-3.048813799509162,-3.5840151504411892,-1.6890972865940626,-0.8741698563280238,0.26105986883965215,-2.2646010598053294,-1.2804408043159015,-1.470388899186446,-3.3520648886937465,-1.1258775929799185,-3.1521848014835996,-0.8745774178411807,-0.7939015207542752,-2.6515783085377507,-2.0664804873186426,-2.1781333794722286,-2.787038158016287,-1.523997931102656,-1.0247913992544113,0.6412975116628559,-0.04166093804496995,-1.7488359800223634,-0.8957303169528359,0.23537023825707593,-2.2844806671124616,-1.3484697067533489,-1.5532521111753113,-3.447618755220674,-1.202821521289195,-3.2360019040837074,-1.0204489738646885,-0.8289160943531328,-2.7336786173353858,-2.1153804283046043,-2.2264159719438226,-2.854852297677951,-0.8727404932609488,0.31501798022242156,-0.30299271931852445
1987,0.0,-1.4235051513596204,-0.8504613555108449,0.7532590019083045,0.08936258196382596,-2.9717933977686926,-3.4741124587277454,-1.660884464210028,-0.8589721420397041,0.33113443652234764,-2.3147370032666004,-1.2082518977074983,-1.8530985185089435,-3.4112923130430772,-1.0105037228235005,-3.0408156525014647,-1.077703780435968,-0.5785116455733714,-2.393513137874038,-1.9419133119380945,-2.1499117009332736,-2.804360437397179,-1.447426117754219,-0.9340610159373455,0.7356082213119066,0.06521126028087565,-1.718172439156774,-0.8818530303742023,0.3208220679614442,-2.3342865039208505,-1.3003693955376434,-1.9340476589338778,-3.512629711686998,-1.083487065361055,-3.1224603088403455,-1.2161004386181276,-0.6043641202396657,-2.503285944579602,-2.0342133849025004,-2.1830619771831152,-2.867519219211715,-0.6254500903123699,0.3304146159612742,-0.18475264869357488
1988,0.0,-1.2245112520868133,-0.8473162055003058,0.7925086246211777,0.062800217166739,-2.974061952780289,-3.464319796519021,-1.5890211986955478,-0.8455575258405474,0.32754099964643046,-2.216485745208388,-1.2660506501529767,-1.736022642658611,-3.268855880963713,-0.9471631755411636,-2.826217178638217,-1.1191127398406593,-0.9366175713277585,-2.2543166196863353,-1.9147433790330979,-1.8955088695274753,-2.74103519248456,-1.2537488685746325,-0.9192418797264281,0.7503676308988929,0.044218380069310115,-1.6396994592003011,-0.8553144469124163,0.3162800974246238,-2.25290669566391,-1.3551497646775488,-1.8134086362538255,-3.410781933572025,-1.0667147004743356,-2.9087470874861197,-1.2391451773366384,-0.983135576092593,-2.3995234452113436,-2.027658944389202,-1.9557893728675708,-2.8064031812217536,-0.700532511959068,0.24601379344994712,-0.21241217727663297
1989,0.0,-1.1986289647699664,-0.857165724851086,0.6327314401022477,0.268061092214964,-2.8007968427157266,-3.5351962909805366,-1.630326727392685,-0.7592419681635079,0.3286315808049949,-2.258439356116696,-1.3822614656708083,-1.504360522766433,-3.1964541049154604,-1.4412118359655892,-2.928109573884001,-1.01800618876905,-1.10668473966183,-2.4682482631573066,-2.1174030588447863,-1.9445524675876413,-3.2284269058101813,-1.2134543897367962,-0.9465220442294253,0.6106941171584594,0.2034188787979474,-1.6893386729653912,-0.7658790202628438,0.3182269699852327,-2.2726296964372636,-1.4397339758225485,-1.5849405841058228,-3.2979413092311916,-1.4551655420669363,-3.000194057536362,-1.152452872988249,-1.126516085289495,-2.563493299021445,-2.223355355757519,-1.9941583106035523,-3.261419587574096,-0.6514034853260569,0.22787543784909303,-0.2793874176894633
1990,0.0,-1.1946663867064444,-0.8137872123583634,0.5687884611634217,0.16349517774727929,-2.7127280475365296,-3.61636138259297,-1.5929045982137495,-0.7521559530124478,0.31669890366453046,-2.2107693664140697,-1.40887651068914,-1.448552798685796,-3.308705124198241,-1.1368751706896774,-2.864229926347207,-1.1687358467347053,-0.8445461484616885,-2.6584479917167982,-2.0704654728991727,-1.7753786323959275,-3.0166174225090003,-1.2343779396414902,-0.906731652088979,0.5473332661289305,0.11934726122484562,-1.6530757744402536,-0.7804919748027146,0.3072713259113584,-2.2283968703070514,-1.4607162625117667,-1.5559209344727378,-3.4432443310495273,-1.2048748978353387,-2.948465660273598,-1.278707240087499,-0.8875182053715776,-2.7425917610790407,-2.157936133643318,-1.8170234297936076,-3.075069409250318,-0.6448640259545186,0.2207721641586886,-0.26512739871230906
