stn,idx,rcp,hor,stat,centile,val
era5_land,dry_spell_total_length,ref,1991-2020,none,-1,33.35
era5_land,dry_spell_total_length,rcp26,1991-2020,mean,-1,32.673718
era5_land,dry_spell_total_length,rcp26,2021-2050,mean,-1,34.91859
era5_land,dry_spell_total_length,rcp26,2051-2080,mean,-1,34.970513
era5_land,dry_spell_total_length,rcp26,1991-2020,min,-1,28.733333
era5_land,dry_spell_total_length,rcp26,2021-2050,min,-1,26.758333
era5_land,dry_spell_total_length,rcp26,2051-2080,min,-1,29.191667
era5_land,dry_spell_total_length,rcp26,1991-2020,max,-1,49.558333
era5_land,dry_spell_total_length,rcp26,2021-2050,max,-1,55.075
era5_land,dry_spell_total_length,rcp26,2051-2080,max,-1,52.25
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,1,28.761333
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,1,26.884333
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,1,29.197667
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,10,28.98
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,10,27.953333
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,10,29.381667
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,50,31.2
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,50,32.15
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,50,32.333333
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,90,35.37
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,90,42.72
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,90,40.473333
era5_land,dry_spell_total_length,rcp26,1991-2020,centile,99,47.879333
era5_land,dry_spell_total_length,rcp26,2021-2050,centile,99,53.594
era5_land,dry_spell_total_length,rcp26,2051-2080,centile,99,50.896
era5_land,dry_spell_total_length,rcp45,1991-2020,mean,-1,33.42619
era5_land,dry_spell_total_length,rcp45,2021-2050,mean,-1,35.225397
era5_land,dry_spell_total_length,rcp45,2051-2080,mean,-1,38.049603
era5_land,dry_spell_total_length,rcp45,1991-2020,min,-1,28.15
era5_land,dry_spell_total_length,rcp45,2021-2050,min,-1,21.825
era5_land,dry_spell_total_length,rcp45,2051-2080,min,-1,27.925
era5_land,dry_spell_total_length,rcp45,1991-2020,max,-1,54.45
era5_land,dry_spell_total_length,rcp45,2021-2050,max,-1,55.633333
era5_land,dry_spell_total_length,rcp45,2051-2080,max,-1,63.45
era5_land,dry_spell_total_length,rcp45,1991-2020,centile,1,28.308333
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,1,22.836667
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,1,28.603333
era5_land,dry_spell_total_length,rcp45,1991-2020,centile,10,29.45
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,10,29.975
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,10,31.558333
era5_land,dry_spell_total_length,rcp45,1991-2020,centile,50,32.341667
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,50,32.416667
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,50,35.9
era5_land,dry_spell_total_length,rcp45,1991-2020,centile,90,36.566667
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,90,44.141667
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,90,48.983333
era5_land,dry_spell_total_length,rcp45,1991-2020,centile,99,52.701667
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,99,53.75
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,99,60.613333
era5_land,dry_spell_total_length,rcp85,1991-2020,mean,-1,34.173106
era5_land,dry_spell_total_length,rcp85,2021-2050,mean,-1,36.690909
era5_land,dry_spell_total_length,rcp85,2051-2080,mean,-1,39.907197
era5_land,dry_spell_total_length,rcp85,1991-2020,min,-1,27.866667
era5_land,dry_spell_total_length,rcp85,2021-2050,min,-1,27.875
era5_land,dry_spell_total_length,rcp85,2051-2080,min,-1,24.35
era5_land,dry_spell_total_length,rcp85,1991-2020,max,-1,53.266667
era5_land,dry_spell_total_length,rcp85,2021-2050,max,-1,60.758333
era5_land,dry_spell_total_length,rcp85,2051-2080,max,-1,68.35
era5_land,dry_spell_total_length,rcp85,1991-2020,centile,1,27.889417
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,1,28.14975
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,1,24.43925
era5_land,dry_spell_total_length,rcp85,1991-2020,centile,10,29.138333
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,10,29.301667
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,10,25.921667
era5_land,dry_spell_total_length,rcp85,1991-2020,centile,50,32.204167
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,50,32.670833
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,50,38.054167
era5_land,dry_spell_total_length,rcp85,1991-2020,centile,90,46.285
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,90,49.9975
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,90,52.8675
