stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1,877.961257
era5_land,pr,rcp45,1981-2010,mean,-1,859.332429
era5_land,pr,rcp45,2021-2050,mean,-1,861.06552
era5_land,pr,rcp45,2051-2080,mean,-1,817.559354
era5_land,pr,rcp45,1981-2010,min,-1,682.980047
era5_land,pr,rcp45,2021-2050,min,-1,688.643052
era5_land,pr,rcp45,2051-2080,min,-1,440.725176
era5_land,pr,rcp45,1981-2010,max,-1,904.892608
era5_land,pr,rcp45,2021-2050,max,-1,971.500053
era5_land,pr,rcp45,2051-2080,max,-1,972.146095
era5_land,pr,rcp45,1981-2010,centile,1,705.148306
era5_land,pr,rcp45,2021-2050,centile,1,701.641389
era5_land,pr,rcp45,2051-2080,centile,1,491.154876
era5_land,pr,rcp45,1981-2010,centile,10,831.189227
era5_land,pr,rcp45,2021-2050,centile,10,771.885115
era5_land,pr,rcp45,2051-2080,centile,10,741.891282
era5_land,pr,rcp45,1981-2010,centile,50,870.715475
era5_land,pr,rcp45,2021-2050,centile,50,868.374943
era5_land,pr,rcp45,2051-2080,centile,50,800.499762
era5_land,pr,rcp45,1981-2010,centile,90,896.36247
era5_land,pr,rcp45,2021-2050,centile,90,956.092801
era5_land,pr,rcp45,2051-2080,centile,90,947.272479
era5_land,pr,rcp45,1981-2010,centile,99,903.904422
era5_land,pr,rcp45,2021-2050,centile,99,971.417558
era5_land,pr,rcp45,2051-2080,centile,99,971.464517
era5_land,pr,rcp85,1981-2010,mean,-1,847.983348
era5_land,pr,rcp85,2021-2050,mean,-1,839.912998
era5_land,pr,rcp85,2051-2080,mean,-1,794.436183
era5_land,pr,rcp85,1981-2010,min,-1,706.294292
era5_land,pr,rcp85,2021-2050,min,-1,641.561147
era5_land,pr,rcp85,2051-2080,min,-1,466.948846
era5_land,pr,rcp85,1981-2010,max,-1,928.843599
era5_land,pr,rcp85,2021-2050,max,-1,999.008742
era5_land,pr,rcp85,2051-2080,max,-1,1013.56848
era5_land,pr,rcp85,1981-2010,centile,1,718.235646
era5_land,pr,rcp85,2021-2050,centile,1,650.732031
era5_land,pr,rcp85,2051-2080,centile,1,475.689979
era5_land,pr,rcp85,1981-2010,centile,10,809.678224
era5_land,pr,rcp85,2021-2050,centile,10,744.354781
era5_land,pr,rcp85,2051-2080,centile,10,552.524288
era5_land,pr,rcp85,1981-2010,centile,50,856.552526
era5_land,pr,rcp85,2021-2050,centile,50,836.529713
era5_land,pr,rcp85,2051-2080,centile,50,795.241247
era5_land,pr,rcp85,1981-2010,centile,90,888.188044
era5_land,pr,rcp85,2021-2050,centile,90,945.699649
era5_land,pr,rcp85,2051-2080,centile,90,964.966256
era5_land,pr,rcp85,1981-2010,centile,99,922.226454
era5_land,pr,rcp85,2021-2050,centile,99,991.230807
era5_land,pr,rcp85,2051-2080,centile,99,1012.102284
era5_land,pr,rcpxx,1981-2010,mean,-1,853.525922
era5_land,pr,rcpxx,2021-2050,mean,-1,850.2433
era5_land,pr,rcpxx,2051-2080,mean,-1,805.728895
era5_land,pr,rcpxx,1981-2010,min,-1,682.980047
era5_land,pr,rcpxx,2021-2050,min,-1,641.561147
era5_land,pr,rcpxx,2051-2080,min,-1,440.725176
era5_land,pr,rcpxx,1981-2010,max,-1,928.843599
era5_land,pr,rcpxx,2021-2050,max,-1,999.008742
era5_land,pr,rcpxx,2051-2080,max,-1,1013.56848
era5_land,pr,rcpxx,1981-2010,centile,1,692.77203
era5_land,pr,rcpxx,2021-2050,centile,1,659.902915
era5_land,pr,rcpxx,2051-2080,centile,1,451.739117
era5_land,pr,rcpxx,1981-2010,centile,10,809.967108
era5_land,pr,rcpxx,2021-2050,centile,10,749.659693
era5_land,pr,rcpxx,2051-2080,centile,10,622.303463
era5_land,pr,rcpxx,1981-2010,centile,50,865.608632
era5_land,pr,rcpxx,2021-2050,centile,50,849.575221
era5_land,pr,rcpxx,2051-2080,centile,50,800.353883
era5_land,pr,rcpxx,1981-2010,centile,90,896.052733
era5_land,pr,rcpxx,2021-2050,centile,90,955.72166
era5_land,pr,rcpxx,2051-2080,centile,90,964.415274
era5_land,pr,rcpxx,1981-2010,centile,99,918.784183
era5_land,pr,rcpxx,2021-2050,centile,99,987.455092
era5_land,pr,rcpxx,2051-2080,centile,99,1010.636087
