day,mean,min,max,var
1,33.60242013006559,30.24024630102224,38.0834423999366,tasmax
2,33.7890839247026,29.756980632243128,38.44442000284259,tasmax
3,33.880621816592125,28.5890262740145,38.07681738666744,tasmax
4,33.485769629368555,27.892923876444826,38.005905160607654,tasmax
5,33.26487253072175,28.44209756861106,37.68163025985025,tasmax
6,33.08765442479201,27.484135377949627,37.73716468701156,tasmax
7,33.28404426264126,26.713520894251076,37.57298026321966,tasmax
8,33.353033009692965,28.740868645350574,37.63775855324823,tasmax
9,33.142333296143,27.891390194851837,37.53132486329561,tasmax
10,33.22137488559264,27.82800571757508,37.799319027322525,tasmax
11,33.16489544565837,27.947111577748586,38.29595249223537,tasmax
12,33.29319029557679,28.078694880602143,38.53323478449998,tasmax
13,33.327505742829935,28.355560447879128,39.08802267044561,tasmax
14,33.366544823453815,27.704631910143746,39.74576466332378,tasmax
15,33.34325765357467,27.667491205566094,37.3332719399005,tasmax
16,33.561189852686645,28.793519650532346,37.16395222660246,tasmax
17,33.88283096572606,29.564199998602604,37.02328684029325,tasmax
18,34.06073138972705,29.411457176767286,37.220827779812154,tasmax
19,33.93843979029167,30.083818920526014,37.67685114436601,tasmax
20,34.108228940844135,30.876120075414846,37.337639494986064,tasmax
21,34.21910595188591,29.811825855405104,36.904161407404445,tasmax
22,34.57266935300511,31.035270463178563,37.65759609009656,tasmax
23,34.45326247691462,30.798493841410476,37.90082252626581,tasmax
24,34.23939049122287,30.071861420165945,37.45841805994483,tasmax
25,34.26486959792576,30.558638181685254,37.32479997795711,tasmax
26,34.210773175008406,30.567824619975866,36.92722339293434,tasmax
27,34.52578487448959,29.823744272573293,37.229476530935145,tasmax
28,34.60430705744613,29.113839785196475,38.20165624601715,tasmax
29,34.5946682862185,28.25247586285515,39.1177492775616,tasmax
30,34.73152540075714,28.408015776651382,39.074405243660564,tasmax
31,34.7247663468206,27.33421720053107,39.46164620877427,tasmax
32,35.01707308524058,27.327526884096983,39.96443081013062,tasmax
33,35.3771790718318,28.098809936563384,41.63245093530655,tasmax
34,35.598755934208675,29.797805020102444,38.45566115616681,tasmax
35,36.172488765629396,31.617211343571228,38.72750687780143,tasmax
36,36.35306064981584,31.089562463467246,39.165110685295616,tasmax
37,36.64007346537903,29.765515295707445,39.16353603160226,tasmax
38,36.593437939445025,30.610401121793544,39.238405281692195,tasmax
39,36.47904154732678,29.49078325122464,39.90876480541769,tasmax
40,36.37551472070178,30.998370137902,39.75090514602317,tasmax
41,36.386632373260134,32.1154493033349,39.322825147879186,tasmax
42,36.37653351451401,33.0144272088677,39.32956173229587,tasmax
43,36.608689310833924,33.238271161317016,39.89069014091595,tasmax
44,36.75059825367365,34.094489582588196,39.53036064449705,tasmax
45,36.70992868418798,34.53667235200339,39.721378669285514,tasmax
46,36.67705293042707,33.415903834625325,39.39059143973729,tasmax
47,36.83065122572911,34.14362824610467,39.67950563719319,tasmax
48,37.31625975870402,33.40500471598348,40.772903311136574,tasmax
49,37.265061382432044,33.011154538967105,39.78007704898934,tasmax
50,37.391742537753174,32.80136215218873,39.66458881604753,tasmax
51,37.36484775310734,34.07932492844091,40.21003190602889,tasmax
52,37.240631433902514,33.56218891315183,40.21233275519374,tasmax
53,37.43012645309668,33.76181579151975,40.64361700658097,tasmax
54,37.84524420590135,34.84350701835872,40.74793776667042,tasmax
55,38.25227508792989,34.741497196511645,41.03627251356279,tasmax
56,38.35723641922179,34.366053452733624,41.496630770383845,tasmax
57,38.14764326600484,31.87694738641106,41.20030483666038,tasmax
58,38.290126114446004,30.8706593701651,42.07715173383133,tasmax
59,38.420744259661305,31.52856355579408,41.59854214997176,tasmax
60,38.421164943395894,32.052846400433396,41.74066517212108,tasmax
61,38.24974861495604,32.04022143640779,41.45429211015693,tasmax
62,38.310711278662005,32.869483918790664,41.5134978155925,tasmax
63,38.53083985814378,33.731652560310366,41.62580129409827,tasmax
64,38.65683347329155,34.5557319337467,42.2836592385905,tasmax
65,38.62381321547165,35.01531354842359,41.83911932605538,tasmax
66,38.39225077533174,34.8592116668102,41.869852026610275,tasmax
67,38.20703806585178,31.840717486972764,41.5340712106354,tasmax
68,38.14696698885271,33.237712602601576,41.4323772158929,tasmax
69,38.46575800501714,34.49539883958758,41.98838230245276,tasmax
70,38.621301927482854,34.94006167206882,41.65340217480093,tasmax
71,38.77426817037971,34.42216998114981,41.7523810260097,tasmax
72,39.018724372828146,33.59199823903637,41.708919898357664,tasmax
73,39.027740168310615,34.04437858305343,41.29057281708401,tasmax
74,39.1432796323981,34.322937437574566,42.028532207369594,tasmax
75,38.93125831122889,32.690250364466564,42.58471212913456,tasmax
76,38.81772144626555,33.655449499913004,42.97164381471478,tasmax
77,39.184452443669805,34.81825128224516,43.01999239866656,tasmax
78,39.61656094963356,33.82252615255511,42.11366990425415,tasmax
79,39.718087111497304,33.43205902125901,42.26017601542229,tasmax
80,39.713724389556006,34.84601654091104,42.36292361500894,tasmax
81,39.349248186950014,34.40100685787441,42.1429686674617,tasmax
82,39.57618032654178,35.02866193042321,42.84605695672319,tasmax
83,39.773694921850094,36.0235084539941,42.8437505983367,tasmax
84,40.015968701424875,36.060762940773515,43.1832115899187,tasmax
85,39.87378096853105,37.36758679816104,42.50795697211588,tasmax
86,40.01203513016252,37.78561251186649,42.17074008635029,tasmax
87,39.99801311909916,36.87445085368522,41.9225489332522,tasmax
88,40.24226006881848,37.716939638095255,43.233914480522586,tasmax
89,40.477992649509005,38.05351984971634,43.37601343556625,tasmax
90,40.52625247083188,36.67174822886294,43.705231179255065,tasmax
