stn,idx,rcp,hor,stat,centile,val
era5_land,wx_days_above,ref,1991-2020,none,-1,73.191667
era5_land,wx_days_above,rcp26,1991-2020,mean,-1,71.153846
era5_land,wx_days_above,rcp26,2021-2050,mean,-1,71.858333
era5_land,wx_days_above,rcp26,2051-2080,mean,-1,68.901282
era5_land,wx_days_above,rcp26,1991-2020,min,-1,68.808333
era5_land,wx_days_above,rcp26,2021-2050,min,-1,63.875
era5_land,wx_days_above,rcp26,2051-2080,min,-1,61.225
era5_land,wx_days_above,rcp26,1991-2020,max,-1,72.491667
era5_land,wx_days_above,rcp26,2021-2050,max,-1,81.025
era5_land,wx_days_above,rcp26,2051-2080,max,-1,75.116667
era5_land,wx_days_above,rcp26,1991-2020,centile,1,68.938333
era5_land,wx_days_above,rcp26,2021-2050,centile,1,64.027
era5_land,wx_days_above,rcp26,2051-2080,centile,1,61.539
era5_land,wx_days_above,rcp26,1991-2020,centile,10,69.985
era5_land,wx_days_above,rcp26,2021-2050,centile,10,66.146667
era5_land,wx_days_above,rcp26,2051-2080,centile,10,64.005
era5_land,wx_days_above,rcp26,1991-2020,centile,50,71.366667
era5_land,wx_days_above,rcp26,2021-2050,centile,50,72.633333
era5_land,wx_days_above,rcp26,2051-2080,centile,50,68.4
era5_land,wx_days_above,rcp26,1991-2020,centile,90,72.221667
era5_land,wx_days_above,rcp26,2021-2050,centile,90,74.205
era5_land,wx_days_above,rcp26,2051-2080,centile,90,74.843333
era5_land,wx_days_above,rcp26,1991-2020,centile,99,72.467667
era5_land,wx_days_above,rcp26,2021-2050,centile,99,80.214
era5_land,wx_days_above,rcp26,2051-2080,centile,99,75.084667
era5_land,wx_days_above,rcp45,1991-2020,mean,-1,71.922083
era5_land,wx_days_above,rcp45,2021-2050,mean,-1,71.629583
era5_land,wx_days_above,rcp45,2051-2080,mean,-1,74.7675
era5_land,wx_days_above,rcp45,1991-2020,min,-1,68.866667
era5_land,wx_days_above,rcp45,2021-2050,min,-1,61.866667
era5_land,wx_days_above,rcp45,2051-2080,min,-1,67.725
era5_land,wx_days_above,rcp45,1991-2020,max,-1,75.233333
era5_land,wx_days_above,rcp45,2021-2050,max,-1,79.883333
era5_land,wx_days_above,rcp45,2051-2080,max,-1,86.166667
era5_land,wx_days_above,rcp45,1991-2020,centile,1,69.107333
era5_land,wx_days_above,rcp45,2021-2050,centile,1,62.634583
era5_land,wx_days_above,rcp45,2051-2080,centile,1,67.774083
era5_land,wx_days_above,rcp45,1991-2020,centile,10,70.650833
era5_land,wx_days_above,rcp45,2021-2050,centile,10,66.253333
era5_land,wx_days_above,rcp45,2051-2080,centile,10,69.085833
era5_land,wx_days_above,rcp45,1991-2020,centile,50,71.983333
era5_land,wx_days_above,rcp45,2021-2050,centile,50,70.966667
era5_land,wx_days_above,rcp45,2051-2080,centile,50,74.433333
era5_land,wx_days_above,rcp45,1991-2020,centile,90,72.743333
era5_land,wx_days_above,rcp45,2021-2050,centile,90,77.613333
era5_land,wx_days_above,rcp45,2051-2080,centile,90,80.451667
era5_land,wx_days_above,rcp45,1991-2020,centile,99,74.848583
era5_land,wx_days_above,rcp45,2021-2050,centile,99,79.788333
era5_land,wx_days_above,rcp45,2051-2080,centile,99,85.097917
era5_land,wx_days_above,rcp85,1991-2020,mean,-1,72.432576
era5_land,wx_days_above,rcp85,2021-2050,mean,-1,74.123864
era5_land,wx_days_above,rcp85,2051-2080,mean,-1,76.162121
era5_land,wx_days_above,rcp85,1991-2020,min,-1,69.95
era5_land,wx_days_above,rcp85,2021-2050,min,-1,63.908333
era5_land,wx_days_above,rcp85,2051-2080,min,-1,61.833333
era5_land,wx_days_above,rcp85,1991-2020,max,-1,77.983333
era5_land,wx_days_above,rcp85,2021-2050,max,-1,93.175
era5_land,wx_days_above,rcp85,2051-2080,max,-1,91.033333
era5_land,wx_days_above,rcp85,1991-2020,centile,1,69.9745
era5_land,wx_days_above,rcp85,2021-2050,centile,1,64.148083
era5_land,wx_days_above,rcp85,2051-2080,centile,1,62.396833
era5_land,wx_days_above,rcp85,1991-2020,centile,10,70.963333
era5_land,wx_days_above,rcp85,2021-2050,centile,10,65.8975
era5_land,wx_days_above,rcp85,2051-2080,centile,10,66.801667
era5_land,wx_days_above,rcp85,1991-2020,centile,50,72.420833
era5_land,wx_days_above,rcp85,2021-2050,centile,50,73.170833
era5_land,wx_days_above,rcp85,2051-2080,centile,50,76.425
era5_land,wx_days_above,rcp85,1991-2020,centile,90,73.4475
era5_land,wx_days_above,rcp85,2021-2050,centile,90,81.465
era5_land,wx_days_above,rcp85,2051-2080,centile,90,84.713333
era5_land,wx_days_above,rcp85,1991-2020,centile,99,77.097833
era5_land,wx_days_above,rcp85,2021-2050,centile,99,91.30425
era5_land,wx_days_above,rcp85,2051-2080,centile,99,89.936083
era5_land,wx_days_above,rcpxx,1991-2020,mean,-1,71.944697
era5_land,wx_days_above,rcpxx,2021-2050,mean,-1,72.681364
era5_land,wx_days_above,rcpxx,2051-2080,mean,-1,73.938788
era5_land,wx_days_above,rcpxx,1991-2020,min,-1,68.808333
era5_land,wx_days_above,rcpxx,2021-2050,min,-1,61.866667
era5_land,wx_days_above,rcpxx,2051-2080,min,-1,61.225
era5_land,wx_days_above,rcpxx,1991-2020,max,-1,77.983333
era5_land,wx_days_above,rcpxx,2021-2050,max,-1,93.175
era5_land,wx_days_above,rcpxx,2051-2080,max,-1,91.033333
era5_land,wx_days_above,rcpxx,1991-2020,centile,1,68.839833
era5_land,wx_days_above,rcpxx,2021-2050,centile,1,62.951167
era5_land,wx_days_above,rcpxx,2051-2080,centile,1,61.5535
era5_land,wx_days_above,rcpxx,1991-2020,centile,10,70.223333
era5_land,wx_days_above,rcpxx,2021-2050,centile,10,65.833333
era5_land,wx_days_above,rcpxx,2051-2080,centile,10,65.523333
era5_land,wx_days_above,rcpxx,1991-2020,centile,50,71.916667
era5_land,wx_days_above,rcpxx,2021-2050,centile,50,72.5
era5_land,wx_days_above,rcpxx,2051-2080,centile,50,74.291667
era5_land,wx_days_above,rcpxx,1991-2020,centile,90,73.043333
era5_land,wx_days_above,rcpxx,2021-2050,centile,90,79.76
era5_land,wx_days_above,rcpxx,2051-2080,centile,90,81.546667
era5_land,wx_days_above,rcpxx,1991-2020,centile,99,76.498333
era5_land,wx_days_above,rcpxx,2021-2050,centile,99,88.3645
era5_land,wx_days_above,rcpxx,2051-2080,centile,99,88.405333
