year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,206.5269058295964,214.2071188340807,205.5044843049328,225.0336322869956,212.22619361646005,200.5739910313901,223.414798206278
1982,200.2264573991032,211.4906109865471,200.88565022421523,224.1255605381166,212.0348193088895,204.1569506726457,223.4932735426009
1983,211.14798206278027,211.95347533632287,201.17937219730945,225.20627802690584,212.14811395410183,201.78699551569505,225.0695067264574
1984,219.47757847533632,213.0780400699823,201.7219730941704,231.7645739910314,214.0299063571617,203.43497757847533,232.13677130044843
1985,208.70627802690584,211.1806901061801,197.85874439461884,225.7085201793722,210.03707965326225,197.9730941704036,225.3789237668161
1986,200.01793721973087,211.3373038116592,199.31390134529147,229.3789237668161,211.64745449749407,199.3071748878924,229.06502242152467
1987,222.4170403587444,212.2550448430493,197.5067264573991,238.23094170403587,212.2413611184384,197.4865470852018,236.48878923766816
1988,209.5269058295964,215.18609865470853,200.66143497757847,236.957399103139,215.376022157742,203.0067264573991,236.4439461883408
1989,209.70627802690584,212.85061659192823,199.7443946188341,234.14798206278027,214.29332629912952,201.09417040358744,232.92376681614348
1990,219.2914798206278,212.6101457399103,202.55381165919283,223.2847533632287,212.6605117383276,202.7017937219731,222.45515695067263
1991,197.18161434977577,211.0357343049328,197.0493273542601,219.7219730941704,212.63070429965703,206.19955156950672,218.8609865470852
1992,206.86995515695068,217.5561939461884,202.8251121076233,241.6726457399103,216.5420733315748,198.9618834080717,240.82959641255604
1993,212.1255605381166,210.8165639013453,201.8632286995516,241.89910313901345,212.34608282775,201.9372197309417,241.9170403587444
1994,218.79372197309416,214.16101457399105,199.59641255605385,242.0,213.62582432075968,201.79372197309416,241.5336322869956
1995,211.8405269058296,210.9757567264574,197.73766816143493,222.5739910313901,210.2986019519916,197.7085201793722,222.6143497757848
1996,199.9461883408072,209.83632286995515,200.6569506726457,221.83632286995515,210.2048272223688,199.78699551569505,223.3744394618834
1997,218.09417040358744,215.3966268981859,203.12780269058297,241.99551569506727,215.16284681422508,202.93497757847533,241.9798206278027
1998,204.28923766816143,211.22818572496263,199.2645739910314,241.9865470852018,210.9868108678449,198.76233183856505,241.78699551569505
1999,210.97085201793723,213.2771860986548,198.99551569506727,229.6748878923767,212.4283830123978,198.98878923766816,229.81165919282512
2000,209.4506726457399,207.86673206278027,196.63452914798205,216.78923766816143,208.0563175943023,196.542600896861,217.9596412556054
