year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,0.0,1.9598434496975017,2.2647189885867327,2.629249281011738,1.6786724502064985,1.9790112089743772,2.2492098796519358
1982,0.0,1.9353087286331245,2.2956812630572294,2.6874927497144583,1.647910439129717,1.9924935730980131,2.333988722223591
1983,0.0,1.914375272085607,2.264355868383987,2.565993310996589,1.64896610911714,1.979019484226395,2.3194770593228107
1984,0.0,2.075643865693511,2.238494069699417,2.516076935666849,1.607179855695005,1.9524709522174497,2.2680896028821884
1985,0.0,1.7464982255471533,2.2878577801015787,2.7029666838808417,1.488286366278949,2.0004492490872465,2.5131533959867056
1986,0.0,1.9157368391839888,2.283088702619338,2.6384936943690143,1.6095695081914947,1.99359049608179,2.373055517557617
1987,0.0,1.9209993152112474,2.263143076490305,2.6398526315519035,1.6290525704692698,1.951168756773523,2.2915130347107358
1988,0.0,1.8851727319576241,2.224762400125819,2.622141358227992,1.5474202620822766,1.940524258320714,2.3978090705765815
1989,0.0,1.5862316048988312,2.2331268015613013,2.6493594765249675,1.3400489367694064,1.9478039992617688,2.425783489767081
1990,0.0,1.5619642781359673,2.2269778658708006,2.739870939179248,1.318445696614706,1.9492744176530792,2.5511763822557505
1991,0.0,1.7811455599633632,2.2589992503066547,2.702468958209735,1.4726355797688946,1.9756195475308758,2.3886337910021034
1992,0.0,1.879605117858926,2.2730657733652926,2.7346309196871026,1.5944657590052103,1.9791970629384537,2.415343324081171
1993,0.0,1.8651569414163731,2.286093297833599,2.880280759000769,1.4877462204937544,1.9676914639649787,2.552371429431375
1994,0.0,2.0192100651817277,2.2919952744815717,2.542995443552787,1.6813221444550983,1.988019269737979,2.3349624891210077
1995,0.0,1.8363513808799468,2.2103712056578892,2.674664463789611,1.518636103774476,1.9249495742366634,2.424811645431376
1996,0.0,1.7666574292680508,2.2027525550316973,2.8140401271195152,1.4718620844589374,1.9268558504351638,2.6145393307061973
1997,0.0,1.9422073612061297,2.212761526036463,2.673325804282058,1.622827727379157,1.9175509408982911,2.3619217028265034
1998,0.0,1.7925713334653892,2.1986193187159238,2.556290833195078,1.4930141094267952,1.9098290507459694,2.2958612623639887
1999,0.0,1.6870777770617806,2.1987447584473188,2.5877168008340234,1.420043735167095,1.9258536512359257,2.394181016020294
2000,0.0,1.9123190741356417,2.166542974956382,2.411272973530206,1.6148966368223618,1.8733741218714393,2.1271743557200615
2001,0.0,1.8377359810052667,2.1661795241147317,2.4551635091749944,1.588610455221822,1.8823233126806294,2.2037248158572638
2002,0.0,1.7571654765280798,2.1292194491960963,2.567950832649238,1.4181782853459524,1.8478171769305547,2.337499382970524
2003,0.0,1.6808419204076976,2.1127946290398434,2.700701042306914,1.4042945385295162,1.8511819676437575,2.395632547029148
2004,0.0,1.9151263948541697,2.161841177534548,2.476267316158925,1.5263118648829845,1.8552482625784528,2.1922296188755475
2005,0.0,1.7513805898602968,2.097216284732216,2.5158268486897626,1.438723347020641,1.8148051379764034,2.187259451029526
2006,0.0,1.6530251966868619,2.11860473296284,2.4764785658724193,1.508234712905864,1.8570001666532008,2.11112455398435
2007,0.0,1.6758702546383972,2.128617486516635,2.8037496789476535,1.4913687799834072,1.8147243540675255,2.169836171868358
2008,0.0,1.8643852038164788,2.0929223323124724,2.512689252593159,1.6424911141408671,1.8460417697435538,2.1979077012812382
2009,0.0,1.6511328892507429,2.0729420840957005,2.387413905364834,1.5835779171050497,1.7957168167494935,2.048669359372127
2010,0.0,1.7608639872614624,2.0625708566855216,2.329345645187022,1.2517345451538553,1.7841272742694017,2.452876603728935
2011,,1.6577873146413005,2.048110133836296,2.5510240596293734,1.3374003720953347,1.7884705206815106,2.287206973031065
2012,,1.6875052041008516,2.0886921203098225,2.4255102617764592,1.1283710174862058,1.8203483112950956,2.202721637355463
2013,,1.7736177303008347,2.057739383473603,2.4441821882845076,1.3354065581974872,1.7933772199991083,2.197751266520495
2014,,1.613660475263817,2.017367076237832,2.45691059684491,1.1666728218303675,1.7718035517882917,2.0769716457529057
2015,,1.4770084010959685,2.0303734664091344,2.5950778177219824,0.97893102294438,1.74424833948337,2.2439089869054207
2016,,1.641276290444086,2.0311850847203736,2.4491358181880862,1.1354593697982693,1.8043854223253888,2.4753512608985346
2017,,1.6194668742627343,2.0549419053075404,2.508445719040189,1.3678661011810966,1.7930591530392554,2.045553484983195
2018,,1.7909850342383251,2.0826855162844886,2.458628165703338,1.3079077074647216,1.739516328220862,2.125964721155583
2019,,1.785191240744517,2.069989235155674,2.2903697900087607,1.0977621187942646,1.7171485730201965,2.125433914338739
2020,,1.6473374424493166,1.9771061544742956,2.245173133963778,1.183988827099551,1.759375951899976,2.197483303739663
2021,,1.6332248747341538,2.040701178115782,2.5722609301484454,1.3524285426291378,1.7171498473981224,2.158157131508446
2022,,1.5619745325801446,2.02054398906456,2.578129682366658,1.2197589268877742,1.704648073797781,2.01320290273134
2023,,1.4346585316147085,2.003425359148551,2.616280415883587,1.2962108398952594,1.753493115575079,2.117177913350801
2024,,1.705792683139265,2.0109074976289385,2.4340192270259706,1.1375172522949768,1.708849988812947,2.3568781826747447
2025,,1.5505199644422305,1.9436805302544755,2.5858387249574406,1.3674889431629964,1.6980934452114802,2.276827614986125
2026,,1.6673886765662402,1.9779882958098796,2.3697198027265998,1.1677541144518564,1.6557747753655612,2.2208608352514574
2027,,1.6079248007399052,2.0101731620910392,2.316641130794533,1.3217598987617016,1.708277881038427,2.1003133377158463
2028,,1.6402756296253003,2.0147180412804673,2.276053644804783,1.2754546477818067,1.6873233773549074,2.1028893291966853
2029,,1.5295749933841734,1.9450073586496366,2.247314085895411,1.249174236288681,1.6843143688989883,2.1292043844427013
2030,,1.5562093823887793,1.977310985523573,2.4609556809961575,1.3427093885283696,1.6935233975377741,1.9954355842486962
2031,,1.6139476373441042,1.95728711861301,2.409094656548028,0.9938917703355514,1.6542126406550395,2.21480708784739
2032,,1.5348734036132257,1.9480046414339363,2.349202769847615,1.2078675949463111,1.6462591519403134,2.176991310042382
2033,,1.169328897401055,1.8800039635829826,2.3184909894151104,1.039687713403353,1.6562035482783202,2.1744671908901303
2034,,1.7431564293226032,1.9715604107666351,2.122950877948945,1.0699371135902496,1.6549160383360793,2.120650011286614
2035,,1.646753917274829,1.9457998134394998,2.281973192680006,1.3662951107004737,1.6627023602892201,2.0092526343557076
2036,,1.6806434675120698,1.910020524459064,2.190634556709398,0.7893854872120798,1.6340781364626658,2.3952543065690897
2037,,1.4298089773747833,1.8514066306341128,2.237966419424744,1.1723971280857022,1.6490887013613786,2.11080178085966
2038,,1.5277036083314641,1.8546411163953813,2.282421638438592,1.0587469092684998,1.6058364161006224,2.1219571801692823
2039,,1.6087724090200624,1.8946993531531717,2.2049672497370523,1.1209439397434195,1.557799114151301,1.9586549906587791
2040,,1.4581229476069275,1.8760043270636224,2.145651085797102,1.0643975972404967,1.6647954236990863,2.082023974383752
2041,,1.354742164012272,1.9120927250900266,2.4776080410542463,1.1137132434399142,1.589846453170793,1.9996128203834331
2042,,1.2356408424105432,1.872086962053281,2.48001287123871,1.0382138011829483,1.536581554028249,2.2073694713242737
2043,,1.4647224184350875,1.8207244327822494,2.3469582968357514,1.0202983293561871,1.5285730873676293,2.1203504200747183
2044,,1.4822242356959983,1.8429014954707021,2.2069453123340317,0.9875853076789447,1.5608372327197912,2.141186294618713
2045,,1.3894386851285176,1.9059456231810898,2.552543550137777,0.944935478438925,1.5616178554462685,2.1706261508111275
2046,,1.4690745121209474,1.8471189666977494,2.228184657077371,1.0508064628571105,1.5683337809346156,2.1439789535489133
2047,,1.618297942967775,1.8734653079795187,2.193514144581364,0.8268233072325977,1.4906572444412554,1.9529492843104634
2048,,1.5061159279714538,1.8815998529702789,2.5349740579995945,0.9236476215524405,1.4967770050045743,2.1069985923911823
2049,,1.352029043425155,1.786634416838048,2.397465418571194,0.9762309263362638,1.5214623517457007,2.224455240729462
2050,,1.4309044357655836,1.8410856870381274,2.3057633969762747,0.9707985198149416,1.4988315755119572,2.0658301488537383
2051,,1.393245549579568,1.7748066339975566,2.0341648329867112,0.7480181660698157,1.4970436795722115,2.204832910472728
2052,,1.0772002556889717,1.8027628219740208,2.318504137595049,0.8795221054592659,1.500948231390847,2.1362537736499583
2053,,1.1636354311032875,1.8213319647988442,2.213400149872683,0.7462062130508968,1.449356235342293,1.9322986051213213
