year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,3.0384615384615383,7.709072978303747,0.0695970695970696,33.08424908424909,10.483882783882786,0.0,33.104395604395606,18.00221708116445,0.0,68.99633699633699
1989,4.012820512820513,11.736122851507467,0.0,69.25824175824175,10.2242673992674,0.0,31.53663003663004,17.818488529014843,0.836996336996337,103.1043956043956
1990,34.54578754578755,10.294167371090449,0.0,49.71611721611722,11.36584249084249,0.9065934065934066,24.761904761904763,20.598419124734917,1.120879120879121,72.40293040293041
1991,0.1153846153846153,6.087066779374473,0.0,31.80952380952381,9.188278388278388,0.0,34.73260073260073,10.619818777713515,0.0,47.71978021978022
1992,0.0,4.5185967878275575,0.0,12.822344322344325,6.278205128205128,0.0,28.32967032967033,10.50067476383266,0.0,29.866300366300365
1993,0.0109890109890109,8.06973795435334,0.0,27.04029304029304,4.852564102564103,0.0,25.756410256410252,11.99681897050318,0.0,40.595238095238095
1994,0.0,7.310510002817694,0.0,43.59340659340659,5.479029304029304,0.0,23.86813186813187,12.617698091382302,0.0,72.67399267399267
1995,0.0,7.431248238940546,0.0,27.02747252747253,10.505128205128203,0.0,65.03113553113553,19.04752265278581,0.0,82.78571428571429
1996,7.538461538461538,7.717103409411101,0.0,32.63919413919414,11.877106227106228,0.0769230769230769,55.74358974358975,14.787642182379024,0.4139194139194139,62.71245421245421
1997,9.307692307692308,5.976894899971824,0.0,17.663003663003664,13.579212454212453,0.0,56.582417582417584,16.411509543088492,0.0,64.24725274725274
1998,22.923076923076923,8.290504367427443,0.0,31.521978021978025,14.027014652014651,0.0,44.891941391941394,23.257277809909397,0.0164835164835164,71.51648351648352
1999,0.2637362637362637,15.94463229078614,0.0,66.08058608058609,15.801831501831504,0.0,61.15384615384615,16.086369770580298,0.0,41.43956043956044
2000,0.5,8.918850380388843,0.6593406593406593,27.543956043956044,12.749908424908426,0.8644688644688645,40.73260073260073,19.69577790630422,4.1923076923076925,48.60622710622711
2001,4.4523809523809526,8.257255564947872,0.5769230769230769,17.65934065934066,14.9518315018315,0.0109890109890109,34.94505494505494,17.087430113745903,0.7948717948717948,42.32051282051282
2002,1.7967032967032968,8.47323189630882,0.0,18.51831501831502,16.885164835164836,0.0,82.47435897435898,22.22604588394062,0.0109890109890109,89.96520146520146
2003,0.0,17.82812059735137,1.324175824175824,54.66117216117216,18.18708791208791,0.6263736263736264,66.02564102564102,25.43184885290148,1.4542124542124542,79.04395604395604
2004,14.188644688644688,11.631727247111863,0.0,33.20879120879121,15.830677655677656,0.0,46.70512820512821,25.467996915365337,0.0,58.02014652014652
2005,0.2087912087912088,11.83643279797126,0.2216117216117216,28.43406593406593,17.282875457875456,0.1318681318681318,38.3003663003663,22.547329863119337,0.967032967032967,49.31318681318681
2006,0.2087912087912088,11.643984220907296,0.2472527472527472,25.45054945054945,23.045329670329668,0.2289377289377289,48.45421245421245,23.528629265471373,6.741758241758242,56.92124542124542
2007,4.4010989010989015,17.76655395886165,3.967032967032967,46.61355311355312,26.249542124542124,0.5695970695970696,97.22527472527472,32.75804896857529,4.091575091575091,112.34432234432236
2008,0.2783882783882784,13.270357847280923,1.1227106227106227,27.86263736263736,26.695238095238096,6.001831501831502,80.7014652014652,35.06853672643147,0.7728937728937729,77.15567765567765
2009,4.93956043956044,26.03395322626092,1.1996336996336996,63.494505494505496,45.26062271062271,2.095238095238096,106.83150183150182,38.22334682860999,7.144688644688645,85.17765567765568
2010,17.016483516483518,24.46956889264581,1.164835164835165,58.86446886446886,26.536355311355315,2.8937728937728937,81.55860805860806,50.69741661846924,0.6886446886446886,116.41391941391942
2011,4.124542124542124,24.245562130177515,3.333333333333333,52.85714285714285,30.35256410256409,0.0,88.82417582417582,34.51976094081357,11.371794871794872,77.24358974358974
2012,0.0915750915750915,19.221752606367996,0.1227106227106227,44.08424908424909,24.97023809523809,2.056776556776557,59.40476190476191,32.88837478311162,4.871794871794871,84.16117216117216
2013,6.635531135531136,24.94646379261764,7.13919413919414,50.39377289377289,30.334157509157507,3.7472527472527473,96.65018315018315,37.99527665317139,8.311355311355312,112.7014652014652
2014,0.2747252747252747,19.88743307974077,0.3479853479853479,60.40476190476191,41.774633699633696,7.912087912087912,82.58974358974359,47.21081550028917,8.485347985347985,144.2948717948718
2015,12.586080586080586,28.87179487179487,2.7032967032967035,69.03479853479854,39.149633699633696,0.3296703296703296,93.26007326007326,56.94534412955465,0.1978021978021978,119.0915750915751
2016,3.965201465201465,20.79416737109045,2.009157509157509,58.43040293040293,35.278296703296704,2.8241758241758244,98.73443223443223,46.78503952188163,1.9505494505494505,132.2967032967033
2017,11.873626373626374,28.683572837419,1.694139194139194,83.45787545787546,25.077838827838832,1.0695970695970696,56.998168498168496,35.83082706766917,5.170329670329671,103.92490842490842
2018,,29.71231332769794,0.0,99.6959706959707,38.38663003663004,9.83882783882784,95.08608058608058,47.55513784461154,8.457875457875458,126.2161172161172
2019,,32.040293040293044,0.0,100.47435897435898,31.905128205128204,4.111721611721611,79.92307692307692,42.23481781376518,17.39194139194139,82.03479853479854
2020,,27.27106227106227,0.2087912087912088,66.01098901098901,40.81117216117215,4.456043956043956,83.28021978021978,46.24060150375939,0.4945054945054945,80.04761904761905
2021,,32.49563257255565,5.417582417582418,85.96520146520146,48.71886446886446,11.032967032967033,155.7032967032967,59.37410834779255,4.514652014652015,134.83150183150184
2022,,41.51676528599606,1.0164835164835164,89.44871794871794,42.750366300366295,14.545787545787546,100.15934065934066,73.90119529593215,15.67032967032967,165.62820512820514
2023,,36.32868413637644,1.5073260073260073,73.43772893772893,44.82994505494506,7.503663003663004,106.54761904761904,68.61644495855022,11.956043956043956,232.1080586080586
2024,,31.783460129613974,0.0,83.67582417582418,43.498992673992674,7.91941391941392,114.84615384615384,67.11442066705224,16.749084249084248,108.36813186813188
2025,,35.607495069033526,0.6978021978021978,128.8919413919414,50.82857142857143,5.267399267399267,129.92490842490844,44.61981877771352,9.065934065934066,84.31318681318682
2026,,30.159058889828124,0.6282051282051282,104.76190476190476,51.30457875457876,10.9010989010989,104.07692307692308,73.75506072874494,6.278388278388278,151.003663003663
2027,,43.57720484643561,13.657509157509155,93.76556776556777,42.493040293040295,7.866300366300366,140.85531135531136,69.6876807403123,10.082417582417582,120.1996336996337
2028,,38.714144829529445,11.992673992673993,85.77472527472527,44.26932234432235,14.11904761904762,80.1941391941392,60.3316946211683,23.21978021978022,105.49450549450547
2029,,44.79177233023388,6.223443223443224,88.83882783882784,54.53589743589744,13.556776556776557,91.94139194139194,59.3366107576634,15.58974358974359,164.17216117216117
2030,,46.67779656241195,0.0109890109890109,92.63553113553114,43.01749084249085,1.6428571428571428,77.51648351648352,63.91141314825524,22.895604395604398,107.94871794871794
2031,,43.39983093829248,1.4725274725274726,121.93040293040292,53.81291208791208,26.342490842490843,137.996336996337,67.88606130711395,0.1648351648351648,145.66300366300365
2032,,55.94280078895463,0.2197802197802197,143.97619047619048,50.7474358974359,3.2985347985347984,111.0091575091575,82.67813765182188,18.296703296703296,175.51465201465203
2033,,39.15018315018315,2.84981684981685,114.88278388278388,77.7242673992674,8.935897435897436,204.33516483516485,85.05282436861384,28.336996336996336,161.53479853479854
2034,,25.817272471118624,0.5274725274725275,51.023809523809526,50.20009157509158,23.53663003663004,117.52380952380952,87.68758434547908,36.54029304029304,132.76007326007326
2035,,58.1439842209073,0.0989010989010989,151.03479853479854,42.53754578754579,1.1355311355311355,81.50366300366301,67.97021399652978,32.99267399267399,95.5
2036,,60.32234432234433,2.23992673992674,107.14468864468864,46.863461538461536,18.77838827838828,91.0091575091575,77.93724696356276,3.1538461538461537,144.07692307692307
2037,,43.700760777683854,0.8663003663003663,102.28754578754578,77.364010989011,19.465201465201464,160.15384615384616,72.66724503566608,18.985347985347985,131.91758241758242
2038,,45.8716539870386,10.72161172161172,111.52380952380952,83.60393772893772,33.85897435897436,142.496336996337,85.37352997879314,39.53479853479853,135.93406593406593
2039,,49.79459002535926,6.053113553113553,104.45421245421244,66.11483516483517,38.00366300366301,103.54029304029304,112.01002506265664,47.4029304029304,179.66483516483515
2040,,70.91434206818822,2.802197802197802,145.48901098901098,72.3967032967033,41.494505494505496,108.78937728937728,87.95594756121073,14.304029304029305,143.45421245421247
2041,,75.64736545505777,9.826007326007328,177.15567765567766,62.81657509157509,18.84981684981685,149.6117216117216,102.59745517640252,29.37912087912088,216.28754578754575
2042,,52.10397295012679,18.652014652014653,88.7032967032967,62.449816849816855,19.283882783882785,126.1025641025641,111.67264314632736,45.3974358974359,211.1080586080586
2043,,57.49267399267399,0.0,133.78388278388277,86.51254578754578,29.01648351648352,158.992673992674,115.25968768074031,51.75457875457875,203.2142857142857
2044,,63.85291631445477,0.5641025641025641,178.96153846153845,94.45695970695972,25.09523809523809,149.17948717948718,126.17399267399269,17.183150183150182,205.64285714285717
2045,,41.41575091575092,0.1062271062271062,109.73260073260072,66.91611721611721,14.113553113553111,133.57509157509156,113.6404472720262,31.4010989010989,204.4010989010989
2046,,51.372781065088745,7.0366300366300365,103.47435897435898,68.6260989010989,20.864468864468865,127.05311355311356,118.79255831887411,9.750915750915752,220.46153846153845
2047,,54.00084530853762,14.128205128205128,103.73992673992674,80.95851648351649,43.7985347985348,125.2051282051282,128.18546365914787,55.97435897435897,212.1556776556777
2048,,64.93815159199775,7.064102564102564,177.88278388278388,68.65338827838829,28.13003663003663,178.45238095238096,149.30971659919027,69.01282051282051,236.3992673992674
2049,,57.12482389405466,0.2912087912087912,185.97435897435895,93.00567765567766,30.772893772893774,179.1098901098901,133.61345671871987,37.98168498168498,223.52564102564105
2050,,64.21118624964778,3.39010989010989,133.73076923076923,90.0736263736264,19.816849816849818,166.04029304029305,129.12984384037017,52.2967032967033,235.1153846153846
2051,,80.75021132713442,2.347985347985348,148.7967032967033,102.72637362637366,42.523809523809526,219.1703296703297,130.94707923655292,63.32967032967033,226.2051282051282
2052,,81.07354184277263,39.811355311355314,141.32600732600733,104.50183150183148,17.554945054945055,178.1959706959707,148.4978793136688,74.91208791208791,250.1904761904762
2053,,68.17441532826149,4.858974358974359,131.1868131868132,92.93956043956042,21.13186813186813,169.41391941391942,149.75197609408133,24.347985347985347,238.3937728937729
2054,,79.36165116934347,11.27838827838828,154.25457875457874,87.12179487179489,39.95421245421245,216.86080586080587,150.24946982841723,71.1025641025641,291.1428571428572
2055,,46.088052972668365,7.677655677655678,80.89194139194139,99.89780219780218,43.11355311355312,233.95054945054943,157.4945054945055,62.63003663003663,267.4835164835165
2056,,82.34784446322907,14.562271062271062,148.981684981685,89.63663003663004,21.06959706959707,167.2985347985348,158.57605552342395,82.48351648351648,237.84249084249083
2057,,68.06367990983375,14.25824175824176,115.42124542124542,100.97930402930405,28.208791208791208,190.0586080586081,169.51156737998846,110.13736263736264,288.6080586080586
