year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-22.654137899291204,-95.08829973303881,68.93986928104573,-26.1261898186505,-104.50558777501612,57.084028353125234
1982,0.0,-22.129614287029398,-138.46720058915588,155.4419405320814,-27.815253613182392,-137.12834391972754,158.59493694191292
1983,0.0,26.980382951302545,-96.47244775844615,120.3066187977538,21.307309214765677,-94.2570376507411,103.78935837245695
1984,0.0,-60.75778330111391,-195.62516800147293,55.32567430728159,-65.51312712878583,-197.02533370155578,51.14036638129426
1985,0.0,-41.33234833839642,-136.5318236214674,78.7551136886679,-44.13961152536135,-135.08912823345304,63.777207033047944
1986,0.0,-1.0549940163859333,-147.62461566786342,180.00283531252876,-6.379821412132967,-158.85880511829149,161.80537604713243
1987,0.0,8.95574887231885,-142.55695480069966,147.3278836417196,1.637632329927237,-137.80081008929398,132.65596980576265
1988,0.0,-12.762643836877505,-102.86488078799596,70.96168645862099,-16.425527018319094,-111.48266593022188,50.95837245696396
1989,0.0,-20.53151983798217,-99.70111387277922,114.41542851882531,-24.950492497468513,-105.8400257755685,95.69325232440389
1990,0.0,3.4880051551136573,-165.45035441406614,144.80206204547545,0.9969253429070818,-167.32138451624786,153.77693086624322
1991,0.0,17.819018687287087,-27.67708736076594,100.3742796649176,14.944370799963139,-25.065930221854046,102.16356439289325
1992,0.0,18.775991899107037,-171.66465985455218,174.87911258400072,17.252849120868973,-177.87620362699073,153.55157875356713
1993,0.0,14.057488723188772,-36.10652674215231,108.36765166160359,9.222940255914533,-53.837540274325704,106.52865690877286
1994,0.0,20.368065911810696,-59.66162201969996,155.06055417472146,15.668342078615439,-61.304814507962874,156.53887508054856
1995,0.0,9.759090490656316,-116.65140384792417,123.80123354506117,4.262929209242344,-121.1048697413238,112.67281598085242
1996,0.0,-42.11856761483939,-122.14822792966956,28.467071711313622,-46.89826935469027,-128.03499953972204,11.910871766546961
1997,0.0,-10.40114148945967,-155.02699070238427,88.94456411672644,-14.29432016938235,-164.98252784681952,81.17267789745
1998,0.0,-25.865212188161696,-135.0662063886588,227.19173340697773,-29.5053116082114,-140.52989045383416,199.8658565773727
1999,0.0,31.003498112860143,-57.480732762588616,176.20913191567706,23.332909877566017,-55.718788548283214,171.29695295958754
2000,0.0,5.244840283531227,-98.84168277639696,114.40162017858785,-0.3246156678634208,-112.22224063334258,106.98377980300097
2001,0.0,11.51095461658839,-28.94800699622573,78.4052103470496,7.926033324127741,-35.86626162201975,89.03017582619901
2002,0.0,32.20435422995485,-63.47051459081291,94.28121145171679,25.97187701371625,-80.93143698794074,87.92108993832272
2003,0.0,6.263785326337063,-78.36639970542211,112.82995489275521,-1.5601031022738028,-78.4017490564301,97.7686458621007
2004,0.0,-9.036767007272426,-96.05156954800702,50.609297615759886,-11.82315198379825,-86.19296695203906,43.55793059007635
2005,0.0,13.614047684801585,-103.49813127128789,139.82056522139368,6.728850225536189,-94.26200865322659,124.60460278007912
2006,0.0,-1.367366289238737,-95.7955629200037,130.61123078339313,15.565525177206997,-72.16617877197831,154.10059836141022
2007,0.0,21.705817914020027,-116.46802908957014,124.98985547270547,14.891125840007323,-61.91348614563202,82.8945779250667
2008,0.0,-2.603709840743852,-103.75828040136247,121.9906839731197,5.420344287949893,-105.52022461566787,142.39002117278835
2009,0.0,-20.234502439473477,-97.86488078799596,73.72639234097392,42.82887784221667,-62.19158611801532,201.93904078063144
2010,0.0,-1.0911718678081939,-167.67543035993745,146.6242106232164,21.507281598085207,-153.841682776397,149.4612722084139
2011,,-6.7512657645218015,-110.77761207769495,132.02492865690874,-7.634723372917276,-119.63925250851517,73.89568259228571
2012,,0.488419405320775,-126.70746570928844,88.76450336002944,-23.065405504925014,-147.10735524256654,98.58333793611337
2013,,24.176019515787495,-79.21202246156685,134.0881708551965,-3.5728896253337354,-112.07973856209153,111.51788640338759
2014,,9.925536223879197,-193.90354414066098,106.41791402006811,34.47759366657457,-113.86239528675324,133.1478228850225
2015,,18.41708551965383,-132.73701555739672,148.6090214489551,26.78090766823157,-120.50337844057813,167.29833379361128
2016,,27.958565773727297,-122.7508238976342,147.53970358096285,-52.1243118843782,-174.5721439749609,92.63028629292091
2017,,9.687287121421297,-91.98031851238153,125.12020620454751,30.770164779526795,-58.98639418208603,184.76312252600565
2018,,-6.938479241461877,-149.901334806223,75.90286292920922,-8.195065819755166,-92.30868084322935,49.516229402559134
2019,,29.53304796096839,-94.11011691061407,161.16660222774556,-15.316827763969467,-109.71050354414069,122.67033047960967
2020,,52.11794163674854,-129.3630857037651,224.94898278560242,-9.705228758169975,-130.1628647703213,106.37345116450331
2021,,24.885464420509958,-111.78037374574245,223.73799134677347,47.847960968424886,-38.92922765350278,158.63580962901585
2022,,-42.15035441406613,-98.6196446653779,50.647132468010625,-20.799705422074975,-76.83533093988774,92.46375770965659
2023,,-27.60006443892114,-113.84223511000647,68.1124735340145,-18.815005063058123,-184.4870845990979,127.71451716836964
2024,,-2.4661511552978452,-151.62875816993468,104.78604437079991,7.031031943293721,-80.94552149498298,90.55931142410014
2025,,-31.65745190094821,-141.78258308018047,53.32180797201505,12.202144895516856,-145.1137070790758,130.65017030286288
2026,,20.438157046856254,-113.26532265488359,132.5234097394826,35.87389303139092,-77.86736628923876,205.11219736720977
2027,,-1.296943754027464,-162.17004510724482,150.21382675135783,3.017113136334308,-41.74612906195347,123.15831722360304
2028,,10.50004602780075,-49.98418484764801,129.3673754947988,8.613964834760157,-93.76849857313823,135.35688115621832
2029,,12.055693638957894,-78.34513486145636,134.8404492313357,10.174500598361371,-119.51304427874439,142.9017582619902
2030,,26.59195434042158,-101.94386449415452,122.93379361134123,13.43669336279109,-67.71492221301668,153.33948264751905
2031,,44.012004050446436,-104.72596888520673,233.27679278284074,17.197588143238484,-47.08056706250579,100.22735892479056
2032,,34.934953511921165,-52.81958943201698,106.17682039952126,-24.4398876921661,-113.53679462395291,109.61399245144065
2033,,17.346386817637825,-35.280787995949595,133.53086624321088,32.02810457516336,-110.70415170763144,127.67447298168088
2034,,-10.675816993464087,-108.6088741599927,136.91860443707998,9.815428518825348,-83.4067200589156,106.22376875632881
2035,,59.306425480990484,-86.1656264383688,218.57477676516612,67.24191291540086,-79.33767835772812,198.8396207309214
2036,,48.60236582896066,-40.71740771425942,299.1911810733683,5.848209518549163,-104.06786338948729,100.02078615483748
2037,,59.56411672650279,-63.23715364079908,180.0426033324128,-28.425057534751023,-98.95629200036825,145.24724293473253
2038,,-0.13698794071622727,-115.47438092607939,141.53279941084412,0.5133020344287672,-102.94938783024952,197.76726502807696
2039,,20.749176102365794,-114.58098131271291,130.6115069501979,-29.30522875816996,-120.90078247261349,117.5482647519101
2040,,30.232274693915087,-119.45615391696589,234.43531252876733,18.315069501979156,-76.16231243671183,140.28480162017854
2041,,42.63191567706892,-50.131657921384544,239.12738654147097,-2.7329559053668846,-106.50862560986837,168.43669336279106
2042,,44.102282978919234,-36.065930221854046,131.75290435422994,26.3460830341526,-63.79114425112772,115.39747767651659
2043,,-24.879987112215808,-107.91486697965576,70.78107336831442,5.027137991346734,-104.37247537512661,106.12931970910427
2044,,11.862653042437591,-99.5113872779159,212.22211175550024,24.32827027524622,-65.40644389211087,168.51650556936386
2045,,66.19010402282976,-69.60417932431193,342.41625701923954,3.7164779526833827,-112.1258584184848,151.9122526005707
2046,,7.408551965387071,-182.26477032127409,191.99952131087173,21.723658289606885,-97.59119948448864,123.07187701371623
2047,,-1.0623676700727516,-50.67128785786616,48.44304519930034,35.69408082481816,-88.25648531713159,250.93268894412222
2048,,25.03647242934729,-86.44593574519013,247.04205099880323,-35.19581147012799,-163.80660959219372,104.06248734235476
2049,,23.82142133848841,-89.31613734695759,166.7918438736997,-10.468719506582023,-63.89829697137077,86.08126668507776
2050,,-5.488134032955952,-122.86211911994849,105.60101261161736,50.1398968977262,-113.43240357175739,266.2906011230783
2051,,4.4312252600570385,-104.66797385620919,118.49026972291261,23.639096013992418,-90.00213568995679,102.34887231888058
2052,,-15.677529227653531,-102.4315750713431,72.83658289606922,17.365608027248403,-78.13552425665108,102.90451993003768
2053,,-11.960047868912863,-137.953254165516,96.20664641443426,46.75041885298715,-106.67018319064721,315.5554450888336
2054,,44.12468010678445,-124.18689128233456,248.46320537604709,15.728132191843835,-121.22804013624233,246.56069225812382
2055,,-13.47134309122713,-78.80854275982699,35.16080272484578,-14.871066924422385,-165.29763417103933,98.77057902973394
2056,,31.551578753567117,-115.00103102273778,184.23868176378528,28.69281045751631,-53.689791033784445,204.31214213384885
2057,,23.771517996870067,-53.395949553530386,214.52285740587308,27.008220565221347,-118.2780263279021,163.49026972291256
2058,,2.8663812943017293,-115.61356899567343,166.7070606646414,-7.91345852895152,-100.52464328454391,81.04895516892202
2059,,-30.209371260241227,-202.96844333977725,263.3176654699438,16.761796925342868,-104.11260241185681,217.37980300101253
2060,,22.152158703857083,-137.87841296142875,203.9072815980852,14.88366933627908,-130.13718125747954,163.08043818466354
