year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,399.2847279756973,343.0199116266225,270.5857497928749,434.6139188069594,339.5478597072632,261.16846175089756,422.7580778790389
1982,349.65700082850043,343.54443523888426,227.2068489367578,521.1159900579951,337.85879591273135,228.54570560618615,524.2689864678266
1983,275.4208782104391,392.65443247721623,269.20160176746754,485.9806683236675,386.98135874067935,271.4170118751726,469.46340789837063
1984,319.24413145539904,304.91626622479987,170.04888152444076,420.9997238331953,300.1609223971279,168.6487158243579,416.81441590720794
1985,428.94946147473075,324.3417011875172,229.1422259044463,444.4291632145816,321.5344380005523,230.58492129246065,429.45125655896163
1986,399.8737917702292,364.6190555095278,218.04943385805026,545.6768848384424,359.2942281137807,206.8152444076222,527.4794255730461
1987,401.15410107705054,374.62979839823254,223.11709472521403,513.0019331676333,367.3116818558409,227.8732394366197,498.33001933167634
1988,451.78569455951396,352.91140568903614,262.80916873791773,436.6357359845347,349.2485225075946,254.1913835956918,416.63242198287764
1989,466.5796741231704,345.1425296879316,265.97293565313447,480.089478044739,340.72355702844516,259.8340237503452,461.3673018503176
1990,348.10494338580503,369.16205468102737,200.22369511184755,510.47611157138914,366.67097486882074,198.35266500966583,519.4509803921569
1991,373.40955537144436,383.4930682132008,337.99696216514775,466.0483291908313,380.61842032587685,340.60811930405964,467.83761391880694
1992,321.824357912179,384.45004142502074,194.0093896713615,540.5531621099144,382.92689864678266,187.79784589892296,519.2256282794808
1993,384.8086164043082,379.73153824910247,329.5675227837614,474.0417011875173,374.89698978182815,311.836509251588,472.20270643468655
1994,448.77078155205743,386.04211543772436,306.0124275062137,520.7346037006351,381.34239160452915,304.3692350179508,522.2129246064623
1995,416.7671913835957,375.43314001657,249.02264567798952,489.47528307097485,369.936978735156,244.5691797845899,478.3468655067661
1996,374.31344932339135,323.55548191107425,243.52582159624413,394.1411212372273,318.77578017122335,237.63904998619165,377.58492129246065
1997,323.59707263186965,355.272908036454,210.64705882352942,454.6186136426401,351.37972935653136,200.69152167909417,446.8467274233637
1998,301.4495995581331,339.808837337752,230.6078431372549,592.8657829328914,336.1687379177023,225.14415907207953,565.5399061032864
1999,420.1632145816073,396.67754763877383,308.1933167633251,541.8831814415908,389.0069594034797,309.9552609776305,536.9710024855012
2000,378.4258492129246,370.918889809445,266.8323667495167,480.07566970450154,365.34943385805025,253.4518088925711,472.65782932891466
2001,329.57497928748967,377.185004142502,336.72604252968796,444.0792598729633,373.6000828500414,329.80778790389394,454.7042253521127
2002,222.51974592653963,397.87840375586853,302.2035349351008,459.9552609776305,391.64592653962995,284.74261253797295,453.5951394642364
2003,427.1088097210715,371.9378348522508,287.3076498204916,478.5040044186689,364.11394642363985,287.2723004694836,463.4426953880144
2004,279.74924054128695,356.6372825186412,269.62247997790666,416.2833471416736,353.85089754211543,279.48108257387463,409.23198011599004
2005,280.6619718309859,379.28809721071525,262.1759182546258,505.49461474730737,372.40289975144987,271.4120408726871,490.2786523059928
2006,280.87544877105773,364.3066832366749,269.87848660591,496.2852803093068,381.2395747031207,293.5078707539354,519.7746478873239
2007,336.3526650096658,387.37986743993366,249.20602043634355,490.66390499861916,380.56517536592094,303.76056338028167,448.5686274509804
2008,413.97431648715826,363.0703396851698,261.9157691245512,487.6647334990334,371.0943938138636,260.1538249102458,508.06407069870204
2009,372.12427506213754,345.43954708644026,267.80916873791773,439.4004418668876,408.5029273681304,303.48246340789836,567.6130903065451
2010,443.6959403479702,364.5828776581055,197.99861916597624,512.2982601491301,387.1813311239989,211.8323667495167,515.1353217343276
2011,,358.9227837613919,254.89643744821873,497.69897818282243,358.03932615299635,246.03479701739852,439.5697321181994
2012,,366.16246893123446,238.96658381662525,454.4385528859431,342.60864402098866,218.56669428334715,464.25738746202705
2013,,389.85006904170115,286.46202706434684,499.7622203811102,362.10115990057994,253.59431096382215,477.1919359293013
2014,,375.59958574979294,171.7705053852527,472.0919635459818,400.1516431924882,251.81165423916045,498.8218724109362
2015,,384.0911350455675,232.93703396851697,514.2830709748688,392.4549571941453,245.17067108533556,532.972383319525
2016,,393.6326152996409,242.92322562827948,513.2137531068765,313.54973764153544,191.10190555095278,458.3043358188346
2017,,375.36133664733495,273.69373101353216,490.7942557304612,396.4442143054405,306.68765534382766,550.4371720519193
2018,,358.7355702844518,215.7727147196907,441.5769124551229,357.47898370615854,273.36536868268433,415.1902789284728
2019,,395.2070974868821,271.5639326152996,526.8406517536592,350.3572217619442,255.963545981773,488.34438000552336
2020,,417.79199116266216,236.31096382214858,590.6230323115161,355.9688207677437,235.51118475559238,472.047500690417
2021,,390.55951394642364,253.89367578017124,589.4120408726872,413.52201049433853,326.7448218724109,524.3098591549295
2022,,323.5236951118476,267.0544048605358,416.3211819939243,344.8743441038387,288.83871858602595,458.1378072355703
2023,,338.07398508699254,251.83181441590722,433.7865230599282,346.85904446285554,181.1869649268158,493.3885666942833
2024,,363.20789837061585,214.045291355979,470.4600938967136,372.70508146920736,284.7285280309307,456.23336095001383
2025,,334.0165976249655,223.89146644573322,418.99585749792874,377.87619442143057,220.5603424468379,496.32421982877656
2026,,386.11220657277,252.4087268710301,498.1974592653963,401.54794255730457,287.8066832366749,570.7862468931235
2027,,364.37710577188625,203.50400441866887,515.8878762772715,368.691162662248,323.9279204639602,488.8323667495167
2028,,376.1740955537145,315.6898646782657,495.0414250207125,374.28801436067386,271.90555095277546,501.030930682132
2029,,377.7297431648716,287.32891466445733,500.5144987572494,375.84855012427505,246.1610052471693,508.5758077879039
2030,,392.26600386633527,263.73018503175916,488.6078431372549,379.11074288870475,297.959127312897,519.0135321734327
2031,,409.68605357636017,260.94808064070696,598.9508423087544,382.87163766915216,318.5934824634079,465.90140845070425
2032,,400.6090030378349,312.8544600938967,471.85086992543495,341.2341618337476,252.13725490196077,475.28804197735434
2033,,383.0204363435515,330.3932615299641,499.20491576912457,397.70215410107704,254.96989781828225,493.34852250759457
2034,,354.9982325324496,257.065175365921,502.59265396299367,375.48947804473903,282.2673294669981,471.8978182822425
2035,,424.98047500690416,279.5084230875449,584.2488262910798,432.9159624413146,286.33637116818556,564.5136702568351
2036,,414.27641535487436,324.95664181165426,664.865230599282,371.5222590444629,261.6061861364264,465.69483568075117
