year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,0.23927077287459042,0.2543101401402055,-0.4530622282232457,-0.24851126991642047,-0.1536003310899332,-0.04984894068354606,0.07509902515523947,0.16578855984568008,-0.22699653365800998,-0.3811992317000943,-0.11208846526285754,-0.01813373753356018,-0.09275049353921361,-0.10052650073126301,-0.5512988307027626,-0.4833086988639508,0.13722823618417124,0.17873783283529576,0.0451731585906856,0.1598245753269083,-0.4457028878820779,-0.4952274159251857,0.14530719178769402,0.13591560128209323,0.13388818938203428,0.14373493618002442,-0.8733467908986796,-0.8422677560671588,-0.5564433946583307,-0.5870043599689154,-0.12951780083882625,-0.06962462252430157,-0.2863306537746979,-0.2420125801178017,-0.8847850752561186,-0.8655848504976547,-0.41334798739003986,-0.45817030865543984,-0.5071042811622561,-0.4854534760002309,-0.1386047302825233,0.171959775393276,0.28441641423899
1982,0.0,0.6935616331833359,0.7389076631611715,-0.3819295985344411,-0.18387946237179165,-0.03608009102437393,0.05755789832988967,-0.5538706211002449,-0.5033218109346933,0.45771852955222414,-0.5280922592519346,-0.04681034694584696,0.06878247972852591,-0.64628234015359,-0.6524531257968533,-0.7709972508044842,-0.6937651688410256,0.19662537404785496,0.248762125758077,-0.3675173724451355,-0.2505799387315335,0.010255955584653975,-0.03448937646764705,-0.2821562795602546,-0.2639025814244462,-0.5658313517835012,-0.537644933572409,-0.6796551571677298,-0.6630306295411827,-1.0977798505596041,-1.1057467749248957,-0.20727621738640778,-0.16901562302530238,-0.6287155551493697,-0.5862285701019516,-0.7778389980189218,-0.7625266149395031,-0.2515468539051966,-0.2984327621705347,-0.0409127222980743,-0.0058965044697885105,0.40592816220085126,0.7764827666040333,0.31430427757877055
1983,0.0,-0.024809093096891388,-0.00208115827777533,0.12622203438877477,0.3580852558387164,-0.16183329522431222,-0.09213995648354967,0.19570532234301652,0.29110146397769654,-0.012943658925109958,-0.48018966765160087,-0.38046379662270624,-0.31568509123103183,0.00938176351124298,0.037988456304930196,-0.5872326012535183,-0.5164595259374352,-0.5102591004987715,-0.4654177250238263,-0.7104649343608997,-0.5844396469854587,-0.0454825268190433,-0.08886194205219056,-0.8225205405651508,-0.8387142397114644,-1.2393588291009507,-1.2303035019557598,-0.37464005424658353,-0.385435001467215,-1.2575438167352928,-1.2005789351222518,-0.21447228449856937,-0.19595571414318158,-1.4389121918326282,-1.3932688807879998,-0.3905896328365941,-0.3735084836361864,-0.9761643509725673,-0.998492595256181,-0.422725559080007,-0.42993009276725047,0.5808377804342513,0.9923996787226201,0.1861669442369731
1984,0.0,0.06841096780601674,0.10428848330370499,0.22794959979802343,0.46575875382261245,0.4994223933302351,0.6374133685976062,0.027578151026531827,0.114578393534714,-0.5443381345393874,0.19732275167754665,0.36871181841574696,0.4789396473315861,0.9226265004251104,0.9608722956253644,0.11526021574675838,0.19253496435867135,-0.39366607481528604,-0.3276151615188496,0.5996369612508516,0.7681298124288958,-0.9312789988923811,-0.9436701826547562,-0.4842082011179798,-0.5002075580816836,0.07903202100499129,0.10266206868803351,-0.5155806763614379,-0.5300886275970953,0.0649300555936918,0.042945134436848775,-0.5451936322596111,-0.5052451275890064,0.42701468779431195,0.4752002653677181,0.02368539905238265,0.02634528896770405,-0.3950024436465043,-0.42073711416031756,0.3184974328517285,0.35180712246226165,-0.06725195688100882,-0.0462173275419957,0.646135509242427
1985,0.0,-0.32105470011738646,-0.3007549086020589,-0.445582530548549,-0.25356066738950744,0.5997863028225083,0.7078596725850304,-0.10775394674496397,-0.03301702437465792,-0.30079953662593084,-0.44384287262036537,-0.4036455416164131,-0.28975306232079845,0.0978449056692341,0.10978301148847436,-0.23217732389672108,-0.16608596586962676,-0.49466211529302484,-0.4327059183241744,0.6003067079136173,0.7169149103540917,-0.3589179148185053,-0.4130144362349739,0.1781231936901122,0.1591517348998508,-0.32644269161326633,-0.295491586404907,-0.29600945942220847,-0.30459640999491455,-0.5970924524113315,-0.6218968566150949,-0.03585345047790156,-0.013792502252414351,-0.034398169085932295,0.008492974647708706,-0.3035360420401645,-0.3086003145945426,-0.2158146555699858,-0.22673575858860318,-1.0628742711373889,-1.0678513380706107,0.1014051381993113,-0.45237865072206773,0.9866167654806617
1986,0.0,-0.7518551321266784,-0.7414538516913751,-0.42009723224556694,-0.17125853505011435,0.30069444190648653,0.42334106228003066,-0.05393489936048468,0.032188021889410834,-0.0023573806093111216,-0.007247844604719944,-0.5794229489374203,-0.4689047975364673,0.10742343643745755,0.13939949473906665,-0.5829744849146294,-0.4943164583705624,-0.8931680315554189,-0.8204805550613514,0.5049370076458786,0.6712300692715445,-0.8347931413381104,-0.8548077973657229,-0.6573027887377663,-0.6653139880127128,-0.3100800088648583,-0.3077089648689366,0.08494549711294042,0.07543452221295865,-0.7754260447693042,-0.7894894469623779,-0.12202883002076703,-0.10306870594422435,-0.19149238932651258,-0.13252092011303773,-0.3979770891293697,-0.3870944445289979,-0.60259833001723,-0.6456448371794039,-0.852849871346578,-0.872263201229643,-0.35968092250045913,0.442542335086074,0.43589869152562244
1987,0.0,-0.2582364122688574,-0.22443766339851834,0.5479940567235246,0.7994315512807049,0.3096262847276705,0.40430016167744043,0.6632002311030618,0.7721075150554242,-0.9224110766842983,0.42595134253379285,0.43483269818963777,0.5286275773948574,-0.09975410639438564,-0.09196987570290105,-0.1186862933763706,-0.07508729204359099,0.028079532048323586,0.08585622028788009,-0.27386793479256255,-0.1464776495388378,-1.4797225898991258,-1.49605626528961,-0.025380625768107734,-0.04722229313959758,-0.3732541807164722,-0.36974435259092786,0.10320048262148873,0.09702436435405559,-0.5700924394611917,-0.5751675490906365,0.11957560659776334,0.14858059750700647,-0.7173920048123534,-0.6606918586980299,0.5265617819413961,0.5173283676126204,-0.7399096851113427,-0.7270810065265891,0.5988615051616364,0.6132462135688144,0.28038540765159325,0.22046876513849156,0.49453271769843354
1988,0.0,0.37454130785495465,0.3965517932511773,0.5222311625943945,0.7808405357901336,0.23471681886393014,0.3578222153478521,0.17423438613224107,0.26106528938005624,-0.4664068932514738,0.021593264035843163,0.36585892807464404,0.48116712250485705,-0.24615873897433005,-0.24867569818643176,0.31574159993918727,0.38194884446487265,-0.542005316913091,-0.48769920660511445,-0.8264114754723124,-0.6924713955260842,-0.783860790034737,-0.8110753498987862,0.14810221834632387,0.1525307671196856,-0.14058233348727356,-0.1341411971115889,-0.245891327232016,-0.26344660591844615,-0.3566828714133692,-0.35804109458408107,0.0440856049463747,0.08410266623150164,-0.3060288922630292,-0.25049943329011626,-0.04266271786698894,-0.027537788070475244,0.5037585828403337,0.436735847257367,0.14678145158941902,0.2009539660064803,-0.3088719009113987,0.4928461580301615,-0.3041049210873723
1989,0.0,0.43759410644021557,0.4689682366251873,0.5273131473297639,0.7711961523390585,0.24631062292218076,0.3223693443149074,1.2466835338012885,1.4134994139689354,-0.43023559912951725,0.6297758765595916,-0.15672764470473055,-0.0651157474028139,0.8562249371670134,0.8880126529943198,-0.29619364357917277,-0.2393323673842076,-0.3767338127503166,-0.3533385201698138,-0.6205247805782221,-0.4983758213837035,-0.45417763066713235,-0.4746565117962973,-0.17194322315846478,-0.15723498302195082,-0.22176813161172504,-0.2215822516797772,-0.19395417605883836,-0.19289519342089534,-0.696013903967696,-0.7040291142779438,-0.5802982384076643,-0.5376836773833418,-0.35016814614803593,-0.2932680552426348,0.6009575564530252,0.60444190260732,-0.12443254637601342,-0.14509643938067995,-0.34563973550531557,-0.3268020754335339,0.06675250639040087,-0.17900281205345436,0.32762157391944413
1990,0.0,0.7135342423237176,0.7884396826341202,0.22279597468873646,0.45183094391694567,-0.26908121948359565,-0.15576192600082095,0.9515695169106948,1.072426492124734,-0.0012814155578411146,0.47870892798029274,0.44056854670638756,0.5448968053244414,0.734179209639592,0.7554759041196348,-0.7367759868535728,-0.6829575400587942,-0.7990431908970095,-0.7497115636090115,-0.22891338787799498,-0.09491098535573883,-0.19901283567598682,-0.2206359885200726,0.29578019176926773,0.2965146152522635,-0.0909175133128457,-0.0775219216965155,-0.11787620523638509,-0.13368845603834245,-0.4713201629267161,-0.4928943486014532,-0.6207896272337621,-0.5663915851620231,0.37361368428464914,0.43305652949396745,0.674713574125775,0.6631604745997777,0.823923294009532,0.7564296553892831,-0.6205306693844506,-0.639156916827389,0.2996024220590954,-0.38009924790081584,0.5638597073847933
