stn,var,rcp,hor,stat,centile,val
era5_land,tasmin,ref,1981-2010,none,-1,23.497548
era5_land,tasmin,rcp45,1981-2010,mean,-1,23.66083
era5_land,tasmin,rcp45,2021-2050,mean,-1,24.799089
era5_land,tasmin,rcp45,2051-2080,mean,-1,25.497294
era5_land,tasmin,rcp45,1981-2010,min,-1,23.477086
era5_land,tasmin,rcp45,2021-2050,min,-1,24.50822
era5_land,tasmin,rcp45,2051-2080,min,-1,25.02429
era5_land,tasmin,rcp45,1981-2010,max,-1,23.796953
era5_land,tasmin,rcp45,2021-2050,max,-1,25.112345
era5_land,tasmin,rcp45,2051-2080,max,-1,26.356259
era5_land,tasmin,rcp45,1981-2010,centile,1,23.493941
era5_land,tasmin,rcp45,2021-2050,centile,1,24.511064
era5_land,tasmin,rcp45,2051-2080,centile,1,25.051015
era5_land,tasmin,rcp45,1981-2010,centile,10,23.570698
era5_land,tasmin,rcp45,2021-2050,centile,10,24.598627
era5_land,tasmin,rcp45,2051-2080,centile,10,25.187566
era5_land,tasmin,rcp45,1981-2010,centile,50,23.651933
era5_land,tasmin,rcp45,2021-2050,centile,50,24.743571
era5_land,tasmin,rcp45,2051-2080,centile,50,25.402373
era5_land,tasmin,rcp45,1981-2010,centile,90,23.729448
era5_land,tasmin,rcp45,2021-2050,centile,90,25.054658
era5_land,tasmin,rcp45,2051-2080,centile,90,25.992602
era5_land,tasmin,rcp45,1981-2010,centile,99,23.787085
era5_land,tasmin,rcp45,2021-2050,centile,99,25.111485
era5_land,tasmin,rcp45,2051-2080,centile,99,26.289431
era5_land,tasmin,rcp85,1981-2010,mean,-1,23.709062
era5_land,tasmin,rcp85,2021-2050,mean,-1,25.142466
era5_land,tasmin,rcp85,2051-2080,mean,-1,26.730874
era5_land,tasmin,rcp85,1981-2010,min,-1,23.459509
era5_land,tasmin,rcp85,2021-2050,min,-1,24.725535
era5_land,tasmin,rcp85,2051-2080,min,-1,25.745278
era5_land,tasmin,rcp85,1981-2010,max,-1,23.849033
era5_land,tasmin,rcp85,2021-2050,max,-1,25.646365
era5_land,tasmin,rcp85,2051-2080,max,-1,27.727008
era5_land,tasmin,rcp85,1981-2010,centile,1,23.484487
era5_land,tasmin,rcp85,2021-2050,centile,1,24.753348
era5_land,tasmin,rcp85,2051-2080,centile,1,25.831766
era5_land,tasmin,rcp85,1981-2010,centile,10,23.597577
era5_land,tasmin,rcp85,2021-2050,centile,10,24.885955
era5_land,tasmin,rcp85,2051-2080,centile,10,26.232973
era5_land,tasmin,rcp85,1981-2010,centile,50,23.706596
era5_land,tasmin,rcp85,2021-2050,centile,50,25.098163
era5_land,tasmin,rcp85,2051-2080,centile,50,26.541582
era5_land,tasmin,rcp85,1981-2010,centile,90,23.796991
era5_land,tasmin,rcp85,2021-2050,centile,90,25.491628
era5_land,tasmin,rcp85,2051-2080,centile,90,27.490816
era5_land,tasmin,rcp85,1981-2010,centile,99,23.839143
era5_land,tasmin,rcp85,2021-2050,centile,99,25.625243
era5_land,tasmin,rcp85,2051-2080,centile,99,27.678827
era5_land,tasmin,rcpxx,1981-2010,mean,-1,23.685507
era5_land,tasmin,rcpxx,2021-2050,mean,-1,24.97477
era5_land,tasmin,rcpxx,2051-2080,mean,-1,26.128428
era5_land,tasmin,rcpxx,1981-2010,min,-1,23.459509
era5_land,tasmin,rcpxx,2021-2050,min,-1,24.50822
era5_land,tasmin,rcpxx,2051-2080,min,-1,25.02429
era5_land,tasmin,rcpxx,1981-2010,max,-1,23.849033
era5_land,tasmin,rcpxx,2021-2050,max,-1,25.646365
era5_land,tasmin,rcpxx,2051-2080,max,-1,27.727008
era5_land,tasmin,rcpxx,1981-2010,centile,1,23.466892
era5_land,tasmin,rcpxx,2021-2050,centile,1,24.514192
era5_land,tasmin,rcpxx,2051-2080,centile,1,25.080412
era5_land,tasmin,rcpxx,1981-2010,centile,10,23.580869
era5_land,tasmin,rcpxx,2021-2050,centile,10,24.653924
era5_land,tasmin,rcpxx,2051-2080,centile,10,25.255352
era5_land,tasmin,rcpxx,1981-2010,centile,50,23.690371
era5_land,tasmin,rcpxx,2021-2050,centile,50,24.942981
era5_land,tasmin,rcpxx,2051-2080,centile,50,26.157129
era5_land,tasmin,rcpxx,1981-2010,centile,90,23.785792
era5_land,tasmin,rcpxx,2021-2050,centile,90,25.361894
era5_land,tasmin,rcpxx,2051-2080,centile,90,27.267624
era5_land,tasmin,rcpxx,1981-2010,centile,99,23.829254
era5_land,tasmin,rcpxx,2021-2050,centile,99,25.60412
era5_land,tasmin,rcpxx,2051-2080,centile,99,27.630646
