year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,1122.3309193477203,1092.4414820277448,1294.4667340266033,1302.7643484102937,1426.3634549770393,1449.4132954309043,1320.2739869235284,1321.9021944618785,1295.4774046110529,984.5353214668053,991.1419550934302,1222.5689237050706,1226.401709522177,1210.7171773551324,1251.134013697595,1175.4935436663677,1194.0023869136912,1258.335742620362,1255.6924975015336,1235.7902485140203,1136.4285812502476,1119.9851560185111,1096.8833583666433,1287.7650061734707,1280.535634672418
1992,0.0,1080.3269188032937,1053.4229892629055,1285.5999112730456,1278.4506371221655,1536.185807996331,1575.92401450118,1322.547980526413,1324.5841498561185,1302.696715975696,968.2259457958098,977.9375669320989,1228.4949957744607,1231.1212444022574,1214.5666313077377,1197.6882835731838,1116.5057365280384,1133.3001851066208,1212.6445407357064,1206.6816696287528,1188.6619977458727,1078.4204719176169,1070.097763812042,1050.9110897235555,1269.8066936434482,1261.5558921975085
1993,0.0,1074.1113736511384,1055.9227728410074,1256.0859720280928,1266.4047829385154,1521.5314469614696,1556.8565900738931,1250.4740838675455,1252.2400380446934,1229.425358134401,1027.5912560148622,1038.0409305519815,1221.112602269373,1219.7343392769683,1211.8291354880087,1264.1940677906832,1172.9365579464288,1189.03034568183,1283.6403589826868,1283.0701517716166,1268.4872616375842,1137.1630420486563,1126.8483775584696,1107.1087677340097,1265.0382517551825,1258.5848176325212
1994,0.0,1090.473952069071,1063.7049350843881,1236.8113492285765,1237.6227931965159,1496.2957819362841,1533.071607163919,1337.435398254273,1339.8534115551806,1316.6511763791823,994.3460096985768,997.6739821948004,1231.9192324770074,1242.3476513810665,1233.2176572860076,1260.2107685304973,1170.2770439040341,1183.8948139414351,1205.5899865303318,1199.1582127321467,1184.8596883935393,1159.6866591084572,1153.4015364054571,1128.678543620616,1311.2427545956089,1305.0445493185507
1995,0.0,1065.8389081428377,1046.9288078081531,1214.6826119999705,1223.3859557357605,1539.7616498508246,1579.9607752183,1303.4313777056354,1306.2637019915896,1280.971154502039,940.2991524108302,948.2505740725055,1266.962229530136,1277.371241930552,1260.5620135996592,1227.67649731243,1136.2725064707201,1156.0777476746084,1218.6844073450884,1213.0638654730483,1194.636109111857,1100.8291608776344,1087.2412657002046,1063.4675184609855,1336.8759931039813,1339.8619155783163
1996,0.0,1184.203854693882,1152.7139667925621,1289.6395139151941,1289.5726507141703,1491.3239632648422,1524.997639134086,1300.132751632354,1301.5716025530367,1274.4899078131834,1101.6495428202193,1104.390866946509,1249.074871870625,1245.450833033667,1229.444195284403,1289.1222070350186,1200.9093817671505,1213.911395744336,1198.3395437004915,1192.3879484389734,1174.9519605607518,1143.337210518654,1120.5587610251382,1097.5573211697297,1258.0799277486344,1248.0336560600624
1997,0.0,1124.719324409166,1108.3877065660813,1261.3356219296988,1262.2316003342617,1543.7426366973827,1557.426172994988,1292.5472418417644,1290.4670938257404,1273.1032910050644,1043.3363937123768,1045.5746641218539,1260.9962357049421,1263.2138991574902,1247.7982484985027,1246.2534535546201,1165.73106710077,1179.6270173742264,1217.345071000198,1217.3913968173053,1195.5306583811607,1207.1485707828979,1185.881050208152,1155.0014725716105,1264.9408885615253,1255.030777268968
1998,0.0,1166.875518014098,1140.457447145427,1226.0542281142307,1226.2199197910413,1488.5125766447504,1521.027974636318,1287.3127573144197,1289.855925838182,1261.772129713309,1095.2728639777397,1092.950175305421,1241.533999893062,1245.0869743892206,1235.4216193648476,1319.5695553418227,1237.1331073404208,1252.67040012614,1317.0530359977706,1319.4816869351775,1304.3016095550493,1186.4325569407797,1168.2072382762685,1138.3747385194747,1385.5468061685733,1380.1903204167916
1999,0.0,1079.3094808804112,1058.3107578562708,1204.2281022847974,1208.2158602591517,1500.0141620706863,1523.765713147331,1306.216701176421,1311.9607129222723,1282.000236909033,980.4522281427235,984.0523991182922,1261.7446907577291,1264.8941304142845,1251.1927661212299,1294.2440949970414,1207.2645594400415,1220.3560680550781,1286.7467098635575,1283.7768930572374,1270.0944158235593,1144.7784484178378,1131.3856351816717,1108.4064780028934,1279.1483202790555,1268.1438928167395
2000,0.0,1089.7586726151744,1060.0291020827472,1335.866984716854,1339.9437802731845,1493.0198202720871,1520.6861446167056,1281.4824801655627,1286.2976760616784,1259.1317531336917,1035.2943093024646,1036.0271416166797,1218.1214814196398,1220.546648309091,1208.7885760847537,1368.2158203020863,1285.1733547030003,1293.9872664269337,1270.8347918364298,1268.5867962883735,1249.8280589839164,1201.6257100192643,1185.2290368433405,1157.8707835248338,1288.394360726716,1283.2292308790163
