year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,3407.704387098551,3312.4651171825285,3282.575679036694,3431.134860735079,3439.432474053877,3229.8625623548596,3252.9124031032197,3368.512915116953,3370.141123992568,3343.716332911229,3239.986968481929,3246.593602263898,3219.9319496724943,3223.764736266927,3208.080203168652,3309.9427444894886,3234.302274335706,3252.8111179151247,3361.972897297951,3359.3296536302905,3339.42740345315,3315.9542360917267,3299.51081050122,3276.4090137964963,3356.6988250577137,3349.469452949744
1992,3308.635085552931,3234.1245933019436,3207.220662724714,3381.004953528592,3373.855680192235,3429.9628660389644,3469.701072495926,3398.850162861639,3400.8863308399377,3378.9988967866384,3202.9788202634118,3212.690441693101,3236.9554412092307,3239.5816894618274,3223.0270766216695,3224.3650343170625,3143.1824872885963,3159.9769359908,3241.0668955117703,3235.1040248465088,3217.0843525988134,3223.4092410575745,3215.0865328354294,3195.8998586066186,3290.215022535276,3281.964220808895
1993,3399.5285642147064,3205.184241285317,3186.99563989504,3336.7822355706116,3347.1010473654164,3318.2692760271866,3353.5944193934474,3238.4510934414284,3240.217048369299,3217.4023683018377,3348.3809509897956,3358.8306261517455,3262.0970692947726,3260.7188056808354,3252.8136020266898,3345.7072121335914,3254.449703299516,3270.54349170954,3375.82081775496,3375.250609912939,3360.667719812466,3371.486696281515,3361.1720323029717,3341.4324221618276,3250.4040818684834,3243.9506479330184
1994,3331.724726855755,3247.498654123615,3220.7296378005076,3337.196589270814,3338.008032694346,3309.075815927044,3345.8516409930644,3397.0995477057595,3399.5175621389453,3376.315326531838,3261.449873615841,3264.777846092793,3222.8432071795223,3233.2716250916683,3224.141631259805,3323.2724852570886,3233.3387612196857,3246.9565307679945,3247.1406244062036,3240.7088506041778,3226.410325753869,3390.4135979767325,3384.1284750555815,3359.405483091443,3366.552575467819,3360.3543721469273
1995,3517.5334470570087,3212.5905992392873,3193.680499843971,3262.589533854664,3271.2928773310514,3430.0221164475684,3470.2212410536185,3365.1650484118195,3367.997372460632,3342.7048253994417,3189.039058881144,3196.9904803967074,3316.820478374635,3327.2294911677673,3310.420263139057,3283.057169060593,3191.6531780544396,3211.458419467562,3259.903289949647,3254.282748839074,3235.854991855961,3285.138681203787,3271.550785374607,3247.777039328442,3451.05639207482,3454.0423149973585
1996,3282.874290674925,3440.9807091984776,3409.490820335096,3397.6802787801107,3397.61341586847,3315.144423679118,3348.818099824651,3342.061654377353,3343.500505618957,3316.4188109340657,3483.0851811620814,3485.8265056783675,3264.5180874651205,3260.8940484842624,3244.887411143877,3386.1233051564864,3297.9104795427256,3310.912493833336,3209.5518885565443,3203.600293906959,3186.164305489305,3338.7920811261265,3316.013632523734,3293.0121915492145,3264.5635003778225,3254.517227728002
1997,3262.7906763255596,3354.02926545979,3337.69764747269,3367.134880078359,3368.030857054614,3420.127865373585,3433.8114010722384,3342.136928580611,3340.056781528372,3322.6929785286284,3352.291941658235,3354.5302123348783,3316.02863835703,3318.2463020314617,3302.8306518070863,3322.215665778619,3241.6932787561927,3255.589230627228,3250.524650741842,3250.5709765790807,3228.710238936996,3463.7692189549275,3442.5016987980493,3411.6221220012303,3329.2757925359597,3319.365680563709
1998,3604.3103216290474,3371.2561944732197,3344.8381228397416,3296.871983453092,3297.037674577125,3329.0719206555823,3361.5873182972127,3333.7237683343046,3336.2669365946504,3308.183140737565,3433.542357428848,3431.2196707608464,3289.1918590907985,3292.7448353304258,3283.079479778483,3426.2685376703785,3343.83208959066,3359.3693833655893,3492.218817291289,3494.6474689444776,3479.4673919847137,3429.6804073882963,3411.4550888747435,3381.62258926973,3461.9137684357975,3456.557282529036
1999,3407.7506820708513,3252.6451316392545,3231.646408968556,3257.8405070083104,3261.8282654294376,3325.411161897199,3349.162713642834,3349.688658426363,3355.4326713270198,3325.4721957172824,3226.4697541719424,3230.0699241513685,3325.2818784846368,3328.4313185003316,3314.7299546254862,3380.895879146962,3293.9163435038704,3307.0078521917358,3437.875152814143,3434.90533631198,3421.222859634185,3379.816690658451,3366.423876514328,3343.444719762105,3259.225311119324,3248.220885007941
2000,3294.3767442703247,3221.046821008805,3191.317250534055,3513.0457389764438,3517.1225347346253,3291.9239378953075,3319.5902619084063,3311.688526328597,3316.5037226704617,3289.337799837921,3290.9252238476674,3291.65805581734,3214.8767429247796,3217.301909696258,3205.5438381311787,3526.708142202392,3443.665676342718,3452.4795878717277,3384.651076744156,3382.4030806863334,3363.64434474105,3478.429952590838,3462.0332798699224,3434.675026741441,3281.198532436027,3276.0334030400736
