year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,-1.8985069172159115,-2.641849307845405,-3.3855622584587763,-3.712978268837901,-1.3845867423143545,-2.5549187393533543,-2.0120938564426183,-3.8301363619220297,-2.867619360107824,-1.6821359159479243,-1.6937441101470085,-2.284790879535535,-1.2784852991403568,-1.7072441786954755,0.25952401096532185,0.9763424478687739,-1.585763724683602,-1.951722848347174,-1.6721232080950585,-0.6699836527012053,-0.09675568188930583,-1.8911436901296952,-3.42043473847707,-1.4652393357387723,-3.731530280656443,-1.2223613987206363,-2.0930907631947093,-0.9919400774261931,-1.7803859014380237,-3.0735067204813618,0.2876765691273704,-2.6176493539068133,-3.8848409792568646,-2.7490960190670535,-1.686471576478766,-1.6775170531142294,-1.732617635430131,1.0115427411406586,-2.2811198218273603,-0.6183588220150114,-1.5673941405623282,-1.2950835459099608,-1.9872992858815905
1992,0.0,-2.150558507157598,-2.543528551518591,-3.38513097846419,-3.3938327808600093,-1.1193491659737447,-2.585527339836176,-2.3240325385418146,-3.996747596560624,-2.8326589148474,-1.8850562588091861,-1.8726110963856968,-2.251013945955492,-1.3530553431168073,-1.6300497262807312,0.1838569057466657,0.9647818542295568,-1.6371496615603292,-1.9189442210933976,-1.9501633765250403,-0.3885755574934251,-0.15909905933654045,-2.1418144699666755,-3.4267749425777083,-1.2186406238844825,-3.439483239553624,-1.308799977273793,-2.3886387377244205,-1.0867426137770622,-1.6277703400843393,-3.056035844626251,0.19996481650900932,-2.6458556372304542,-4.033100258160516,-2.6485986064696476,-1.8772386461752717,-1.8626517830936677,-1.6541252699241795,0.9952125517476134,-2.2623302168150303,-0.3731069462074288,-1.6225696230733888,-1.3688991932265822,-1.9577053702917624
1993,0.0,-1.8624497738935588,-2.612524915325821,-3.3348458349293537,-3.588964799148357,-1.1759351501471542,-2.594850674233271,-2.2924032956016163,-3.8940855770755434,-2.8481286456217845,-1.779531580832213,-1.8417900128315523,-2.27942723612432,-1.285991273755542,-1.8028976520396327,0.32514617907446564,0.8999460571019995,-1.6169267325260535,-1.9851716157793362,-1.8980356198600248,-0.5476620347012613,-0.14588843872564894,-1.8637999776852894,-3.3716728220959453,-1.2933129641228334,-3.6206330665883684,-1.0903196344427215,-2.3350295375242354,-1.0048439153597428,-1.7422901061201514,-3.042708123537352,0.3390224057723117,-2.6498223097433993,-3.943946112292622,-2.75630775919808,-1.7770555648426125,-1.8226598052664826,-1.8498999746313416,0.924354227091726,-2.277866200423034,-0.517393006336647,-1.5910253248987374,-1.3028071511696453,-2.024747119200981
1994,0.0,-1.914368127653745,-2.6588108478449044,-3.278607531168859,-3.5068294800087187,-1.3330516841951408,-2.66244598931479,-1.9754541425833736,-3.85882937256423,-2.981520655941722,-1.730926625874531,-1.654723445733623,-2.2366727347563256,-1.4171139033950908,-1.7865125102476895,0.38959895538528144,0.9493811952364126,-1.602243230812121,-1.7931223844881856,-1.7621036544402955,-0.8102490591643914,-0.05660746031958297,-1.9321637463002048,-3.3146248677194308,-1.430713124052204,-3.5353456271092227,-1.1694790095756389,-2.064710493584812,-0.9456441694847513,-1.7860259713945652,-3.1672889879761783,0.40075651059470374,-2.729949073535863,-3.906679231016085,-2.7864183928519424,-1.7182643341603239,-1.6565305643857187,-1.8140332385652869,0.9981941650689805,-2.214310493816072,-0.7524955955369705,-1.586048108418879,-1.4330008563534307,-1.836295457837707
1995,0.0,-1.9477221793364947,-2.5752260647203116,-3.3944276702599154,-3.387878486571708,-1.208374041885918,-2.6360246637986506,-2.113253084657174,-3.9578595675270094,-2.863064841884352,-1.8950374856144094,-1.733462181522384,-2.453439688942751,-1.4631735060282836,-1.7118136933419805,0.13999466501832103,0.847621184347588,-1.5937000398953387,-1.818105319051142,-1.8015939030910317,-0.7553898115346556,-0.16052997223584953,-1.9527034811048338,-3.4389228319769813,-1.3070523984542888,-3.441575974461557,-1.364199632374664,-2.1720920278008293,-1.0764267126191385,-1.6235834386046122,-3.092742999008067,0.16118333628054415,-2.7098965348794763,-3.986867395508227,-2.691660842976148,-1.898871268675748,-1.7139299851565966,-1.744792792217595,0.8976374923268509,-2.451642462801942,-0.7081269518510567,-1.575831971956461,-1.4808089057441975,-1.8708623138977032
1996,0.0,-1.939419745771886,-2.7885092952305968,-3.4383064216782486,-3.5299619423007584,-1.3305734057564678,-2.5309112178704822,-2.2159195963301386,-3.891762042471669,-2.7145087085634145,-1.8977751216236243,-1.6428211322561879,-2.4731778898104153,-1.3661435991821236,-1.9560859542979756,0.14187908561154927,0.49760670866857026,-1.5404451044264533,-1.950592830700657,-1.729305055082932,-0.6490912280012822,-0.12682485502648433,-1.9518115805839784,-3.4719097863795696,-1.4284844953518245,-3.5615872894817926,-1.3393598651692855,-2.248162202907565,-1.0515603589964257,-1.830399464099969,-2.937284487951274,0.17542525932782382,-2.6056416888724243,-3.9313541312531015,-2.9333090323974034,-1.8909703076285496,-1.6143565559571584,-1.9774229821074982,0.5734786021243394,-2.453383538970968,-0.5888182950515102,-1.5223476493931685,-1.3773941111681438,-1.98810989854411
1997,0.0,-2.0595079026635403,-2.499345628252172,-3.350705460216261,-3.5187893181364416,-1.1167019263207862,-2.520452679507912,-2.06421447276108,-3.9327524131983864,-2.821481239506113,-1.7562356461123727,-1.6269928282717387,-2.37371444445472,-1.3371083379159359,-1.5529576822665376,0.1257778917160408,0.6179291981594588,-1.4470893568571341,-1.9069338961352287,-1.7310837177929557,-0.8004036552699176,-0.12774731092900993,-2.0753640658216455,-3.4001394314483946,-1.2164000409744062,-3.55022439000453,-1.2266380385596563,-2.13058168101486,-1.0952265303567401,-1.5906535214317046,-3.029072992943952,0.17056343900139836,-2.594276754165776,-3.9821334115307536,-2.6058642022683784,-1.7493190825453553,-1.6117850016173634,-1.5955695312434273,0.6787255472438574,-2.3636268172603536,-0.7313302284933343,-1.4474304622878549,-1.3653336139188923,-1.9299839505806062
1998,0.0,-1.8248800628447839,-2.6969278878468685,-3.337032921818718,-3.5119059209740726,-1.264681202707834,-2.5202376526501666,-1.9380226557025253,-3.8578583717072092,-2.6089578443729806,-1.909907607981495,-1.737375428567077,-2.2371855784068657,-1.2787016714451056,-1.866815582156164,0.1684280400559146,0.8149098464438111,-1.7158888154993974,-1.9081325502378945,-1.7853890074071046,-0.759923950265545,-0.11790778218426112,-1.8230851076105523,-3.375558793834273,-1.3813516372284766,-3.558620091408102,-1.0786085286302978,-2.0527067442454836,-1.1147846909855161,-1.833834201052241,-2.8607672335451753,0.20286270973309684,-2.5949274623014844,-3.9144312340769147,-2.818507809593086,-1.9094933193229053,-1.7245276635837286,-1.9017387945461905,0.8604873546996146,-2.230896069293408,-0.6896346865856913,-1.6966099839140725,-1.3005112623314972,-1.9394692222979302
1999,0.0,-1.991602311003362,-2.585488838738854,-3.4411698752725215,-3.6310466680997706,-1.246068963848927,-2.586530929348555,-1.8248439365213471,-3.9703603085723103,-2.680952866931534,-1.8041538010706972,-1.5368611906897058,-2.4368701452987693,-1.3701301758281375,-1.7430785344922697,0.24275921665480382,0.8857170547719875,-1.6428779383282972,-2.006549077315583,-1.5613561499137063,-0.8604585399903613,-0.14589052966738336,-1.9955200031428149,-3.46881221381733,-1.341454053051848,-3.644574727969598,-1.2475583640685954,-1.9339778528751026,-1.040662958952737,-1.782438007245048,-2.9184271758986142,0.26765598019801473,-2.6486185959875,-4.010290578075455,-2.6767748455764604,-1.8068950133531416,-1.5614982006081846,-1.7648357365955007,0.9354943552427244,-2.42698995898229,-0.7862947122279706,-1.6206742671253096,-1.395653661678523,-2.0409355075660187
2000,0.0,-1.9120453968175184,-2.67374042697611,-3.4605491085082463,-3.4607256226249206,-1.2140912859771902,-2.6104970858387446,-2.011740292216757,-4.00178254124836,-2.9087170172750803,-1.8171619229419775,-1.668691305849734,-2.444180193614727,-1.3702819487505735,-1.807506581331097,0.2500392210460518,0.7909051980731192,-1.6127027349677974,-1.8977492462282726,-1.7056689794640079,-0.9113867599790524,-0.07799198093096038,-1.913471949077291,-3.5081925107273833,-1.337447676712145,-3.4878894713380078,-1.1891317009804538,-2.073904925620525,-0.9575572907347691,-1.734863752141564,-3.1097909648041764,0.270227706080334,-2.674817690215434,-4.046218941520067,-2.8244464681232557,-1.8131439488234946,-1.6674211484581178,-1.8381380751114875,0.8480731306040639,-2.429919020602256,-0.8442957766339418,-1.5981411942073578,-1.392387670153198,-1.932449257873941
2001,0.0,-1.9568421263661548,-2.6960406984998713,-3.425188096408135,-3.340494576366666,-1.159304792127557,-2.4485881569786443,-2.045988507554341,-3.900785818017823,-2.6560307442256317,-1.760070549838872,-1.71177924837599,-2.2889761072947863,-1.3704615680222787,-1.8315918221231868,0.0939094152286657,0.7730405357137329,-1.6076897956648963,-1.9450060836389298,-1.8061837297403827,-0.8256104691992618,-0.12435444628675896,-1.973832558260824,-3.4671565655541485,-1.272686823781953,-3.3953149744217512,-1.2704234586060466,-2.1380047093584267,-0.9430380736254733,-1.7350203256431769,-2.873602815769118,0.13190116000293983,-2.519889578185939,-3.9373527117701883,-2.8111779189515005,-1.7601142880611178,-1.7060248646667446,-1.8612856713397719,0.8315896141957637,-2.290648634311026,-0.7651865163888942,-1.5891606233529956,-1.402072570065286,-1.9731116498664392
2002,0.0,-2.0060953503866017,-2.6726026612905116,-3.4284725585803244,-3.4295595099712273,-1.2387729519118125,-2.5564299225964078,-2.0067624443299223,-3.9540263421019404,-2.7929581374810937,-1.8764620956549152,-1.643101865687072,-2.2163831858760545,-1.2579818657115425,-1.8327440119900302,0.15857904225009634,0.7305327876539991,-1.5117008128592033,-2.0338316355398547,-1.6832762737560643,-0.7227187639293788,-0.17548598427754314,-2.0150935831458696,-3.4704141687676042,-1.3310637767345384,-3.4749698652946677,-1.2049021649194742,-2.067754990039532,-0.9725548286280628,-1.7041497197835156,-2.9853842922480567,0.177368422232405,-2.613371355689253,-4.005824667824072,-2.7984536498876196,-1.8781299550792028,-1.6302708980392708,-1.8693975159598608,0.7859948873756935,-2.214027736768969,-0.6904696763808147,-1.5064075393165695,-1.2834761491546942,-2.042306271062216
2003,0.0,-1.9395889529337182,-2.5878647684562566,-3.391693448795877,-3.508865360155653,-1.0994748942389378,-2.6623474496956874,-1.8820960749732194,-3.8913864163980065,-2.850808436288048,-1.7657713027421096,-1.6412494251844123,-2.3423834858024293,-1.4325294239052937,-1.8663049229141393,-0.01542698792354713,0.689304243262427,-1.7455735878061773,-2.0448459428689034,-1.6479559191559474,-0.7517906038252136,-0.15749133364960244,-1.9617389059051789,-3.4349654411659003,-1.2416613268504761,-3.5307357658439287,-1.1451815877708782,-1.9968503926343715,-0.9636080660565653,-1.702543276400263,-3.0720670074960594,0.033603659916309425,-2.7305543809980577,-3.940665819011656,-2.7356562550914987,-1.7664773561758125,-1.6480913722677997,-1.9085212964544667,0.7438810121496999,-2.3386774551635767,-0.7330164305261064,-1.7085407861598014,-1.4562666927188843,-2.0584639576409245
2004,0.0,-1.9887950471978115,-2.6252051863100974,-3.4647373234342353,-3.567097027700129,-1.2507581299942672,-2.547856892035952,-2.2577205085462992,-3.9653794244253504,-2.7910964334778328,-1.775922268423642,-1.8035400221682494,-2.4273029589153907,-1.4184406163458334,-1.7922916266107336,-0.013098580211305944,0.6638431257812272,-1.699370743483314,-1.7364231577618625,-1.890720486987675,-0.7513026288773972,-0.178001472368976,-1.990569982915531,-3.491106814805846,-1.3587774316627588,-3.6026007323794715,-1.2140814743777355,-2.3140889029216964,-0.9298330114380065,-1.7473675786081913,-3.016118135303998,0.031129838285323785,-2.608031088166797,-4.0118214200988405,-2.73213588322551,-1.7827184110674352,-1.8049468963342292,-1.8188512165898487,0.7168014035225951,-2.4149427929352782,-0.7035831375636121,-1.6797736321651655,-1.4373597875905944,-1.785362194851075
2005,0.0,-1.952890030236233,-2.669573343442778,-3.5198402016400223,-3.3755009412871004,-1.2829692301422142,-2.6263118174812234,-1.9593932467632271,-3.795408962064812,-2.8154721215358336,-1.8383106592320928,-1.5994662641879813,-2.438189433826608,-1.3497448431613748,-1.804074192799078,-0.20765354028776528,0.5672626500611955,-1.5796210347149326,-1.9944958991637805,-1.725348044117652,-0.7812768052951355,-0.13375707611436383,-1.9570058592074133,-3.5546287545519135,-1.384801324481998,-3.432889904749686,-1.027659145070686,-2.034157497205001,-0.9749066614002118,-1.7321470611554446,-3.0479189007558602,-0.16237727875261498,-2.6855324541541563,-3.8406974023274643,-2.789125005822598,-1.8416694698772744,-1.6105635151149045,-1.8401285780703347,0.6254155251824045,-2.429733041399402,-0.7377778270991371,-1.5713183270675586,-1.3547719724397211,-2.020252390647613
2006,0.0,-2.110074283314418,-2.5459270411204216,-3.4819083672811644,-3.458786937771606,-1.096593485859671,-2.5138605859316385,-2.0144826466305403,-3.8544321357492777,-2.616534688350953,-1.858218758426574,-1.7550842125309032,-2.3732946776920585,-1.429545797685364,-1.6829295653392933,-0.034903312617075244,0.5751930873334459,-1.6127189732127931,-1.865705102629022,-1.8039181173248835,-0.7705194840518175,-0.21905480936504773,-1.900851339201381,-3.341574852083454,-1.3335656868472938,-3.5149166853769316,-1.1936317091804654,-2.040687215684841,-0.7781915506319592,-1.7303629440171449,-3.02466662313293,-0.1275542848767941,-2.5947051323227583,-3.973114914887674,-2.7619721980388476,-1.919881780464891,-1.6509478900344448,-1.8329505305516136,0.8592667895821933,-2.3100249007771367,-0.7032374416652942,-1.6239494334649862,-1.4820201870865617,-1.8857414902257688
