year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,34.77237,32.77248160209084,30.81686666351237,35.17911794479443,32.780152878909455,30.81686666351237,35.17911794479443
1982,34.11194,32.59342066069292,30.89417255940066,34.92616694934645,32.64311607732429,30.89417255940066,34.92616694934645
1983,35.44565,32.519363561595206,30.622128528754843,34.844287485553934,32.58289002958027,30.622128528754843,34.844287485553934
1984,34.812225,32.962344642212756,30.317623399493414,35.377613347624504,32.93000736910555,30.317623399493414,35.377613347624504
1985,34.45047,32.805123841841905,30.44572014397545,35.311247755844875,32.83773157345122,30.44572014397545,35.311247755844875
1986,34.13617,32.67451540464198,30.347999876765698,34.91888957550651,32.67957471627252,30.347999876765698,34.91888957550651
1987,35.41449,32.93972327133617,30.790689856808626,35.242728620899186,32.99400160270187,30.790689856808626,35.242728620899186
1988,34.405853,33.0190694758442,30.74213060197576,35.39527194902382,32.98896923276091,30.74213060197576,35.39527194902382
1989,34.56952,33.02820518898286,30.65890391000653,35.15490131180866,32.997410002927694,30.65890391000653,35.15490131180866
1990,35.04596,33.100271683659095,30.369579327806093,35.352091267567175,33.05839808400226,30.369579327806093,35.352091267567175
1991,34.792725,32.72574813661775,30.582154436600888,34.985104280953294,32.73157166874763,30.582154436600888,34.985104280953294
1992,34.558014,32.619100455330575,30.34099941867788,34.602026396432734,32.64695191846556,30.34099941867788,34.602026396432734
1993,34.834778,32.67306706201649,30.682930682435426,34.86597580217341,32.719422570395615,30.682930682435426,34.86597580217341
1994,34.139526,32.78419621009906,30.47602121166085,35.08563762340901,32.828092639126346,30.47602121166085,35.08563762340901
1995,34.627136,32.976903879450155,30.468219742455403,35.407942862180164,32.96421065120972,30.468219742455403,35.407942862180164
1996,35.141083,32.98214683748531,30.70570126746958,35.709559201941886,32.98096923410582,30.70570126746958,35.709559201941886
1997,34.98407,33.01767622043613,31.139283770322265,35.90995174401303,33.02409990226554,31.139283770322265,35.90995174401303
1998,35.604187,33.159965576230356,31.440523283438324,35.10999538107325,33.174480642758,31.440523283438324,35.10999538107325
1999,34.067078,33.27621317716051,31.042448729584805,35.34788902965988,33.161903671487565,31.042448729584805,35.34788902965988
2000,34.67108,33.0397718587625,31.229670929980955,35.68129716420691,33.10104609605464,31.229670929980955,35.68129716420691
2001,35.379272,33.34344295518671,31.631551609169378,35.50097975307807,33.3193279912776,31.631551609169378,35.50097975307807
2002,35.306946,33.052917378561254,30.890514517949384,35.59683695588626,33.11798038677568,30.890514517949384,35.59683695588626
2003,34.74887,33.32861453524892,30.829849408245536,35.313419879109915,33.33967479783332,30.829849408245536,35.313419879109915
2004,35.11743,33.203021727421564,31.220029523628625,35.696988622683875,33.29697025059443,31.220029523628625,35.696988622683875
2005,35.055237,33.313983896075015,31.184735852765357,35.72071927456045,33.406543850527676,31.184735852765357,35.72071927456045
2006,35.008636,33.36894578740163,31.18308262693307,35.810458960783535,33.23106102636766,31.235546807624928,35.52635196344136
2007,35.038177,33.39432529028425,31.795805800622304,35.30112931568647,33.24534784104389,31.517255950528636,34.87127667657484
2008,34.950684,33.48911533566204,31.168671703523216,35.68998215558145,33.40782377643483,31.283058795081217,35.741912124442024
2009,34.693787,33.617321845243204,31.523294091210403,35.83661845029087,33.574622138398745,31.12986027492741,36.28339071245358
2010,35.4516,33.577936196118316,31.30395405359451,35.72353157172404,33.74247998403612,31.20213638830188,36.06732834328835
