year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,0.0,-1.836203724000427,-4.000872179667738,0.904664119244103,-1.8893669450362955,-4.075902756713958,0.9507291201571775
1982,0.0,-1.889929296816869,-3.8251128735421958,0.9959489698213133,-1.9309115641357395,-3.8778803945199343,1.0291266042844427
1983,0.0,-1.8606592753583815,-3.8080287795211234,0.9492092133521624,-1.8987395732903798,-3.857201173645251,0.9381407601196088
1984,0.0,-1.8287190589806528,-3.9169546560075332,0.6244260235363868,-1.9020772014519387,-3.9826381838231555,0.6698671460854939
1985,0.0,-1.8465365091816899,-3.7683170435938678,0.8831041482308137,-1.887571919544133,-3.8289625987841873,0.9306516454608413
1986,0.0,-1.835431818815396,-3.811509096345617,0.8533888110551402,-1.888478477627447,-3.866142361125185,0.8833531184779986
1987,0.0,-1.8297839702970036,-3.9550275602257443,0.7727798773514678,-1.868472742876918,-4.013946527942778,0.8123673192973229
1988,0.0,-1.8086824534871329,-3.850397630221437,0.8828275658485154,-1.8647045884977211,-3.902730638864682,0.9219448163281072
1989,0.0,-1.820337616697562,-3.865042084201775,0.8485409346281472,-1.8808099961162426,-3.902525096949205,0.8872626003923187
1990,0.0,-1.8184563211388238,-3.9478024209423097,0.8473537381279925,-1.8765993543858135,-3.994116036661012,0.89401292923759
1991,0.0,-1.794054040611749,-3.8301363619220297,0.9763424478687739,-1.839448264974772,-3.8848409792568646,1.0115427411406586
1992,0.0,-1.8204021838257414,-3.996747596560624,0.9647818542295568,-1.8548047714490756,-4.033100258160516,0.9952125517476134
1993,0.0,-1.81725802985598,-3.8940855770755434,0.8999460571019995,-1.8461256292098265,-3.943946112292622,0.924354227091726
1994,0.0,-1.794343461423125,-3.85882937256423,0.9493811952364126,-1.8355032121823456,-3.906679231016085,0.9981941650689805
1995,0.0,-1.8324981120254025,-3.9578595675270094,0.847621184347588,-1.874716822430124,-3.986867395508227,0.8976374923268509
1996,0.0,-1.86060235010008,-3.891762042471669,0.49760670866857026,-1.9070347209460707,-3.9313541312531015,0.5734786021243394
1997,0.0,-1.800024325080607,-3.9327524131983864,0.6179291981594588,-1.8382574891919423,-3.9821334115307536,0.6787255472438574
1998,0.0,-1.8044949813464926,-3.8578583717072092,0.8149098464438111,-1.851668839634287,-3.9144312340769147,0.8604873546996146
1999,0.0,-1.8065625956907287,-3.9703603085723103,0.8857170547719875,-1.8595334590616956,-4.010290578075455,0.9354943552427244
2000,0.0,-1.834584095829617,-4.00178254124836,0.7909051980731192,-1.8752422089624758,-4.046218941520067,0.8480731306040639
2001,0.0,-1.8111446374184652,-3.900785818017823,0.7730405357137329,-1.8509824798991872,-3.9373527117701883,0.8315896141957637
2002,0.0,-1.8166787878108288,-3.9540263421019404,0.7305327876539991,-1.8543208861416256,-4.005824667824072,0.7859948873756935
2003,0.0,-1.83505449973575,-3.8913864163980065,0.689304243262427,-1.8771272227393725,-3.940665819011656,0.7438810121496999
2004,0.0,-1.8705341623569107,-3.9653794244253504,0.6638431257812272,-1.8952790583269865,-4.0118214200988405,0.7168014035225951
2005,0.0,-1.8515254779730006,-3.795408962064812,0.5672626500611955,-1.8820294020985722,-3.8406974023274643,0.6254155251824045
2006,0.0,-1.834442852169099,-3.8544321357492777,0.5751930873334459,-1.8575128182259535,-3.973114914887674,0.8592667895821933
2007,0.0,-1.806517790050626,-4.02166277515073,0.7822811863203469,-1.8674360465820918,-3.8613357575113696,0.9278908130661421
2008,0.0,-1.841433760133625,-4.00806225066583,0.674224011153683,-1.896461763976806,-4.07094028476115,0.6801172515947655
2009,0.0,-1.879346361711295,-3.987737107960413,0.6352033246862447,-1.84481371085837,-3.7993304728298085,0.4925409512286478
2010,0.0,-1.8436610617121796,-3.9617568812424793,0.719108456040999,-1.891844836179468,-4.051879376664431,0.7395146179071048
