year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,34.792725,32.32047957444843,31.68876397659318,31.331946712349463,30.637103341619934,32.86992347863986,32.30560109973209,33.42013541216869,30.582154436600888,32.1733773161622,32.711147849638564,33.10185194311134,32.21814207627051,32.68027472888002,32.44410632985921,34.3423756089166,34.985104280953294,33.31136699693053,32.46617030441746,33.647196063640536,33.78513359830134,34.21835573973857,32.32047957444843,31.331946712349463,32.86992347863986,30.637103341619934,33.498493495218895,33.42013541216869,34.330754432911874,32.8901697187236,32.1733773161622,34.3423756089166,32.30560109973209,30.582154436600888,31.68876397659318,32.711147849638564,33.10185194311134,32.44410632985921,34.985104280953294,32.21814207627051,33.78513359830134,33.31136699693053,32.68027472888002,32.46617030441746
1992,34.558014,32.37756947202456,31.742486605074134,31.04866361111948,32.01352659264677,33.819078128270576,31.56863700003487,32.377751864831,30.34099941867788,32.01641530896649,33.04683080490537,32.70266683495305,31.88066140571891,32.94608864741775,32.64172550966214,34.34281529652861,34.602026396432734,32.533123423660754,32.85160251534512,32.33355463721722,33.34968922950492,34.46519685894958,32.37756947202456,31.04866361111948,33.819078128270576,32.01352659264677,33.23727801489059,32.377751864831,34.103101147491486,32.690204978085035,32.01641530896649,34.34281529652861,31.56863700003487,30.34099941867788,31.742486605074134,33.04683080490537,32.70266683495305,32.64172550966214,34.602026396432734,31.88066140571891,33.34968922950492,32.533123423660754,32.94608864741775,32.85160251534512
1993,34.834778,32.00390919406925,31.909785418009335,31.017592121542464,31.471089934026622,33.68112468317139,31.823547143302335,32.05432075905799,30.682930682435426,31.712451767603795,32.43493580278715,32.84905139587613,31.94161052130005,33.99416879692541,32.95511005035962,34.3741326446094,34.86597580217341,32.68968461186341,32.38628766779857,32.85901139774779,33.73245265108784,34.695235256599005,32.00390919406925,31.017592121542464,33.68112468317139,31.471089934026622,34.29319935401145,32.05432075905799,34.188721060365026,32.76521448632752,31.712451767603795,34.3741326446094,31.823547143302335,30.682930682435426,31.909785418009335,32.43493580278715,32.84905139587613,32.95511005035962,34.86597580217341,31.94161052130005,33.73245265108784,32.68968461186341,33.99416879692541,32.38628766779857
1994,34.139526,32.009941759382684,32.104724771453675,31.562464304743628,31.331010544618323,33.29187829002154,31.456413400587053,33.52209613649319,30.47602121166085,31.019765187821804,32.903905230132466,33.76702975396228,31.88668127708894,33.70289734328543,32.540589003694095,34.30152562904914,35.08563762340901,33.3851230253311,32.22270376332585,33.737479372572636,33.70543291784054,34.454799865606105,32.009941759382684,31.562464304743628,33.29187829002154,31.331010544618323,34.17724241008858,33.52209613649319,34.87130056142206,32.89365391536745,31.019765187821804,34.30152562904914,31.456413400587053,30.47602121166085,32.104724771453675,32.903905230132466,33.76702975396228,32.540589003694095,35.08563762340901,31.88668127708894,33.70543291784054,33.3851230253311,33.70289734328543,32.22270376332585
1995,34.627136,32.57102498751982,32.57334093590373,31.421263946418094,32.437971130292055,33.94111205528861,31.801468032804564,32.76894062129213,30.468219742455403,31.904466192254063,32.88558899913892,33.27562937597196,32.16255227589045,33.142601413108366,33.23462695878243,34.399205698424396,35.407942862180164,33.072252006844565,32.91182947741481,33.35734233026017,34.22897020899478,34.54863221721371,32.57102498751982,31.421263946418094,33.94111205528861,32.437971130292055,33.17249626960455,32.76894062129213,34.06708685716421,33.36404427886583,31.904466192254063,34.399205698424396,31.801468032804564,30.468219742455403,32.57334093590373,32.88558899913892,33.27562937597196,33.23462695878243,35.407942862180164,32.16255227589045,34.22897020899478,33.072252006844565,33.142601413108366,32.91182947741481
1996,35.141083,32.68869332241138,32.23854013578682,31.605700702640718,31.405627598012074,33.72318124931189,33.12028116489108,32.128883800999745,30.70570126746958,33.037316583217034,32.985424189649905,32.957436301354505,32.84511939851029,32.81212074324162,32.80808208971837,34.628412190672464,35.709559201941886,32.844905983395506,33.1164820374118,32.97431310496705,33.532965686002285,34.756336835585614,32.68869332241138,31.605700702640718,33.72318124931189,31.405627598012074,33.33009965560177,32.128883800999745,33.999793508484515,33.35699633960263,33.037316583217034,34.628412190672464,33.12028116489108,30.70570126746958,32.23854013578682,32.985424189649905,32.957436301354505,32.80808208971837,35.709559201941886,32.84511939851029,33.532965686002285,32.844905983395506,32.81212074324162,33.1164820374118
1997,34.98407,33.24921560222208,32.32139041071599,31.139283770322265,31.52745401857692,33.453010809689886,32.49940254552149,32.695622280527914,31.148694819107845,31.7720588195898,32.9076118737716,32.731250084839246,32.397996244601984,33.38319820515591,32.84908297249774,34.95925024360605,35.90995174401303,32.57950527139093,33.89757220837765,32.66738097006504,34.07480095329521,35.20746678127017,33.24921560222208,31.139283770322265,33.453010809689886,31.52745401857692,33.72829141382584,32.695622280527914,33.786127930321925,33.51942562787087,31.7720588195898,34.95925024360605,32.49940254552149,31.148694819107845,32.32139041071599,32.9076118737716,32.731250084839246,32.84908297249774,35.90995174401303,32.397996244601984,34.07480095329521,32.57950527139093,33.38319820515591,33.89757220837765
1998,35.604187,33.13439520223079,31.888509845102135,31.54619863698855,32.076266917215094,33.74398136566589,32.96377590991705,33.625417190895234,31.440523283438324,32.66220692047159,33.24919055844953,32.9720729458067,32.44630988448188,33.5765722948334,32.733348357133025,34.648552782161914,35.10999538107325,33.30143797789145,33.0704866083891,33.43418422868791,34.071344491961895,34.66450631804287,33.13439520223079,31.54619863698855,33.74398136566589,32.076266917215094,34.28790292745629,33.625417190895234,34.23803925934061,33.05204539977234,32.66220692047159,34.648552782161914,32.96377590991705,31.440523283438324,31.888509845102135,33.24919055844953,32.9720729458067,32.733348357133025,35.10999538107325,32.44630988448188,34.071344491961895,33.30143797789145,33.5765722948334,33.0704866083891
1999,34.067078,32.96620470600817,31.143497699012016,32.03067632429298,31.042448729584805,33.55480132476998,33.101721273112275,34.35850860888746,31.432392666005626,32.77496363156234,32.7768873377745,34.84231706521871,32.76833201915673,33.18346820546111,32.64235706905856,34.58895161940791,35.34788902965988,34.10174691331957,32.48744382910439,34.443556249025335,34.49791700244384,34.71439541750436,32.96620470600817,32.03067632429298,33.55480132476998,31.042448729584805,33.822636400126896,34.35850860888746,33.348457148557884,32.7482621702008,32.77496363156234,34.58895161940791,33.101721273112275,31.432392666005626,31.143497699012016,32.7768873377745,34.84231706521871,32.64235706905856,35.34788902965988,32.76833201915673,34.49791700244384,34.10174691331957,33.18346820546111,32.48744382910439
2000,34.67108,32.70445626004408,32.10368336742005,31.710543399918777,31.747213103104514,33.70113536956336,32.701642162373105,32.87260818474931,31.229670929980955,31.780361189954135,33.35676754068612,33.47110151602817,32.33371891791933,33.75349512560581,32.505324052302115,34.42315097325917,35.68129716420691,33.23031916192741,32.552791343644515,33.27999487547214,34.27419072947174,34.42174366638102,32.70445626004408,31.710543399918777,33.70113536956336,31.747213103104514,34.37509478192908,32.87260818474931,34.44992406256824,33.26452477654499,31.780361189954135,34.42315097325917,32.701642162373105,31.229670929980955,32.10368336742005,33.35676754068612,33.47110151602817,32.505324052302115,35.68129716420691,32.33371891791933,34.27419072947174,33.23031916192741,33.75349512560581,32.552791343644515
2001,35.379272,33.173331941047024,32.701169486971594,32.077664049457496,32.252027470940334,34.120125291639624,32.97236511015552,33.589393796432034,31.631551609169378,32.598811993906,33.23258160183826,33.39627139477852,32.50508497450187,33.22578176147255,32.96481388937269,34.87278410789139,35.50097975307807,33.20397092401146,33.34579054325741,33.52429207585658,34.437226827100574,34.88628345604258,33.173331941047024,32.077664049457496,34.120125291639624,32.252027470940334,33.093625273240434,33.589393796432034,34.5197528766148,33.61011113123021,32.598811993906,34.87278410789139,32.97236511015552,31.631551609169378,32.701169486971594,33.23258160183826,33.39627139477852,32.96481388937269,35.50097975307807,32.50508497450187,34.437226827100574,33.20397092401146,33.22578176147255,33.34579054325741
2002,35.306946,33.16881221446374,32.324589796417115,31.290753268071796,32.34704059985643,33.78375109446358,32.27256106588408,32.8617404259893,30.890514517949384,31.998846502922618,33.368499593959996,33.21105496951378,32.04048513143192,32.83785491897163,33.076761105325204,34.41288404837155,35.59683695588626,33.12225261531978,33.95084153700043,33.221353589889645,34.11245657321416,34.22137442488378,33.16881221446374,31.290753268071796,33.78375109446358,32.34704059985643,33.593583487227875,32.8617404259893,34.77754271819134,33.55590536863298,31.998846502922618,34.41288404837155,32.27256106588408,30.890514517949384,32.324589796417115,33.368499593959996,33.21105496951378,33.076761105325204,35.59683695588626,32.04048513143192,34.11245657321416,33.12225261531978,32.83785491897163,33.95084153700043
2003,34.74887,32.48766148154232,32.55006165605306,31.498161491793383,31.55606141522179,34.33125437168712,32.406899637172046,34.415041581713695,30.829849408245536,32.24618839728629,32.749137648954274,34.365275805334534,32.31905408220496,33.721892304425296,33.18713718475658,35.313419879109915,35.24770792732426,34.16801810364041,32.9837036153134,34.18825405597994,34.04005281449082,35.29607237797774,32.48766148154232,31.498161491793383,34.33125437168712,31.55606141522179,34.37654695789297,34.415041581713695,34.754998236619315,33.92472155155099,32.24618839728629,35.313419879109915,32.406899637172046,30.829849408245536,32.55006165605306,32.749137648954274,34.365275805334534,33.18713718475658,35.24770792732426,32.31905408220496,34.04005281449082,34.16801810364041,33.721892304425296,32.9837036153134
2004,35.11743,33.03009962107461,32.57500705967561,32.06539805189237,31.32017133340787,34.01920032712411,32.250800338781005,32.709295609744515,31.220029523628625,32.7661148878351,32.812761399622616,33.52628157748228,32.66509205098919,33.89629088199956,33.08420430383774,35.00414194625591,35.696988622683875,32.98061967524717,33.164807761879786,33.17672001381368,34.298458505705696,35.00097278317139,33.03009962107461,32.06539805189237,34.01920032712411,31.32017133340787,34.457130386692086,32.709295609744515,35.024698681445955,33.965752966071705,32.7661148878351,35.00414194625591,32.250800338781005,31.220029523628625,32.57500705967561,32.812761399622616,33.52628157748228,33.08420430383774,35.696988622683875,32.66509205098919,34.298458505705696,32.98061967524717,33.89629088199956,33.164807761879786
2005,35.055237,32.976290846645554,32.87198419724979,31.92943763686668,32.224172834060994,34.191591739591445,32.17711783888137,33.31510093270953,31.184735852765357,32.64919874890069,32.782987682228395,33.60137027280763,32.45541882006228,34.09475710812626,33.345028576913194,35.254523050897774,35.72071927456045,33.1330888874632,33.57750241684067,33.24306358953828,34.02180853483617,34.843762975629886,32.976290846645554,31.92943763686668,34.191591739591445,32.224172834060994,34.996653525829345,33.31510093270953,34.68493465027228,33.755541283099944,32.64919874890069,35.254523050897774,32.17711783888137,31.184735852765357,32.87198419724979,32.782987682228395,33.60137027280763,33.345028576913194,35.72071927456045,32.45541882006228,34.02180853483617,33.1330888874632,34.09475710812626,33.57750241684067
2006,35.008636,33.32147616020006,32.69322866328605,31.59008246330899,31.748848746118824,34.1393556875268,32.9438004370989,33.03073322092149,31.18308262693307,33.46036025148385,33.079901422805165,33.20939200693334,32.96520148915391,34.225260428970444,33.20681210162229,35.21691178721204,35.810458960783535,32.998949154042634,33.34518246127277,33.272858269262485,34.103936110974246,35.20202908552335,32.57747742962391,31.235546807624928,34.14736483335372,32.03591342939899,34.14147249766006,33.076699957641495,35.30321094738025,33.407533049675806,32.15197438094111,35.380854278920026,32.72708175036695,31.603405998497976,31.927286814213744,33.03373844662093,33.527925212212324,33.01832037574536,35.52635196344136,32.69717238090931,34.19703658854252,33.52747554347371,33.533831428165456,32.305668465678764
2007,35.038177,32.85871511506224,33.008348596817655,32.43514684374577,32.126607853274606,34.767788017248506,32.65270463316551,32.81554071473181,31.795805800622304,33.6782278842652,33.07466400114322,32.61779284866327,32.66620574857444,33.38575108068511,33.8456016734483,34.93518149031519,35.30112931568647,33.3358882883565,33.7500932118665,33.28967563078538,33.964374638618324,34.97558770889299,32.49678922626589,31.6481407628429,34.25842210017703,31.745812483534905,33.90649777041244,33.2720421103711,34.693896346741155,33.89509130072554,31.808958199645986,34.863642373245,32.56019735161357,31.517255950528636,32.423636314924124,33.01205868553092,33.289472827595205,32.962348789928114,34.87127667657484,32.36828193392654,34.337797211921156,33.444292365522074,33.684648601268634,34.33709311966982
2008,34.950684,33.02560971489095,33.19531521829998,32.08778345358701,32.434113967890596,34.748607132106656,33.262231200832446,33.7807739474884,31.168671703523216,32.600066536220595,33.66901854559427,33.199473299580404,33.00047676616259,33.11405859254029,33.803303257332175,35.238974111408766,35.68998215558145,33.58324853986443,32.9958814943555,33.41994237399382,34.26535001751938,34.98854002013002,33.20458894624977,31.876168793115596,34.73433720648893,31.660192439430887,34.22408536663323,34.1736342272103,34.32386537141798,34.19656079021496,32.144643502392,34.802122321446404,32.10572145944042,31.283058795081217,32.922120946099255,33.30175532969042,33.98384116875883,33.84598339671112,35.741912124442024,32.53136482078759,33.762322389672136,33.754852820240956,33.63287540005814,32.766115465984
2009,34.693787,33.00787273429398,33.548354971229855,31.523294091210403,31.940152828287182,35.28323580896165,33.22724626768411,33.60398473468882,31.922918309503416,32.82892403475233,33.174999143658226,33.75234775422655,33.17338843777475,33.570403326569306,34.06250120177663,35.38678294502205,35.83661845029087,33.84602416752119,33.23614327123801,33.75735704446129,33.817342438220976,35.46386678873563,33.12781116489691,32.08515133726132,34.19445009379763,32.234359177032275,35.247062351040256,33.460123062759635,34.36424288383387,33.83925111524985,33.11688314813625,34.94878530349632,33.27427890492817,31.12986027492741,32.92358171235941,32.80096360398841,34.0234299547061,33.792555027070705,36.28339071245358,33.214944878825804,34.01664065425962,33.670832404980956,33.68714835563458,33.20594092313331
2010,35.4516,33.16363117880218,33.81069547734279,31.399576260354365,31.724634797600004,34.982922851778085,32.51937311196116,33.692761085361326,31.30395405359451,33.02380460115114,33.14765658375518,34.08257268655245,32.871589845319875,35.01180111206645,34.13967032307829,35.094973169464765,35.72353157172404,33.39361940075719,33.38532245558446,33.69098905076817,33.83303882921757,35.14054167225072,33.36410075670966,31.877426042323634,35.11499671445745,32.65100797220913,34.79783718603608,33.32837335492752,35.05114588076839,34.67833350755018,33.10139711581871,35.48338244634829,33.51468600316866,31.20213638830188,33.549510876735326,33.39401854386392,33.52901005107134,33.969621736483816,36.06732834328835,33.203466755414865,34.16397371809785,33.152100836438876,33.725542452519505,33.415162966261164
