year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,1359.7492996978606,1272.1787666260066,1090.8496907760496,1534.24822507477,1248.1483673061755,1106.3103015275822,1544.1335333893658
1982,1315.560255756422,1339.490263642766,1174.6304117603063,1480.8804011940265,1354.6337689623767,1185.3818917494496,1468.6680021233203
1983,1106.061443714189,1346.6546373944802,1207.4578223032483,1461.6088726363273,1326.2369634421627,1155.9621777138125,1492.4017236003317
1984,1606.9738450493353,1348.2313932240452,1151.738599336751,1534.8841394624933,1338.097065794225,1143.991741800921,1527.2640453456347
1985,1548.322476907257,1297.7981950574283,1031.7588561516511,1486.5491452162833,1303.7562874808193,1045.3677958163007,1521.81544924301
1986,1365.2422968654823,1274.7033145260086,1132.9466615293557,1492.7500068331524,1270.910831941785,1109.2987198743742,1540.6730730782435
1987,1546.7927100394943,1322.9032571082807,1156.302924989456,1609.5153506519782,1292.454439220889,1096.2076264483635,1576.7938435942294
1988,1583.1455534185775,1323.874736194564,1108.036761146561,1419.784893569033,1312.6309761437649,1099.5068850297453,1418.0763085073222
1989,1502.465056137171,1314.4467601405045,1065.3299574502037,1582.17793062977,1315.9967900795823,1048.1068184882893,1619.7402388877952
1990,1386.64409047546,1304.9702979407464,1138.050397589588,1479.1201933576288,1303.729815910072,1123.789583747551,1488.2996265552044
1991,1428.3604132806238,1378.47052670677,1214.636067866355,1650.5093057689303,1375.1550715808633,1225.5418582618486,1633.0969648873445
1992,1299.4762515573564,1333.6643750112448,1026.501089220383,1526.157617145646,1313.74555875515,1040.4975021391122,1510.388344495001
1993,1463.9282970065544,1324.1041480997856,1071.0010958913906,1602.068082509992,1311.313788948506,1062.1634416334646,1634.806094915829
1994,1269.955887507772,1336.2870027856648,1137.630552988908,1549.797472814573,1299.700773284261,1130.9359147143027,1515.924661024854
1995,1493.739399972742,1337.3546024985635,1204.7838530064494,1519.9958895247703,1340.7586121018194,1200.5783827766347,1534.646650250697
1996,1391.5180937340433,1292.525535207466,1057.0104434143695,1497.7577408471368,1272.707190245381,1073.335999466777,1481.1640482559312
1997,1235.7371695101713,1312.5476135502138,1014.384575919516,1723.4663085858567,1287.0046037192008,1011.4191961708248,1687.4430539285545
1998,1339.674545209754,1315.907046800992,1193.3749270385208,1540.5115049671924,1314.6007861929024,1189.0144575102934,1526.2564727369872
1999,1427.305178179772,1341.091564281152,1145.8134922800425,1558.699343174222,1317.0867412484547,1083.3136337359915,1555.4996267381837
2000,1137.4621888866016,1350.339367303668,1086.132443572881,1517.0220382485963,1330.2880049607982,1078.2538965604112,1529.8543132892
2001,1125.5376050677614,1346.4646027025756,1197.727986184963,1587.0028935786256,1319.6998193120166,1166.8607239098185,1569.115058725901
2002,1333.5828221370566,1290.083548751842,1141.3786781639062,1567.0348521127862,1291.9250723268976,1154.405326470823,1574.405281765455
2003,1361.6945565847896,1392.855446379744,1178.934424129901,1642.5828567613316,1373.6584534654153,1186.7657936513388,1609.0642823362512
2004,1303.869752939578,1327.8411994408243,1142.572451063345,1567.228119372075,1313.8671700793968,1133.619697146881,1572.845019110043
2005,1296.5771018869182,1351.299652539106,1097.6879838321536,1476.8957443538277,1341.042138737636,1099.3847453532935,1488.8676971805646
2006,1191.4852782624127,1354.5922543431266,1079.017339613845,1576.2488315833994,1395.095430828338,1191.685945863026,1665.314970007037
2007,1383.963232736288,1318.215533208844,1124.222806431017,1491.2184738602064,1350.0588986944244,1172.0739068848843,1643.756632383947
2008,1435.014286829423,1432.09070360118,1201.105049994884,1635.532767313989,1303.1208247742084,1127.6110437638706,1494.849414495103
2009,1248.758683839831,1386.5576141841898,1175.188612696722,1596.1746986416802,1366.221707798958,1124.6074913056468,1646.7679806168412
2010,1406.158833367659,1394.4244579285332,1199.0876223105763,1784.2470877280937,1330.8399159433732,1136.8408860402349,1598.050956674026
2011,,1387.593490421246,1175.695077779679,1609.7014997825077,1354.0992479084605,1172.922874419824,1678.0487391913366
2012,,1400.5699513718469,1173.3360704582642,1749.737875782422,1333.2600202790038,1170.092296416738,1433.4140541846496
2013,,1427.806998260874,1256.8307034605025,1799.2181137876216,1322.5806869809362,1115.2446410443995,1621.5971626708756
2014,,1413.474277525072,1169.910312097197,1689.2159852814546,1355.549404175288,1193.2328122150225,1499.508229659957
2015,,1373.867214103297,1219.404267258073,1630.3183956051073,1381.0292936786682,1186.9425929603162,1642.57660599759
2016,,1371.993551489602,1143.2484824374949,1533.1112035406518,1376.0764811617987,1110.7580242829397,1763.4358934266493
2017,,1383.196636835965,1240.6902105110644,1821.494952337678,1312.9816681735963,1040.3174923978747,1725.07706429565
2018,,1368.892990897983,1156.4666830146602,1560.5639497322184,1369.1838390171397,1232.4719819302934,1486.0886662202404
2019,,1431.5496064917097,1269.6660984742691,1624.4030048379975,1381.1607273653613,1156.8310392770186,1896.43967677442
2020,,1444.3137531945754,1191.183420571126,1746.463828630856,1390.7002314495585,1198.485390645587,1606.2098180818248
2021,,1379.416564591832,1112.776689561319,1907.873602183573,1347.021960402157,1127.5571126806665,1722.056943906011
2022,,1365.7173889123735,1064.0827443912312,1669.347541338686,1373.9513397612334,1202.761102393722,1506.5704933686102
2023,,1370.1959627064311,1156.8171153762798,1784.5332624504326,1391.8371306328672,1081.0933827410272,1599.2634290750368
2024,,1455.2410982044223,1296.103789090706,1673.2332965004896,1359.5715059506388,1191.8536185263488,1610.1593152962057
2025,,1366.8290121081827,1060.0351463525756,1624.1671853141172,1413.4503685043494,1238.7844642752889,1581.9938693757767
2026,,1398.5683449241833,1209.385050712994,1598.3842797016678,1413.4814996958648,1060.3894763973706,1728.1481637548477
2027,,1384.6327331916923,1161.18395669667,1549.5685677676006,1367.2768310750398,1155.2460529527102,1641.7368487796948
2028,,1430.2909457863311,1107.709780860749,1579.0687288417469,1428.323508683352,1139.1289584553183,2040.6846237041584
2029,,1422.5100924454705,1243.5645382430769,1738.1076579860394,1360.6510763684728,1140.136427047557,1516.0048581352685
2030,,1424.5204896045846,1228.9885940529089,1627.5665610458907,1412.382187344058,1110.9233651887116,1667.5816329665506
2031,,1368.7637797381042,1198.601642145286,1658.3685344725293,1418.9750659897393,1179.7899397592516,1805.8223267447468
2032,,1435.090402836048,1247.4621969938903,1597.0733689466624,1403.3740763984122,1039.228867705409,1630.571664379092
2033,,1424.0654005342344,1227.5221387473437,1619.5160736367195,1363.5356710977946,1124.6932295134138,1680.7138435923491
2034,,1370.0927141621128,1162.2669108013747,1704.5233028699708,1373.9845570684938,1086.7525405636204,1623.1946702269452
2035,,1430.3099879483866,1220.5481035113114,1838.901350362648,1400.059022847578,1153.27581393532,1643.5193302267865
2036,,1399.6484986313567,1225.241946294001,1724.6774806978851,1369.40947312754,1135.5324622682106,1622.586579965137
2037,,1351.6484817682835,1108.605696770679,1618.2637668154437,1427.8730078611795,1200.522296521232,1722.93914128846
2038,,1366.0115572069435,1126.2192895808234,1695.207071999751,1362.4180829913555,1082.320839908654,1772.3141462446615
2039,,1411.9509519153382,1158.8657250465812,1829.1883179256893,1327.4710646843423,1103.0161459421931,1683.4872611555809
2040,,1400.787329150084,1189.6316496292122,1945.704549677523,1391.869774555871,1133.8000299741968,1677.2847668366858
2041,,1368.7300989935147,1218.3576836161749,1781.426505041078,1427.4353131409234,1133.464335811453,1847.9130727461595
2042,,1429.5029673918075,1302.0013143667545,1557.8215787488818,1430.722810225899,1191.9904628669574,1845.5989548775133
2043,,1359.838840145665,1171.3087004364131,1509.3940384165144,1387.816875836886,1110.0757650738938,1809.479224094804
2044,,1464.6153690448589,1286.428790804471,1835.537217899236,1418.654485948559,1105.5645912917548,1711.4742506120103
2045,,1408.5736340959634,1168.7610122301814,1704.0317699268908,1418.9521961177616,1139.2493267985556,1702.206655359651
2046,,1457.8506566326855,1176.821147533481,1632.1300606614782,1381.947586791156,1120.4405705405136,1594.773530344105
2047,,1443.370087008891,1248.4673773294264,1905.416995768012,1399.9209507879243,1067.0227834553216,1738.6638543991542
2048,,1359.813313857455,1169.568911941133,1540.2422635399546,1405.3219142541104,1111.370032666361,1621.6114813394263
2049,,1402.4444263380692,1203.011118146148,1539.4539584291065,1436.632161321944,1145.9684927401436,1901.6289938696768
2050,,1406.1465654115268,1195.9158954628074,1701.8887346672038,1436.8826359158288,1212.2020904626022,2069.1429277985526
2051,,1496.2235998685228,1249.4891901223643,2032.100291145499,1444.2472816776894,1251.739209645051,1769.4332911160354
2052,,1366.6952842680062,1136.4146544482355,1668.4095388135124,1415.3569398307152,1080.9970391012134,1701.7946618118506
2053,,1392.5827202706892,1158.017840305987,1666.175891459434,1414.3774982359582,1061.8030936014852,1815.4347576581072
2054,,1455.351106557035,1241.026500670666,1704.456320185736,1390.3184569657756,1160.9643379306096,1679.0653845870788
2055,,1450.3134224223736,1295.2204309800877,1771.390318427875,1412.533059955229,1258.3903015495414,1954.0829218750025
2056,,1381.3393137257349,1183.7611590790857,1652.722964873334,1433.168532509577,1238.3141998839733,1722.1108905439244
2057,,1487.1755490142448,1291.6114459432736,1801.210353918789,1458.4256893110746,1301.651165909038,1701.8522993308109
2058,,1480.7706432752927,1238.4993791383956,1747.369664412883,1399.1671828216745,1160.4020172634453,1735.486423080995
2059,,1452.609343676757,1197.0694840521182,1706.837294873329,1433.5628900073018,1096.4503802796248,1927.1483063371293
2060,,1460.9592481173534,1254.970110109373,1626.0142407377673,1451.9820319980363,1211.0967024648571,1888.903227866725
2061,,1405.5513390495375,1144.6859844334035,1569.4086631875523,1393.1373279139384,1090.0186272521275,1676.223854495919
2062,,1355.7914979717686,1137.6253696949675,1688.090539128073,1443.247683951529,1191.598971263474,1719.1601342378246
2063,,1414.4754174745487,1178.9814445539314,1967.6190244614968,1434.510951404265,1140.9738334434885,1681.506226488007
2064,,1396.835508866771,1176.782874210683,1692.5843268917015,1406.131395814793,1202.7484606859134,1747.3548640311128
2065,,1423.5526955821524,1275.2843900101095,1827.649849386517,1521.2729316113598,1290.695147022783,2094.860497961425
2066,,1457.8693680110955,1297.245308553093,1701.8685831118116,1463.833233660986,1235.7724508615092,1827.144628382532
2067,,1428.7875703520886,1149.2173440252952,1566.4878853402042,1455.3427188109283,1054.384058913128,1713.9412739306183
2068,,1443.3721215550222,1254.993993783851,1932.0355657841933,1437.3023972071626,1088.292146606295,1809.24903524345
2069,,1367.2432804949158,1013.4775330885658,1826.435143172243,1493.2975139382131,1070.8314275990492,1967.2512483663431
2070,,1464.6825340533885,1229.8620680579722,1692.177231169877,1417.108459430366,1160.0949202186755,1724.691593006143
