year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,0.2084870689722322,0.1185689587472325,-0.4415705913261192,-0.0988682666161508,0.040551458914102,-0.4177057897458596,-0.0722041575612095,0.0918296711718298,-0.040327462070671,-0.2144632459799709,-0.402971883272329,0.112988959154741,-0.6859011414428338,-0.5235894469675415,0.0598411454738396,-0.3255614465808136,-0.702084012306365,-0.5731557850225855,-0.5271248796044006,-0.1785696963082514,-0.3115702077456816,0.2140146491557999,0.1399598642507413,-0.236360009792186,0.0094986625541935,0.1134133782431305,-0.3664121693228921,-0.3490958819073242,0.2218591473388329,-0.0640753874032924,-0.0004130923141758,0.1942737181286631,0.041215997477856,-0.2447437857196206,-0.4327134296748625,0.1126528109175595,-0.6686660906664699,-0.5685669794100576,0.1021384911571914,-0.2898002692717298,-0.7113471149389596,-0.6048342851876285,-0.4855783090312116
1982,0.0,-0.4179862236960971,0.5883559935509126,-0.5152732210103395,-0.1302279890006161,-0.6766755211345057,-0.5858263318521466,0.1540721213599454,-0.4360289826789554,-0.3020805687658878,-0.7736316398162302,-0.2769053366715823,-0.2688056382589323,-0.6326772050795526,-0.7887748122592271,-0.2072498267229718,-0.6795784409247929,-0.9148602605100252,-0.3384283971163953,-0.2008199157527315,0.233109308067597,-0.6143689149028404,-0.4032726030074371,0.6295570549801823,-0.3097964114076319,-0.0091650238197615,-0.6262694008774972,-0.5347850087248958,0.2283394954615119,0.5436140140007737,0.0913127520216434,0.2052392557875677,-0.3199414080597194,-0.208416266306834,-0.7969585690689414,-0.3004685166298557,-0.2471000679631672,-0.6292455071237768,-0.8250741332278224,-0.1745030652811507,-0.6385141128527607,-0.920845125972292,-0.3862116413957466,-0.1500509724126217
1983,0.0,-1.248321179057271,-0.3412691193295885,-0.074747714560523,-0.4408130439832902,0.0963350616286575,-0.5561690649205389,-0.359540877332833,-0.5944799535983094,-0.4971051876225374,-0.1936664860142798,-0.0885329750382766,-0.841849454091296,-0.3501521483045664,-0.960728131120156,-0.1020668251486967,-1.2999811711051592,-0.3884757747462757,-0.7884127379911732,-0.3378041285389912,0.0472554126810607,-0.4869578016176135,-1.2489262377502826,-0.3287050818780841,0.1556961863085959,-0.342415827744901,0.1693609427288791,-0.5061814776493989,0.3905879185294765,0.7074427696866508,-0.0281029475596454,-0.318421478456635,-0.4662439837771046,-0.4361226014252182,-0.2038307002959669,-0.1213821871155573,-0.8380117344672584,-0.346847093689739,-0.9496663713701778,-0.0768139215271404,-1.2642606131600402,-0.3986607979436343,-0.8231174686157345,-0.3179289661355753
1984,0.0,0.0552716699932815,-0.1387976299436033,0.2151587894677362,0.2983939414331047,0.1151891232517527,-0.0462018135100947,-0.6303892825229198,0.2454138150878506,0.2099059802625049,0.7683395222508906,-0.871717290970885,-0.3785462740960028,-0.4612592132695781,-0.1621346413433144,-0.5984494468754278,0.2459202240742968,0.1132832299290811,-0.2220608364376914,0.1747696156206117,-0.4953904466211156,0.2774809697703801,0.063130247548635,-0.1145910613815814,0.4397255329260687,0.4263176466019658,0.1851004983810469,0.0061464141506064,-0.2405625245445151,-0.2270640462134707,0.3595205218710475,-0.570492306845118,0.4042744611327933,0.3007423247926013,0.7685915594247703,-0.8884201365628428,-0.3809004095834822,-0.4622567740440786,-0.2068339022822627,-0.5642009113020094,0.2964530088980481,0.0945560759186889,-0.2622051634721458,0.2169098537506215
1985,0.0,-0.3844287056062967,-0.2730741037375139,-0.5012367775649693,0.7378029616454356,-0.0932245687815864,-0.2053315670582307,-0.5766894624558461,0.5354739801417736,-0.2187056935034022,-0.0284460781798046,-0.3301323602916639,0.2267824930587707,-0.3340793625952187,-0.3877640573886367,0.0048444135133181,0.1664524958559567,-0.3032774838284524,-0.325414991331769,-1.0074810871902855,-0.1047786479903507,-0.3395135487786191,-0.366895908001247,-0.2435058924782609,-0.3015694345147253,0.853310713004646,-0.0274469803829333,-0.1650606795424352,0.0345464256012206,-0.3498549417779841,0.8329637525848952,-0.5213311191914869,0.6366194606928488,-0.1274862156502365,-0.0535057756770172,-0.3660845905992573,0.2175605718816911,-0.3235349162897876,-0.4348922697844983,0.0352811342958432,0.1954544930955322,-0.3149018132380448,-0.3548123850849407,-0.9779243685292442
1986,0.0,-0.250232900140162,-0.6671684543771832,-0.4632417013334162,0.1971443487002702,-0.1032778686021416,-0.5743988160478111,-0.7156536847784949,0.2215262008178768,-0.4611668265367186,-0.0692749638024423,-0.7907723287609727,-0.5610429640319765,-0.0637496663359229,-0.8488293792468795,0.103841174293052,-0.172658294057669,-0.2775686289058825,-0.4432474740077836,-0.9498683465877492,0.0287731162124771,-0.063153231682719,-0.2504859386427327,-0.6618279156997886,-0.2242675093613257,0.3264140241074855,-0.0304845580532813,-0.5237756250323997,-0.2847426741944971,0.4404782490047836,0.2284645792547763,-0.6713567055137162,0.3704470870696212,-0.3721011024881591,-0.0821915214586965,-0.7993915809502141,-0.5581722793125934,-0.0574598665536996,-0.877937946150972,0.1176467142341977,-0.1136388936340324,-0.28756010620544,-0.4872470757265148,-0.9227080629237818
1987,0.0,-0.4004258311383495,-0.0034405647674304,0.4030849268210019,0.3200351665290952,0.6476968587245864,-0.2683639282300021,-0.1763672885764151,0.1103916439899919,0.1451956626760022,-0.2020169885234395,-1.2143760252987192,-0.0281035264098719,0.1182230533744572,-0.3729119530247189,0.1934443532869778,-0.4710706326045581,0.2578404845703232,-0.5846508598185522,0.4910366891146722,-0.7917800843992282,0.3229828980177984,-0.3963748122899844,0.031655334491468,0.6385182181428561,0.4270908111412765,0.7344511272520791,-0.2287900675861394,0.2954355157867354,0.1706090564294982,0.5570942228163602,-0.1227282650902807,0.2153340815667306,0.2261712444258279,-0.2168411506864629,-1.2302755502552074,-0.0243912908903638,0.1306933634233971,-0.4143210263971042,0.221855478063965,-0.436163088941683,0.2313016805141359,-0.5907923245317832,0.5177907251197524
1988,0.0,-0.1724596099641502,0.3750175647324596,0.4963468848064636,0.3028135969879955,0.1882216700605283,0.2200437433249433,-0.2544072724766266,-0.4044017692966761,0.1900384357052686,-0.2474590296107024,-0.7207530139247211,0.1538311752974692,-0.2457606992280503,-0.3070902528811885,0.0140368344346626,-0.2225156968481201,-0.1008146312622244,0.3685960643803909,0.1825527383498908,-0.3219659304433335,0.0693995276381542,-0.1635094428447843,0.39834926735967,0.7408702038250325,0.4257324643946631,0.2637839089058573,0.2538220058357154,-0.3755367945138843,0.1884039636112433,-0.0275131937006634,-0.2081404370249089,-0.2907618190181722,0.2725448688451948,-0.2678588838248856,-0.7420011721113866,0.1606492318326786,-0.2462744071662683,-0.3456478276894117,0.0565276932695724,-0.1797166150362912,-0.1048872597676293,0.3052808027981371,0.2281266607221468
1989,0.0,-0.0681561768224909,0.2491254074439624,0.1556896281249535,0.2325010670384912,1.028732417239702,-0.1999006678611365,-0.2917513875006463,-0.2343837597295817,-0.0500144440540211,0.7520920845624701,-0.3511755049751883,-0.2023777276752909,-0.28541035058646,-0.5616979080493465,-0.4215323532490771,-0.158556775455338,0.6603320607507328,-0.0183301025369715,-0.2425146055751952,-0.3072322429809446,0.7068882142692203,-0.0609650846141889,0.2645697923687748,0.39303360263375,0.3371234229804543,1.145198284663877,-0.1631176673436343,0.1595586146709209,-0.2248164785606121,0.4287239939926479,-0.25908309217143,-0.1171865538296188,0.0209038240846055,0.7571542448327904,-0.3794224564146944,-0.1895271918015311,-0.2707122065011091,-0.5991390554186538,-0.3899717503462483,-0.1036353764735551,0.6463346891516295,-0.0566732312647531,-0.2080770247354664
1990,0.0,-0.0426947880302606,0.8607650181045017,0.3498495500886349,-0.3098006796988244,0.8656177666133971,-0.5613646175833082,-0.5391447505473863,-0.4372145872197706,0.4962645462206012,0.692893262012241,-0.3986679192492701,0.3752601858369999,-0.0013067933123878,-0.3087928772957511,-0.6252059505399004,0.1602736326259375,0.5327067473098737,0.8803494692007661,-0.6199831638158955,-0.0042279201488639,0.451133914573532,-0.0330210998522915,0.9162347447130657,0.5775908873335425,-0.1884359941195086,0.9666448349397356,-0.520411129967087,0.3997755754536172,-0.3815403767168206,0.1826632707829816,-0.4971977620697174,-0.3077536723944334,0.5781208923262966,0.6780255541459752,-0.4227068084388463,0.3801071481087206,-0.014942804614705,-0.3566852040326296,-0.5778913159824484,0.2148089112030646,0.5092391893475465,0.8153286045983421,-0.5834817756601893
