longitude,latitude,pr
-13.699999809265137,13.800000190734863,615.7824217608228
-13.699999809265137,13.699999809265137,636.2592445960106
-13.600000381469727,13.800000190734863,606.0088663286557
-13.600000381469727,13.699999809265137,633.6082749691308
