year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,0.5297611311647756,0.5763067720912005,0.4822012689543982,0.7057997983955602,-1.552331179414125,-1.4410818176289837,0.3240639997989945,0.3912227709251397,-1.8878927778380614,0.412382754147572,0.16154941208385765,0.29728024441031664,-0.22898223683583296,-0.1538351367694446,1.2925943910067588,1.3610735426091622,2.0221823371737884,2.0869493102903647,0.11550195822756848,0.2087915734325918,-2.2051321651513263,-2.1951713983963828,-0.46340816138584273,-0.42327826139754166,0.7778978821566227,0.8052973003538568,0.41866610187560127,0.45842336701443287,-2.88825913980223,-2.890887169854949,-0.383525924579061,-0.327040633655443,-0.32367164990144204,-0.2816730078377958,-0.20337630027489695,-0.18080908848341437,-1.837182126837888,-1.8150090013016467,0.06876532981313233,0.11716954636712273,-1.399493391900478,-0.8553785110952958,-0.9370131772895434
1982,0.0,0.3199310683474579,0.39696689665844076,0.6118621777664117,0.8107421160196253,-1.5160301128019853,-1.3864725127403688,0.4181079131129053,0.4612651123017315,-1.9341513697855106,0.3998107378686342,0.40063640806619105,0.5445977389925218,-0.20137601209189882,-0.1275097683743951,1.3786025965080597,1.466769784357723,2.1158999219660615,2.1625202883827654,0.1748877702780618,0.26919199106018254,-2.1341185024236182,-2.108250973637851,-0.44226479566520993,-0.40062158914228974,0.9783575518961953,1.0100830680321167,0.36575745940318427,0.4010711560330833,-2.8188547011391876,-2.8220127161237087,-0.25269917664638797,-0.18112611317101823,-0.3306582929343165,-0.284375768026905,-0.2543654478953812,-0.233594201468577,-1.8209333008557564,-1.8035090673721754,-0.09610226197024474,-0.043967346722922684,-1.5863033801259405,-1.2323758764197237,-1.0929376645417364
1983,0.0,0.6440186138920296,0.6824904411874115,0.3329995503461163,0.6196849624583791,-1.5011682745988395,-1.390100727472415,0.2550506074742742,0.3613482183389749,-1.807365963384413,0.4573935896264345,0.3287202850329436,0.42942659610717726,-0.45424029282200706,-0.3776822095466059,1.4024851040219062,1.467273620488868,2.112396204599065,2.13847613162352,0.17659823597780644,0.27455843009850867,-2.1296835204231,-2.1184514473805507,-0.45834119782018945,-0.4390031618518435,1.0306546525304014,1.010866031382747,0.32967560395076134,0.3476112452125477,-2.914352442549884,-2.8921230241232934,-0.36465132520655175,-0.3122856470797615,-0.3472743782624832,-0.31760106512055586,-0.2527069924016274,-0.2433343760953477,-1.8867936510982162,-1.861595623023419,-0.02933293933853065,0.004088668258461325,-1.8549787680763217,-1.2749935559225918,-1.1674280368247878
1984,0.0,0.5157323717452442,0.5789829624816036,0.526854569101971,0.7577729349594478,-1.9741300009514902,-1.782279046212821,0.28779341972297345,0.3960872845845529,-1.8545355644834274,0.08902141974601818,0.2566806609898151,0.3851520754186737,-0.6991578919432584,-0.5827114704862595,1.2717728987658603,1.3706146688418954,2.0605998148311073,2.1040952193497304,-0.04805954029416171,0.14122446071844763,-2.236677152309639,-2.2042032165339123,-0.5063759620457517,-0.4703098325495745,0.7372739802983688,0.7562028712753346,0.3192705924567889,0.3506459963370361,-2.868550102507541,-2.8730091211400435,-0.24409064024285954,-0.19575278998728152,-0.5213110625450952,-0.4574785584293437,-0.3790063675726145,-0.35329980816956663,-1.7486467822947986,-1.7158370741978928,-0.2837754238968557,-0.20772369384363287,-1.2366214962341786,-0.7948391927382517,-1.2685917171437069
1985,0.0,0.819098915909052,0.8720049295332757,0.7632608683902617,0.9353089876431255,-1.5556252567411804,-1.428524413423787,0.12727672643750054,0.2510251928498519,-1.9214781265642102,0.27582558981659133,0.1942393168909149,0.338076320547259,-0.4030592335839174,-0.3300917061200579,1.3045938808526785,1.3909407679283419,1.9547136046499816,1.9993334216442094,0.14932515852561323,0.24088112372342607,-2.133135776132974,-2.133792071025127,-0.5136868334562052,-0.4713471086828207,0.8646802602878267,0.8884623061390613,0.3248229366441393,0.35603757715693973,-2.8599415815670852,-2.8658402074759124,-0.4222413877973423,-0.3540357564950938,-0.3594005750714899,-0.3312269078479062,-0.38538963391307846,-0.353663126541619,-1.7680387341805215,-1.734500843343696,0.07001420826705385,0.10373821577849185,-1.0853139531222382,-0.8888219098815995,-1.2688200164918442
1986,0.0,0.8932632769733715,0.9124411524419003,0.560942007849988,0.8069993253922689,-1.638854182033981,-1.490188573515482,0.23638907350040483,0.33217817698975693,-1.8669919888977233,0.28196698544407184,0.2446011261486234,0.3708547834450826,-0.23307968216757047,-0.12123058256197794,1.2954813394704132,1.3791384786086809,1.9910251432184367,2.020937303135213,0.08519001492214784,0.21542237585201462,-2.2427160643340045,-2.2196547458676577,-0.4757710831968751,-0.45824692522288046,0.8701204435952974,0.8884534751808246,0.27627544700257545,0.32477359230502145,-2.9318394978123337,-2.945104755374203,-0.378081971225555,-0.32638785882822674,-0.428575655880266,-0.3765515156589174,-0.2800420490973323,-0.2562290748746676,-1.7472784133266543,-1.7313122109078876,0.05617544733503621,0.08385717390824254,-1.2148836594954986,-0.9473395194643643,-1.0794656053519844
1987,0.0,0.8109933513043046,0.8499137528961569,0.28597888467042765,0.5814097183335605,-1.2564445448680317,-1.1792146523902858,0.1607243427323226,0.2828814694716755,-1.794007745658945,0.13961270460121966,0.2900301378472392,0.42271919560580784,-0.44353013240245787,-0.3542542837298299,1.249420976090022,1.3351605291336597,2.021361067700795,2.0806068279856618,0.18692976208642165,0.2818619665387416,-2.310500837384083,-2.2974107998844744,-0.4715418819566395,-0.44599835833743384,0.9170870372514202,0.9350185643713473,0.31348574980994215,0.3829680435838867,-2.8629441086038128,-2.858877509225593,-0.36129366578630595,-0.3004943447309927,-0.35596265121715476,-0.32592980260186266,-0.3345121031338891,-0.299505395440093,-1.7472900098880046,-1.7164706137097028,-0.19605605227793887,-0.13731648564720444,-1.5158523751144202,-0.927918509013594,-0.8588658036035923
1988,0.0,0.5006469944911771,0.5722188724350161,0.4680058968542937,0.7088869281866153,-1.4549899966553,-1.3648661526322883,0.11006709137211601,0.22171511004614786,-1.86298853472222,0.19870450334730094,0.24119441565268573,0.36322649474362834,-0.5161890496787862,-0.4329906477591976,1.2224510607719878,1.3122089250514506,2.1577427312417257,2.1926100809534432,0.23100094074645483,0.33600647739470446,-2.1806281342445857,-2.161709358883826,-0.45347299448791034,-0.42941561555741714,0.8618230371668858,0.8916781252125219,0.25887200129973564,0.2834745826051943,-2.8185095271488336,-2.830358197152421,-0.37064446564140496,-0.31580502990956916,-0.2827076779970099,-0.24009989726208403,-0.3567695154401207,-0.3168508783080597,-1.7554049404006378,-1.7310739423160442,-0.13570152181145545,-0.0782902174555602,-1.1141324654859233,-0.9832643713787519,-0.8731163302171154
1989,0.0,0.4083156173228133,0.44681867754847815,0.1788014468669843,0.4897076198276835,-1.7180549105906238,-1.577492183740688,-0.5394790684830042,-0.3186960643621859,-1.77691469236035,-0.05173323735252211,0.2183299095525939,0.3366352737366469,-0.755452863901084,-0.6447452467178749,1.3850875656225838,1.4459562796614591,2.0143608582204706,2.062865579927532,0.24643129297774635,0.3430158472994833,-2.1277685330536116,-2.118226100226977,-0.44409177185454496,-0.41416462617435457,0.8239799585031449,0.8412364277558879,0.27184550895393045,0.32096469241182035,-2.9398043529296274,-2.950061236564679,-0.35416022550528226,-0.31886989287953327,-0.5459555203699864,-0.4666794038159594,-0.4535097213328072,-0.4069944767935567,-1.6812811823756988,-1.6544861918130351,-0.022119108563387613,0.02174236419811848,-1.3441350071200588,-0.9513039162496142,-1.1982210581068955
1990,0.0,0.23471678391516093,0.3409058264208227,0.4387082253669945,0.656181445018774,-1.6739719404820477,-1.5093209030785033,-0.28553032434571435,-0.0977484676882483,-1.8964590331615767,0.008119799065340771,-0.027201869911309018,0.11733762440641726,-0.8473193957079843,-0.7178152427963767,1.32590684085622,1.4236322232902552,2.1492161865515556,2.1791640817323525,0.08093021882437768,0.22844974461183654,-2.101727939954742,-2.096566042433764,-0.46880314871904716,-0.42825489052434307,0.8258922449576005,0.8494241019785562,0.252487708899821,0.3064235487490379,-2.85320125593708,-2.870404780816841,-0.27296722766946857,-0.22179077031535144,-0.5274564252059264,-0.4751605179730376,-0.44402512865529786,-0.39372950158497133,-1.8528921254445692,-1.8030204908454692,0.06506977538919045,0.11445860583491196,-1.4697108381610207,-0.8144981540112894,-1.2193348276858273
