year,1,2,3,4,5,6,7,8,9,10,11,12
1991,-1.2530416063791217,-1.5438923832219142,0.011754481222255026,1.4182055443407469,2.251211975700843,1.9044223495004673,1.5372575626700495,1.5013361146625275,0.5437251806862703,0.9987747794094689,0.10266085300125395,-1.172320985433465
1992,-1.9808722159077436,-1.1893308621756973,0.67954706679328,1.6331872161211558,1.8930591944677866,2.4434638518316834,1.6024248101839018,1.2330969739579978,0.6883944154131915,0.4756174977558308,-0.05660934383135728,-1.9554698100979435
1993,-2.4660591108869454,-0.7181482585328395,0.581309276285356,1.7114283173819707,2.096798660863167,2.24673477620364,1.6019388003556843,1.5632458415867236,0.8272221919354958,1.3147541593576453,-0.2864181943662048,-1.1043466105920487
1994,-2.151378674482739,-1.0061706707700633,0.8216322053921172,1.0928106673742672,2.53161023681521,2.42141608494131,2.2493827426049378,1.4609353949377129,1.579073985529534,-0.08501909005810361,-0.33167153265899013,-1.509669197782552
1995,-1.343371857744474,-0.23774478092206516,0.8438865200838,2.0580757325995993,2.3312597771420545,2.134911945749631,1.864235235046111,1.3894738221537364,0.6084879476798453,1.2198785158805925,-0.2795385223892633,-0.8280980645460054
1996,-0.5526650220996283,-0.18423928148730256,-0.039034297480080124,1.4119871015542,2.319349824075447,2.32586431196148,1.456203097376797,0.9349202379464763,0.8041590556036027,0.9360904295516729,0.6973221005212417,-1.4959880255723328
1997,-1.0363763823024381,-0.5457213043132052,0.6300460453416742,1.6142505277991177,2.221911597541436,1.8031563178969092,1.1561975256949772,0.8503638519990041,1.0694940085730213,1.111476542800408,-0.6162747240917503,-1.232773517300114
1998,-0.5756288201064231,-0.11696454157455048,-0.44642068577675614,1.390818402437493,2.555362824274117,2.1509486440239862,1.8438333847497697,1.0300977554228832,0.8295766521437843,1.3998999949560487,0.5384166150364363,-2.322798034380558
1999,-1.4764541042402177,-0.5654698113175355,-0.5423014874572639,1.4770813098589295,2.51285177793992,1.755091010433651,1.3645202694674663,1.1621400870352017,1.0911559932281973,0.7452084875951586,0.5409802173872422,-0.573913323350304
2000,-2.122211184194242,0.5476209963461421,0.10485328898562526,1.9095577688547865,2.2358316717636924,2.09070201367924,2.13414981799738,0.8846328774284169,0.8433548469950529,0.8774557653580991,0.6714297011248631,0.22120482509547107
2001,-1.2519161477598961,-0.9758383623501169,0.5881594872711342,2.088891148156052,1.335515358992723,0.9682852586465718,1.2985522968384802,0.9409343413634967,0.7240702778102044,0.8865565956816099,-0.5213289731446529,-1.876733248172793
2002,-1.5742805361309973,-0.9616183574623275,-0.7003391773035129,1.6547840176397999,1.9899365248519718,2.0489845296598244,1.6342451765678607,0.8719034471157507,0.565263898328439,1.184354921190462,-0.04626879147715675,-1.3909054806504024
2003,-2.5653772232795515,0.20782206167018705,0.9848941753081027,1.3803875859132049,2.494668381219068,1.7210192518202472,1.8199118694276437,1.477253471094239,0.7544628288244523,1.0287783105752288,0.6388025489388661,-0.5578215220407238
