day,mean,min,max,var
1,11.663337315670237,8.59326927786911,14.781614518614688,evspsblpot
2,11.743740916966265,8.104735294115473,14.647129315849616,evspsblpot
3,11.664252109548517,7.913660016569486,14.282846239602465,evspsblpot
4,11.554284909469818,7.81227919011323,14.578361043427881,evspsblpot
5,11.412790061680996,8.246508884595913,16.389589475526012,evspsblpot
6,11.24252852953379,7.977878537105613,15.900934885776868,evspsblpot
7,11.114547981000262,7.838455157629513,15.028365754143323,evspsblpot
8,11.274567384891148,7.8421229761211615,14.999283426462545,evspsblpot
9,11.414013523589203,8.090848830000072,16.051110341666575,evspsblpot
10,11.610728630082628,8.144355291493522,15.068438944008507,evspsblpot
11,11.663211667160905,7.549672264438206,15.635569508474287,evspsblpot
12,11.623861647123222,8.471802662125631,14.75238452780166,evspsblpot
13,11.699248238100948,8.583177878754805,14.961030376324945,evspsblpot
14,11.59986886675548,8.740313748934396,15.149422701714728,evspsblpot
15,11.466544879455903,8.93035411408901,15.297534333310924,evspsblpot
16,11.862325834967727,8.844378844180586,14.811117145892196,evspsblpot
17,12.03136057114879,8.457158303758446,14.976727800211647,evspsblpot
18,12.036982000625963,8.998483828754187,14.2784752680395,evspsblpot
19,12.16116424767227,8.219305403710853,14.194241979788172,evspsblpot
20,12.36329755575636,9.488166969166196,14.60108666321388,evspsblpot
21,12.380565097524633,9.073335347544964,15.538622802173782,evspsblpot
22,12.26144956674334,8.627678176837737,15.796297726534847,evspsblpot
23,11.997915263951189,7.250593693389548,15.122860708650327,evspsblpot
24,11.873040100876722,8.095331559197621,15.172582577210603,evspsblpot
25,11.777070442068625,8.320517377840112,15.594063763861298,evspsblpot
26,11.75738730489964,8.516329480453932,14.995872261811115,evspsblpot
27,11.93248695297731,8.7363026534314,16.694497751445798,evspsblpot
28,12.062641137065533,7.722035050557931,15.814291037559185,evspsblpot
29,12.107796920519998,8.674132683067588,15.712124366410995,evspsblpot
30,12.388870067653018,9.012730326886855,16.359525872549717,evspsblpot
31,12.164807125269515,8.316099463336412,16.72583710283245,evspsblpot
32,12.064296156520346,8.93937633097189,15.587160083737352,evspsblpot
33,11.990628043729687,8.539391592628244,16.560159017518167,evspsblpot
34,12.00370290290544,8.43915581042742,15.374617271787018,evspsblpot
35,12.15403774752671,8.398966861145311,15.496107352764394,evspsblpot
36,12.422512081014222,8.96162678580566,15.942447563649734,evspsblpot
37,12.484304507584321,9.341811841944175,15.982573504731548,evspsblpot
38,12.312889958895521,9.04625566251847,16.10272598121515,evspsblpot
39,12.717696412176561,9.646179131441054,16.169565349238713,evspsblpot
40,13.083362325937857,10.11902173063919,17.30374915155113,evspsblpot
41,12.98305382946674,9.885498013744598,17.654170237654643,evspsblpot
42,12.544946950986517,9.605003133392247,16.25381151277485,evspsblpot
43,12.480464269619047,10.1127023889792,16.34599376225028,evspsblpot
44,12.569099280188546,9.728155914506926,15.734907019055045,evspsblpot
45,12.603987557857316,9.61998555236518,15.252909201523547,evspsblpot
46,12.489344050236408,9.265151796979938,16.38352493823599,evspsblpot
47,12.51598233125438,9.238599418375031,17.78715635029428,evspsblpot
48,12.464283992883262,9.904104408910625,17.631926221246008,evspsblpot
49,12.531895161070715,9.81893420212086,15.51793672982254,evspsblpot
50,12.870956672711326,10.222137822908614,16.687882140068194,evspsblpot
51,12.687139219719993,9.716795718440581,15.955110497284029,evspsblpot
52,12.537278465745636,9.397547100282395,15.342173449036684,evspsblpot
53,12.319416484392269,9.635375498229712,17.33568587226954,evspsblpot
54,12.459896830737232,9.194135965956534,16.973134920504627,evspsblpot
55,12.885786272247348,8.85876133318314,15.375420801642127,evspsblpot
56,13.048970184364128,9.468353958278733,18.369905627448883,evspsblpot
57,12.922621377426719,10.475207093132042,17.163673272163958,evspsblpot
58,12.646019105768964,10.244060020432668,17.36769001415998,evspsblpot
59,12.766681409321022,10.716066052435636,16.782410580192515,evspsblpot
60,12.76900543801305,9.488431716257725,15.777515386507819,evspsblpot
61,12.644118437384561,9.231730043733135,17.275016057890493,evspsblpot
62,12.830934321636358,9.91655564771186,17.270848684716587,evspsblpot
63,13.006426052652765,9.793129182234805,19.139153417462584,evspsblpot
64,13.460266490792463,10.118145540156291,19.497351101634482,evspsblpot
65,13.744646445831266,10.382692069196578,19.012512391895637,evspsblpot
66,13.583014874047196,11.442312295553677,18.114363672844817,evspsblpot
67,13.205601394848212,10.417824417701318,17.93683237818775,evspsblpot
68,12.838699838648573,9.936050351201711,16.181204285181007,evspsblpot
69,12.711880375044876,9.836925987563522,16.572116464718945,evspsblpot
70,12.558287274890391,9.413231197825201,16.42925238624233,evspsblpot
71,12.762635611450147,10.416246735832416,17.096171902468644,evspsblpot
72,12.92981832768883,10.379493403111503,17.508733821508656,evspsblpot
73,12.741158007046455,10.847238158115431,16.042495745870585,evspsblpot
74,12.855696729080352,10.534963273961946,16.77337844201205,evspsblpot
75,12.996227074656732,11.408390316138908,14.817607468675885,evspsblpot
76,12.862379440852074,11.264542193866744,15.048079123660145,evspsblpot
77,12.461430586424617,10.634868596776272,14.462108038048331,evspsblpot
78,12.377980060712074,10.110899153386251,14.729500721503998,evspsblpot
79,12.482874740540622,10.1259310823258,15.16816839201155,evspsblpot
80,12.692732309247445,10.417210862600788,15.750106314038678,evspsblpot
81,12.886544212829298,10.28705808293402,16.320930705231103,evspsblpot
82,12.948289260832142,10.78361027750161,16.71293225873599,evspsblpot
83,13.115082136048981,10.843949176295697,16.16988793975223,evspsblpot
84,13.158841011251344,10.17148379090998,16.591638009871758,evspsblpot
85,13.08361458880057,10.834579400315635,16.983404947372474,evspsblpot
86,13.075955438488709,11.038977049773639,18.32829124619848,evspsblpot
87,13.095573666522194,10.653406970276288,18.881720541052132,evspsblpot
88,13.170987919147993,10.610245044184454,17.55192521584723,evspsblpot
89,13.2326042452688,10.759203610326999,18.00063077729375,evspsblpot
90,13.046076271838052,10.182568806654185,16.35432420020548,evspsblpot
91,12.820368820650032,10.996738128064951,16.314958948570755,evspsblpot
92,12.880193553970827,10.887535100403099,15.785477754688696,evspsblpot
93,13.102152416082152,11.07015695228938,15.440213398479093,evspsblpot
94,13.139895968799042,10.73732714208691,17.886402691181488,evspsblpot
95,13.134342886949224,11.097525948271311,18.667923730677796,evspsblpot
96,12.966657755912216,11.327673724243043,18.891248790745177,evspsblpot
97,12.812723156741127,11.372434577076573,16.70295684860147,evspsblpot
98,13.156359100723753,10.873891406831419,16.271083338247344,evspsblpot
99,13.474027494544382,10.490570723826629,18.708234066925133,evspsblpot
100,13.472525219404822,10.75218869878629,17.49420031979787,evspsblpot
101,13.336687129102716,11.384350288871836,16.223712138954284,evspsblpot
102,13.354299661446014,10.615298839365874,16.64581472197948,evspsblpot
103,13.155345921342523,11.412810166616701,16.206674001102414,evspsblpot
104,13.06286614465097,11.15358898389645,15.084088992110557,evspsblpot
105,13.165502061898893,10.932642634636032,15.792518518388132,evspsblpot
106,13.600400928170503,10.59344190255201,17.785156202367563,evspsblpot
107,13.67071382958621,11.780304758075324,19.710247546840275,evspsblpot
108,13.452002048172488,11.252767891490883,18.313551041526484,evspsblpot
109,13.201889848458249,10.566575348295085,17.828663592787233,evspsblpot
110,13.434772259271456,9.327738753585454,19.481829801206544,evspsblpot
111,13.517682456878294,9.897571081930097,17.15553529560951,evspsblpot
112,13.43017804421815,10.955004514796288,15.480900704252218,evspsblpot
113,13.194631641194075,10.845951193031198,16.979496636762242,evspsblpot
114,13.201748514073227,10.27084723449432,18.250171697866705,evspsblpot
115,13.30932643985257,10.900209850670718,20.313736923346536,evspsblpot
116,13.60910291571818,11.073514309744468,20.748760046121692,evspsblpot
117,13.384206901848822,11.282969309379842,17.958713519259884,evspsblpot
118,13.281803550439934,10.215008502370793,16.78033356215381,evspsblpot
119,13.501551880600683,10.669697569381071,18.083244917446958,evspsblpot
120,13.66681725224337,11.141452840324908,17.70213412295037,evspsblpot
121,13.431887451915442,10.576958651334381,16.513835647329365,evspsblpot
122,13.378455765205768,10.835051047991525,16.234847575785647,evspsblpot
123,13.206701731966605,11.407477035328396,16.166080450168735,evspsblpot
124,13.111359935136365,10.434291581790268,15.404178547236418,evspsblpot
125,13.169899973694156,9.902576145222788,16.190769627830804,evspsblpot
126,13.332543044079731,10.082552575090945,16.477249566729018,evspsblpot
127,13.22409790423027,10.068012551616,15.358905810789702,evspsblpot
128,13.368489691113545,9.478418804168294,15.817918773214002,evspsblpot
129,13.281655555072946,10.834115628694882,16.281826570513346,evspsblpot
130,13.111665320512351,10.472471486251246,14.828101937859765,evspsblpot
131,12.943019111435664,10.718386148093222,14.52594467166633,evspsblpot
132,13.006227069479657,10.420866275624409,14.627745876734428,evspsblpot
133,13.115713580408942,10.85188391423438,15.111864068709927,evspsblpot
134,13.064378946220184,11.220024871886912,14.590363277568521,evspsblpot
135,12.932920707530315,10.849440290827795,14.111989770363046,evspsblpot
136,12.996623923339326,11.826269810441255,15.42046454942423,evspsblpot
137,13.13551192109818,11.359603507362085,15.242607327098266,evspsblpot
138,13.025210618657212,9.888915357180727,15.019476161496502,evspsblpot
139,12.954349743414184,10.765248941938253,14.920262033966829,evspsblpot
140,12.880809460683915,9.517711246113828,15.11162190277235,evspsblpot
141,12.725455838903066,10.361197182326809,15.683442309806235,evspsblpot
142,12.647952938720561,10.94663590955765,17.145575751256196,evspsblpot
143,12.997110196639657,11.051014711144335,16.210145028527432,evspsblpot
144,12.801789244101409,10.157341571322377,14.95207942705604,evspsblpot
145,12.555516790397581,10.610892091028322,14.11805936810064,evspsblpot
146,12.71050183276926,10.51981819384812,14.159519920511508,evspsblpot
147,12.620009129637813,9.03402404977147,14.212407055073792,evspsblpot
148,12.502477408456947,10.356603736584479,14.686116279286344,evspsblpot
149,12.513919257102456,10.345935526670658,14.113890087782165,evspsblpot
150,12.277043606535647,10.424599194778578,13.667217275965521,evspsblpot
151,12.318629034062512,9.006621828005049,15.245126510038723,evspsblpot
152,12.327453075322246,8.895116091534945,14.25791994651533,evspsblpot
153,12.215372206076578,9.591987137423645,13.942913972977454,evspsblpot
154,12.111681330179165,9.178820573636546,14.533196012060712,evspsblpot
155,12.166190759186732,9.767736991723822,14.10540998612328,evspsblpot
156,12.015117963115305,9.994960761485794,14.785914113468861,evspsblpot
157,11.825929203801554,9.021377912934554,14.339664277003767,evspsblpot
158,11.63296281786704,7.40050185605504,14.323341156229942,evspsblpot
159,11.790298831827803,6.6894972529738475,15.304367247544647,evspsblpot
160,11.81965744090269,7.799085706828387,15.077625401392183,evspsblpot
161,11.689197963773617,9.375861183206602,14.167432761001798,evspsblpot
162,11.450562557512546,9.063846013330021,13.96899703660746,evspsblpot
163,11.143483082178964,9.389362754837686,13.090478278462843,evspsblpot
164,11.050670134290863,8.704247110453954,13.89791010328107,evspsblpot
165,11.159236479857407,8.604452080844995,14.511109257354343,evspsblpot
166,11.118184456062108,6.965438569810455,13.987863102685715,evspsblpot
167,11.052941855055568,8.0050348501336,13.46935371786491,evspsblpot
168,10.767501615576256,7.5497305571789015,13.206789908441449,evspsblpot
169,10.673084784344093,6.305076770938596,14.02867362541376,evspsblpot
170,10.647058342123739,6.090704387318534,13.064042973095804,evspsblpot
171,10.614100319709118,7.0423616455818125,13.098712220591608,evspsblpot
172,10.533786571386743,7.36972821237203,13.05431726043681,evspsblpot
173,10.68981128600604,7.382764123550444,13.624143955208766,evspsblpot
174,10.270291956014264,8.023172775118804,13.379358488528638,evspsblpot
175,10.223810187038504,7.579879730703918,13.193362520036873,evspsblpot
176,10.064257671150608,7.764074812971949,13.150926560725233,evspsblpot
177,10.122850056542315,6.905749934210231,12.872174132510231,evspsblpot
178,10.008349226750918,6.595715960520773,11.893445685618593,evspsblpot
179,10.353811777843458,6.667391247046445,12.495829598383592,evspsblpot
180,10.35138886539992,8.692815240637387,13.57751109526121,evspsblpot
181,9.959448090160144,7.034621586899628,12.525205714538142,evspsblpot
182,9.653379425072,6.780965477159179,11.86035847278721,evspsblpot
183,9.62514595226649,6.829718570470229,12.217095424309383,evspsblpot
184,9.430139203619905,3.9368190211755483,13.593797762947636,evspsblpot
185,9.551645712644557,5.142428749575915,12.372859238111419,evspsblpot
186,9.413907585209152,5.820781880181543,11.783356785424498,evspsblpot
187,9.074330135728331,6.143929780107286,11.211341643484722,evspsblpot
188,9.003410289036198,6.094795325846155,10.93718044794441,evspsblpot
189,8.905558580237681,6.4079374317754665,11.974218824355527,evspsblpot
190,9.061232954280959,6.449000888245484,12.059622915057025,evspsblpot
191,9.024515451604769,5.443227062465063,11.89239811785902,evspsblpot
192,8.66878830451766,5.845294330895411,11.833236821706318,evspsblpot
193,8.612723667931837,4.847065196417187,11.162601685810154,evspsblpot
194,8.798445826676867,5.999893188930008,10.6687049431965,evspsblpot
195,8.51726841240764,4.299640754996752,11.836850561998814,evspsblpot
196,8.322497578576339,5.432970116612958,10.104308798277948,evspsblpot
197,8.579843165796104,6.848186992977044,11.05545385817336,evspsblpot
198,8.460958396686653,6.166135315210156,11.212649588413834,evspsblpot
199,8.296220607514202,4.943602867172448,10.731558888121036,evspsblpot
200,8.068475127461134,5.546422722424387,10.527310129487589,evspsblpot
201,8.025923804658898,5.623606271466793,10.151801992795548,evspsblpot
202,7.96325416507313,5.369295692621243,10.455546472961734,evspsblpot
203,7.893255907259643,6.130137842001973,11.009619338869962,evspsblpot
204,8.013112673916575,5.127276845699467,10.72037675303246,evspsblpot
205,8.008534003794221,4.221228403794745,10.992841254336996,evspsblpot
206,7.7556135716429555,5.4044298909403246,10.792704772518245,evspsblpot
207,7.725799168891461,5.178160324889217,9.915354765819586,evspsblpot
208,7.8438868086954185,3.6373036315078404,9.90520421893814,evspsblpot
209,7.570837053082821,4.9532426052683585,10.161605046483457,evspsblpot
210,7.605148236447361,4.921679608247335,9.68335264525908,evspsblpot
211,7.536500241826613,5.313575181867933,9.633830979033839,evspsblpot
212,7.650817270882174,4.614762736649878,9.76062597811885,evspsblpot
213,7.586256536778724,4.35353149476218,10.10197503797645,evspsblpot
214,7.279187309727456,3.473376137374226,9.621036359128027,evspsblpot
215,7.534993446651462,3.0334168437950644,10.05387902077399,evspsblpot
216,7.191758029015743,4.110743821767536,10.230683938437108,evspsblpot
217,7.092198407769988,4.4368092286263145,9.846733557667756,evspsblpot
218,6.704480001120076,2.906013279144323,9.259550015598608,evspsblpot
219,6.799145475043591,3.4839665517939813,10.01462481789573,evspsblpot
220,6.973229179521436,4.187239057975162,9.79637572737425,evspsblpot
221,6.873452993397146,3.8321687673224867,9.738074727928444,evspsblpot
222,6.734431131010023,2.7279113976565386,9.078920904352872,evspsblpot
223,6.875357873569445,4.02859967319455,9.055759788385291,evspsblpot
224,6.889219637580668,4.321767268925138,9.349437966213447,evspsblpot
225,6.431736028812551,2.646146708317627,9.383210692452739,evspsblpot
226,6.459183572178137,3.9243903485988194,9.300086526599705,evspsblpot
227,6.608340082803044,3.212877736350858,9.540158175118373,evspsblpot
228,6.753893781339301,4.689832073895949,8.72317747705215,evspsblpot
229,6.483350829319926,3.1182705593320916,9.036053546110258,evspsblpot
230,6.432163225512375,3.8645286609541687,9.055980170727253,evspsblpot
231,6.290484353929289,4.071043869604611,8.647818090863108,evspsblpot
232,6.544432807669863,3.5243877296176755,10.554356680550075,evspsblpot
233,6.407404616713494,1.90232224680358,8.939760946067532,evspsblpot
234,6.111817339947214,3.2447095899618486,9.254814374986802,evspsblpot
235,6.003452113617604,3.734596089881241,8.331448571361562,evspsblpot
236,6.189336256633862,3.1932441060706096,7.643945454602107,evspsblpot
237,6.217380200528042,3.9122220336887117,8.201666030356494,evspsblpot
238,6.211561383671971,3.3805322870047383,8.28254679223165,evspsblpot
239,6.2959531512934666,4.0228975840317975,8.87065116755452,evspsblpot
240,6.400917787895082,3.1179424643055182,9.086316169554687,evspsblpot
241,6.293104643484596,3.7523779360162064,8.589604372571756,evspsblpot
242,6.354694305394616,2.55027082087986,8.70460426074332,evspsblpot
243,6.320766061356722,3.78503299164941,8.58531163973507,evspsblpot
244,6.194464311811684,2.6603649788316424,8.086139052536149,evspsblpot
245,6.310970278477543,1.955968521372925,8.239756518142332,evspsblpot
246,6.453144518812727,2.877957342263793,8.449274394084643,evspsblpot
247,6.464330045922172,4.400333202646062,8.292731732161327,evspsblpot
248,6.471111437661231,4.088710146383236,8.204180615515305,evspsblpot
249,6.4014705742382345,3.7867292081521,8.358115299777065,evspsblpot
250,6.259580193653721,3.336573546502529,8.533973514242751,evspsblpot
251,6.257090884968099,3.1854529109793863,8.460861252718223,evspsblpot
252,6.4086529896205455,3.844869018695989,8.17608810840686,evspsblpot
253,6.442224712595448,3.115724646084892,8.193534473011503,evspsblpot
254,6.60086486021257,4.281603465555104,8.249525510362933,evspsblpot
255,6.763165762253749,4.788369803513488,8.020633485061186,evspsblpot
256,6.6558997298556015,4.932790315443958,8.204319432198346,evspsblpot
257,6.626848838834515,3.0072837446073546,8.276787059263523,evspsblpot
258,6.715596993352926,4.228498521671514,8.43768832995579,evspsblpot
259,6.817525563484142,3.416646219522191,8.152044756734151,evspsblpot
260,7.001287806771402,2.991088245522684,8.616374790592026,evspsblpot
261,7.389785298760221,4.121669333311524,9.263934315953124,evspsblpot
262,7.3324465159153425,4.165674190250296,9.49991338377502,evspsblpot
263,7.229205606069963,4.242655185261041,9.22358920332465,evspsblpot
264,7.290012279904635,2.7488325197198904,9.118683212340805,evspsblpot
265,7.25393658067405,2.384987977928629,9.610093244427775,evspsblpot
266,7.419339318019625,4.813117784997333,9.401553454771728,evspsblpot
267,7.208916341226637,4.565373928494065,8.68800489236173,evspsblpot
268,7.304509387561985,5.509475153312012,8.732996939222199,evspsblpot
269,7.123302164508437,3.833416234211113,9.464110535186375,evspsblpot
270,7.046070150831672,3.5314916788298456,9.128514347994914,evspsblpot
271,7.208400843171643,4.766957515618023,9.532893388603256,evspsblpot
272,7.2715926637177075,4.502411286286699,8.790475795831961,evspsblpot
273,7.31564894646316,4.923712334010376,8.738406202322578,evspsblpot
274,7.207525844587453,4.9292739933023855,9.465497585625732,evspsblpot
275,7.402295070824958,5.5363154330701825,8.971316590092961,evspsblpot
276,7.611855484998031,5.0207650030697915,9.301254174690992,evspsblpot
277,7.631831764785275,4.428355704933479,10.144845006354034,evspsblpot
278,7.743835101177121,4.465246897068784,9.70851766996286,evspsblpot
279,7.532657542234654,4.724775269776687,9.180416855660125,evspsblpot
280,7.434805453993803,4.280822481551046,8.923868659360311,evspsblpot
281,7.49840510214837,4.739519957592995,9.770919225515712,evspsblpot
282,7.369865011016616,4.141195568591232,8.700420635857157,evspsblpot
283,7.674573532147084,5.642340480902657,10.652622978085146,evspsblpot
