stn,idx,rcp,hor,stat,centile,val
era5_land,dry_spell_total_length,ref,1981-2010,none,-1,33.016667
era5_land,dry_spell_total_length,rcp45,1981-2010,mean,-1,34.159921
era5_land,dry_spell_total_length,rcp45,2021-2050,mean,-1,36.37619
era5_land,dry_spell_total_length,rcp45,2051-2080,mean,-1,38.718651
era5_land,dry_spell_total_length,rcp45,1981-2010,min,-1,24.3
era5_land,dry_spell_total_length,rcp45,2021-2050,min,-1,25.35
era5_land,dry_spell_total_length,rcp45,2051-2080,min,-1,28.258333
era5_land,dry_spell_total_length,rcp45,1981-2010,max,-1,59.116667
era5_land,dry_spell_total_length,rcp45,2021-2050,max,-1,58.716667
era5_land,dry_spell_total_length,rcp45,2051-2080,max,-1,62.916667
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,1,24.926667
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,1,25.628333
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,1,28.65
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,10,28.533333
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,10,29.091667
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,10,31.083333
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,50,32.683333
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,50,35.733333
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,50,38.008333
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,90,38.316667
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,90,41.291667
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,90,47.825
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,99,57.288333
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,99,56.415
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,99,60.086667
era5_land,dry_spell_total_length,rcp85,1981-2010,mean,-1,34.062121
era5_land,dry_spell_total_length,rcp85,2021-2050,mean,-1,37.915152
era5_land,dry_spell_total_length,rcp85,2051-2080,mean,-1,40.448106
era5_land,dry_spell_total_length,rcp85,1981-2010,min,-1,24.766667
era5_land,dry_spell_total_length,rcp85,2021-2050,min,-1,30.308333
era5_land,dry_spell_total_length,rcp85,2051-2080,min,-1,26.7
era5_land,dry_spell_total_length,rcp85,1981-2010,max,-1,56.266667
era5_land,dry_spell_total_length,rcp85,2021-2050,max,-1,58.833333
era5_land,dry_spell_total_length,rcp85,2051-2080,max,-1,66.266667
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,1,25.309167
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,1,30.336333
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,1,27.015
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,10,28.279167
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,10,31.040833
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,10,28.505
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,50,31.904167
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,50,35.195833
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,50,39.091667
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,90,45.091667
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,90,51.895
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,90,49.413333
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,99,54.702167
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,99,57.862083
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,99,63.736167
era5_land,dry_spell_total_length,rcpxx,1981-2010,mean,-1,34.109884
era5_land,dry_spell_total_length,rcpxx,2021-2050,mean,-1,37.163566
era5_land,dry_spell_total_length,rcpxx,2051-2080,mean,-1,39.603488
era5_land,dry_spell_total_length,rcpxx,1981-2010,min,-1,24.3
era5_land,dry_spell_total_length,rcpxx,2021-2050,min,-1,25.35
era5_land,dry_spell_total_length,rcpxx,2051-2080,min,-1,26.7
era5_land,dry_spell_total_length,rcpxx,1981-2010,max,-1,59.116667
era5_land,dry_spell_total_length,rcpxx,2021-2050,max,-1,58.833333
era5_land,dry_spell_total_length,rcpxx,2051-2080,max,-1,66.266667
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,1,24.496
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,1,25.9345
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,1,27.33
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,10,28.233333
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,10,30.498333
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,10,30.333333
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,50,31.941667
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,50,35.616667
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,50,38.733333
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,90,44.443333
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,90,46.666667
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,90,49.14
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,99,57.919667
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,99,58.784333
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,99,64.859667
