stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_start,ref,1981-2010,none,-1,183.291667
era5_land,rain_season_start,rcp45,1981-2010,mean,-1,182.444568
era5_land,rain_season_start,rcp45,2021-2050,mean,-1,183.978373
era5_land,rain_season_start,rcp45,2051-2080,mean,-1,185.313095
era5_land,rain_season_start,rcp45,1981-2010,min,-1,177.741667
era5_land,rain_season_start,rcp45,2021-2050,min,-1,176.825
era5_land,rain_season_start,rcp45,2051-2080,min,-1,175.333333
era5_land,rain_season_start,rcp45,1981-2010,max,-1,192.458333
era5_land,rain_season_start,rcp45,2021-2050,max,-1,196.3
era5_land,rain_season_start,rcp45,2051-2080,max,-1,206.133333
era5_land,rain_season_start,rcp45,1981-2010,centile,1,177.788333
era5_land,rain_season_start,rcp45,2021-2050,centile,1,176.856667
era5_land,rain_season_start,rcp45,2051-2080,centile,1,175.988333
era5_land,rain_season_start,rcp45,1981-2010,centile,10,178.091667
era5_land,rain_season_start,rcp45,2021-2050,centile,10,177.55
era5_land,rain_season_start,rcp45,2051-2080,centile,10,179.6
era5_land,rain_season_start,rcp45,1981-2010,centile,50,182.15
era5_land,rain_season_start,rcp45,2021-2050,centile,50,184.083333
era5_land,rain_season_start,rcp45,2051-2080,centile,50,185.525
era5_land,rain_season_start,rcp45,1981-2010,centile,90,185.077586
era5_land,rain_season_start,rcp45,2021-2050,centile,90,189.775
era5_land,rain_season_start,rcp45,2051-2080,centile,90,190.725
era5_land,rain_season_start,rcp45,1981-2010,centile,99,191.146667
era5_land,rain_season_start,rcp45,2021-2050,centile,99,195.55
era5_land,rain_season_start,rcp45,2051-2080,centile,99,203.471667
era5_land,rain_season_start,rcp85,1981-2010,mean,-1,183.439564
era5_land,rain_season_start,rcp85,2021-2050,mean,-1,184.634848
era5_land,rain_season_start,rcp85,2051-2080,mean,-1,188.542803
era5_land,rain_season_start,rcp85,1981-2010,min,-1,175.733333
era5_land,rain_season_start,rcp85,2021-2050,min,-1,169.591667
era5_land,rain_season_start,rcp85,2051-2080,min,-1,172.8
era5_land,rain_season_start,rcp85,1981-2010,max,-1,189.741667
era5_land,rain_season_start,rcp85,2021-2050,max,-1,197.6
era5_land,rain_season_start,rcp85,2051-2080,max,-1,206.808333
era5_land,rain_season_start,rcp85,1981-2010,centile,1,176.769333
era5_land,rain_season_start,rcp85,2021-2050,centile,1,170.660917
era5_land,rain_season_start,rcp85,2051-2080,centile,1,173.1185
era5_land,rain_season_start,rcp85,1981-2010,centile,10,180.876207
era5_land,rain_season_start,rcp85,2021-2050,centile,10,178.138333
era5_land,rain_season_start,rcp85,2051-2080,centile,10,179.753333
era5_land,rain_season_start,rcp85,1981-2010,centile,50,182.716667
era5_land,rain_season_start,rcp85,2021-2050,centile,50,183.320833
era5_land,rain_season_start,rcp85,2051-2080,centile,50,190.495833
era5_land,rain_season_start,rcp85,1981-2010,centile,90,188.375833
era5_land,rain_season_start,rcp85,2021-2050,centile,90,192.014167
era5_land,rain_season_start,rcp85,2051-2080,centile,90,200.204167
era5_land,rain_season_start,rcp85,1981-2010,centile,99,189.696167
era5_land,rain_season_start,rcp85,2021-2050,centile,99,197.52475
era5_land,rain_season_start,rcp85,2051-2080,centile,99,206.796083
era5_land,rain_season_start,rcpxx,1981-2010,mean,-1,182.953635
era5_land,rain_season_start,rcpxx,2021-2050,mean,-1,184.314244
era5_land,rain_season_start,rcpxx,2051-2080,mean,-1,186.965504
era5_land,rain_season_start,rcpxx,1981-2010,min,-1,175.733333
era5_land,rain_season_start,rcpxx,2021-2050,min,-1,169.591667
era5_land,rain_season_start,rcpxx,2051-2080,min,-1,172.8
era5_land,rain_season_start,rcpxx,1981-2010,max,-1,192.458333
era5_land,rain_season_start,rcpxx,2021-2050,max,-1,197.6
era5_land,rain_season_start,rcpxx,2051-2080,max,-1,206.808333
era5_land,rain_season_start,rcpxx,1981-2010,centile,1,176.576833
era5_land,rain_season_start,rcpxx,2021-2050,centile,1,171.730167
era5_land,rain_season_start,rcpxx,2051-2080,centile,1,173.437
era5_land,rain_season_start,rcpxx,1981-2010,centile,10,179.305
era5_land,rain_season_start,rcpxx,2021-2050,centile,10,177.566667
era5_land,rain_season_start,rcpxx,2051-2080,centile,10,179.616667
era5_land,rain_season_start,rcpxx,1981-2010,centile,50,182.716667
era5_land,rain_season_start,rcpxx,2021-2050,centile,50,183.4
era5_land,rain_season_start,rcpxx,2051-2080,centile,50,185.808333
era5_land,rain_season_start,rcpxx,1981-2010,centile,90,186.388333
era5_land,rain_season_start,rcpxx,2021-2050,centile,90,192.011667
era5_land,rain_season_start,rcpxx,2051-2080,centile,90,196.485
era5_land,rain_season_start,rcpxx,1981-2010,centile,99,191.317333
era5_land,rain_season_start,rcpxx,2021-2050,centile,99,197.4495
era5_land,rain_season_start,rcpxx,2051-2080,centile,99,206.783833
