year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,-62.33499934336919,191.0003197829252,191.4731409229882,51.8509356509324,-151.40267631803,-141.31975675163596,139.35232070792853,-400.46516278433126,-341.51888879514445,-23.672989011758887,-226.06867948218724,-656.5712938692966,-343.3568585969166,50.27162974589709,-385.92929951370456,-127.5570556560956,-413.2574640348765,-43.073326730917245,-724.3983147008718,40.20222548945674,-178.38322776996404,-49.76439608984174,155.5892479956034,171.87096745368098,50.58407588907903,-158.2285281613419,51.66389729915778,-222.5917053120113,-66.30743114015786,-136.32981590394854,114.27144913954209,-399.766654261744,-347.66521517619003,-8.604333962948772,-249.5198808241797,-680.7037421600971,-317.1479618441173,57.59705251131823,-385.33719791052056,-147.20582351326698,-408.8861690945389,-39.549696766390525,-747.4180844915483
1992,0.0,12.798307709819085,114.9996062530916,196.3030418300355,90.00163205979538,-100.07068503953326,-191.959497859534,168.33529266860648,-242.3216230855808,-137.58809862832658,-47.29809114714891,-164.80683492645056,-448.2545038543312,-314.3949107528647,100.0701924316777,-368.9147753663285,-103.92483888599725,-381.2616748912362,-26.532673807421133,-601.7094804513579,38.19220968469784,-242.89788372383384,17.694449573826574,107.95110322310802,179.019789154172,93.76610834785303,-118.60530774027302,-2.08317445800742,-180.44629289486943,-36.13006009895332,-191.50975071498289,129.21018490801367,-240.9809609978124,-143.45384026142978,-29.519194061060205,-167.32427099575006,-455.7904809222189,-300.90721435348763,96.93121967341756,-364.1604904129798,-129.65899190990865,-376.2491284497007,-43.1008627644552,-607.2576901368684
1993,0.0,15.460120415418942,183.98432271167724,178.3258326865263,78.75086279235376,-122.27343716312885,-29.893267386914204,113.20646724357124,-149.78587476851317,-259.5132274077092,18.697888312742062,-234.990624071214,-535.8105573121998,-397.0485747433775,43.65531427443528,-379.2881127511277,-83.1758654292941,-368.0305122230791,-44.60131129163392,-670.0391204394608,36.87796423026344,-210.44724067069345,27.94009905833485,169.6046415627858,173.16710590977138,85.7795974032644,-129.98238361531207,45.70865412182269,-163.77088407468898,10.838412870590275,-30.16493800591138,96.90195387518344,-157.06112705038902,-254.4909129853877,44.26191494338548,-245.7906094263412,-559.5683172507886,-385.7535571267082,40.29635560520654,-381.6543236396829,-94.96847854773192,-363.18631621000617,-77.48668019531561,-687.3297764815513
1994,0.0,-23.38019451067487,272.66427785638086,124.6080025554281,76.52288088006111,-104.16394119803716,-40.13834583772541,114.38466013301507,-328.2219843687968,-208.1544404569226,14.975202526160388,-250.44880438431045,-656.32371260367,-204.68203034177657,51.95401597920625,-315.34929582568003,-122.83008074058756,-359.24036467893,-34.532861806606945,-629.7526780618857,42.827283027305725,-168.59347729467396,-6.741536625678691,238.4869999984411,118.47910927200633,75.62880999358282,-113.82404941137236,17.43692735632567,-125.1360214033271,32.90325821926825,-33.92282828385646,101.42982610968797,-334.7252164878771,-213.54717844099497,36.39866057837264,-273.6534825557557,-675.2885673935754,-209.0023689437719,49.66148379317963,-319.3536931164353,-139.33947008955687,-357.072881353409,-47.953437707368096,-639.632737733514
1995,0.0,11.246789921002405,119.06866281413248,180.14252457580574,36.92299553434731,-145.73794354878538,-215.86200681946752,149.5857134357567,-101.36447804874116,-300.15385457147244,-14.453373632118884,-237.8682359844436,-461.1922663063505,-248.93851046992165,123.459208009563,-297.4610228915142,-101.859219690538,-462.649474462071,-87.18409206845092,-643.0262025453695,51.86709767079032,-231.7779092561981,28.67774847681335,107.35148441304464,165.54634675564253,46.82806181474666,-161.78405004408145,23.89470791298504,-260.59477925712736,-0.4588041695626543,-199.93194699500805,120.40126785157042,-106.14003937059248,-294.5981060700541,7.928029806945005,-255.1018232245901,-483.0315054409056,-241.80063257366567,110.22006021479012,-302.1942734025589,-118.75264726068237,-462.8832551552657,-93.09335914780549,-656.7303536376985
1996,0.0,13.253148351508912,136.63320574936657,83.69990962291098,95.74973538238658,-157.1415223063679,-164.28313573676604,97.71220678060271,-142.71422728965848,-223.75560295323453,-59.414659953447085,-197.00907978378228,-480.881911995027,-235.83472752515365,-7.730146696291626,-365.2964602211232,-112.94113110811612,-411.2434830571631,-81.80687661667787,-727.5679521391119,53.54253176042784,-224.759453774527,37.68115055081887,118.72427697440789,77.22621718432539,105.94742872470316,-169.2488882965635,50.15894294396492,-123.94948057045131,24.05664044606783,-157.05182032462744,78.16544131827462,-155.4359729975846,-212.4667755508396,-43.18578057257741,-207.3319915371544,-493.0683719073665,-225.74397670541788,-12.937045985715486,-369.7717389888585,-119.5916914428032,-409.14362461258406,-102.57212203269164,-749.8907694225802
1997,0.0,8.299642655847208,214.3668659563504,147.44387253402994,73.44823550347724,-138.17278832231955,-43.278410014708754,183.81770424292648,-218.7780457325208,-284.2603497673932,-38.97177450851217,-217.6771527927145,-502.6885193641285,-426.0161533148238,29.128949887569604,-382.9391832635352,-86.47671972143257,-451.1096911198621,-10.53958981240612,-538.1632094939624,65.52653232345023,-232.8702828284334,11.144389277413666,197.7247660904727,147.982153579053,81.33428050728293,-143.8644816265625,24.23668508284726,-138.26092504283412,17.14645344682441,-37.81608986631858,160.58476356205796,-217.5252116859779,-285.2245333439756,-16.526881959105026,-239.36824509923224,-515.9017188717746,-401.4841545538071,19.5996549107108,-378.3587604457829,-98.99688674149876,-450.8093430543855,-25.928383549958312,-550.8946698619363
1998,0.0,14.130008249603575,126.60815110320291,125.30143892236912,52.73091311414515,-87.98039515680193,-37.62826583756936,124.17630271727997,-170.87230628469814,-174.4361424882091,-25.88726610758198,-187.2944286141453,-449.14942642609685,-263.0430411663659,19.257001009706585,-415.5735382047859,-200.0080485102504,-330.16707634102266,-78.37209044820867,-465.0008306908154,45.5926606689452,-127.28882391602208,27.652437564842444,118.08370012934596,110.8325553048141,50.729241589125735,-95.63809958440748,14.215034991608944,-98.4649633452692,-10.173663128907492,-35.94854909621671,101.13169123753562,-183.27438756469763,-174.43503586227405,-10.39796810647033,-199.28982044278771,-487.02165803608943,-247.24227620427507,11.47846330255561,-414.4183158083841,-215.72209663935732,-335.08763196117536,-86.70814079011222,-473.0645169664025
1999,0.0,44.29168584966669,122.82882305222624,175.42198228032646,40.35127571811967,-151.6759709402976,-35.557872933079295,181.93460322378235,-190.21642064253808,-117.38270923784272,54.84201378410535,-206.7943425381396,-579.6891614370444,-266.38351657725883,115.62505024690743,-364.3340587616324,-87.23533009632854,-424.3346832747352,8.522584831846586,-586.8857162502796,55.572199328555655,-180.02667821719547,47.47126546114709,107.90889964379912,168.0131421693057,23.01809355247599,-158.03398707731787,-23.483440592211764,-102.17645729041544,-80.27178537953603,-18.670321049988388,144.19610608997095,-195.9608400078049,-119.9129869291184,66.5989309639524,-217.59946859339647,-606.8627117114033,-261.19151563136023,94.31580796303253,-363.138567952438,-110.58492618733396,-424.23319031451575,-12.931494166611458,-603.3082992107009
2000,0.0,-57.41500634211695,193.2549775917192,84.02564252446828,99.6282160203009,-43.86990981765973,6.451288891280342,77.93987855842337,-120.25729692295435,-376.62982976361536,11.283586279914516,-194.1743951168558,-571.8881266771954,-315.954401990299,93.3181408146354,-349.9739909672048,-146.7300296802499,-390.56784029133513,-55.498102827016965,-780.8986301374224,75.36401615255562,-238.2644872136351,-50.35791416159526,168.30443039477302,74.5302772752508,101.26170583230385,-52.98841435240848,18.26042524937111,-242.49061535420287,17.8303164938427,4.072885510064111,61.9863532306392,-128.0793780344157,-376.5710073263864,14.02132325694049,-208.8994767614184,-599.5552987330104,-302.58173029010413,88.04207967584915,-354.6787328392203,-171.00127921081128,-385.1334148201177,-73.32518780892457,-802.5295129159828
2001,0.0,-16.920595417276388,131.92635461483928,153.94829244353315,76.98644056373942,-76.55900394703326,-165.50035034001985,112.3200205596258,-271.660383741189,-221.31475144953,-21.6485936617907,-194.28143671500493,-412.8016761712403,-572.1194892025766,43.3104842788149,-276.72517159901605,-122.06325005598296,-472.91906269934617,-55.33569193661384,-690.4338301651862,52.63622335353119,-205.65896080861268,-5.889899820673918,112.15245287699172,146.97056454600607,74.28737074722727,-89.50611631807118,-5.072103445384357,-163.28366905040997,-15.66609738387126,-151.66051592482663,90.72275552298822,-293.1750759668066,-218.33749247420465,-5.054484156250226,-210.15097951753137,-435.3908824837201,-561.6031095567953,33.722866122105074,-274.592170370878,-139.4660645500203,-461.7886038210853,-63.003780084735126,-704.9174328396657
2002,0.0,32.69927980735997,169.39706328466082,193.1931777138937,77.09166017927089,-111.20496458301182,-134.58224460474912,178.25443122979152,-289.00407979671365,-205.83351782782492,48.93113422226327,-183.0963334082487,-506.80849798128304,-427.25747009374766,83.31380408093668,-470.8437738984552,-93.59106292237186,-416.4829884332325,-33.816706807326284,-544.037286113381,59.66241332186701,-188.5326717647252,48.6091294379587,141.53899649830288,186.95393869840305,73.43383594165653,-122.81150683727328,10.43348774555551,-154.05200526045817,2.568802917688231,-127.95742498094933,155.2915507091593,-298.5828975789221,-201.88684998824624,63.43536579517979,-201.61225719773572,-537.9400195003669,-414.0421626202684,85.78333434036006,-479.6811279250927,-102.43033395917485,-410.5755216016354,-54.77065324137419,-558.9068052587359
2003,0.0,45.98274244306674,150.77945291334473,80.01311010043449,45.39538519994375,-70.18984007946108,-209.3070737903475,101.65598819039631,-172.74290416529567,-183.55468955723347,-24.62322291617733,-268.02039244149535,-593.7926882670683,-273.6864773198672,14.767557809448078,-344.6345927023759,-54.85259443280592,-343.3351237754406,-36.72629972499897,-657.1898823934413,44.84026251596862,-178.4103509247231,54.9251464331121,129.56448705537588,73.24599735304744,45.26023207554505,-78.44443739003941,36.506567442897904,-112.90924842791816,-36.10805600740849,-212.59763701234124,88.04648965944875,-178.05245854866564,-182.7487731633958,0.376379915928112,-297.3658436659739,-611.540818070201,-266.7425081434943,0.9553002925693476,-353.3493896855676,-93.36355878056033,-339.3228359688426,-59.2668824851628,-677.3306804825332
2004,0.0,30.778946261948363,175.9397483874813,167.43421750834185,53.21555113361797,-109.58227344750122,-128.23337825981736,110.9989030582774,-321.6153983482316,-260.2043024486238,-41.97527198130416,-214.8153307451588,-468.4031266886286,-360.8820340675204,37.80015640169148,-327.23918030878,-88.94943177247887,-449.9002536721472,-9.221291934744444,-646.8587157984616,30.402065767482892,-206.6360794780736,46.54950602044943,152.11240982239002,156.8225541519138,45.96773213764277,-121.27400352946324,39.01221806270996,-22.024713002506477,1.2088962158300092,-117.86046097082637,90.59778182097136,-340.6143987312372,-267.3219121477369,-26.9561321732005,-228.6115971856226,-482.00749987806967,-348.53809503949293,35.03984746657585,-323.5405140734701,-103.31189395474428,-445.6764257738846,-37.48635273907769,-658.0807122538407
2005,0.0,17.31038458224549,120.61776444532056,196.09402639980937,111.84102848233556,-112.03954938496896,-222.7193664384838,141.8003561366183,-162.11049031641147,-297.10212586668104,-56.38487279366575,-192.2542430590709,-476.10772224215816,-229.7103347968076,57.07344856711137,-370.6976309330944,-59.02754840732763,-476.9121926463168,46.70893838495681,-498.5952939313784,29.29722546275059,-209.57588973437012,22.279667423314265,113.83001128403272,183.51704720318827,106.16929468169953,-122.58025041666792,-28.82122165578005,-190.0228040677423,15.808776008475377,-215.64383450284663,114.33127172413936,-162.22480618801956,-298.26279229127385,-44.04203702629883,-208.79373864269596,-496.1921568828226,-219.8953808072069,56.98626500896569,-386.5594054083616,-72.40300072231702,-480.62628480787225,19.781403565247388,-516.0392129588129
2006,0.0,-39.25802442361555,100.5898429601762,186.71732801195543,11.3590813657824,-77.95650175390568,-55.05668010443537,97.68326130622812,-214.15811876852945,-357.53007529323423,-1.4648852803641148,-200.3489740402649,-414.3390990761256,-290.77453756971966,12.562779558767886,-253.28396565773568,-35.34754896157324,-348.165412851002,0.9426607592108098,-567.5769343461519,49.23890754396797,-190.779110507122,4.71838173025003,186.9309043740583,172.36033740092702,26.58397554751588,-184.2206194056837,79.7774947857223,-47.65007016698024,-13.22161080437604,19.76864581066343,131.5943324907539,-241.526703793965,-252.53275883580733,-33.933307169701834,-284.49502282600736,-467.59970727114126,-300.01766291411354,51.27212666382326,-238.57966694884027,-143.40786371906074,-386.3811836465346,-23.878440899736063,-749.2853051628215
2007,0.0,-15.716933558822973,81.75526522087094,107.40378643828764,93.5602114219638,-109.38861152985442,-67.78072134728933,98.25855791582626,-170.59136104076686,-542.2901771670865,-27.747356521424763,-208.7061168683292,-516.0919705254419,-287.4360806019297,57.72585425897597,-343.97536793025915,-65.19052436513846,-482.4074303518127,-23.420193118081045,-686.3325579349605,31.947985506397742,-269.0732852735496,-16.213354734746645,228.79409458723305,106.59041630703696,112.82819572508106,-206.4319315415273,25.149119457764755,-185.41861061798136,28.585875660372324,-89.24122134791605,86.17733574149656,-241.99564456320576,-236.92271944383708,25.352267583197545,-279.8996371484335,-669.7596808894218,-369.693255208004,46.83795625812979,-198.73830785612645,-164.89531821899584,-359.24955299856896,-23.937102987487947,-563.0242349879297
2008,0.0,-20.09193492220038,145.10327289213268,64.79138932411497,57.9437224656532,-87.69762647959726,-148.45238505509326,84.2852751178616,-125.925225347898,-241.20829144500647,-45.23941145803053,-198.98724618256955,-513.7708607525562,-297.7546334058263,21.48983913668769,-326.2542017931173,-96.04958806606952,-412.01679744744695,-40.498520468182505,-590.7724478325365,55.88584668966348,-246.64783102523427,56.21034791176697,75.49258224117418,126.1413711784805,76.88901382265897,-164.9009238323972,44.32943247172369,-100.945116558589,-30.094443230745185,-141.86951659789668,84.18380192299145,-168.68379029314875,-122.27427291393252,42.78799622167867,-206.3910444206182,-606.9339695300522,-199.3237424260868,39.9346934096364,-363.02344077687474,-98.8365328051305,-332.32619390453624,-6.254914103958072,-668.8093148388363
2009,0.0,-17.53530292217664,238.7718426365393,88.33702335780748,60.57814364642516,-180.79969072382085,-33.95750369099801,143.1045146256617,-192.57407688639205,-172.84639211324435,-24.021614435989363,-181.60395172497783,-447.793371605419,-223.00215980342256,11.783278744881043,-385.3357831567063,-55.8843317333878,-303.71045761268147,-17.18761018153043,-685.0163522682205,52.30720049649926,-166.86167080803,26.819586692904466,148.72852044702717,157.43238021367762,42.49844262316168,-146.2657295676417,-89.40288981812972,-126.4186709548091,13.086214097857066,-105.99420537369616,142.87002653248885,-176.1569719554509,-314.8814376719298,-27.54172295721895,-243.0590075996604,-543.5988632436919,-238.8446219062453,23.476182937558576,-515.571639863753,-70.92657755377331,-423.2805262389726,3.683315535203178,-598.024086973252
