year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,32.50483291908313,31.02630160045239,22.743717205191935,40.14112123722729,32.41194044839447,23.408450704225352,46.84313725490196
1982,20.613642640154655,28.442406070409383,17.418116542391605,48.83595691797846,29.843162360975125,16.892571112952222,49.5979011322839
1983,39.86191659762497,27.582554148419927,15.138911902789285,43.80668323667495,27.956440963068964,15.830157415078707,42.84507042253521
1984,31.87434410383872,31.75410633737063,11.673570836785418,42.48246340789837,33.55913735532626,11.56420878210439,43.351284175642085
1985,27.336095001380833,31.108651911468808,16.054681027340514,49.66197183098591,32.55632547513243,16.620546810273407,50.581607290803646
1986,25.16017674675504,28.213897765679036,17.426401546534105,33.662247997790665,29.412430016821066,19.454846727423362,36.91991162662248
1987,37.97790665562,32.879262503123314,19.264015465341068,45.07152720243027,35.40413245964198,19.657000828500415,48.22259044462856
1988,38.44324772162386,35.17862731947239,21.95967964650649,44.795084230875446,36.49608345258718,21.709196354598177,45.737089201877936
1989,30.80613090306545,29.593679725411295,22.468655067660865,35.56752278376139,30.710162938414808,22.233360950013807,37.69649268157968
1990,37.16763325048329,34.455425362633314,19.542667771333885,47.73957470312069,34.933343375762604,20.31400165700083,49.95691797845899
1991,29.690140845070424,31.895687852605825,21.464788732394368,47.85832642916321,32.75839170495343,21.246616956641812,49.261529964098315
1992,23.72990886495443,28.396259912415672,20.100248550124274,42.3993371996686,29.581783033315762,20.44020988677161,44.26042529687931
1993,35.21375310687655,28.45409713181047,14.172328086164043,37.764982049157695,29.881700183274333,14.027892847279757,41.37365368682684
1994,25.24495995581331,29.58175194960613,16.16652858326429,41.75144987572494,31.55711631643695,17.31842032587683,57.059375863021266
1995,31.654239160452914,32.403637511342566,23.329743164871584,43.943109638221486,34.06438452461651,23.84727975697321,47.3833195249931
1996,37.62330847832091,31.047960968424928,18.67163766915217,45.91935929301298,32.220443875373455,19.111019055509527,50.410936205468104
