stn,idx,rcp,hor,stat,centile,val
era5_land,dry_spell_total_length,ref,1981-2010,none,-1,50.720932
era5_land,dry_spell_total_length,rcp45,1981-2010,mean,-1,55.994979
era5_land,dry_spell_total_length,rcp45,2021-2050,mean,-1,59.090654
era5_land,dry_spell_total_length,rcp45,2051-2080,mean,-1,62.02245
era5_land,dry_spell_total_length,rcp45,1981-2010,min,-1,48.344032
era5_land,dry_spell_total_length,rcp45,2021-2050,min,-1,49.412725
era5_land,dry_spell_total_length,rcp45,2051-2080,min,-1,47.754772
era5_land,dry_spell_total_length,rcp45,1981-2010,max,-1,82.78539
era5_land,dry_spell_total_length,rcp45,2021-2050,max,-1,86.645248
era5_land,dry_spell_total_length,rcp45,2051-2080,max,-1,99.418379
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,1,48.347996
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,1,49.64368
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,1,48.50704
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,10,49.10689
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,10,51.527497
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,10,51.65696
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,50,55.226505
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,50,55.064113
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,50,59.983972
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,90,64.967457
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,90,69.656596
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,90,72.412178
era5_land,dry_spell_total_length,rcp45,1981-2010,centile,99,79.357313
era5_land,dry_spell_total_length,rcp45,2021-2050,centile,99,83.37632
era5_land,dry_spell_total_length,rcp45,2051-2080,centile,99,94.376454
era5_land,dry_spell_total_length,rcp85,1981-2010,mean,-1,55.75464
era5_land,dry_spell_total_length,rcp85,2021-2050,mean,-1,60.298506
era5_land,dry_spell_total_length,rcp85,2051-2080,mean,-1,65.796773
era5_land,dry_spell_total_length,rcp85,1981-2010,min,-1,47.945248
era5_land,dry_spell_total_length,rcp85,2021-2050,min,-1,49.167133
era5_land,dry_spell_total_length,rcp85,2051-2080,min,-1,50.611327
era5_land,dry_spell_total_length,rcp85,1981-2010,max,-1,81.644782
era5_land,dry_spell_total_length,rcp85,2021-2050,max,-1,89.846039
era5_land,dry_spell_total_length,rcp85,2051-2080,max,-1,102.981054
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,1,47.961665
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,1,49.197469
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,1,50.646842
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,10,48.342452
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,10,50.111502
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,10,51.366618
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,50,55.144863
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,50,58.320628
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,50,61.628956
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,90,64.585728
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,90,72.345692
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,90,81.500243
era5_land,dry_spell_total_length,rcp85,1981-2010,centile,99,78.209169
era5_land,dry_spell_total_length,rcp85,2021-2050,centile,99,86.329724
era5_land,dry_spell_total_length,rcp85,2051-2080,centile,99,100.827747
era5_land,dry_spell_total_length,rcpxx,1981-2010,mean,-1,55.872015
era5_land,dry_spell_total_length,rcpxx,2021-2050,mean,-1,59.708625
era5_land,dry_spell_total_length,rcpxx,2051-2080,mean,-1,63.953499
era5_land,dry_spell_total_length,rcpxx,1981-2010,min,-1,47.945248
era5_land,dry_spell_total_length,rcpxx,2021-2050,min,-1,49.167133
era5_land,dry_spell_total_length,rcpxx,2051-2080,min,-1,47.754772
era5_land,dry_spell_total_length,rcpxx,1981-2010,max,-1,82.78539
era5_land,dry_spell_total_length,rcpxx,2021-2050,max,-1,89.846039
era5_land,dry_spell_total_length,rcpxx,2051-2080,max,-1,102.981054
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,1,47.978082
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,1,49.227805
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,1,48.954525
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,10,48.497552
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,10,50.759497
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,10,51.54428
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,50,55.226505
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,50,56.201277
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,50,60.97003
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,90,64.927339
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,90,70.171805
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,90,77.075866
era5_land,dry_spell_total_length,rcpxx,1981-2010,centile,99,82.306335
era5_land,dry_spell_total_length,rcpxx,2021-2050,centile,99,88.501707
era5_land,dry_spell_total_length,rcpxx,2051-2080,centile,99,101.48473
