year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,98.91185410334346,85.90790273556232,87.96828774062817,77.15374430091187,77.20849481503595,87.78050550007238,84.05921547980894,81.45209346504559,85.44167933130699,79.31926834563613,79.96772187475645,90.0012628816847,91.98648894604817,107.30212765957447,107.56899696048632,113.92193515704155,115.44612462006079,80.57917933130699,79.51569329859603,101.5556990881459,102.81420972644376
1982,94.39817629179332,79.76529254809597,82.24900237202448,99.8693009118541,101.14787234042554,89.97020245332176,92.85330788343705,112.77993920972645,112.65227963525835,109.81651696666033,107.90040319069783,82.28338185743199,90.06600037168104,74.97703817409055,75.34805795663276,97.06587386018236,97.58742252858589,75.76357680357579,75.58226678718287,91.84133738601824,89.65227963525835
1983,81.26775013019726,91.43196746695132,92.52896584165582,103.5907077724707,103.21363325005254,115.27917933130699,113.9724924012158,86.69300911854103,90.55927051671732,121.76354483282675,118.33409954407294,96.50364741641337,98.32765957446809,109.92948328267477,111.43404255319149,78.06014555158768,77.49342096545462,94.78966565349545,94.46838905775076,99.6644376899696,96.65714285714286
1984,92.58890391023314,94.34799161831076,97.6316679331307,83.14889937851059,84.93280359216679,93.60920538428137,91.75131840619066,105.96960486322189,109.44620060790274,67.37156137069083,66.23806773156554,93.22921732522796,93.37900202634246,76.56710632897011,75.32407181655168,88.30056735842587,88.54561254581205,94.61170212765957,92.56988855116515,60.82390412792448,61.71321645201761
1985,98.19209726443769,85.7941557434144,87.66531788247215,84.99523638700411,84.82371036479809,84.62457151300235,82.14872847011145,89.29591565349544,90.96231003039513,95.18601823708207,95.40425531914893,67.48999404202732,69.51489502519148,103.94348398224538,103.06003039513678,99.82120060790274,102.1464756115212,86.19199863988149,85.49614887611808,83.07457784532254,85.86452856378959
1986,96.96231003039513,94.93729103343465,99.16671732522796,112.84498480243161,112.48571428571428,92.28814589665653,92.27051671732522,73.80962481428287,77.31684197030806,82.1627840271747,82.46628672745693,109.23586626139817,109.6838905775076,80.7999281420537,78.42841703096389,106.04140758431033,105.57492401215805,93.47417933130698,94.61294004348193,105.77021276595745,104.22613981762917
1987,106.68717506151398,108.18297872340426,112.53738601823709,92.5306990881459,93.65531914893617,81.87487335359677,80.06339918946303,72.01381751396092,73.38736544915756,109.79644602204915,104.42676054331355,85.94886145231415,86.1699331625085,114.8613981762918,112.8498480243161,87.80243161094225,88.44255319148937,102.52887537993921,101.06540020263424,77.94103343465045,76.33252279635258
1988,92.8756838905775,89.58031914893617,90.47937937608555,81.05883222935952,79.54052042625561,100.34321462002933,96.89990306679138,92.10056718389804,95.77866110140386,85.6146403242148,85.67598784194529,77.14671264863134,79.06778821102908,107.90212765957448,105.229179331307,103.29969604863221,104.34164133738602,69.92215203442669,70.41477177352058,91.9241074372975,92.93789997171221
1989,109.31671732522797,101.8553878374618,101.78590062057994,89.99321175278621,87.70795990736721,78.41126566154875,79.09269829431673,78.5498480243161,82.31398176291793,96.53373860182371,96.63829787234043,94.61550063926279,94.25350195397309,87.29670402735562,85.65007598784194,89.63509715588363,90.60512664640325,103.64741641337386,101.83890577507599,77.14685609574961,75.12844615988432
1990,87.6613695971292,101.97435674292356,101.40868378365165,93.61342785538929,91.56414534553592,107.38966565349544,103.17294832826748,101.69969604863222,104.28024316109422,92.12834346504559,91.14797365754814,119.32061200366671,120.23452887537994,65.04363981762917,65.2665315112082,91.21094224924012,91.29787234042553,92.79502425098627,89.91148800666099,90.2565405956588,89.06803765155817
