stn,var,rcp,hor,stat,centile,val
era5_land,vas,ref,1991-2020,none,-1,-0.789042
era5_land,vas,rcp26,1991-2020,mean,-1,-0.842868
era5_land,vas,rcp26,2021-2050,mean,-1,-0.82516
era5_land,vas,rcp26,2051-2080,mean,-1,-0.848022
era5_land,vas,rcp26,1991-2020,min,-1,-0.879378
era5_land,vas,rcp26,2021-2050,min,-1,-0.976219
era5_land,vas,rcp26,2051-2080,min,-1,-1.056604
era5_land,vas,rcp26,1991-2020,max,-1,-0.798213
era5_land,vas,rcp26,2021-2050,max,-1,-0.577516
era5_land,vas,rcp26,2051-2080,max,-1,-0.694314
era5_land,vas,rcp26,1991-2020,centile,1,-0.878537
era5_land,vas,rcp26,2021-2050,centile,1,-0.976016
era5_land,vas,rcp26,2051-2080,centile,1,-1.047389
era5_land,vas,rcp26,1991-2020,centile,10,-0.8713
era5_land,vas,rcp26,2021-2050,centile,10,-0.969251
era5_land,vas,rcp26,2051-2080,centile,10,-0.978904
era5_land,vas,rcp26,1991-2020,centile,50,-0.842933
era5_land,vas,rcp26,2021-2050,centile,50,-0.873332
era5_land,vas,rcp26,2051-2080,centile,50,-0.872268
era5_land,vas,rcp26,1991-2020,centile,90,-0.816805
era5_land,vas,rcp26,2021-2050,centile,90,-0.672212
era5_land,vas,rcp26,2051-2080,centile,90,-0.70648
era5_land,vas,rcp26,1991-2020,centile,99,-0.80025
era5_land,vas,rcp26,2021-2050,centile,99,-0.588828
era5_land,vas,rcp26,2051-2080,centile,99,-0.69566
era5_land,vas,rcp45,1991-2020,mean,-1,-0.825906
era5_land,vas,rcp45,2021-2050,mean,-1,-0.754256
era5_land,vas,rcp45,2051-2080,mean,-1,-0.774697
era5_land,vas,rcp45,1991-2020,min,-1,-0.861196
era5_land,vas,rcp45,2021-2050,min,-1,-0.932996
era5_land,vas,rcp45,2051-2080,min,-1,-1.095958
era5_land,vas,rcp45,1991-2020,max,-1,-0.7786
era5_land,vas,rcp45,2021-2050,max,-1,-0.505186
era5_land,vas,rcp45,2051-2080,max,-1,-0.52135
era5_land,vas,rcp45,1991-2020,centile,1,-0.859649
era5_land,vas,rcp45,2021-2050,centile,1,-0.931537
era5_land,vas,rcp45,2051-2080,centile,1,-1.079967
era5_land,vas,rcp45,1991-2020,centile,10,-0.851325
era5_land,vas,rcp45,2021-2050,centile,10,-0.882526
era5_land,vas,rcp45,2051-2080,centile,10,-0.974453
era5_land,vas,rcp45,1991-2020,centile,50,-0.828387
era5_land,vas,rcp45,2021-2050,centile,50,-0.761078
era5_land,vas,rcp45,2051-2080,centile,50,-0.760752
era5_land,vas,rcp45,1991-2020,centile,90,-0.799812
era5_land,vas,rcp45,2021-2050,centile,90,-0.611868
era5_land,vas,rcp45,2051-2080,centile,90,-0.6204
era5_land,vas,rcp45,1991-2020,centile,99,-0.780858
era5_land,vas,rcp45,2021-2050,centile,99,-0.520614
era5_land,vas,rcp45,2051-2080,centile,99,-0.534256
era5_land,vas,rcp85,1991-2020,mean,-1,-0.818428
era5_land,vas,rcp85,2021-2050,mean,-1,-0.709107
era5_land,vas,rcp85,2051-2080,mean,-1,-0.615951
era5_land,vas,rcp85,1991-2020,min,-1,-0.854622
era5_land,vas,rcp85,2021-2050,min,-1,-0.947326
era5_land,vas,rcp85,2051-2080,min,-1,-1.115454
era5_land,vas,rcp85,1991-2020,max,-1,-0.776738
era5_land,vas,rcp85,2021-2050,max,-1,-0.382642
era5_land,vas,rcp85,2051-2080,max,-1,-0.443813
era5_land,vas,rcp85,1991-2020,centile,1,-0.853039
era5_land,vas,rcp85,2021-2050,centile,1,-0.939501
era5_land,vas,rcp85,2051-2080,centile,1,-1.051932
era5_land,vas,rcp85,1991-2020,centile,10,-0.843245
era5_land,vas,rcp85,2021-2050,centile,10,-0.824347
era5_land,vas,rcp85,2051-2080,centile,10,-0.781491
era5_land,vas,rcp85,1991-2020,centile,50,-0.81916
era5_land,vas,rcp85,2021-2050,centile,50,-0.754446
era5_land,vas,rcp85,2051-2080,centile,50,-0.596692
era5_land,vas,rcp85,1991-2020,centile,90,-0.795135
era5_land,vas,rcp85,2021-2050,centile,90,-0.472733
era5_land,vas,rcp85,2051-2080,centile,90,-0.453442
era5_land,vas,rcp85,1991-2020,centile,99,-0.778307
era5_land,vas,rcp85,2021-2050,centile,99,-0.400378
era5_land,vas,rcp85,2051-2080,centile,99,-0.443883
era5_land,vas,rcpxx,1991-2020,mean,-1,-0.826906
era5_land,vas,rcpxx,2021-2050,mean,-1,-0.752979
era5_land,vas,rcpxx,2051-2080,mean,-1,-0.729354
era5_land,vas,rcpxx,1991-2020,min,-1,-0.879378
era5_land,vas,rcpxx,2021-2050,min,-1,-0.976219
era5_land,vas,rcpxx,2051-2080,min,-1,-1.115454
era5_land,vas,rcpxx,1991-2020,max,-1,-0.776738
era5_land,vas,rcpxx,2021-2050,max,-1,-0.382642
era5_land,vas,rcpxx,2051-2080,max,-1,-0.443813
era5_land,vas,rcpxx,1991-2020,centile,1,-0.875527
era5_land,vas,rcpxx,2021-2050,centile,1,-0.975288
era5_land,vas,rcpxx,2051-2080,centile,1,-1.104731
era5_land,vas,rcpxx,1991-2020,centile,10,-0.853723
era5_land,vas,rcpxx,2021-2050,centile,10,-0.92935
era5_land,vas,rcpxx,2051-2080,centile,10,-0.974855
era5_land,vas,rcpxx,1991-2020,centile,50,-0.827748
era5_land,vas,rcpxx,2021-2050,centile,50,-0.766992
era5_land,vas,rcpxx,2051-2080,centile,50,-0.711987
era5_land,vas,rcpxx,1991-2020,centile,90,-0.797498
era5_land,vas,rcpxx,2021-2050,centile,90,-0.579921
era5_land,vas,rcpxx,2051-2080,centile,90,-0.475332
era5_land,vas,rcpxx,1991-2020,centile,99,-0.777762
era5_land,vas,rcpxx,2021-2050,centile,99,-0.429093
era5_land,vas,rcpxx,2051-2080,centile,99,-0.443995
