year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-0.3476278789580918,-3.0271388445548837,2.637285967307207,-0.3523557015419127,-3.0991962142585407,2.6606017567696085
1982,0.0,-0.3691087457496159,-3.0226401441425423,2.750631778477839,-0.34697271763837473,-3.0947734789095875,2.7505234086018504
1983,0.0,-0.3442916142938657,-3.2188027606725313,2.7891172428169284,-0.31379103376928374,-3.2879575580529945,2.7354024237833983
1984,0.0,-0.2736990537743888,-3.0269097400338865,2.5379650244651657,-0.3055637610792003,-3.114297649791638,2.553670425529276
1985,0.0,-0.33469018471530054,-2.917650122989812,2.641477609496633,-0.33779152175589966,-2.9837038450341424,2.6572010346772004
1986,0.0,-0.33100104291320404,-2.988835306069859,2.63988736163094,-0.34320169851444216,-3.06283173984815,2.644346893344334
1987,0.0,-0.33207483845435926,-2.9921094519496023,2.6491063877130614,-0.34314396389084645,-3.0701351104358423,2.648916561300723
1988,0.0,-0.28627517305659467,-3.1426882240444343,2.6512507922556097,-0.32155965480991583,-3.2041194091934244,2.6455905134993145
1989,0.0,-0.24764332636372965,-3.0443428940519652,2.6831724008727065,-0.28174917689091733,-3.0821281148703292,2.685878482851251
1990,0.0,-0.2756427393894737,-3.244729867507772,2.603058242864506,-0.29777439504554404,-3.294210129210626,2.620610747991634
1991,0.0,-0.372186283306286,-3.18523075371138,2.7409012709613307,-0.38688999032031934,-3.247576298018373,2.744067725132993
1992,0.0,-0.3471503759398399,-3.2363298138402,2.747885364996705,-0.37153238424168544,-3.307598456370215,2.7354935788657713
1993,0.0,-0.337219352297046,-3.091320074637281,2.7281718479763413,-0.3402196376742433,-3.138078716115217,2.723194024500401
1994,0.0,-0.3350936589858298,-3.02068783496037,2.6517908370929604,-0.33100968061075325,-3.1051066092069277,2.6583479655137694
1995,0.0,-0.3204047212016067,-3.3376486573440616,2.6099753722830883,-0.33834884836107904,-3.3820787854623404,2.6165400524847087
1996,0.0,-0.35358809991141643,-3.278929170091601,2.450749553962396,-0.3631167760215109,-3.3541564977300027,2.500167727844712
1997,0.0,-0.33117884040501894,-3.0043888604199083,2.443437521434589,-0.3379228155844668,-3.0646501524952896,2.4729792247243267
1998,0.0,-0.22214458385320227,-2.8959291161010015,2.6004415976302653,-0.2310651599478681,-2.973955293121719,2.6340110031384825
1999,0.0,-0.23191988884815373,-2.8483093831786164,2.6219302063594228,-0.2817958982377656,-2.910729457757043,2.624959613405565
2000,0.0,-0.2974100363593542,-3.1676512224277076,2.4713795570595494,-0.2868319641567997,-3.2535474558826536,2.495721835460415
2001,0.0,-0.263498958872452,-3.132994877100259,2.57009786961828,-0.2918570544151438,-3.1838750970363208,2.585857115321346
2002,0.0,-0.32794313714192047,-3.1326828126796045,2.4766784533064197,-0.3351204530569486,-3.187921191917667,2.499537846846067
2003,0.0,-0.2718444818063431,-3.2185674032724023,2.5459910941149246,-0.2838407953530448,-3.262899300185097,2.5760591137096185
2004,0.0,-0.35981629953771843,-3.1403095235392016,2.496455900818887,-0.31391532979208653,-3.2017325818205222,2.5207671566611225
2005,0.0,-0.2910944112475325,-2.9957825895995143,2.4774084826888725,-0.25767960763471104,-3.0566092052525278,2.487245203671023
2006,0.0,-0.266557933223258,-2.9298553436952375,2.4899058097711304,-0.2621205146994922,-3.0042733450864034,2.6051873326743475
2007,0.0,-0.30406136719588384,-3.231562760496331,2.5663942671934024,-0.3017922071177979,-3.0333559469225406,2.691022355520488
2008,0.0,-0.2826947235800503,-3.256942968922033,2.5470511674690783,-0.2748558488156334,-3.2059304136030278,2.5480739801895993
2009,0.0,-0.2363277671193649,-2.976135000510112,2.4628428648889553,-0.236118709870766,-3.100193891404615,2.4059625743639685
2010,0.0,-0.2537708307605889,-3.0186825131052046,2.4949558204985465,-0.18833956647088712,-3.150594960190233,2.483140106729877
2011,0.0,-0.2515275572010702,-3.343151464946743,2.3730426534885964,-0.24477117875403306,-3.26276454177156,2.4795941421723455
2012,0.0,-0.22246584630879948,-3.0675254415572226,2.4740426864915435,-0.2582562203180807,-3.137209574737369,2.484692315361883
2013,0.0,-0.25551703157399397,-3.1034588163526564,2.542373150784101,-0.20275037438022217,-3.2400134699354908,2.362071019933751
