stn,idx,rcp,hor,stat,centile,val
era5_land,tx_days_above,ref,1991-2020,none,-1,146.125
era5_land,tx_days_above,rcp26,1991-2020,mean,-1,146.81859
era5_land,tx_days_above,rcp26,2021-2050,mean,-1,168.544231
era5_land,tx_days_above,rcp26,2051-2080,mean,-1,173.998077
era5_land,tx_days_above,rcp26,1991-2020,min,-1,142.925
era5_land,tx_days_above,rcp26,2021-2050,min,-1,151.325
era5_land,tx_days_above,rcp26,2051-2080,min,-1,146.575
era5_land,tx_days_above,rcp26,1991-2020,max,-1,152.391667
era5_land,tx_days_above,rcp26,2021-2050,max,-1,187.9
era5_land,tx_days_above,rcp26,2051-2080,max,-1,195.741667
era5_land,tx_days_above,rcp26,1991-2020,centile,1,143.037
era5_land,tx_days_above,rcp26,2021-2050,centile,1,151.447
era5_land,tx_days_above,rcp26,2051-2080,centile,1,147.705
era5_land,tx_days_above,rcp26,1991-2020,centile,10,143.873333
era5_land,tx_days_above,rcp26,2021-2050,centile,10,153.146667
era5_land,tx_days_above,rcp26,2051-2080,centile,10,157.66
era5_land,tx_days_above,rcp26,1991-2020,centile,50,146.725
era5_land,tx_days_above,rcp26,2021-2050,centile,50,170.408333
era5_land,tx_days_above,rcp26,2051-2080,centile,50,173.925
era5_land,tx_days_above,rcp26,1991-2020,centile,90,150.103333
era5_land,tx_days_above,rcp26,2021-2050,centile,90,180.29
era5_land,tx_days_above,rcp26,2051-2080,centile,90,191.836667
era5_land,tx_days_above,rcp26,1991-2020,centile,99,152.145667
era5_land,tx_days_above,rcp26,2021-2050,centile,99,187.052
era5_land,tx_days_above,rcp26,2051-2080,centile,99,195.312667
era5_land,tx_days_above,rcp45,1991-2020,mean,-1,147.192063
era5_land,tx_days_above,rcp45,2021-2050,mean,-1,177.309921
era5_land,tx_days_above,rcp45,2051-2080,mean,-1,205.303571
era5_land,tx_days_above,rcp45,1991-2020,min,-1,140.908333
era5_land,tx_days_above,rcp45,2021-2050,min,-1,165.766667
era5_land,tx_days_above,rcp45,2051-2080,min,-1,182.341667
era5_land,tx_days_above,rcp45,1991-2020,max,-1,155.1
era5_land,tx_days_above,rcp45,2021-2050,max,-1,187.8
era5_land,tx_days_above,rcp45,2051-2080,max,-1,226.608333
era5_land,tx_days_above,rcp45,1991-2020,centile,1,140.931667
era5_land,tx_days_above,rcp45,2021-2050,centile,1,165.838333
era5_land,tx_days_above,rcp45,2051-2080,centile,1,183.48
era5_land,tx_days_above,rcp45,1991-2020,centile,10,141.458333
era5_land,tx_days_above,rcp45,2021-2050,centile,10,167.883333
era5_land,tx_days_above,rcp45,2051-2080,centile,10,192.291667
era5_land,tx_days_above,rcp45,1991-2020,centile,50,147.516667
era5_land,tx_days_above,rcp45,2021-2050,centile,50,178.333333
era5_land,tx_days_above,rcp45,2051-2080,centile,50,203.6
era5_land,tx_days_above,rcp45,1991-2020,centile,90,151.5
era5_land,tx_days_above,rcp45,2021-2050,centile,90,187.475
era5_land,tx_days_above,rcp45,2051-2080,centile,90,224.533333
era5_land,tx_days_above,rcp45,1991-2020,centile,99,154.393333
era5_land,tx_days_above,rcp45,2021-2050,centile,99,187.773333
era5_land,tx_days_above,rcp45,2051-2080,centile,99,226.538333
era5_land,tx_days_above,rcp85,1991-2020,mean,-1,150.301136
era5_land,tx_days_above,rcp85,2021-2050,mean,-1,189.007576
era5_land,tx_days_above,rcp85,2051-2080,mean,-1,238.840909
era5_land,tx_days_above,rcp85,1991-2020,min,-1,138.658333
era5_land,tx_days_above,rcp85,2021-2050,min,-1,177.458333
era5_land,tx_days_above,rcp85,2051-2080,min,-1,207.875
era5_land,tx_days_above,rcp85,1991-2020,max,-1,160.133333
era5_land,tx_days_above,rcp85,2021-2050,max,-1,201.716667
era5_land,tx_days_above,rcp85,2051-2080,max,-1,266.15
era5_land,tx_days_above,rcp85,1991-2020,centile,1,139.174583
era5_land,tx_days_above,rcp85,2021-2050,centile,1,178.030583
era5_land,tx_days_above,rcp85,2051-2080,centile,1,211.83875
era5_land,tx_days_above,rcp85,1991-2020,centile,10,141.8775
era5_land,tx_days_above,rcp85,2021-2050,centile,10,180.426667
era5_land,tx_days_above,rcp85,2051-2080,centile,10,227.2075
era5_land,tx_days_above,rcp85,1991-2020,centile,50,150.120833
era5_land,tx_days_above,rcp85,2021-2050,centile,50,187.725
era5_land,tx_days_above,rcp85,2051-2080,centile,50,236.6125
era5_land,tx_days_above,rcp85,1991-2020,centile,90,157.814167
era5_land,tx_days_above,rcp85,2021-2050,centile,90,199.966667
era5_land,tx_days_above,rcp85,2051-2080,centile,90,255.6925
era5_land,tx_days_above,rcp85,1991-2020,centile,99,159.806083
era5_land,tx_days_above,rcp85,2021-2050,centile,99,201.594167
era5_land,tx_days_above,rcp85,2051-2080,centile,99,264.57325
era5_land,tx_days_above,rcpxx,1991-2020,mean,-1,148.326786
era5_land,tx_days_above,rcpxx,2021-2050,mean,-1,179.870536
era5_land,tx_days_above,rcpxx,2051-2080,mean,-1,211.211607
era5_land,tx_days_above,rcpxx,1991-2020,min,-1,138.658333
era5_land,tx_days_above,rcpxx,2021-2050,min,-1,151.325
era5_land,tx_days_above,rcpxx,2051-2080,min,-1,146.575
era5_land,tx_days_above,rcpxx,1991-2020,max,-1,160.133333
era5_land,tx_days_above,rcpxx,2021-2050,max,-1,201.716667
era5_land,tx_days_above,rcpxx,2051-2080,max,-1,266.15
era5_land,tx_days_above,rcpxx,1991-2020,centile,1,139.895833
era5_land,tx_days_above,rcpxx,2021-2050,centile,1,151.884167
era5_land,tx_days_above,rcpxx,2051-2080,centile,1,151.754167
era5_land,tx_days_above,rcpxx,1991-2020,centile,10,142.020833
era5_land,tx_days_above,rcpxx,2021-2050,centile,10,165.945833
era5_land,tx_days_above,rcpxx,2051-2080,centile,10,173.604167
era5_land,tx_days_above,rcpxx,1991-2020,centile,50,147.670833
era5_land,tx_days_above,rcpxx,2021-2050,centile,50,180.625
era5_land,tx_days_above,rcpxx,2051-2080,centile,50,210.2875
era5_land,tx_days_above,rcpxx,1991-2020,centile,90,155.941667
era5_land,tx_days_above,rcpxx,2021-2050,centile,90,193.925
