year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,2.070340871810913,1.1026296905275965,1.0526140584044776,1.811445191301126,1.801563306996695,1.4724247248053755,1.4546256545800305,2.2983517835469054,2.196161157771889,1.751293908490964,2.528713408291559,1.8536504755876382,1.8905924681608994,1.8001327286544484,2.1317903218443837,2.2393178876963895,2.3043557463020763,2.0134181786164755,2.1524640911424444,1.5924580422538817,1.5110979917579381,1.762835115024458,1.6871961696229927,1.72773352643596,1.8011203310811716,1.717353866273086,1.6487230577267533,0.8265381906688879,0.7380976384358073,2.7909057486437914,2.870263548462706,1.6543716866881681,1.8249101802124705,1.567806977171613,1.0671338271909394,1.2452423772771468,1.7880421262474242,1.7272883380922723,1.7296070277693003,1.545023771480538,1.6239433560876324,1.6606380533656355,2.0854906782439895,2.1205879187830714,2.107682624533894,1.6214851883337722,1.7280843898636566,1.6523071272219951,2.190349644360003,2.2625496273989447,1.9651157839481925,1.9008035518927346,1.9385925005649258,1.911461723326192,1.6541993455879618,1.6895287118223776,2.368470619635128
1992,2.317542314529419,2.388490529323126,2.3924892973510707,1.8446889735060588,1.8716934278157278,1.800139271373276,1.7747735040542507,2.045664903526626,1.9717545601008395,2.0598357176895403,2.029291231856183,1.8783748312911959,1.9846984636890783,1.8931421424123305,2.1569933165492556,2.2645205614372657,2.297004453652672,1.8975748588382546,2.039839922821771,1.7107538614039726,2.0561907320815176,2.34650981337181,1.1750560589888333,1.3032314208915858,1.365656383973779,2.230449348000834,2.1775691693567616,2.200041917204076,2.2345702664754516,2.340299597987522,2.445854466741658,1.5397109608253263,1.6399932527540773,1.4248657329333285,1.6784447114639358,1.8950445887904843,1.2894612058521888,1.2288916460881658,1.2328336507839255,1.621055261928327,1.7327797052215363,1.7930290570990446,2.273143727394765,2.343154968409233,2.3818881258292586,1.1024740289512718,1.2122775746905605,1.1632376226009125,2.468456485953912,2.488790720282763,2.339910600825677,2.286729002968457,1.4515053644906368,1.4296919198249298,1.3236335001535593,1.352209088407335,1.7001221750114477
1993,2.3025760650634766,2.0911136788929587,2.0787897407352602,1.873935161769949,1.9437224152368513,2.301603652877992,2.2550036373805584,1.1942032097929982,1.1086985197411987,2.1240699742710873,1.516362874624848,1.3989299129457151,1.458285239575373,1.3780324815996179,1.3370932156812934,1.3817674806943494,1.3994488672961634,1.3873310244528378,1.5321214687736011,1.9077473243695473,1.6386101580639385,1.8835748671410437,2.474099443023684,2.6229741252361785,2.6335915374690733,2.135750105178976,2.102640567350301,1.9372862387699938,1.9192666625820762,1.158499452217652,1.2534353511787435,1.5680598361126015,1.6741008199193168,1.4766080323774262,1.1241486290654426,1.3138977361525783,1.914482930989312,1.8152870509694883,1.8234155696555372,2.316181595195188,2.407618689551934,2.535466815412706,1.113371874236928,1.138896049192886,1.0839221368125977,1.1213265588817216,1.1846468807021648,1.1293429777870982,1.5143239291658324,1.5969540247108174,1.699547735631667,1.7822956861888253,2.111598137812872,2.0598393281775507,2.094166637379436,2.155198412501947,1.912995493595909
1994,1.0810635089874268,2.1989318804688094,2.236733929861338,1.3201755504293964,1.3372393970037306,2.1815057170453893,2.164678870601583,1.4081400978408387,1.336962045468389,1.322739602494446,1.7754572712598007,1.8136493990410156,1.8587147318233457,1.8126119482487963,1.514384529905951,1.521840673734401,1.5791157318166529,1.874980871498196,1.968041689593218,1.7868890834670157,1.3584001267032473,1.5615311986564024,2.129735375110584,2.2371920581008213,2.3170805078155743,1.0378049901109982,1.0548914018635114,2.070159853360645,2.0308693714623467,0.47917238017629593,0.5283405227934448,1.5484995298831175,1.7000514290101274,1.4523273936838628,0.5118317502860336,0.6713318632555774,1.825127603990752,1.6937198776433176,1.7306695119085198,2.29848840812714,2.395866944621573,2.506360251713674,1.5906741972846492,1.6807904484980996,1.655987940503379,2.4484948525253754,2.5511230083102543,2.49288969927668,0.9358452620936639,0.9602910040649825,2.5649386155376486,2.5038349362849033,1.9495718586545216,1.9197822074418687,2.294679423725003,2.3574302279350254,1.479180917832737
1995,1.2397140264511108,2.6795715402835123,2.693445809941845,2.457828408800123,2.491239493471917,2.741618985587388,2.6688826100924854,1.5217467485011509,1.434542955308655,2.215201478817745,1.9406005071947674,2.278054008559598,2.349004506194042,2.2664683224398607,1.2950309887638114,1.3678005210510895,1.44405801665076,2.077568845381158,2.2461393463493735,2.565030886173226,2.2702413766838734,2.6305880576217806,2.4846803038727043,2.5846813114435667,2.6303613668396717,1.5787587487971155,1.6111853362651085,2.6248954947771628,2.703571085483499,1.7003372595845192,1.7702108854957304,2.3939335829645962,2.5330404449584067,2.281306245003314,1.6779526754453968,1.8679723521065128,2.88472120677556,2.7702468295780514,2.7804650245471834,2.2670546915879606,2.379943719624139,2.4128275643815718,1.4460314858694505,1.5306442380117544,1.4763158750365717,1.4921035157653904,1.5476655699118316,1.4809159288602594,1.3422197130045215,1.449318648232341,2.086138877116141,2.1068872324026855,2.2096301092583066,2.163939493594065,2.559439619142402,2.609727213371192,1.6350798623098304
1996,2.2896554470062256,1.2355338459373952,1.215584138188451,1.8891243341455197,1.8357648448757797,2.2501696205513086,2.2371315374241134,1.307030040641741,1.252963619460745,1.6659815452540674,1.9329756899658548,2.118155016591922,2.2013306543854356,2.058434716765543,1.3128340965719538,1.3700191175808072,1.4477256202325288,1.4546692153377885,1.6076650022088483,1.9706317271573606,1.4299758919928196,1.7106196048504232,2.4236085477537594,2.472809100624723,2.536825969124925,1.911261268057064,1.8362497641337816,1.4666001979817078,1.4520296274465112,1.480674477821107,1.5674788715054186,2.744701929821402,2.9410698054758835,2.6751098743235886,3.3369647492373584,3.5366807192121072,1.8726378499293868,1.784533723692932,1.840879979878902,2.0441705752765964,2.127059237753269,2.1420544126536574,1.564090442965082,1.6300719830753898,1.6235668628421656,1.8700054989301056,2.0026916530552095,1.9360197455065746,2.9063605037551596,2.9511765759709077,1.2617069678705257,1.2471713206094404,2.0290533343198076,2.029249319853346,1.9026797745090394,1.931545165586595,1.2833566068812274
1997,1.4617401361465454,1.3720476183440473,1.3844224955270428,1.7053927040075125,1.7402189377058441,1.106239667187224,1.0476261761123382,1.6371586183127544,1.5830203946387627,1.5542440004848803,1.7372711034734103,1.678492617554467,1.7759499039092546,1.6606931546589874,1.2060399839263205,1.2408072497528262,1.2834762829599409,2.163967610652373,2.383849257829904,1.757301729655612,2.08054316327207,2.3922892002856444,1.30009332972331,1.359485675803653,1.379093743242524,0.9426920585180015,0.8637734502376548,1.1503458705745406,1.1445982438848452,1.0710170599907614,1.1646539031372938,1.7797078527859564,1.946059374374383,1.7092103741293772,2.3306255208392352,2.5522322968326914,2.149598687721392,2.018924702612225,2.0338307570569842,1.2653702352758942,1.3184731322032857,1.3667740473180292,1.4789950268143637,1.5214655429594488,1.4989356495872277,2.1921355407432865,2.293465524330944,2.238023429361959,2.6881622545358126,2.728609675592341,1.8847591020001233,1.8453321136036154,1.731071754896194,1.7261964101087979,1.1198939835934394,1.1494468810080503,0.8413253072422047
1998,1.8324023485183716,2.3935803075893154,2.3268232872236196,0.9953195342156621,1.0232449332460058,2.2450115596481575,2.2664136123426974,2.335005345729912,2.253587639320798,1.7560022839104958,2.084758762510361,1.1973131624103663,1.2871470419039293,1.167769639484669,2.011158542033177,2.1028534742264022,2.130661901798974,1.1440063718879634,1.2815608183658351,1.6093729779510006,1.4823488305776453,1.7057664504853243,2.0226376318847703,2.102800865354062,2.1682030820631284,1.9800998383306119,1.9124484265152581,2.3639325536446725,2.357903248874922,1.7494661674316934,1.8005628336640898,1.7042381317999007,1.8690420458083108,1.6449366322498282,1.772918285407208,1.9638512444059866,1.2704965072699967,1.196523333925574,1.2127182571072543,2.154398215900567,2.1989189348090967,2.3047458054429977,1.944014898741102,2.000339394635186,1.978937292785739,1.4911090596020011,1.5660752578217707,1.4751729998356922,0.6139896985872042,0.710831211007614,2.6549938297853397,2.674829009782302,1.5484547655824097,1.5301984718072223,2.5496508211344024,2.6658201293933237,2.4587354600539726
1999,1.895901083946228,1.877521648748909,1.8309160176042532,1.8584259905813594,1.8838038545144586,1.4272443797843997,1.366125821910799,1.9051894558932314,1.821901659191417,1.0890163755872535,2.2601421304855935,1.981735496259884,2.0483529804232705,1.906278041370025,1.996483339573115,2.102494414669114,2.1451594485398386,2.1419966007819293,2.322561886263258,1.6077751729845138,2.194753321237317,2.4471326945268297,0.8497944540583122,0.9179169668755283,1.0100756834650055,0.4547405478646566,0.42090663095056574,1.8507933380781314,1.8629011300080658,2.4811780468879263,2.588887661665768,1.7881657112906268,1.8680918571291392,1.6890571038638131,1.372770611465661,1.5807931269320719,2.222915054053701,2.13437418659114,2.152807838876943,1.5382521806834906,1.6371138152003486,1.6374467971589892,1.6491483063468797,1.7155885469326229,1.7087084951915745,2.0030267699221826,2.0943371395921617,2.060908362830535,1.9530205481897116,2.0474932043461878,0.6975569643388747,0.758561925668634,2.1727395126044167,2.15721713411405,1.7073838489823403,1.7481225721118672,1.4113972400312995
2000,1.6756787300109863,1.7842557454508674,1.7557041375581133,2.034709963305958,2.0586465033428336,1.1176946508838372,1.1003170246713176,1.4487902994386537,1.4133222472587943,2.313667630091907,2.1535230899906357,2.0699343965155217,2.1363413584949775,2.0679832161998752,1.763880291648979,1.811840074234318,1.8994014595921864,2.6744508045638615,2.868767305417009,1.7322632036080337,2.229989589346228,2.5343331137724503,1.439076972577092,1.490949010254735,1.5452268026085663,1.8838034784732065,1.8951257295137478,1.2319458163515193,1.200284026949237,1.7996865116503027,1.876544304793881,2.5950860588484015,2.738007284948929,2.524122254023079,1.941029587319495,2.1432191084391214,2.508371055560557,2.393587134531372,2.4156461619531204,0.6634315449844355,0.6966520237612962,0.7294714146549733,1.8293685961837647,1.8973326166089504,1.8878264118481933,2.5553702876330515,2.588077413186766,2.5346734462598386,2.42952824409059,2.4854537459735684,2.048920292449693,2.0276411945295107,2.7935885199256085,2.75757374242061,1.246491195527485,1.2219910857455896,2.610914192083571
